ID,微博内容
2153,【男孩骑车撞人后冷漠离开 机车骑手上前教育：过来道歉没人讹你】近日，北京磁器口，一男孩骑车撞倒一女士，转身欲离开。孩子父亲在身边亦无反应。机车骑手刘先生将女士扶起，并要求男孩说“对不起”。刘先生告诉@北京时间 ，“如果大家都不管，这世界越来越冷，就太不好了”。L时间视频的秒拍视频 ????????
2154,【打开传销窝点房门 警务人员当场呕】24日，陕西宝鸡市公安局对市内的传销组织进行清查。当天在长青路一处老旧小区内发现某传销组织。当警察打开房门后，一股恶臭扑面而来，致随行的一名女性工作人员当场呕吐。当时，十多名传销人员正在40平左右的房间里吃午饭，白米饭加水煮土豆，饭菜里没有油盐。 ????????...展开全文c
2155,【想当警汪的边牧】25日晚上22时左右，@平安渝中 蜀黍在渝中区解放碑威斯汀酒店附近捡回一直迷路的边牧犬，小家伙一开始向警花姐姐表达了自己想成为警汪的美好愿望。然而，却分享了警花姐姐的午餐，太能吃了，主人快来大阳沟派出所把它抱走吧！不然姐姐要被饿瘦啦！ ????????
2156,#蜀黍帮寻人# 【急转寻人！江西赣州13岁女孩走失】袁美玲，8月25日9：33分左右于江西省赣州市上犹县东山镇犹江北路人民医院附近走失。袁美玲身高约一米五，上犹口音，长发，身材偏胖，体重45公斤。走失时上身穿白色上衣，下身穿蓝色牛仔裤，脚穿一双白色运动鞋。如有线索，请速与警方联系15350374087 ????????
2157,【郭声琨应约会见美国驻华大使布兰斯塔德】郭声琨对布兰斯塔德大使来华履职表示欢迎，希望双方认真落实两国元首达成的重要共识，紧紧围绕筹备首轮执法及网络安全对话，加强沟通协调，凝聚合作共识，推动对话如期举行，确保对话取得丰硕成果，为服务中美关系大局作出不懈努力。O郭声琨应约会见美国驻华大使布兰斯塔德 ?? ????????
2158,【深昏迷16天后，男孩醒了】据新华社，涉事男童深度昏迷16天后，终于苏醒。 目前他意识清醒，能听懂指令，完成动作，视力清晰，听力正常，四肢肌张力基本正常。 提醒父母看管好孩子，别再让意外发生！
2159,【今天，你愿为人类的朋友转发吗？】小海豹还没学会游泳，就在清醒情况下被活活剥下皮毛；盗猎者为得到完整犀牛角，砍下犀牛半个头颅，它只能跪着死去……它们数量越来越少，总有一日人类会越来越孤独。拒绝捕杀，拒绝残害。爱它们，就是爱自己。O网页链接 ?? ????????
2160,【防着点儿！男子自备动物血碰瓷，同伙伪装110接警员】近日，深圳一位唐先生开车正常行驶着，一名男子被他“撞倒”在地，浑身是“血”。男子接着建议打110报警，而110也是他的同伙假扮的。网友：谁给你的勇气？L一手video的秒拍视频 ?????? ????????
2161,"【你怎么看？武汉现自动拉绳系统防闯灯 ""过马路神器""又出新款】自人行道口马路闸机、行人闯红灯自动抓拍系统在街头出现之后，今年，自动拉绳系统又出现在湖北武汉街头，每当红灯亮起，拉绳自动落下；绿灯亮起，绳子会自动上移放行。许多市民将这些装置称为“过马路神器”。??网页链接 ????????"
2162,【致敬！消防战士台风中筑起人墙 救出老人孩子】23日，台风天鸽来袭，珠海横琴新区2名老人和1孩子被困建筑工棚，@广东消防 横琴消防大队7名战士赶赴现场排查，期间风雨大作，消防员用身体筑起人墙救出3名被困者。其中，两名消防员脸部被水泥粉烧伤。L时间视频的秒拍视频 ????????
2163,【年轻人为赶时髦买只狐狸当宠物 “狐骚臭”熏倒爸妈向警方求助】云南景谷的小王在网上买了一只狐狸当宠物。狐狸还小的时候，小王经常抱着它睡觉。随着它慢慢长大，本身的野性逐渐暴露出来，而且难闻的气味也让小王的家人难以忍受。最终小王的父亲向森林公安报警。民警介绍，这是一头杂交狐狸， ????????...展开全文c
2164,【好神奇！计步器原来是这么知道我们走了多少步的】不管是出门佩戴手环、计步器，还是拿手机，记录自己行走的步数，已经是很多人的生活习惯了。可这神奇计步器是怎么知道我们每天走了多少步的呢？是不是坐着用手摇晃手机，也会产生步数呢？戳↓，给你答案！L新华网的秒拍视频 ????????
2165,#天天学习##这五年#【见字如面，习近平的9封回信】①致大学生：扎根中国大地了解国情民情，在创新创业中增长智慧才干；②致教师：扶贫必扶智。发展教育事业，广大教师责任重大、使命光荣；③致企业家：敢为天下先，爱拼才会赢；④致志愿者：雷锋精神，人人可学；奉献爱心，处处可为...戳↓转发学习！ ????????
2166,【紧急提醒！“一元购”被定性变相赌博或诈骗】据央视财经，近日，互联网金融风险专项整治工作领导小组下发文件，对网络“一元购”进行了业务定性。文件指出，网络“一元购”表面上是销售实物商品，实际上销售的是中奖机会，中奖结果由偶然性决定，具有赌博性质，是一种变相的赌博行为。因此，对纯粹以 ????????...展开全文c
2167,【救命贴！娱乐场所着火这样逃生】关于生命安全的技能，一定要平时多学，关键时刻能管大用！划重点：火场逃生，冷静最重要！@快速路交警????L快速路交警的秒拍视频 ????????
2168,【电动自行车引发交通事故，骑车人赔偿冤不冤？】“我骑的是电动自行车，凭什么让我赔偿损失？” 生活中，面对电动自行车引发的交通事故，骑车人往往会大声质疑。冤枉吗？不一定！@高密普法 #蜀黍带你涨姿势# ????????
2169,"【店主悬赏110碗麻辣烫 “通缉”使用假币男子】广西柳州的姚先生经营一家麻辣烫店。19日，店员收到两张百元假币。调取监控发现，两张假币为同一男子分两次使用。姚先生非常生气，悬赏110碗麻辣烫""通缉""该男子。不过，警方先一步抓获男子，处行政拘留10日。转存这条微博！教你快速识别假币↓ ????????...展开全文c"
2170,【朋友，请坐正座！】你遇到过吗：明明有空座，但一些农民工觉得身上脏，怕弄脏座椅，就坐自己安全帽上。类似的场景在全国各地的地铁、公交车、银行都出现过…… #微倡议#：他们为城市建设出功出力，我们在享受成果的同时应该对他们说一句：朋友，请坐正座！ ????????
2171,【注意！手机号不用了，千万别忘了做好这些事】新买的手机号，竟然发现绑定了别人的支付宝，甚至无权解除绑定！更可怕的是时不时半夜还有陌生号码打来找前女友叙旧…… 这是个神马情况？#蜀黍带你涨姿势# L两分的秒拍视频 ????????
2172,看了这组动图，你还会着急超车吗？ ????????
2173,【加强版“三叠字”，你会念嘛？】戳图自测↓↓这些三叠字你认得几个？一半以上不认识的，默默转走吧！（人民网） ????????
2174,【中英对照！《红楼梦》经典诗词】《红楼梦》打动我们的，除了书中人物的悲欢离合，还有一首首经典诗词曲赋。大家英译版↓↓ 换个角度，再赏红楼诗词！（看历史） ????????
2175,【科普丨十件生活中你一直做错的事】原来可以这么玩！ L创新e警的秒拍视频 ????????
2176,21天规律且有节制的生活，究竟可以带给一个人怎样的改变？（简书） ????????
2177,【TED演讲《面试官最看重什么》】秋招即将开启，还在大学校园的你也应该关注一下。人力资源总监哈特利告诉你，什么样的人能过五关斩六将拿到工作offer！@YouTube精彩视频 LYouTube精彩视频的秒拍视频 ????????
2178,【“警察蜀黍，你千年前是不是救过一只白狐”】25日上午，安徽网友@聆听上帝之声 爆料，有人在马鞍山市恒泰达观天下附近，发现了一只腿部受伤的狐狸。@马鞍山发布 闻讯后立即联系森林公安对小家伙进行救治和安置。@治安君 网友：说不定千年之后狐狸会报恩呢～ ?? ????????
2179,心疼！致敬！好好养伤，早日康复！
2180,快速入睡小技巧，厉害了，转给入睡困难，甚至失眠的朋友们！L视频之家的秒拍视频 ????????
2181,【酷炫震撼！迎盛会，厦门首部官方微视频《鹭岛之光》重磅上线！】#2017金砖#厦门会晤的脚步越来越近，厦门已经准备好了！为了迎接这场盛会，官方推出五部3分钟微视频，以不同的视角、不同的手法，从不同的角度来展示厦门的独特韵味。戳↓首部微视频，感受厦门之美！L中国新闻网的秒拍视频 ????????
2182,#剑指诈骗#伪装老师骗学生裸照、冒充电信工作人员填表骗钱、各种非法校园网络借贷，大学生网贷4000一年滚成50万都有……昨日中戏新生报到，开学季来临，新生们千万别掉以轻心，因为骗子们的“套路”越来越多啦！详戳↓↓ @正义网 L正义网的秒拍视频 ????????
2183,获！救！啦！二师兄的表情亮了（图来源于网络） ????????
2184,【一顿烧烤下肚 高龄孕妇突发重症胰腺炎差点没命】36岁高女士已怀孕23周，近日她经不住诱惑，狂吃了一顿烧烤。结果肚子绞痛，恶心呕吐，被诊断为烧烤引发的妊娠合并急性重症胰腺炎。随即转入ICU抢救，呼吸、心率、血压等生命体征纷纷告急，肾功能也大受影响。O一顿烧烤下肚 高龄孕妇突发重症胰腺炎险送命 孕期疾病应对手册↓ ????????
2185,"【""捅了马蜂窝"" 妹子追着塞钱 消防员""落荒而逃""】22日，合肥一教职工宿舍屋檐下惊现一篮球大小的马蜂窝。消防员穿防蜂服出水摧毁马蜂窝，后喷杀虫剂除后患。大热天消防员这么辛苦，报警的妹子很感动，竟掏出200元现金追着要塞给消防员，消防员婉拒谢意后""落荒而逃""。人民消防队，出警不收费！ ????????"
2186,可爱小人合集来了！教你用一个三角形画出各种人物~学起来！L画视频的秒拍视频 ????????
2187,【云南缉毒英雄抓捕毒贩现场曝光】李浏华，原云南玉溪市公安局禁毒支队流动警务站站长。这个警务站是阻断“金三角”地区毒品向国内渗透的战略制高点。作为站长，八年内，李浏华先后共查破毒品案件4183起，让毒贩们心惊胆寒。（按相关要求制作，图中民警不需打码）L人民网的秒拍视频 ????????
2188,【伤害孩子的7种爸爸，有你吗？】爸爸的形象和所作所为，都对孩子的成长非常重要。然而在现实生活中，总有一些爸爸忽略了自己担任角色的意义，没有扮演好“爸爸”这个角色，给孩子的成长产生了不良的影响。以下7种伤害孩子的爸爸，你们家那位中了哪几条呢？一起努力做好爸爸吧！（新浪育儿） ????????
2189,【比战狼更铁血！军改后，海军陆战队首部官方宣传片发布】你不是海军陆战队队员，所以你不会知道，有一种霸气叫：有我无敌！军改后，海军陆战队首部官方宣传片发布！《战狼之刃》，比战狼更铁血！L央视新闻的秒拍视频 ????????
2190,
2191,【可以不爱，请别伤害！男子残忍宰杀穿山甲并拍视频，警方介入】近日，广东潮州一段“男子残杀穿山甲”的视频热传。视频中，男子先是用刀背猛击穿山甲头部，后又连砍几刀将其宰杀。经调查，该男子是揭阳人，目前揭阳警方已立案调查。L澎湃新闻的秒拍视频 ????????
2192,"【百变影后竟是邪教头目 说说意想不到误入邪教的明星】在家喻户晓的明星中，曾有一位声名远播的粤语电影明星，她就是梅绮。1963年，她成立了被外界斥为""邪灵充满""的""新约教会""，其中一名资深信徒，正是建立了邪教组织""血水圣灵""的左坤。实际上，信了一些有争议的宗教甚至是邪门歪道的明星不在少数↓????????????...展开全文c"
2193,"【国家网信办将打击网络论坛有偿删帖等""非法网络公关""】国家互联网信息办公室25日公布《互联网论坛社区服务管理规定》,将规范百度贴吧、天涯网络等为代表的互联网论坛社区服务，对部分互联网论坛社区服务提供者通过有偿删帖、推送等牟取不正当利益的""非法网络公关""进行打击，自2017年10月1日起施行。 ????????...展开全文c"
2194,
2195,【网信办：网站不得向未实名认证的用户提供跟帖评论服务】国家互联网信息办公室8月25日公布《互联网跟帖评论服务管理规定》，自2017年10月1日起施行。《规定》中明确，网站要按照“后台实名、前台自愿”原则，对注册用户进行真实身份信息认证，不得向未认证真实身份信息的用户提供跟帖评论服务。 ????????...展开全文c
2196,"【原来蜀黍说话这么有“内涵”】想编发一条信息，说说自己的心里话，却又不免觉得唐突，索性就删去！撕去警察的标签，他们是青葱少年、是慈母严父、是丈夫是妻子也是孩子，是更多“警察”之外的角色～看看他们欲言又止说了什么↓↓网友：""战场""上的硬汉，""情场""上的… ??????@无为县牛埠派出所 ????????"
2197,【荒唐！2岁男童胃口差 家长信偏方“放血疗法”割破孩子掌心致严重感染】2岁男童胃口不好，杭州一家长听信偏方割破孩子掌心，导致严重感染。男童爷爷说老家一直流传放血疗法。孩子的伤口有五毛硬币那么大，医生说以后握拳时会有强烈异物感，且将跟随他一辈子。L看看新闻Knews的秒拍视频 ????????
2198,【你不是在公安局上班吗？帮个忙都不行，是不是自己人？】如果你有在公安局上班的朋友，是不是问过他/她这样的话？是不是被拒绝后感到你们之间友谊的小船说翻就翻了？ 其实，你的警察朋友真的对这些问题爱莫能助，请不要再拿这些违规违法的问题考验你们的友谊啦。 ????????
2199,【湖北大学生网贷4000一年滚成50万，警方控制暴力讨债者】武汉某大学大三学生张成（化名）借4000元“校园贷”买手机，一年时间竟滚到50余万元，家人倾尽所能凑还了20万，还欠下30万左右。面对每天被讨债公司穷尽方法的折腾，家人苦不堪言，无奈报警。8月24日，湖北武穴市公安局梅川派出所将暴力讨债人 ????????...??查看图片展开全文c
2200,#防范熊孩子#【12岁男孩弄坏物品，被妈妈教育时竟动手掐其脖子】8月22日，江苏盐城一位12岁男孩弄坏了物品，找妈妈替自己赔偿。在接受教育时，男孩竟动起了手，掐住母亲的脖子。围观群众都说这孩子脾气不好。你怎么看？怎么解决类似问题？°视频丨12岁男孩弄坏物品，被妈妈教育时竟动手... L澎湃新闻的秒拍视频 ????????
2201,【居民报警“恶犬”扰民！网友震惊：好恶的犬！】23日，@平安青山 接到居民报警，称“恶犬扰民”。然而蜀黍看到“恶犬”后也惊呆了……由于该“恶犬”无人看管，且叫唤扰民，蜀黍只好将其带回派出所喂养。在此，@平安武汉????的蜀黍希望狗主人看到后到派出所认领。 ????????
2202,【当心！一分钟告诉你吃的是田螺还是福寿螺？】近日，网上因误食福寿螺导致寄生虫入侵脑部被迫流产的消息，让冒充田螺的“福寿螺”成了“洪水猛兽”。怎样辨别福寿螺和田螺，吃货必知↓↓L飞碟说的秒拍视频 ????????
2203,//@脊梁in上海: 这百米冲刺的速度，真是酷毙了！感觉蜀黍是一位被警察事业耽误的奥运冠军#上海身边事#
2204,【它，因美丽，被人用开水活活烫死 转给更多人！救救它们！】玳瑁，一种海龟。它的龟壳花纹美丽，却因此惨遭屠杀！为保持光泽，有贩卖者用开水将它活活烫死…24日，深圳福田口岸海关查获一批246片玳瑁原生背甲片，总重超9公斤，也就是说有246只玳瑁被杀 没有买卖就没有杀害！你愿为它们转吗？ ????????...展开全文c
2205,【强烈谴责！女子好心扶人还垫药费却被反咬是肇事者！】据新京报，近日广西一男子喝酒后骑电动车在路边摔倒，韦女士将其送医并垫付药费，反被男子诬陷为肇事者。幸好监控视频还原事发现场。L新京报我们视频的秒拍视频 ????????
2206,#蜀黍帮寻人#【紧急寻人！四川南充9岁女孩失踪】8月23日上午8时许，9岁女孩唐星宇于从四川南充市高坪区鲁家堰村离家出走。离家出走时，孩子上身穿一件黑色短??体恤，衣服胸口处有一排花，下身穿一条红色短裤，脚穿一双红色拖鞋。如有线索，请联系警方0817—3339020。帮忙转发扩散！@宝贝回家-中原 ????????
2207,【中国警方向美国遣返一名严重暴力犯罪红通逃犯】25日凌晨，应美国执法部门请求，中国警方在广州白云国际机场将美籍严重暴力犯罪红通逃犯弗格森移交美方，由美司法部法警局押解回国。这是继6月、8月美国分别向我遣返一严重刑事犯罪和经济犯罪逃犯后，两国执法部门开展执法追逃合作取得的又一新成果。????????????...展开全文c
2208,【祈福战友！严惩凶手！交警被醉酒驾驶司机拖行至四肢严重受创】据@平安小店????8月23日，太原市公安局小店分局交警韩瑜被一辆越野车加速变道冲卡撞倒卷入车底并拖行330余米，越野车司机周某越（男，36岁，江苏海安人）根本没有停车的意思，直至被警车截停控制。经查，犯罪嫌疑人周某越呼气酒 ????????...展开全文c
2209,【澳门男子洪水中游“蝶泳”被嘲笑？其实他是真英雄！】23日台风“天鸽”重创澳门，有市民拍到一男子在积水道路上蝶式游泳，网友嘲笑其是不是神经了。但另一个视角的视频展现了事情全貌：男子其实正在奋力救助一名落水者，随后两人成功脱险。 L时间视频的秒拍视频 ????????
2210,【警惕你身边隐藏的TA！】在网络发达的时代里，网络渗透和策反已经成为最有效最廉价的方式，被国外间谍机构经常使用。那么，怎样的你容易被盯上呢？一旦被外国间谍盯上，该如何破解？划重点：国家安全部设立的举报间谍行为或线索的全国统一热线12339！扩散，保护国家安全，人人有责！(军报记者) ????????...展开全文c
2211,如何给孩子进行性教育？ 转给家长~（作者@保护豆豆胡半仙 ） ????????
2212,【家长必修课！藏在孩子身边的8大险境】近日，一名女童被正打开的电梯门瞬间夹住手，而家长却因看手机没在第一时间制止。孩子外出时，很多安全问题往往被家长忽略。触电、被困车内、卷入扶梯…家长该留意哪些潜在危险？看似寻常的设施可能有哪些安全隐患？藏在孩子身边的8种危险↓↓转给家长！ ????????
2213,【身份证丢了怎么办，民警手把手教你怎么办！】身份证，作为每个人独一无二的公民身份的证明工具，丢了怎么办？如何补办新身份证？你是否也为身份证丢了而烦恼过？↓↓↓2分钟视频，警察蜀黍教你轻松补办身份证！干货转起来！#蜀黍带你涨姿势# （@湘潭公安????张弛有道）L湘潭公安的秒拍视频 ????????
2214,【一分钟告诉你：滥用远光灯有多危险！】就因为远光灯，曾有司机被对面车辆远光灯照射睁不开眼，撞上隔离护栏，一根杆子直接插进司机肚子；还曾有司机被远光灯晃，撞死行人……夜间司机遭遇远光灯，相当于蒙住双眼驾驶近100米！你被远光灯晃过吗？#微倡议#：合理使用远光灯，支持请转！ ????????...展开全文c
2215,千万警惕倒车时的盲区！ ????????
2216,【大美汉语：33首令人惊艳的古诗词】“天不老，情难绝。心似双丝网，中有千千结。”“此去经年，应是良辰好景虚设。便纵有千种风情，更与何人说。”越回味，越觉得意境无穷。哪首曾给你带来触动？ ????????
2217,【身在职场，你应该掌握的16个管理学法则】①80/20法则：集中力量办大事；②51%法则：两个选择，如果其中一个有51%的选择理由，就应毫不犹豫地选择它；③理财4321方案：家庭收入的40%用于储蓄、30%用于衣食住行、20%用于投资、10%用于保险……戳图↓↓值得学习应用！ ????????（经济日报） ????????
2218,五个超实用小技巧，专为戴眼镜人群准备！看书时眼镜老下滑、镜片上有划痕、甚至眼镜起雾这种大麻烦都能解决啦！网友：妈妈再也不怕我吃火锅看不见了 转给戴眼镜的小伙伴！L胡椒视频的秒拍视频 ????????
2219,做视频必备的工具，留起来，以后会有用到的一天！（转） ????????
2220,【自我满足感低的原因是什么？】自我满足感决定着我们“过得好不好”，有些人颜值不高，朋友乏味，依然拥有很高的自我满足感。另一些人成就很大，威望很高，却依然过得很焦虑。那有哪些因素会影响我们的自我满足感呢？戳↓↓ @ONE字幕组 L秒拍视频 ????????
2221,【2分钟教你如何画出不同角度的眼睛】国外漫画师实力教学，非常简单，赶紧马住，说不定你也能发现自己的绘画潜能~L冷笑话精选的秒拍视频 ????????
2222,【触目惊心！男子骑摩托带女子小孩逆行超速 后车记录死亡瞬间】8月22日，河南南阳一男子乘摩托车，后座带着一女子和小孩， 摩托车在路上来回摇摆，逆行超速，后车视频拍摄者直说“疯了疯了”。转弯处，摩托车被一辆小轿车迎头撞上，三人全部死亡。L新京报我们视频的秒拍视频 ?????? ????????
2223,【奶奶随手在沙发上插根针 害6岁孙女两次手术】徐州女孩晶晶膝盖疼痛，医生发现她膝盖中竟插了一根已断成两截的绣花针，其中半截已扎入膝关节里...原来，晶晶的奶奶喜欢绣十字绣，接电话时顺手把针放沙发上，后见晶晶哭着喊腿疼，但也没找着针。提醒家长：不要随手放置尖锐物品！L江苏新闻的秒拍视频 ????????
2224,【“二师兄”喝了4斤白酒醉了，村民以为被投了毒】24日，@绩溪县金沙派出所????接村民求助，家里的昨天不吃不喝也爬不起来，兽医也没看出毛病，到今天还是站不起来，疑被人投毒。民警经过勘查和询问：原来是丈夫偷偷将装有4斤白酒的雪碧瓶放在角落里，妻子以为是过期的饮料全倒给猪吃了。 ????????
2225,#法治中国#【习近平谈全面推进依法治国：为子孙万代计、为长远发展谋】2014年10月23日，习近平总书记在党的十八届四中全会第二次全体会议上指出：我们提出全面推进依法治国，坚定不移厉行法治一个重要意图就是为子孙万代计、为长远发展谋。O网页链接 ????????
2226,【夜猫族注意了！睡眠不足6小时危害如酗酒】加拿大一项研究显示，睡眠不足6小时危害如酗酒，会对人体尤其是大脑造成长期危害。医学证明，熬夜可能诱发心血管病、提高患癌风险、引发失眠抑郁…你还敢熬夜吗？如何改善睡眠？最佳的睡眠时长是多少？转存！你昨晚睡了几小时？ ????????
2227,#剑指诈骗#【四川公安在柬埔寨挡获电信诈骗犯罪嫌疑人122人】8月24日下午，柬埔寨暹粒移民局，警方开始移送涉嫌电信网络诈骗的中国籍犯罪嫌疑人，其中，男性犯罪嫌疑人106人、女性犯罪嫌疑人16人。该批犯罪嫌疑人于今晚将被四川公安机关“包机”押解回国。L中国警察网的秒拍视频 ????????
2228,【在外警惕！医院偶遇“热情”阿姨对宝宝又亲又抱 转眼金手镯就没了】8月12日，杭州李女士报警称，宝宝手上的金镯子被偷了。可是早上就去了一趟医院，孩子也一直抱着，金镯子怎么就被偷了呢？监控曝光↓↓原来是那位对宝宝又亲又抱的阿姨偷走了，该女子用同样的手法还偷了另外一个小孩的手链。 ????????...展开全文c
2229,#贯彻十六字总要求#【地表温度50℃ 重庆交巡警挥汗执勤】22-24日，重庆迎来高温天气，最高温度可达41度，地表温度则突破50摄氏度。烈日当头，重庆交巡警们却在柏油马路都会融化的道路上执勤，在每条畅通路上尽洒汗水，衣服湿了干、干了又再次汗如雨下......点赞！L人民网的秒拍视频 ????????
2230,【扎心！如果你或是你的家人遭遇性侵害，你会怎么做？】事实上90%的人选择沉默！其实，在受到那些不可逆转的伤害后，他们需要的是更多的爱和理解来弥补内心的伤痕…林依晨对此哽咽分享，一席话感动所有人！O网页链接 ????????
2231,祝战友早日康复！//@河北公安网络发言人: 经诊断，受伤民警褚文龙左手拇指第一关节处指筋断裂，而且右臂肘关节外侧也被划伤。祈祷早日康复！
2232,#贯彻十六字总要求#【珠海海水倒灌 民警顶风救援】3台车侧翻，多辆车被冲上绿化带，还有不少车辆漂浮在水中……昨天，台风“天鸽”在珠海登陆前夕，适逢天文大潮，海水倒灌。危急时刻，珠海市公安局高新分局唐家派出所巡逻民警，顶着台风展开救援，帮助100多名被困人员安全撤离。L央视新闻的秒拍视频 ????????
2233,一男子无证醉酒驾车撞伤、拖行交警330余米涉嫌故意伤害被刑拘。
2234,#法治中国#【习近平谈冤假错案同期声视频首度披露！】一起冤假错案的纠正，就是一次司法公正的彰显。中央组织拍摄了六集政论专题片《法治中国》，习近平总书记谈冤假错案的同期声视频，也在这部政论专题片中首度披露！非常值得一看！L人民日报的秒拍视频 ????????
2235,#防范熊孩子#【如何带出一个有家教的孩子】和他人沟通有问有答，能在饭桌前安静吃饭，可以自己收拾盘子...如何让孩子懂礼貌呢？教孩子懂礼貌不能硬来，这位妈妈的教育方法供大家参考↓↓↓（新浪育儿） ????????
2236,【暖男！女子小腿卡入站台缝隙动弹不得 民警用护手霜帮其脱困】22日早上，何女士乘坐地铁1号线，在上海火车站站下车时，不小心将小腿卡在了站台与地铁列车的缝隙当中，一时间，整个人动弹不得。一男子发现情况，主动用身体挡住了屏蔽门，随后许多热心乘客和赶来的工作人员设法施救。最终，民警将 ????????...展开全文c
2237,"【人民日报：法治，中国梦的坚强保障】""凡属重大改革都要于法有据。""习近平总书记的重要指示，凸显了法治对全面深化改革的保障作用。""《法治中国》集中展现了近年来党和国家在全面推进依法治国的进程中取得的伟大成就，我们倍感自豪，也深刻体会到全面推进依法治国是实现国家长治久安的必然要求。""????????????...展开全文c"
2238,#剑指诈骗#【别再被骗！数万元“美容贷”可“秒批”？与信用挂钩需小心！】暑假期间，医疗美容行业受到热捧。最近一个准大学生，没有任何的偿还能力，在美容院工作人员的“指导”下，仅十分钟的时间，就从借款平台上借了3.5万的美容手术费，连本带息总计39600元。之后经南京市消费者协会介入，美 ????????...展开全文c
2239,能让@吴京????点赞的他是谁？
2240,【图解：驾考新规9大变化，怕挂科就快来看】新修订的《机动车驾驶人考试内容和方法》将于2017年10月1日起实施，详细规定新的驾考评判标准。新规变化：①倒库限时210秒，超时挂科；②侧方停车限时90秒，超时挂科；③路口不避让行人挂科...拍挂科，快戳图↓↓ （人民网图解） ????????
2241,棒棒哒！
2242,#天天学习#【习近平为依法治国发动员令 看#这五年#最有力的表现】大国治理，机杼万端。无论是带领一个县、谋划一个省，还是治理一个13亿多人口的大国，在习近平总书记关于治国理政的深邃思考和不懈奋斗中，“法治”始终是令人瞩目的关键词。L央视网的微博视频 ????????
2243,【老白的警犬养老院：全年无休，7年花费上百万】杭州富阳区派出所民警白雁在一座山上为退役警犬建了一个“警犬养老院”，目前共有16条警犬生活在那里，年龄都在10岁以上。他亲自照料这些警犬，从食物到医疗到训练，全年无休，7年花费了上百万。在“养老院”里还有一块警犬陵园，里面埋葬的都是老白曾经 ????????...展开全文c
2244,【转发真相！日本史学家用古地图再证钓鱼岛是中国固有领土】据韩联社23日报道，研究韩日历史的日本史学家久保井规夫22日在釜山举行的《独岛的真相》韩文版书籍出版纪念会上公开了部分日本古地图，从地图上可知，钓鱼岛的颜色和中国领土的颜色相同，是中国固有领土。他表示，自己只想了解真实的历 ????????...??查看图片展开全文c
2245,警方紧急通知！史上最强大电信诈骗术来了，99%的人都会上当！#剑指诈骗# ?????? ????????
2246,【这段视频告诉你，为什么台风来了别出门！“天鸽”肆虐，澳门3人死香港84人伤】树木折断、车辆被刮走、行人被吹倒，最可怕的一幕是空调室外机被刮掉，悬在高楼上……转给更多人！注意安全！L央视新闻的秒拍视频 ????????
2247,终于找到源头了！细数那些热门表情包的出处！哈哈哈哈哈哈哈哈全程高能！ L娱乐扒掌柜的秒拍视频 ????????
2248,【干得漂亮！用凉水给婴儿冲奶粉，这个细节让乘警发现一起贩婴大案！】18日，在成都开往郑州的K870次列车上，一女乘客给怀里的宝宝用凉水冲奶粉，这让乘警队长刘瑞国觉得不对劲。经对质，该女子承认自己贩卖婴儿事实。被拐女婴出生不到10天，目前暂寄养在郑州福利院，案件正在侦办中。 ????????...展开全文c
2249,长大后我就成了你//@中国警察网: //@石狮公安: 长大后，我就成了你
2250,【入伍一周年，她们实现了从“仙女”到“警花”的蜕变】流水它带走光阴的故事改变了一个人。转眼间，又到一年征兵季，正当青年们在犹豫“要不要当兵去？”，2016年中国海警入警女大学生给出的答案是：人生最美是警营/军旅。@央广军事 ????????
2251,
2252,【严惩！电梯搭讪未果，男子辱骂殴打女孩后逃走】8月18日，河南郑州一广场电梯内，一名男子向3名女孩搭讪，见无人搭理便上前辱骂并多次用脚踹女孩，撕扯女孩头发，抓其头部多次撞墙。目前警方已介入调查，将适时公布案情。如有线索，请及时报警！正告嫌疑人抓紧投案！L澎湃新闻的秒拍视频 ????????
2253,【西安交警用四国外语指路 收获“国际赞”】某国际汽车拉力赛在西安收官，@西安交警雁塔大队 一名执勤辅警，用流利的四国外语为到场的外国友人们指路，收获大量的“国际赞”。他当过新东方英语老师，称当交警只为圆自己的“警察梦”！L时间视频的秒拍视频 ????????
2254,【转发承诺！不吃，不买，不用非法穿山甲制品！】你知道吗？过去10年里，它们有100万同胞惨遭杀害，如果我们再不出手相助，它们就极有可能灭绝。面对危险，穿山甲没有能力保护自己，只会蜷缩身体！转发，留住最后的穿山甲！@大自然保护协会TNC ???? ????????L成龙的秒拍视频 ????????
2255,#这五年##天天学习#【开学了！听习近平谈教育】①青少年是人一生中最美好的一段时光。希望同学们珍惜韶华，脚踏实地，刻苦学习。②爱是教育的灵魂，没有爱就没有教育。③如果第一粒扣子扣错了，剩余的扣子都会扣错。人生的扣子从一开始就要扣好。④努力让每个人都有人生出彩的机会。更多↓对照学习。 ????????
2256,【4分钟速览#法治中国# 第⑥集《全民守法》】本集全面展示党的十八大以来的普法成果。以习近平同志为核心的党中央在尊法、学法、立规矩、守规矩方面率先垂范；老百姓打“民告官”的官司，在法庭上直面政府机关负责人，长期以来行政诉讼“告官不见官”的尴尬局面渐成过去；除此之外“谁执法谁普法”的普 ????????...展开全文c
2257,"【浑身无力原是得了""甲减""????引发心包炎差点丧命！】泰州丁女士最近几年总是浑身乏力，做什么事都没力气。以为是过度劳累，没想到前几天突然胸闷，入院才知道是患上了心包炎。主要是由于甲状腺功能低下，如果突然出现心包压塞的情况，就有生命危险！心悸乏力，食欲猛增？可能是甲状腺问题，戳图自检！ ????????"
