序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
63,"
                                                                                                    #玉带河大桥安装LED夜景灯#近日，通州玉带河大桥夜景照明改造工程启动。此次改造将在原有色彩组合基础上，将灯具改为LED节能灯，实现低碳、环保并有多种色彩组合的效果。工程预计国庆前结束，届时运河之夜将更加绚丽多彩。 ????????                                            ",是,无, 2012-8-18 11:46,1,2,赞,微博 weibo.com,yxI3fzHfS
64,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #平安北京微广播#【大学新生的安全课】最后，把嘉宾王秀红科长原创的“高校新生安全谣”带给大家。转眼间，半个小时的节目时间很快就过去了，感谢各位网友、各位听众朋友们的支持！咱们下期节目再见！ @北京广播网 @北京交通广播 @FM1039吴勇 ????????                                                            ", 2012-8-18 11:33,2,评论,赞,微博 weibo.com,yxHY0eU5L
65,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #平安北京微广播#【大学新生的安全课】火灾的预防：不违章使用电器设备,不私拉乱接电线,离开宿舍时关闭电源。不在宿舍内存放或使用易燃可燃液体(汽油、煤油、液化气等)。爱护消防器材,不肆意损毁,不随意移动或挪做他用。学习和掌握必要的消防和自救逃生知识,了解和熟悉距离最近的疏散通道和逃生路线。 ????????                                                            ", 2012-8-18 11:31,转发,评论,赞,微博 weibo.com,yxHXuBBEP
66,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #平安北京微广播#【大学新生的安全课】车多、人多、路况复杂是首都交通的一大特点，同学们骑自行车出行要在非机动车道内行驶，不骑车带人、不骑车逆行、不扶肩并行、不双手离把骑行、不攀扶其他车辆、不在便道骑行。骑车转弯时伸手示意，不强行猛拐。 ????????                                                            ", 2012-8-18 11:31,转发,评论,赞,微博 weibo.com,yxHX9DP0s
67,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #平安北京微广播#【大学新生的安全课】行人出行要走在人行道内，横过马路时须走过街天桥和地下通道，通过路口时要仔细观察，切勿斜穿猛跑。乘坐公共交通工具出行要在站台或指定地点依次排队候车，按顺序上下车。下车后不要从车前车后突然走出或横穿马路。不乘坐非法营运车辆。 ????????                                                            ", 2012-8-18 11:30,转发,评论,5,微博 weibo.com,yxHWTnHDo
68,"
                                                                                                    大学新生的安全课                                            ",否,"
                                                                                                    #平安北京微广播#【大学新生的安全课】防传销：要树立正确的择业观，明辨是非、拒绝诱惑，远离非法传销人员。前往陌生的地方旅游或实习时，一定要慎重考虑，同时把行踪告诉身边的亲朋，最好不单独前往；发现自己被传销组织控制后，要保持镇静，伺机通过可能的方式报警求助，警方会在第一时间实施营救。 ????????                                                            ", 2012-8-18 11:29,转发,评论,1,微博 weibo.com,yxHWvrwMe
69,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #平安北京微广播#【大学新生的安全课】外出要提前准备零钱，尽量不在人多眼杂时翻点现金。尽量避免夜间外出活动，确需外出的应尽早回校。要避免在行人稀少、灯光昏暗的地方行走。尽量不要边走路边打手机，遇到抢夺或抢劫时不要强拉硬拼，要保护好自身安全，记下犯罪分子体貌和举止特征，及时报警。 ????????                                                            ", 2012-8-18 11:26,转发,评论,赞,微博 weibo.com,yxHVa8Ocv
70,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #平安北京微广播#【大学新生的安全课】出入宿舍要养成随手锁门、关窗的好习惯，夜间入睡前要检查好门窗是否锁好，防止进贼。特别是要防范以“串门”、“找老乡”为借口的盗贼。宿舍中不存放现金，贵重物品要锁好。身份证件与银行卡要分开放置。以防止同时丢失后给他人盗取钱财提供方便。 ????????                                                            ", 2012-8-18 11:24,转发,评论,赞,微博 weibo.com,yxHUF79aQ
71,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #平安北京微广播#各位网友、各位听众朋友们，大家好！节目在网上收听的链接为O网页链接 ,本期话题【大学新生的安全课】，您可与主持人@FM1039吴勇 、平安北京博主武晶，以及两位嘉宾：市公安局文保总队高校保卫大队科长王秀红(图右)、政治处副科长樊星沟通交流。@北京广播网 @北京交通广播 ????????                                                            ", 2012-8-18 11:24,1,评论,1,微博 weibo.com,yxHUk7fyw
72,"
                                                                                                    //@北京市民政局: 粗心的家长 你可长点心吧                                            ",否,"
                                                                                                    #安全提示#【粗心的家长 你可长点心吧】夏天到了，孩子外出游玩的兴致大增，但是，夏季也是儿童发生意外伤害的高峰期。因此，家长要加强防范意识，了解正确急救措施是预防儿童意外伤害的关键。此贴列举了几种“常见”意外急救措施，以便家长能对孩子做出正确急救处理。 ????????                                                            ", 2012-8-18 09:50,2,评论,赞,微博 weibo.com,yxHibzBsc
73,"
                                                                                                    //@平安北京:  又方便了一步 //@北京发布:好消息，下了飞机就能买到火车票了。                                            ",否,"
                                                                                                    #交通资讯#今日上午,北京首都机场2号航站楼的铁路联网售票点正式开始投入运营[闪闪红]。首都机场火车票代售点设在2号航站楼一层到港大厅出口位置，处于旅客下飞机离开航站楼的必经之地。营业时间每天从早7时到晚24时，此代售点同步代售全国范围内的火车票,且可提供预售10天内（含当日）的火车票. ????????                                                            ", 2012-8-17 18:03,1,评论,1,微博 weibo.com,yxB651Nwk
74,"
                                                                                                    //@平安北京: 警惕网络骗子发起""奥运攻势""，揭露他们的伎俩希望不再有人上当。                                            ",否,"
                                                                                                    #微警示#【谨防网络骗子再次发起""奥运攻势""】四年一届的夏季奥运会已结束，然而,不法分子通过互联网向广大网民发起“奥运攻势”还在延续。警察蜀黍总结了三类以“奥运”名义实施的网络诈骗案件,希望平友们民注意。@平安中原 @平安辽宁 @平安肇庆 @山东公安 @平安南粤 @山西公安 @和谐肇庆 @常熟公安 ????????                                                            ", 2012-8-17 12:26,1,评论,赞,微博 weibo.com,yxyT54MY3
75,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    公安部等多部门联合提示：近期，多家以“消费返利”、“购物返本”为运营模式的网站及所属公司因涉嫌违法犯罪被有关地方公安机关、工商部门立案调查。请广大群众认清上述网站及其运营模式的实质，自觉抵制，拒绝参与，防止自身利益受损。O网页链接 ????????                                                            ", 2012-8-17 11:16,2,评论,赞,微博 weibo.com,yxyqHqu82
76,"
                                                                                                    //@12321举报中心: 近期，假冒@中国好声音 的钓鱼诈骗信息逐渐增多，他们以收取报名费、手续费等骗取钱财。大家要提高警惕。                                            ",否,"
                                                                                                    三更半夜的，诈骗短信又来了。@12321举报中心 ????????                                                            ", 2012-8-17 11:13,转发,1,赞,微博 weibo.com,yxypIwM53
77,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    河北省消协发布提醒：网购决不能“即时付账”O网页链接 近日，中国电子商务协会发布数据显示，截至今年6月底，一年间全国超过6000万网民因网络诈骗损失300多亿元。河北省消协提醒消费者，网购要选正规大型网站，选择标注可退换货网店，支付方式决不能“即时付账”，要注意留存聊天记录。 ????????                                                            ", 2012-8-17 11:10,转发,评论,赞,微博 weibo.com,yxyocAQ30
78,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    达成共识或需几代人的锲而不舍，撕裂共识却可能只在一念之间。精神建设的“道德热量”，需要你我共同的悉心善待。正是因为负价值的弥散，才更加呼唤正能量的突围。唏嘘腌臜人性的不堪，不如从中反观一己是非荣辱的尺度；感慨市侩人格的扭捏，不妨在现实境遇里多一份自觉、多一点行动。 ????????                                                            ", 2012-8-17 11:03,转发,评论,赞,微博 weibo.com,yxylgyXbu
79,"
                                                                                                    在接到此类电话时，不要轻易相信，切忌向对方透露自己的详细个人信息，同时要及时向公安机关反映，辨别真假，谨防上当受骗。                                            ",否,"
                                                                                                    刚刚收到一条骗子的短信：北京市邮政总局最后通知，您有一个包裹，地址不详，无法送达，请尽快与本局联系：010-56232896上班时间上午8点半到下午4点。手机号码是：1327011981，请大家提高警惕@通州警方在线 这个是不是骗子呢？ ????????                                                            ", 2012-8-16 11:53,7,4,赞,微博 weibo.com,yxpfgBNeK
80,"
                                                                                                    今天上午市公安局举行了“8.16”爱警日主题活动启动仪式，市公安局相关领导及200多名民警代表参加。仪式上，通报了2012年度市局民警代表提案办理工作情况，宣读了优秀提案代表和优秀提案办理单位表彰通报，并向获表彰的民警和办理单位颁发荣誉证书。                                            ",否,"
                                                                                                    在“8.16”爱警日主题活动启动仪式上，中国人寿保险股份有限公司向北京市公安民警抚助基金会进行了捐赠。北京市公安民警抚助基金会成立于07年，基金会负责接受社会各界捐赠，妥善管理基金，向因公伤亡、因公致残、因病致困的民警家庭发放补助金，缓解生活困难。 ????????                                                            ", 2012-8-16 11:48,1,评论,赞,政府版微博,yxpdamC9Z
81,"
                                                                                                    常用电脑的童鞋注意啦                                            ",否,"
                                                                                                    #友情提示#【每天对着电脑3小时以上的人必看】①在电脑旁放几盆仙人掌;②每天上午喝2至3杯的绿茶，吃一个橘子;③上网前先做好护肤隔离;④显示屏上安一块电脑专用滤色板;⑤应尽可能购买新款的电脑;⑥别让屏幕的背面朝着有人的地方;⑦多吃一些富含维生素A、C和蛋白质的食物;⑧眼睛干涩，多吃香蕉。 ????????                                                            ", 2012-8-16 08:51,2,评论,赞,微博 weibo.com,yxo3sk7JS
82,"
                                                                                                    对自己和家人负点责任，好冲动的朋友们一定要注意哦                                            ",否,"
                                                                                                    #代价#张某在房山经营家石料加工厂,因用电问题,与刘某发生矛盾,争吵起来,还动了手。动拳上腿还不解气的张某又开着自家的桑塔纳轿车，直接撞向刘某停在旁边的奔驰车尾部。民警赶到后将张某抓获。房山法院以故意毁坏财物罪,判处张某有期徒刑一年,缓刑一年。张某还要赔偿奔驰被撞坏后的修复钱3.5万余元。 ????????                                                            ", 2012-8-15 17:50,1,评论,赞,微博 weibo.com,yxi9Azqus
83,"
                                                                                                    //@公安部打四黑除四害:  廊坊市文安县警方正全力开展此案侦破工作。请大家转发扩散，积极提供线索，协助警方及早救回孩子，依法严惩犯罪分子。文安警方将对提供有价值线索的群众奖励人民币5000元，案件线索受理电话：0316--5231402,5384151联系人：卢警官。@廊坊公安网络发言人                                            ",否,"
                                                                                                    #男婴被入室抢走#网友@廊都校尉 微博爆料：8月9号下午4点，河北廊坊文安县左各庄镇陶管营村姚宝征（电话：18632632743）家中刚出生54天的男婴，被一男一女入室抢走！孩子家人说此二人操外地口音，开一辆无牌照白色面包车，警方正寻找线索。@廊坊公安网络发言人 入室抢走？！太嚣张了吧！ ????????                                                            ", 2012-8-15 12:38,11,2,2,微博 weibo.com,yxg7bgNTb
84,"
                                                                                                                                                ",否,"
                                                                                                    #安居声明#昨日，有报道称“北京市住建委相关负责人表示，北京市正在研究办法，将限制欠交物业费的业主转让出售房屋。”安居北京声明：经调查，市住建委没有任何负责人就此问题接受过采访，目前，市住建委也没有相关政策的制定计划。 ????????                                                            ", 2012-8-15 12:34,转发,评论,赞,微博 weibo.com,yxg5Ay0ef
85,"
                                                                                                    五分钟！惊心动魄毙悍匪//@中国警察网: 人民公安报今日报道《五分钟！惊心动魄毙悍匪》：由击毙周克华的民警王晓渝、周缙详细介绍清晨击毙周克华的情景。                                            ",否,"
                                                                                                    8月15日·4版#特别报道·苏湘渝系列持枪抢劫杀人案成功告破#击毙周克华 ????????                                                            ", 2012-8-15 12:11,转发,2,赞,微博 weibo.com,yxfVS59Mb
86,"
                                                                                                    手机挂件惹祸多,请朋友们注意                                            ",否,"
                                                                                                    #警方提示#【手机挂件惹祸多】警方提醒：喜欢带手机挂绳或挂件的市民，注意不要把挂绳或挂件从外套口袋里露出来，最好不带，这样看起来很漂亮，但是非常危险，手机最好不要放在上衣侧袋和裤子后袋视线难及的地方，乘公交车、商场购物等进出人流密集场所时，请把小挂件和手机一起收好，别让小偷轻易得手 ????????                                                            ", 2012-8-15 12:08,2,评论,赞,微博 weibo.com,yxfV1sZK6
87,"
                                                                                                    今天夜间有雷阵雨，外出早点儿回家，注意防雨防雷电                                            ",否,"
                                                                                                    【天气闷热防中暑 注意防雨防雷电】11日7时北京气象信息：今天白天多云转阴，西部地区有阵雨，最高气温29℃，湿度较大，天儿闷热，注意补充水分，减少剧烈运动，以防中暑。有一股弱冷空气来加盟, 夜间将会出现雷阵雨，最低气温23℃，外出早点儿回家，注意防雨防雷电。继续关注临近预报。 ????????                                                            ", 2012-8-11 10:03,3,4,赞,微博 weibo.com,ywDnXyNLO
88,"
                                                                                                    //@平安北京: 【直播预告】今天上午11点至11点半，我们与@北京交通广播 继续携手推出新一期#平安北京微广播#，本期话题为【防范银行卡盗刷】。大家可通过评论、转发我们的微博或收听FM103.9广播与我们进行互动交流，平安北京博主小武和小魏、主持人吴勇、经侦总队刘晓宁警官，期待您的积极参与！                                            ",否,"
                                                                                                    明天《警法时空》与市公安局官方微博《平安北京》请北京市公安局经侦总队刘晓宁警官给大家分析银行卡被盗刷的案例，以及相应的防范办法。@平安北京 @北京广播网 @北京交通广播 ????????                                                            ", 2012-8-11 10:00,1,评论,赞,微博 weibo.com,ywDmV9N25
89,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【13号线八通线开装屏蔽门】地铁老线开始加装屏蔽门。昨日，北京地铁官网发布消息，地铁13号线、八通线加装屏蔽门工程，已分别于本月8日和9日启动。预计今年内，高约1.5米的屏蔽门系统将启用。详见O网页链接 ????????                                                            ", 2012-8-11 09:55,2,评论,赞,微博 weibo.com,ywDkSFJA4
90,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #出行提示#【工体演唱会】今晚，在工人体育馆将举办大型演唱会[唱歌]。怎么去时间最有保障？小编建议您尽量选择公共交通出行，您可乘坐地铁2号线，在东四十条站下车后向东步行到达场馆。入场和散场期间，请您尽量避开东二环东四十条桥区和东三环长虹桥区，以及工体北路、工体东路等周边道路。 ????????                                                            ", 2012-8-11 09:47,1,评论,赞,微博 weibo.com,ywDhvtY5S
91,"
                                                                                                    //@双榆树派出所便衣老张: 大家关注看防范。                                            ",否,"
                                                                                                    明天《警法时空》与市公安局官方微博《平安北京》请北京市公安局经侦总队刘晓宁警官给大家分析银行卡被盗刷的案例，以及相应的防范办法。@平安北京 @北京广播网 @北京交通广播 ????????                                                            ", 2012-8-10 20:29,转发,评论,赞,微博 weibo.com,ywy3UaRkY
92,"
                                                                                                    //@北京王惠: #惠转发#这位大妈太棒了！朴实简短的话语道出了人生最大的道理。感恩父母，感恩每一个对自己有帮助的人。                                            ",否,"
                                                                                                    【一碗面的故事】少年跟妈妈大吵一架，离家出走。夜晚，四处游荡的他万分饥饿，不知不觉在一个面摊前站了很久。老板娘终于喊他坐下，并送他一碗热腾腾的葱花面。少年万分感动。老板娘告诉他：我只是给你一碗面，你妈妈每天都给你好吃好喝，你却一点都没放在心上。是啊，习惯了索取，我们就忘了感恩。。 ????????                                                            ", 2012-8-10 18:56,6,1,赞,微博 weibo.com,ywxs341Mh
93,"
                                                                                                                                                ",否,"
                                                                                                    #通州发布#受7.21暴雨的影响，大运河森林公园前一阵子暂时闭园，经工作人员夜以继日连续抢修，在经过近20天的努力之后，8月10日终于恢复开园。O网页链接 ????????                                                            ", 2012-8-10 18:43,1,1,赞,微博 weibo.com,ywxmL5PVo
94,"
                                                                                                    装个红外线报警器也是不错的选择哦……                                            ",否,"
                                                                                                    #招招可防入室盗#点盏驱蚊小夜灯[星]，既可以驱蚊，又可以吓跑小偷，还能晚上上厕所、喝水时不至于磕碰到。节能问题也大可放心，据说现在已经有小夜灯每天开12小时，一年也用不了一度电。貌似还出现了人体感应小夜灯，夜晚在探测范围内有人活动时，就会自动亮灯，人走后会自动关闭。 ????????                                                            ", 2012-8-10 10:10,5,10,赞,政府版微博,ywu0yv5JB
95,"
                                                                                                    【警察故事之小驴回家】一只小驴雨夜离家出走，独自跑到了公路上[印迹]，恰巧被通州公安分局的巡逻民警大李和小何碰到[汽车]，为了帮助小驴回家，二人与小驴之间斗智斗勇。经过了一番周折，终于找到了小驴的主人，并将小驴送回了家[房子]。详情请见O网页链接 ????????                                            ",是,无, 2012-8-9 17:01,5,9,赞,微博 weibo.com,ywngZfgd3
96,"
                                                                                                                                                ",否,"
                                                                                                    【潮湿&闷热】#北京你好#今日限行5和0，最高气温32℃。今早6点南郊观象台提供的最大湿度是82%，也就是说大家会感觉非常的闷热，体育锻炼的朋友们应当适度减少运动量，年龄比较大的叔叔阿姨们做一些舒缓的运动就好了。今天的原创图片——《蝶恋花》摄于宣武艺园。 ????????                                                            ", 2012-8-9 07:04,转发,1,赞,微博 weibo.com,ywjmyad26
97,"
                                                                                                    请大家留意，发现这个孩子及时和其亲人或警方联系//@大陆读者: 大家转起，@通州警方在线                                            ",否,"
                                                                                                    @選擇性失一 在微吧里寻人，大家帮忙转发吧。通州的朋友格外注意一下 O网页链接 ????????                                                            ", 2012-8-8 20:36,10,2,赞,微博 weibo.com,ywffzkJte
98,"
                                                                                                    晒晒您的高招，大家人人受益~                                            ",否,"
                                                                                                    #招招可防入室盗#对于防范入室盗,您有什么高招么?您愿意和大家一起分享么?那就和我们一起在微博上晒一晒吧。8月8日至8月14日,只要您把您的高招在微博上晒出,加上#招招可防入室盗#的话题并@平安北京 我们将为您送上一份小礼物。欢迎大家参与~[呵呵] 地址：O网页链接 ????????                                                            ", 2012-8-8 18:18,1,4,赞,政府版微博,ywelKvZVs
99,"
                                                                                                    防贼小常识（3）                                            ",否,"
                                                                                                    #招招可防入室盗#用个支杆把窗框卡住，贼就拉不开了。 ????????                                                            ", 2012-8-8 18:12,转发,评论,18,政府版微博,ywej9cwT5
100,"
                                                                                                    防贼小常识（2）                                            ",否,"
                                                                                                    #招招可防入室盗#用几个空易拉罐，斜倚在沙窗边框上，只要沙窗或者窗户被推开，易拉罐就落地，发出声音。一注意要用空罐子，二一定要斜着放。 ????????                                                            ", 2012-8-8 18:12,转发,评论,12,政府版微博,yweiZrApo
101,"
                                                                                                    防贼小常识                                            ",否,"
                                                                                                    #招招可防入室盗#放个发声玩具在窗台上，只要一碰，愤怒的小鸟就鸣叫报警。缺点：需要点投入，来买这个东东。优点：也是个装饰品。 ????????                                                            ", 2012-8-8 18:11,1,1,赞,政府版微博,yweiF46aP
102,"
                                                                                                    //@传说中的女网警: 现在的中奖短信几乎百分百都是诈骗，大家要擦亮眼睛                                            ",否,"
                                                                                                    2012上半年收到中奖诈骗类短信用户增加，反感程度明显增高O网页链接 由中国互联网协会组织，@12321举报中心 举办的2012年上半年中国手机短信状况调查报告显示，被调查用户67.4%的用户收到过中奖类诈骗短信，比2011年下半年上涨2.2个百分点，明显领先于其他选项，居首位。 ????????                                                            ", 2012-8-8 17:50,转发,评论,赞,微博 weibo.com,yweakwqJE
103,"
                                                                                                    每天锻炼一小时，健康生活一辈子                                            ",否,"
                                                                                                    8月8日是第四个“全民健身日”，国家体育总局、各级体育部门及社会各界今天将组织多种活动共庆这一节日。“全民健身日”作为北京奥运会的重要遗产，自2009年创立以来，各地积极开展全民健身活动，使体育融入人们的日常生活。今年“全民健身日”将围绕“每天锻炼一小时，健康生活一辈子”主题进行。 ????????                                                            ", 2012-8-8 10:28,3,评论,赞,微博 weibo.com,ywbgZaDTm
104,"
                                                                                                    炎热夏季是“飞贼”攀爬居民门窗入室盗窃案件的高发期。“飞贼”大多选择未安装结实防护网、偏僻无照明、夜晚开窗的居民家下手。市民可以选择在窗台安装报警器、防盗纱窗，在空调外机位上安装防爬刺，也可以在窗口或地上放置能发出声响的物品，一旦窃贼入室，可以起到威慑作用。                                            ",否,"
                                                                                                    【微预警】#严防飞贼#炎热夏季是“飞贼”攀爬居民门窗入室盗窃案件的高发期。“飞贼”大多选择未安装结实防护网、偏僻无照明、夜晚开窗的居民家下手。市民可以选择在窗台安装报警器、防盗纱窗，在空调外机位上安装防爬刺，也可以在窗口或地上放置能发出声响的物品，一旦窃贼入室，可以起到威慑作用。 ????????                                                            ", 2012-8-7 17:32,1,评论,赞,微博 weibo.com,yw4CddBm5
105,"
                                                                                                    进入夏季以来，入室盗窃警情高发，其中溜门入室盗窃警情尤为突出。由于天气炎热，部分居民夜间都是打开门窗通风、纳凉，但这也给了犯罪分子可乘之机。小编在这里提醒大家夜间睡觉要把门窗关好，切勿图一时凉快，而造成不必要的财产损失。                                            ",否,"
                                                                                                    #微博送平安# 璀璨夏日，喜欢开窗睡觉的市民，特别是女性市民要注意了，小心坏人“破纱窗钻窗户”入室盗窃。日前，警方对今年6月以来发生的刑事案件进行梳理研判，认为“钻窗入室盗窃”、“拎包盗窃”、“网上订购机票诈骗”为夏季的高发案件。@平安辽宁 小编特别制作了防范招贴画，欢迎扩散。 ????????                                                            ", 2012-8-7 17:30,1,评论,赞,微博搜索,yw4BzzGtl
106,"
                                                                                                    近日天气炎热,家长要特别教育和引导孩子不要私自下水游泳,以免发生危险                                            ",否,"
                                                                                                    #暑期安全提示#【谨防溺水事件】暑假是溺水事故多发期，对此家长要特别教育和引导孩子不要私自下水游泳，不到无安全设施、无救护人员、无安全保障的水域游泳。溺水身亡是暑期学生的第一杀手，家长要高度重视，严加看管。告诉孩子一旦发现同伴溺水应立即呼救，不宜盲目下水营救，以避免发生更多伤亡。 ????????                                                            ", 2012-8-7 17:26,转发,评论,赞,微博 weibo.com,yw4A1gTZd
107,"
                                                                                                    //@北京12333: 【温馨提示】夜间全市有雷阵雨，大家下班赶紧回家，一定要注意防雨防雷电哦。                                            ",否,"
                                                                                                    【傍晚西部有阵雨 夜间全市迎雷雨】7日11时北京气象信息：今天下午多云转阴，傍晚西部阵雨，最高气温32℃，中午时段还是比较晒的，尽量减少户外活动，注意防晒。湿度较大，闷热依旧，虽是立秋节气，重点还是防暑降温。夜间有全市性雷阵雨，最低气温25℃，注意防雨防雷电。 ????????                                                            ", 2012-8-7 17:23,2,评论,赞,微博 weibo.com,yw4yOdssR
108,"
                                                                                                    朋友们请注意:下列路段禁行了                                            ",否,"
                                                                                                    #施工绕行提示#通州区任李路、老孔兴路将进行道路施工。其中【8月7日至10月20日,任李路由京榆旧线至徐尹路禁止机动车通行】,机动车可绕行京榆旧线、右堤路、徐尹路;【8月9日至11月23日,老孔兴路由漷小路至孔兴路禁止车辆、行人通行】,车辆、行人可绕行漷小路、柴半路、德觅路、孔兴路。请大家注意！ ????????                                                            ", 2012-8-7 17:22,2,1,赞,微博 weibo.com,yw4ycoHdA
109,"
                                                                                                    北京今天潮湿闷热，请朋友们注意防暑降温。                                            ",否,"
                                                                                                    【今天防暑是主题】6日7时北京气象信息： 今天是中伏最后一天，白天晴转多云，最高气温32℃，最小相对50%，夜间多云间晴，最低气温24℃，最大相对85%。天气的主要特点还是比较潮湿闷热，注意防暑。说起防暑，西瓜、热茶都是不错的选择，冬瓜不仅防暑，还能祛湿。 ????????                                                            ", 2012-8-6 08:19,1,评论,赞,微博 weibo.com,yvRzhkp6J
110,"
                                                                                                    //@平安北京: #网络辟谣#                                            ",否,"
                                                                                                    #谣言，是怎么炼成的#微辟谣：【宁波或山东有才大妈用充气娃娃缓解交通？纯属假消息！】本来作为警方真心不想说充气娃娃这种事情，但是求证的薯条太多，且这事还引发很多人对警方交通管理的质疑，所以只好说上一说了。大家看看@江宁公安在线 的帖子，其把整件事的来龙去脉分析的非常详细。@万能的微博 ????????                                                            ", 2012-8-5 12:29,1,1,1,微博 weibo.com,yvJMirqYU
111,"
                                                                                                    【军转干部坚守通州南门】应寺公安检查站位于通州的最南端,肩负着对江浙沪以及山东、天津等地进京车辆人员的盘查检查任务。其中，第一警组为8人的军转组，另有4名军转干部被抽调到其他组内,从去年8月1日到今年7月31日，军转组8人共抓获352人。详见:O网页链接 ????????                                            ",是,无, 2012-8-5 10:36,1,1,赞,微博 weibo.com,yvJ2D55ma
112,"
                                                                                                    招生诈骗的对象是以高考成绩不理想或填报志愿不理想考生为主，抓住家长望子成龙的心态进行诈骗，极易给考生家庭造成经济和心理上双重打击，社会危害性大。有四类考生家长易被骗：即希望孩子读名校的、孩子成绩与志愿学校录取分有差距的、接受不了孩子落榜的、对录取制度不信任的家长。                                            ",否,"
                                                                                                    #防范招生诈骗#“学校有熟人，可以投档录取”。高校录取是完全利用计算机信息管理系统在网上录取，所有投档、录取均按事先设定好的规则来进行。任何违规操作都是不允许的。有熟人关系，花钱能上好大学、好专业，分数不够也能上大学等，这都是骗子的伎俩。 ????????                                                            ", 2012-8-5 10:25,3,2,赞,微博 weibo.com,yvIXWyUfZ
113,"
                                                                                                    冒充高校招生“中介机构代理人”。其实，国家是严禁高校委托招生中介代理招生的；谎称有“机动名额”或“特批指标”。国家对高校使用机动计划有严格的审批程序，“分不够钱来凑”的想法是行不通的。                                            ",否,"
                                                                                                    #防范招生诈骗# 自称军校招生人员，专门招地方委培生，无须省级招生考试机构录取，可直接发本科录取通知书。其实，2008年起，军队院校已停止以任何形式招收地方委培生。 ????????                                                            ", 2012-8-5 10:24,转发,评论,赞,微博 weibo.com,yvIXDFknu
114,"
                                                                                                    把“自主招生”渲染成“自由招生”。随着高校招生自主权的扩大，目前不少高校经教育部批准实行了“自主选拔录取”改革试点。这项改革有严格的选拔标准、程序，不仅要参加高校的测试，还要层层公示，接受社会监督，因此，并不是一些不法分子所说的是高校“自由招生”。                                            ",否,"
                                                                                                    #防范招生诈骗#以“计划外招生”行骗。高校招生计划不管公办、民办高校，均已纳入国家招生计划统一管理，根本不存在计划外招生，凡未纳入统一招生计划，均不能取得国家的电子注册。 ????????                                                            ", 2012-8-5 10:21,转发,评论,3,微博 weibo.com,yvIWx85bC
115,"
                                                                                                    请考生和家长们注意,防止上当受骗                                            ",否,"
                                                                                                    #防范招生诈骗#以“定向招生”名义行骗。“定向招生”主要指国家为了培养一些艰苦地区、艰苦行业的建设人才，对愿意到这些地区或单位就业的考生在招生录取时适当降分录取。如要报考定向生，在志愿填报时，考生应填有定向志愿，无“定向志愿”是不可能录取为“定向生”的。 ????????                                                            ", 2012-8-5 10:18,转发,评论,赞,微博 weibo.com,yvIVesNhz
116,"
                                                                                                    安全第一！                                            ",否,"
                                                                                                    根据8月1日市应急办紧急会议和市防汛办紧急通知精神，近期我市连续降雨，持续降雨使我市大部分地区土壤接近饱和状态，地质、房屋疏松，发生泥石流、滑坡、坍塌等次生灾害的可能性较大，为避免发生旅游安全事故，市旅游委特发布以下安全提示： ????????                                                            ", 2012-8-3 17:32,1,评论,1,微博 weibo.com,yvsUjqgqO
117,"
                                                                                                    重大节假日公路免收通行费方案出台                                            ",否,"
                                                                                                    【重大节假日公路免收通行费方案出台】目前国务院已经出台了重大节假日免收小型客车通行费实施方案。免费通行的时间范围为春节、清明节、劳动节、国庆节等四个国家法定节假日，以及国务院办公厅文件确定的上述法定节假日连休日，免费通行的车辆为7座以下载客车辆。详情请登录中国政府网（www.gov.cn） ????????                                                            ", 2012-8-2 18:41,3,1,赞,微博 weibo.com,yvjW6BhWM
118,"
                                                                                                    老人告诉民警,自己67岁,河北省唐山市人,28日从老家来京找女儿,在北京站换乘公交车后睡过了站,下车后就迷路了。本想等到天亮再去找女儿，谁知竟下起了大雨。民警向老人要了其女儿的联系方式试图联系,但对方手机始终关机。后来,在民警反复引导下,老人逐渐想起女儿的住址,民警连夜将其送到了女儿身边。 ????????                                            ",是,无, 2012-8-2 18:31,3,5,赞,微博 weibo.com,yvjRZ0eXl
119,"
                                                                                                    7月29日凌晨，通州区漷县地区大雨磅礴，在绿荫西区门口有一位走失老人，衣衫被无情的雨水打透，身子被冻得瑟瑟发抖。接到群众电话求助后，警长周建国立即带领民警赶赴现场，把老人搀扶上车，打开暖风，披上事先准备好的棉被，并倒上一杯热水递给老人。在民警的悉心照料下，老人脸上也渐渐恢复了血色。 ????????                                            ",是,无, 2012-8-2 18:19,5,6,2,微博 weibo.com,yvjMVtkM5
