序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
98,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【压力大多吃枣】鲜枣中含有大量维生素C，能够协助分泌肾上腺皮质素，达到减压作用。鲜枣皮含有不可溶纤维素，吃的时候要细嚼慢咽，否则易引起腹胀等不舒服的感觉。其实慢慢咀嚼，也是释放压力平静心情的一种方式。记住不要空腹或睡前吃鲜枣，否则会有烧心感。上午十点或下午三四点吃枣最佳。 ????????                                                            ", 2012-8-3 16:11,5,1,1,小米手机,yvsnyuCs9
99,"
                                                                                                                                                ",否,"
                                                                                                    #林下经济#林菌模式：利用林木废弃枝条供养菌类，同时废弃的菌棒又可作为林木的有机肥料。顺义区的林农便利用果树下的阴湿条件，通过林下床埋和林地摆放两种方式适度发展种植鸡腿菇、栗蘑、彩色平菇、口蘑等食用菌品种。市民们来到果园不但可以采摘樱桃，还可以采摘到各种新鲜的蘑菇。 ????????                                                            ", 2012-8-3 16:09,1,评论,赞,小米手机,yvsmLcEk7
100,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #微关注#【赛事看点】今天24点前中国选手参加的奥运会比赛有：女子排球小组赛【中国VS巴西】（16:30）、男子50米步枪卧射决赛（19:00）、羽毛球混双决赛（22:00）、男子蹦床决赛（22:35）、女子柔道78公斤级决赛（23:00）、女子篮球小组赛【中国VS土耳其】（23:45）。 ????????                                                            ", 2012-8-3 16:05,转发,评论,赞,小米手机,yvslg68z6
101,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #微关注#【奥运看点】[伦敦奥火]截止目前，中国代表团共夺得金牌[奥运金牌]18枚、银牌[奥运银牌]11枚、铜牌[奥运铜牌]5枚。 ????????                                                            ", 2012-8-3 07:17,转发,1,赞,小米手机,yvoSP0f2l
102,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【北京：四项措施方便车主补领号牌】#聚焦北京#７月２１日的强降雨天气中，部分群众的车辆由于涉水导致号牌丢失，市交管部门已推出简化手续、上门服务等多项措施，方便这些群众及时补领号牌。 ????????                                                            ", 2012-8-2 21:06,1,评论,1,小米手机,yvkSOd3Lm
103,"
                                                                                                    转给有需要的童鞋[呵呵]                                            ",否,"
                                                                                                    #成招信息#今年北京地区成人高校招生考试报名时间变为8月22日至31日，与此同时，成人高校招生网上咨询也延后到8月19日至20日。考生要在报名时间内登录北京教育考试院网站。报名确认时间仍为9月2日至6日。 ????????                                                            ", 2012-8-2 21:04,2,评论,赞,小米手机,yvkS3wig2
104,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #小贴士#【汽车轮胎】有些车主喜欢把轮胎气压充得很高认为这样既能超载又可节油,这种做法是错误的.轮胎气压过高会使轮胎接地面减小,胎面磨损加重,降低刹车时制动效果,这会影响到行车安全.轮胎气压过低也不好,气压过低除了会影响行车安全和制动效果以外,还会加速胎肩的磨损,以及增加车辆的燃油消耗. ????????                                                            ", 2012-8-2 20:59,转发,评论,赞,小米手机,yvkPPcfyU
105,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【成人晚上10点就寝最科学】体内促睡眠物质分泌较旺盛的时间是晚上10时左右。研究发现，慢波睡眠是最佳的睡眠状态，而慢波睡眠大多出现在晚上10时左右，零时过后错过了进入深睡眠的最佳时间再入睡，就很容易导致醒后疲劳、睡不安稳、睡眠质量下降，从而引发失眠症状。 ????????                                                            ", 2012-8-2 20:54,2,评论,2,小米手机,yvkNHop52
106,"
                                                                                                    【奥运金牌榜-中国17金】伦敦奥运第五比赛日，中国军团再添4金，跳水秦凯/罗玉通男子双人3米板折桂；女乒李晓霞击败丁宁夺冠；游泳焦刘洋女子200米蝶泳摘金；举重吕小军77公斤级夺冠 [奥运金牌] ????????                                            ",是,无, 2012-8-2 06:47,2,2,赞,微博 weibo.com,yvffVgfiM
107,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #防范电信诈骗#“您的社保卡已停止使用，详情请拨打……”当您收到类似的信息，请不要上当，这又是骗子的新招术。市人力社保局介绍，一代社保卡不具有金融功能，不可能出现类似银行卡的账户被盗或透支情况;二代社保卡的金融功能为借记卡，必须设置个人密码，且不允许透支，因此也不会出现透支现象。 ????????                                                            ", 2012-8-1 15:20,3,1,赞,小米手机,yv9bHtzxd
108,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #聚焦奥运#【今日看点】今天，20枚金牌的争夺，将在伦敦奥运第五日掀起一个夺金小高潮。在当地时间8月1日，中国军团将在乒乓球、跳水、射击、举重、游泳、赛艇等项目上多点出击，争夺奖牌。中美女排大战也是今日的焦点赛事。为中国体育健儿们加油！????????????                                                            ", 2012-8-1 15:17,转发,评论,赞,小米手机,yv9aH4EoL
109,"
                                                                                                    要去看球的童鞋看一下[呵呵]                                            ",否,"
                                                                                                    #出行提示# 球迷朋友们：【今天晚上工体有比赛！】19时30分，工人体育场举行足球比赛，入场和散场期间，过往车辆请尽量避开东二环十条桥区和东三环长虹桥区，以及工体北路、工体东路等工体周边道路。[叶子]各位球迷可乘坐地铁2号线，在十条桥站下车后向东步行就可以到达工体。 ????????                                                            ", 2012-8-1 15:16,转发,评论,赞,小米手机,yv9aajPCr
110,"
                                                                                                    爱喝菊花茶的童鞋看一下[呵呵]                                            ",否,"
                                                                                                    【泡菊花茶应选小且颜色泛黄的菊花】菊花容易发霉、长虫，市场上菊花质量参差不齐，不懂门道的人会选择花朵白且大朵的菊花。其实又小又丑且颜色泛黄的菊花反而是上选。 ????????                                                            ", 2012-8-1 08:44,3,评论,1,微博 weibo.com,yv6AXlVLj
111,"
                                                                                                    童鞋们该加件衣服了[呵呵]                                            ",否,"
                                                                                                    【小雨敲窗一夜“没羞”】#北京你好# 今日限行4和9，最高气温只有24℃，同学们可千万别忘了添件衣服哦。据说这场雨今天会暂时喘口气，但周五又要开始，为什么今年这么多雨呢？原来那个挂着大太阳，天天灿烂得冒烟，不高兴时顶多来几天桑拿天生生闷气的北京夏天转性了？原创图片——""楼上的，别这样!"" ????????                                                            ", 2012-8-1 07:28,转发,评论,赞,政府版微博,yv66lbH1G
112,"
                                                                                                    【奥运看点】继女子双人10米跳台比赛夺金之后，雷声获得男子花剑冠军；叶诗文获得女子200米混合泳冠军；林清峰获得男子举重69公斤级冠军。截止目前，在第三十届奥运会上中国代表团共夺得金牌13枚、银牌6枚、铜牌4枚。 ????????                                            ",是,无, 2012-8-1 07:24,5,1,赞,微博 weibo.com,yv64L2skM
113,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【2012伦敦奥运7月31日赛程看点】31日22:00跳水女子双人10米台决赛，陈若琳、汪皓冲击金牌；23:30体操女子团体决赛，中国队争取赢得奖牌；1日02:47游泳男子200米蝶泳决赛，陈寅晋级挑战菲尔普斯；03:43女子200米个人混合泳决赛，叶诗文期待再摘金O网页链接 ????????                                                            ", 2012-7-31 17:49,2,评论,赞,微博 weibo.com,yv0JG587X
114,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【今夜明天小雨为主】31日17时北京气象信息：今夜阴有小雨，东南部小到中雨，最低气温19℃，明天白天阴有小雨，最高气温24℃。天气凉爽，雨不大，但道路湿滑，会对上、下班早晚高峰出行有些影响，请注意交通安全。降雨频繁，山区要注意防范山体滑坡、泥石流等地质灾害。 ????????                                                            ", 2012-7-31 17:22,1,1,赞,微博 weibo.com,yv0yOCREb
115,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【6招缓解电脑族干眼症】1.使用电脑，眼睛视线与屏幕幕高度要平行或稍下方，仰视萤幕会造成眼球曝露面积多，泪液蒸发快；2.操作电脑每隔50分钟必需休息10分钟；3.多眨眼，可使眼球表面泪液散布均匀，保护角膜。4.热敷眼睛；5.在中央空调室内摆放一盆水或使用保湿机，避免泪液蒸发过多；6.不要抽烟。 ????????                                                            ", 2012-7-31 17:06,1,评论,赞,微博 weibo.com,yv0sjjTA5
116,"
                                                                                                    有孩子的朋友来看看吧！                                            ",否,"
                                                                                                    #交通安全随手转#【儿童错误乘车示例】很多父母由于没有掌握正确的儿童乘车守则，导致了悲剧的发生，下面是7个错的的儿童乘车示例，有孩子的朋友来看看吧！（by汽车之家） ????????                                                            ", 2012-7-31 17:05,4,评论,赞,微博 weibo.com,yv0s8nQAh
117,"
                                                                                                    8月份新书推荐O网页链接，感兴趣的童鞋看一下吧[呵呵] ????????                                            ",是,无, 2012-7-31 15:17,转发,评论,赞,微博 weibo.com,yuZK4y99j
118,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #重要提醒#今天是抢票活动的最后一天，感谢有这么多的朋友参与到我们的活动中，相信拿到票的朋友一定领略了北京香草世界里薰衣草的魅力，怀柔欢迎你~有时间，过来感受一下怀柔的美，体验一下亲近自然的舒爽！经与景区商议，兑票时间延长至8月19日，请大家及时去兑换，过期不候哦~@北京发布 ????????                                                            ", 2012-7-31 15:12,转发,评论,赞,政府版微博,yuZHWv2DB
119,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【明起全市统一京V油 排放标准9月出台】明天起，我市加油站将全部供应京V油。89、92、95标号将分别取代之前的90、93、97号，油价暂不变。这次置换的京V油品从硫含量或总体污染物的排放等方面，都有减少。9月份出台第五阶段机动车排放标准后，本市机动车节能减排会上升到一个新的高度。 ????????                                                            ", 2012-7-31 14:38,1,1,赞,微博 weibo.com,yuZurlFf3
120,"
                                                                                                    长吹空调的童鞋看一下[呵呵]                                            ",否,"
                                                                                                    #锦囊妙计#【空调族多吃五类食物】1.西红柿：药用价值高；西瓜、冬瓜、海带、绿豆、苦瓜等可消暑；2.食醋：提高胃酸浓度,促进消化液的分泌,还可抑菌,对因吹空调过度引起肠道病有很好的预防作用；3.生姜：适量吃生姜,能让人发汗,促进血液循环,保持血运通畅；4.多饮水或茶，促进代谢。保持很重要~！ ????????                                                            ", 2012-7-31 14:33,4,1,赞,微博 weibo.com,yuZsjfvtp
121,"
                                                                                                    乘飞机出行的朋友们请及时关注一下[呵呵]                                            ",否,"
                                                                                                    【首都机场出行提示】首都机场今天白天，中到大雨，短时雷雨。周边雷雨天气可能会对部分航班造成一定程度的影响。截至08：00，本场延误滞留1小时以上航班2架次。提醒广大旅客，关注天气变化，及时与所乘坐的航空公司联系，也可登录首都机场官方网站O网页链接，掌握航班动态，合理安排出行。 ????????                                                            ", 2012-7-31 10:19,1,评论,赞,专业版微博,yuXNdbpWs
122,"
                                                                                                    8月份顺义区博纳影院新上映影片O网页链接，喜欢看电影的童鞋看一下吧[呵呵] ????????                                            ",是,无, 2012-7-31 10:03,1,评论,赞,微博 weibo.com,yuXGzydwW
123,"
                                                                                                    【7月30日奥运回顾】伦敦奥运会结束第三比赛日，中国队夺得3金1银1铜。曹缘/张雁全夺男子双人10米跳台金牌；李雪英夺得女子举重58公斤级冠军，并打破奥运会纪录；体操男团在决赛中发挥完美，以绝对优势卫冕；男子200米自由泳，孙杨和朴泰桓并列摘银。[奥运金牌] ????????                                            ",是,无, 2012-7-31 07:33,2,评论,赞,微博 weibo.com,yuWHLDbgU
124,"
                                                                                                    #温馨提示#今天天气：阴有中-大雨，偏东风2、3级，最高气温25℃。从昨天傍晚开始，这雨就一直时紧时疏的下到了现在，根据天气预报，今天上班时雨还会比较兴奋，各位童鞋要安排好出行了[呵呵] ????????                                            ",是,无, 2012-7-31 07:28,2,评论,赞,微博 weibo.com,yuWFQispj
125,"
                                                                                                    请朋友们多加小心，尽量减少外出！                                            ",否,"
                                                                                                    市国土资源局与气象局18时20分联合发布地质灾害黄色预警：今天晚上到夜间我市平谷房山门头沟山区和密云怀柔的部分地区及丰台海淀石景山等浅山地带发生泥石流崩塌滑坡地面塌陷等地质灾害的可能性较大，请有关部门加强监测，注意防范。 ????????                                                            ", 2012-7-30 19:10,3,1,赞,小米手机,yuRQjtX8t
126,"
                                                                                                    出游提示，各位童鞋看一下.                                            ",否,"
                                                                                                    【北京旅游委发布出游提示】#提示#由于近期北京仍处于汛期，北京市旅游委日前通过媒体向游客发布出游提示，提醒游客注意8个方面安全问题。 ????????                                                            ", 2012-7-30 18:38,3,评论,赞,小米手机,yuRDnvjM4
127,"
                                                                                                    奥运看点[呵呵]                                            ",否,"
                                                                                                    #微关注# 【赛事看点】今天24点前中国选手参加的奥运会比赛有:男子10米气步枪决赛(19:15)、男子双人10米跳台决赛(22:00)、举重女子58公斤级A组决赛(22:30)、柔道女子57公斤级决赛(23：00)、柔道男子73公斤级决赛(23：10)、体操男团决赛(23:30)。很多项目,中国运动员都有望冲金哦！[奥运金牌] ????????                                                            ", 2012-7-30 18:33,转发,评论,赞,小米手机,yuRB0FFT6
128,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【野三坡13辆京牌车等认领】野三坡“7??21”大雨后打捞出的部分京牌车已被车主认领，现还有13辆等认领。京PX8102,京AH1454,京P5VH59,京J44307,京YA9915,京FU0551,京N6K517,京KL7325,京GDB200,京NL7H17,京PS2265,京NL0V02,京NBX950。以上车辆车主拿本人相关证件、车钥匙等到野三坡百里峡商业街口认领。 ????????                                                            ", 2012-7-30 18:27,转发,评论,赞,小米手机,yuRyW84mG
129,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【建议收藏——本市下凹式立交桥】从交通北京微博中看到的信息，交通北京的小编为了大家看着不眼晕分了几条发布，小布整理成一条长微博，建议大家收藏。以后再有比较大的雨情时您先查看一下自己回家路上是否要经过这些桥区，看看能否找到更好的绕行路线。感谢交通北京小编辛苦整理。 ????????                                                            ", 2012-7-30 18:26,3,评论,3,小米手机,yuRyxla7Z
130,"
                                                                                                    请关注天气情况和实时路况信息                                            ",否,"
                                                                                                    【雨水又来京 出行需防范】7月30日17时北京气象信息：今天傍晚到明天白天大雨再次袭京，东南部有大到暴雨，并伴有雷电，气温22到25℃。此次降水持续时间较长，明早高峰时段有中到大雨，出门带好雨具，降雨难免会给交通施加压力，请大家提早出门，注意安全，灾区需要特别防范山洪泥石流等地质灾害。 ????????                                                            ", 2012-7-30 18:23,2,评论,1,小米手机,yuRwZB0CF
131,"
                                                                                                    转发微博                                            ",否,微博已被原作者删除, 2012-7-30 10:33,-1,评论,赞,专业版微博,yuOsmtHNf
132,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    致志愿进入灾区奉献爱心的各界人士：721特大自然灾害发生以来,社会各界伸出援助之手,在此我们表示感谢。鉴于目前部分灾区道路交通状况不佳,为避免发生交通拥堵,保证人身安全,暂谢绝爱心人士自行前往。如有捐款捐物意向，详见O网页链接；如有参加志愿者队伍意向，详见O网页链接 ????????                                                            ", 2012-7-30 09:47,3,评论,赞,微博 weibo.com,yuO9JoADW
133,"
                                                                                                    央视转播奥运赛程表~感兴趣的童鞋收藏一下吧                                            ",否,"
                                                                                                    【2012伦敦奥运赛事所有比赛项目央视转播表】有时间、有日期、有转播的频道...大家赶紧收藏吧！「via:行者老张 」 ????????                                                            ", 2012-7-30 09:04,4,评论,3,微博 weibo.com,yuNSqb00u
134,"
                                                                                                                                                ",否,"
                                                                                                    【奥运昨日盘点】奥运女子双人三米板吴敏霞/何姿夺冠；10米气手枪郭文珺最后一枪逆转夺冠；中国射箭女团1环惜败摘银；男子举重56公斤级吴景彪摘银；200米自由泳孙杨预赛第1进决赛；女举53公斤级周俊3次抓举无成绩。目前中国军团获6金4银2铜，居金牌榜首。 ????????                                                            ", 2012-7-30 08:24,1,评论,赞,微博 weibo.com,yuNBUiz4M
135,"
                                                                                                    各位童鞋早[呵呵]                                            ",否,"
                                                                                                    【小雨有约温度宜人】#北京你好# 今日限行2和7，最高气温32℃。今早查看气象预报的网站，本周每天都将有一场小雨排队与我们相约。除今天外，周五前气温都在30℃以内。真滴么？岂不是说这将是非常舒适的一周么？要安排年假的同学可要抓紧啦。今天的原创图片有没有让你想起一首歌？想到的举手~~ ????????                                                            ", 2012-7-30 08:12,转发,评论,赞,微博 weibo.com,yuNx8tGcq
136,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #微关注#【赛事看点】今天18点前中国选手参加的奥运会比赛有:竞技体操女子资格赛-16:30、羽毛球女子双打小组赛-16:40、羽毛球男子双打小组赛-16:42、女子游泳100米仰泳预赛-17:00、男子游泳200米自由泳预赛-17:20、女子赛艇轻量级双人双桨预赛-17:40、女子游泳100米蛙泳预赛-17:43、女子曲棍球-17:45。 ????????                                                            ", 2012-7-29 15:50,转发,评论,赞,微博 weibo.com,yuH6ttla9
137,"
                                                                                                    [奥运金牌]奥运首日，中国军团4金领跑，易思玲不负众望“射落”中国军团首金，王明娟稳稳“举起”中国军团第二金，孙杨和叶诗文在泳池掀起夺金高潮，双双破纪录斩获中国军团的第三金和第四金。[喜得金牌] ????????                                            ",是,无, 2012-7-29 07:25,3,2,1,微博 weibo.com,yuDNlusVc
138,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【北京市多所中学公布中招录取线】今年中招录取分数线27日披露。由于中考试题尤其是数学科难度提高，今年中招录取分数线相比去年下降幅度明显，多所示范高中录取线比去年降低5到10分，部分示范高中录取线下降幅度为10到15分。 ????????                                                            ", 2012-7-28 23:07,1,1,赞,小米手机,yuAxrkgfm
139,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【下月将用新版发票】8月6日起，大家到餐馆吃饭、给手机缴纳话费、买商品房所开的发票都将合并为《北京市地方税务局通用机打发票》。旧版发票可使用到今年12月31日，2013年1月1日起全部使用新版发票，旧版发票停止使用。登北京市地方税务局网站或拨010-12366热线可鉴别新版发票的真伪，查询开具信息。 ????????                                                            ", 2012-7-28 23:04,2,1,1,小米手机,yuAwefegj
140,"
                                                                                                    请亲们关注天气情况和实时路况情况                                            ",否,"
                                                                                                    【雷电黄色预警】市气象台16时30分继续发布雷电黄色预警信号：预计傍晚到前半夜，本市的东北部地区（怀柔、密云、平谷、顺义）有雷电，请注意防范。 ????????                                                            ", 2012-7-28 20:01,1,1,赞,微博 weibo.com,yuzjUB2Sv
141,"
                                                                                                    乘机和接机的朋友们注意了[呵呵]                                            ",否,"
                                                                                                    【首都机场8月1日正式启用服务热线新号码】首都机场8月1日起正式启用服务热线新号码96158，替换原号码64541100。原首都机场服务热线存在号码较长、不易记忆的问题，且在高峰时段存在占线等现象，同时，首都机场对现有服务热线电话线路也进行了扩充，确保在特殊天气等情况下仍能满足旅客拨打需要。 ????????                                                            ", 2012-7-28 19:25,4,2,3,小米手机,yuz5a5OU5
142,"
                                                                                                    中国加油                                            ",否,"
                                                                                                    【奥运快讯：易思玲为中国代表团夺得首金】在北京时间7月28日18：00开始的奥运会女子10米气步枪决赛中，中国选手易思玲为中国代表团夺得首金。 ????????                                                            ", 2012-7-28 18:35,2,评论,赞,小米手机,yuyKOjiiI
143,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【补办雨中丢失车牌无需报案证明】这次暴雨很多车主在涉水时丢了车牌，市交管局了解到这一情况后，暂简化了补办车牌的程序。丢失车牌的车主补牌时不用再到派出所开具报案证明，不用把车开到现场查验，拿本人身份证明原件和复印件，填写《机动车牌证申请表》可到任意一个车管所补办，咨询电话87625155。 ????????                                                            ", 2012-7-28 16:04,转发,评论,赞,小米手机,yuxLMy441
144,"
                                                                                                    愿早日修复通车，抢修人员辛苦啦                                            ",否,"
                                                                                                    #交通资讯# “721”特大暴雨造成我市【47条县级以上公路阻断】。截止到7月26日，我市抢通公路共出动抢险人员30712人次，出动抢险设备10149台次。经过路政及养护部门全力抢修，县级以上公路已紧急抢通44条，3条公路（房山六石路、十霞路，门头沟妙峰山路）正在紧张抢修中，预计下周实现通车。 ????????                                                            ", 2012-7-28 16:02,转发,1,赞,小米手机,yuxKV2UtE
145,"
                                                                                                    //@文明北京:虽然这两天还是阴雨，但美丽的志愿蓝为房山带去了太阳和光明。@青年说 @北京发布 //@文明房山:@文明北京 //@房山之我们需要你:转发微博                                            ",否,"
                                                                                                    【房山招募210名救灾志愿者】“7??21”特大自然灾害发生后，不少热心市民希望赶赴房山参与救灾行动。团市委、市志愿者联合会近日招募清淤和发放物资各招募100人。公共卫生防疫招10人。三类岗位共需要210人。招募详细信息可查询志愿北京网站，报名截止日期为8月5日，服务时间从即日起到8月31日。 ????????                                                            ", 2012-7-28 15:58,转发,评论,赞,小米手机,yuxJ6u2DC
146,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #微关注#【奥运看点】中国能否拿下本届奥运会首金本届奥运会首个产生金牌的项目是女子10米气步枪，我国两名年轻的实力派射手易思玲、喻丹将协力向首金冲击。目前易思玲10米气步枪排名世界第一。她们的对手们会轻易交出金牌吗？ ????????                                                            ", 2012-7-28 15:56,1,评论,赞,小米手机,yuxIznOi7
147,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【首都机场出行提示】首都机场今天白天（28日），阴有阵雨，首都机场西部、北部有雷雨；今天傍晚到前半夜有雷阵雨，后半夜阵雨转多云，累积降雨量可达大雨。提醒广大旅客，关注天气变化，掌握航班动态，合理安排出行。（以下信息来自中国民航网 ) ????????                                                            ", 2012-7-28 11:44,转发,评论,赞,专业版微博,yuw40nKMN
148,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #出行提示# 今日10：25，市气象台发布雷电黄色预警信号，预计未来6小时本市自西向东先后有雷阵雨，局地雨强可达到20毫米左右。小编建议您尽量减少外出，没事就宅家里看看赛事、刷刷微博啥的。若您有事需要出行，请您做好雨天防范准备，尽量选择公共交通出行。 ????????                                                            ", 2012-7-28 11:42,1,1,赞,微博 weibo.com,yuw3psaRy
149,"
                                                                                                    #出行提示#顺义区容易积水的路段：卧龙环岛至西辛南区南门、光明北街顺义八中红绿灯至双兴桥、老干部局路、拥军路、顺和路与石园南大街十字路口处、站前北街义宾西门至老步行街、站前北街火车站至供电局门口、新顺北大街幸福西街西口至便民街西口、新顺南大街国泰商场门口处、金汉餐饮一条街。 ????????                                            ",是,无, 2012-7-28 09:59,17,6,赞,微博 weibo.com,yuvnAv6rO
150,"
                                                                                                    转发微博                                            ",否,微博已被原作者删除, 2012-7-28 09:39,-1,评论,赞,微博 weibo.com,yuvfyiG68
151,"
                                                                                                    #出行提示#今天午后到夜间顺义将会有大到暴雨，小编在此提醒各位童鞋，一旦遇到暴雨或积水较多时，请尽量绕行以下路段[呵呵]顺义区桥下易积水的路段：西门铁路桥下、府前街铁路桥下、梅沟营铁路桥下。 ????????                                            ",是,无, 2012-7-28 09:36,3,4,赞,微博 weibo.com,yuveiizBO
152,"
                                                                                                    #温馨提示#今天天气：阴，午后到夜间大到暴雨并伴有雷电，偏南风2、3级，最高气温27℃。建议各位童鞋尽量减少出行，请勿去山区游玩，如室内进水，应立即切断电源；车辆遇积水过深时，避免强行通过，防范于未然。 ????????                                            ",是,无, 2012-7-28 07:49,3,1,赞,微博 weibo.com,yuuwXEWvM
153,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【首都机场出行提示】目前，首都机场的航班起降已恢复正常。后半夜主要以阵雨天气为主，短时雷雨，降雨量小到中雨，预计此次降雨天气将在28日凌晨4-5点结束。提醒广大旅客，关注天气变化，及时与所乘坐的航空公司联系，也可登录首都机场官方网站O网页链接，掌握航班动态，合理安排出行。 ????????                                                            ", 2012-7-28 07:03,转发,评论,2,专业版微博,yuuefyCsv
154,"
                                                                                                    各位童鞋学习一下吧                                            ",否,"
                                                                                                    【暴雨来了，如何逃生？】面对极端天气的增多、增强的趋势，人们应主动学习不同天气里相应的防范措施，才能有备无患。特别是城市里，当驾驶员发现立交桥下等低洼区有积水，应停车或避开；在山区，应特别注意防范强降水汇流形成的山洪、地质灾害。当暴雨来临时，人们应该学会如何逃生与自救。 ????????                                                            ", 2012-7-28 06:59,1,1,赞,微博 weibo.com,yuucE1ykM
155,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【首都机场出行提示】据气象部门预测,首都机场明天白天(28日),阴，午后到傍晚有雷雨，东南风3-4级。全天预计出港旅客12.39万人次,高峰小时1.44万人次。预计明日国内旅客通过安检的高峰时间06:00-07:00,为保证您顺畅出行,请该时段出行的旅客提前到达机场办理值机和安检手续。 ????????                                                            ", 2012-7-27 17:55,2,评论,赞,专业版微博,yup4ij42D
156,"
                                                                                                    //@交通北京: #转发微博# 明天天津将有强降雨，小编建议您暂缓前往天津的计划。已经在京沪、京津高速上的朋友注意小心驾驶，遇到暴雨时及时开启双闪并行至高速服务区停车避雨。                                            ",否,"
                                                                                                    【天津明天将再迎强降雨 北部有暴雨】昨天的强降雨刚刚结束，新一轮降雨又将到来。据天津市气象台最新预报，受低涡和暖湿气流共同影响，明天天津又将迎来一轮较强降水，全市将有大雨，北部地区雨量将达到暴雨量级。O网页链接 ????????                                                            ", 2012-7-27 17:54,转发,评论,赞,微博 weibo.com,yup3Z7uSy
157,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【温馨提示】市防汛抗旱指挥部提醒广大市民注意：????根据市气象局最新预报，本周六午后到夜间我市有大雨过程，东北部地区有暴雨。目前我市土壤基本饱和，降雨极易造成山区山洪、泥石流、山体滑坡等灾害发生。????请广大市民远离山洪泥石流等危险区域，保证自身安全。 ????????                                                            ", 2012-7-27 17:33,转发,评论,赞,微博 weibo.com,yuoVmxxde
158,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #自考信息#北京自考办2012年自考生接待日恢复，考生接待日的工作时间为上午8：30至11：30，下午13：30至16：30。考生办理考籍业务的地点为北京市海淀区志新东路9号北京教育考试院一层考生接待大厅。 ????????                                                            ", 2012-7-27 16:27,转发,评论,赞,微博 weibo.com,yuouG6pmb
159,"
                                                                                                    还没找到车牌的亲看一下                                            ",否,"
                                                                                                    我是排水集团第三管网运营分公司养护二分部工作人员，这些车牌是7.21暴雨之后我们工作人员在排水设施内陆续找到的，希望丢失车主持行驶本等证明文件来三里河北街1号106室来无偿领取。@厢红旗牛少爷 @段小猴儿 @虾米皮儿好看 @Charles在法国 @青蛇小妖 @子非我offline @小怪兽_陈小幽爱大北京 ????????                                                            ", 2012-7-27 14:22,2,评论,赞,微博 weibo.com,yunFL4R4m
160,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【预报今明又有中到大雨】市气象台预报，今天本市有雷阵雨，夜间有中雨，明天或有大雨。房山、门头沟、密云北部、平谷东部和北部等山区发生泥石流、崩塌等地质灾害的风险等级高，相关部门和当地居民要注意防范。雨后气温将在27℃左右，闷热感有所缓解。市民应尽量减少外出, 驾驶员不要轻易涉水行车。 ????????                                                            ", 2012-7-27 14:19,2,1,赞,微博 weibo.com,yunEEdDXk
161,"
                                                                                                    教你读懂天气预警信号                                            ",否,"
                                                                                                    【今夏暴雨频发 教你读懂天气预警信号】气象专家介绍，根据中国气象局定义，暴雨按其降水强度大小分为三个等级：24小时降水量为50—99.9毫米称“暴雨”；100—200毫米为“大暴雨”；200毫米以上称“特大暴雨”。暴雨预警信号分四级，分别以蓝色、黄色、橙色、红色表示其严重程度，由低至高递增。 ????????                                                            ", 2012-7-27 14:08,3,评论,赞,政府版微博,yunzXat23
162,"
                                                                                                    雷雨天防雷击小常识[呵呵]                                            ",否,"
                                                                                                    #雷雨天如何躲避雷击？#????电闪雷鸣时，不要在户外或野外逗留，应该立即进入室内，具有金属车厢的车辆也可以成为避雷场所。 如果在野外突然遇到雷雨，必须牢记：两脚尽量靠拢，尽量降低重心，并减少人体与地面的接触面积，因此最好的选择是在干燥处下蹲，若披上塑料等不浸水的雨衣，防雷效果会更好。 ????????                                                            ", 2012-7-27 11:19,1,评论,赞,微博 weibo.com,yumtrrImf
