序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
75,"
                                                                                                    能不能换到“宝”？????//@海淀区政府网站:这不错~换书的活动还是第一次听到~周末去看看！                                            ",否,"
                                                                                                    #惠说北京#圆明园绮春园正在举办图书＂交换大会＂。如果你家有看过的，不再看又没地方放的书，可以拿到那儿去交换。听说那有万余册社科、文学、生活等类图书供读者交换。专家还会在现场给大家拿来的书做评测，之后发给大家相应价值的""换书券""，拿券就可以换到自己喜欢的书。活动从8月4号到12号。 ????????                                                            ", 2012-8-3 17:50,11,3,1,政府版微博,yvt1P9KQ7
76,"
                                                                                                    8月3日17时北京气象信息：今天夜间阴，朝阳及东部地区有阵雨，最低气温23℃，相对湿度95%，东部注意防雨。明天白天阴，上午东部地区还有阵雨，雨量不大，出行带上雨具，最高气温27℃。周日多云间阴，没有降雨的干扰，适宜户外活动，最高气温29℃//@气象北京: 双休日出行到河北要特别关注！                                            ",否,"
                                                                                                    【受“达维”影响暴雨预警升级为橙色】受热带风暴达维的影响,预计今天傍晚到明天上午,承德南部、唐山、秦皇岛、沧州东部有暴雨,其中,唐山、秦皇岛有大暴雨，局部雨量可达200毫米以上,强降水造成农田积水、城市内涝、中小河流洪水、山洪、泥石流等灾害的风险很高,请做好防御工作.O网页链接 ????????                                                            ", 2012-8-3 17:47,3,评论,赞,微博 weibo.com,yvt0xB71Z
77,"
                                                                                                    水面大曰海，浅水湖曰淀                                            ",否,"
                                                                                                    水面大曰海，浅水湖曰淀。“海淀”因水得名，与水结缘，有大小河流十余条，总长度过百公里，水域面积4平方公里，占北京市水域面积的4成，湖泊数量和水域面积均列北京市各区县之首。这些水源在极端天气中显得更加重要，分洪蓄水、涵养水源、美化景观、调节气候…… ????????                                                            ", 2012-8-3 09:17,9,3,赞,政府版微博,yvpFsfnW0
78,"
                                                                                                    好事????//@海淀在线:节假日免费通行啦                                            ",否,"
                                                                                                    【重大节假日公路免收通行费方案出台】目前国务院已经出台了重大节假日免收小型客车通行费实施方案。免费通行的时间范围为春节、清明节、劳动节、国庆节等四个国家法定节假日，以及国务院办公厅文件确定的上述法定节假日连休日，免费通行的车辆为7座以下载客车辆。详情请登录中国政府网（www.gov.cn） ????????                                                            ", 2012-8-3 09:11,9,1,赞,政府版微博,yvpCVjXJl
79,"
                                                                                                    每天下班走人前都会check一下灯和空调关了没                                            ",否,"
                                                                                                    #微提示#如今的办公室不乏空调、饮水机、电脑、打印机、复印机、各式充电器等用电设备，给工作带来方便快捷的同时，也埋下了电器火灾的隐患，如何预防此类电器火灾呢？  ????????                                                            ", 2012-8-2 17:23,2,2,赞,政府版微博,yvjqqtTc1
80,"
                                                                                                    我吃饭还曾经中过20的呢！[不好意思]                                            ",否,"
                                                                                                    【北京下周启用新版发票 只有机打卷式发票能中奖】从8月6日起，原来按服务业、邮电通信业、建筑业等不同行业设置的不同版面的机打发票将在年底前逐步退出市场，新版机打发票名称将统一为《北京市地方税务局通用机打发票》。平推式机打发票的兑奖区将取消。 O网页链接 ????????                                                            ", 2012-8-2 09:27,11,8,赞,微博搜索,yvgjdd8b9
81,"
                                                                                                    [阳光]今天的阳光一大早就很给力！                                            ",否,"
                                                                                                    【凉爽多云 暂别雨水】#北京你好# 今日限行5和0，最高气温27℃，今天小雨终于肯休息一下了，也让我们潮湿的心情见见阳光。不过到晚上又会转阴，预计4日前后还会有一次降雨过程。还有6天就立秋了呢，看来这个夏天不会再热到哪去了。今天的原创图片——“空中急停”！提醒司机同学，不要学这样急刹车哦~~ ????????                                                            ", 2012-8-2 09:06,3,6,赞,微博 weibo.com,yvgauamdY
82,"
                                                                                                    大雨终于歇会儿，趁着这时候赶紧开窗通风                                            ",否,"
                                                                                                    【细雨渐歇转多云 空气清新宜通风】1日17时北京气象信息：今夜京城大部分地区小雨停歇，只有东部地区前半夜还有淅淅沥沥的小雨，最低气温21℃，明天白天多云间阴，最高气温27℃，雨水洗净了尘埃，空气清爽，亲可开窗通风，改善室内环境；另外，近日雨水较多，空气湿度较大，要注意防止霉变哦。 ????????                                                            ", 2012-8-1 17:23,5,3,赞,微博 weibo.com,yv9ZPoTcu
83,"
                                                                                                    前几天在公交车上看到一位男士把湿了的雨伞搭上扣，垂手拿着，这样水会顺着雨伞竖直留下。虽然没带塑料袋，这样也是利人利己。????//@平安北京:文明，从点滴做起，从我做起！                                            ",否,"
                                                                                                    热心网友建议【文明从我做起：关于雨伞】下雨天，地铁站内不少人把雨伞在站台上用力甩来甩去，弄得地铁站台湿滑，还把水甩到别人身上，进了地铁车厢，湿伞在拥挤中也弄湿了别人的衣服。建议：备塑料袋，大家文明收伞。文明，从点滴做起，从我做起。 ????????                                                            ", 2012-8-1 16:26,5,4,赞,政府版微博,yv9COdr3W
84,"
                                                                                                    北京连日大雨，池塘、湖泊、河道内的水涨了不少，岸边的土壤也变的松软、湿滑，这时走在岸边，可要小心了，脚一滑就有可能跌进水里。常在河边走，哪有不湿鞋啊，建议您这几天离河岸远点儿。尤其小孩子玩心大，见水就高兴，又是暑假，大人可要叮嘱孩子不要在这些“危险地带”玩耍，以免发生危险。 ????????                                            ",是,无, 2012-7-31 12:33,27,10,赞,微博 weibo.com,yuYFBCai0
85,"
                                                                                                    灾难袭来，民警是风中的旗帜、水中的路标。哪里有险情，哪里有灾情，哪里就有他们的身影。                                            ",否,"
                                                                                                    7月28日·4版·#警事映像#风雨中定格民警最美身影：21日，北京遭遇61年不遇的特大暴雨，77人遇难；24日，台风“韦森特”在广东台山登陆。重庆遭1981年来最大长江洪峰；26日，天津遭暴雨；27日夜，北京再遇降雨；灾难袭来，民警是风中的旗帜、水中的路标。哪里有险情，哪里有灾情，哪里就有他们的身影。 ????????                                                            ", 2012-7-31 10:02,13,7,赞,微博 weibo.com,yuXGo1gZK
86,"
                                                                                                    [雨伞]   雨天出行需注意，车过桥洞要小心//@平安北京:本市下凹式立交桥                                            ",否,"
                                                                                                    【建议收藏——本市下凹式立交桥】从交通北京微博中看到的信息，交通北京的小编为了大家看着不眼晕分了几条发布，小布整理成一条长微博，建议大家收藏。以后再有比较大的雨情时您先查看一下自己回家路上是否要经过这些桥区，看看能否找到更好的绕行路线。感谢交通北京小编辛苦整理。 ????????                                                            ", 2012-7-30 16:10,18,6,3,政府版微博,yuQF8uRzo
87,"
                                                                                                     顺便一提，国家网球中心在奥林匹克森林公园附近 //@海淀在线:暑假的童鞋可以带小朋友参加噢                                            ",否,"
                                                                                                    【青少年可免费参加网球训练营】#北京进行时#北京国际网球挑战赛7月28日至8月5日在国家网球中心上演。期间组委会特别邀请广大青少年前来参加全程免费的网球训练营。训练营将由专业教练教授网球基础动作，还能参与各种网球游戏。报名持续到8月3日，凡年龄在5岁到16岁的青少年都可报名。电话4006030603 ????????                                                            ", 2012-7-30 15:04,9,4,3,政府版微博,yuQehpEn3
88,"
                                                                                                    大型演唱会                                            ",否,"
                                                                                                    #交通出行提示#明天（7月31日）晚间，位于西四环五棵松桥的万事达中心将举办大型演唱会。预计入场和散场期间，周边道路可能会出现行驶缓慢的情况，建议前去观看演出的朋友乘坐地铁一号线，过往的车辆请尽量避开场馆东侧的西翠路，以免在路上延误时间。 ????????                                                            ", 2012-7-30 10:46,6,4,6,政府版微博,yuOxLh2u5
89,"
                                                                                                                                                ",否,"
                                                                                                     搜集整理了一些应急救援的电话和大家分享，希望需要时能给您帮上忙。 ????????                                                            ", 2012-7-27 16:42,24,12,2,微博 weibo.com,yuoAJmCIV
90,"
                                                                                                    【今天雷雨转中雨 周六中到大雨 】27日7时北京气象信息：今天早晨有阵雨，轻雾，能见度较差，出行注意交通安全。白天阴转雷阵雨，夜间中雨，气温28到 24℃。雷雨天儿出行最好穿上绝缘性较好的雨鞋，身上不要携带金属物体。预计周六白天有中到大雨。频繁降雨易造成灾区次生灾害，请注意防范。@气象北京 ????????                                            ",是,无, 2012-7-27 14:28,27,7,赞,微博 weibo.com,yunIobTFy
91,"
                                                                                                    ????//@平安北京:截止7月26日，共77名遇难者，已经确认身份的66名，11人身份正在确认。 沉痛哀悼                                            ",否,"
                                                                                                    【已确认身份的遇难者名单】北京市防汛抗旱指挥部刚刚公布了“7??21”特大自然灾害已确认遇难者身份名单。 ????????                                                            ", 2012-7-27 10:08,20,7,156,政府版微博,yum0Ckhy6
92,"
                                                                                                    #别拿模拟不当大片儿#街头防范之你会正确背包吗？[bed凌乱]，啥？没技术含量？！别急，您往下看[cai惊吓]O网页链接 ????????                                            ",是,无, 2012-7-26 15:41,10,3,赞,微博 weibo.com,yueLwnO81
93,"
                                                                                                    ????//@平安北京:刚有网友提到费用问题，经我们了解，此次领取车辆是【不收取任何费用】的，只需车主提供车主提供身份证、驾驶证、车辆行驶证等有效证件原件及复印件,由民警进行登记并开具发放证明后,即可将车领走。                                            ",否,"
                                                                                                    #车辆认领提示#7月21日特大暴雨导致京港澳高速出京方向17.5公里南岗洼路段部分车辆被淹,经打捞现已被拖至相关停车场。车主提供身份证、驾驶证、车辆行驶证等有效证件原件及复印件,由民警进行登记并开具发放证明后,即可将车领走。认领电话:010-83669034 认领地址:丰台区卢沟桥乡张仪村通达停车场内。 ????????                                                            ", 2012-7-26 11:26,12,4,1,政府版微博,yud5NAwMi
94,"
                                                                                                    #暴雨中，我们在一起#车辆涉水时一定要小心。万一被困，不要在车内滞留，一定要趁着危险还没有进一步加重时，迅速逃离。 ????????                                            ",是,无, 2012-7-25 11:48,21,6,赞,分享按钮,yu3Omc8P6
95,"
                                                                                                    #暴雨中，我们在一起#看着不断上涨的水势，小伙子着急万分，他开始拼命敲打车窗蹬踹车门，急切地想从车内出来。此时，陈卫兵在水中也抓紧了车门，后跨一步，使劲往外拉。终于车门被打开，小伙子瞬间从车内钻了出来。此时，轿车已被淹透。随后，陈卫兵又与消防战士一起，将车推到没有积水的路面。 ????????                                            ",是,无, 2012-7-25 11:39,5,9,赞,微博 weibo.com,yu3KJ2YKM
96,"
                                                                                                    #暴雨中，我们在一起#陈卫兵立刻趟水冲到汽车旁边，不断敲打车窗，呼喊小伙子开门出来。谁知小伙子不理不睬，将车门反锁还打起了电话！眨眼间，积水漫过了陈卫兵的腰部，小伙子也急了，可此时再推门，却怎么也推不开。（二） ????????                                            ",是,无, 2012-7-25 11:26,8,12,赞,微博 weibo.com,yu3FuzVLU
97,"
                                                                                                    #暴雨中，我们在一起#7月21日下午16时许，海淀区杏石口路南平庄铁路桥下积水已达到3.5米，西山派出所副所长陈卫兵在此坚守了4个小时，劝阻车辆不要冒险开车涉水前行。突然，一辆小轿车强行突过了警戒线，丝毫不顾民警喊话急驶而去。汽车冲出了20多米，发动机进水，车辆熄火。顿时水漫到了车窗。（一） ????????                                            ",是,无, 2012-7-25 11:21,4,10,赞,微博 weibo.com,yu3DruIk0
98,"
                                                                                                    #暴雨中，我们在一起#餐厅房顶倒塌，6名群众被困，其中还有一名80多岁的老太太。暴雨中，西三旗派出所民警用手抓起一块块碎玻璃，用肩扛起砸下来的木头，同时不断安慰被困的群众。半个多小时的紧急抢险，民警与消防官兵成功将6名被困人员全部解救出来！ ????????                                            ",是,无, 2012-7-25 11:00,9,3,赞,微博 weibo.com,yu3v15UmX
99,"
                                                                                                    #暴雨中，我们在一起#马连洼派出所紧急协助受灾居民撤离，共撤离居民90余户，200多人，并将10余户无处可去的居民转移到辖区宾馆内暂住，同时开车将一患病老人及其家属共4人护送至亲属家中；为保证不出因暴雨导致的其他意外发生，民警逐一安排出租房房主将电源切断，同时留守民警暴雨中开展巡逻。 ????????                                            ",是,无, 2012-7-25 10:30,1,3,赞,微博 weibo.com,yu3iB1Nl7
100,"
                                                                                                    大家一定要注意。 //@平安北京:据气象台消息，今天仍有降雨，途径易积水路段时请注意了解实时路况信息。此外，大雨天停车时，尽量不要将车停放在大树、广告牌、危墙、高压线下以及低洼地带，以免倒塌导致汽车被砸或积水淹车。                                            ",否,"
                                                                                                    【独家发布】北京市#“7.21”特大暴雨#城市道路积水分布图 ????????                                                            ", 2012-7-25 10:22,7,4,赞,政府版微博,yu3fyedDp
101,"
                                                                                                    京港澳高速20条公交全线恢复运营 //@平安北京:京港澳高速20条公交全线恢复运营                                            ",否,"
                                                                                                    【京港澳高速20条公交全线恢复运营】在京港澳高速实现双向通车后，中午12时20分，行驶在京港澳高速路的901路、917路、835路等20条公交线路全线恢复正常运营。此外，由于积水、桥梁被毁等原因，836路、948路继续停驶，480路、840路、913路等7条公交线路仍采取绕行措施。具体绕行措施如下。 ????????                                                            ", 2012-7-24 18:44,4,2,1,政府版微博,ytX6weQPm
102,"
                                                                                                    京港澳高速出京的车辆可以从三环莲花桥、四环南沙窝桥、五环衙门口桥绕行至莲石路、经西六环向南，再进入京港澳高速通行。外围进京车辆可由京港澳高速向北，然后进入六环路通行。具体绕行路线请及时关注有关出行提示@交通北京 。                                            ",否,"
                                                                                                    #长辛店救援#丰台区长辛店地区地处北京西南部，是京港澳高速公路、京周公路、杜家坎环岛等重要交通要塞地段，7月21日大雨致使京石高速公路杜家坎出京方向，京周路进京、出京方向，杜家坎环岛等路段，交通全部瘫痪，滞留群众上千人。 ????????                                                            ", 2012-7-23 17:32,8,3,赞,政府版微博,ytNcNr730
103,"
                                                                                                    希望家人能够平安！//@平安北京:希望家人能够平安回家，灾难面前更需要大家帮助大家                                            ",否,微博已被原作者删除, 2012-7-23 17:28,-1,6,赞,政府版微博,ytNbs6K7v
104,"
                                                                                                    #神探亨特张 传递正能量#晒影评：#神探亨特张#是一部传递正能量的电影，它的喜剧包装让观众看起来不那么累。它也没有任何道德上的说教，它的正能量来源于对“真实”的尊重。O网页链接 ????????                                            ",是,无, 2012-7-23 11:41,18,6,1,微博 weibo.com,ytKUzBlxQ
105,"
                                                                                                                                                ",否,"
                                                                                                    昨日天降大雨,北京市公安局燕山分局迅速反应,积极组织开展防汛救灾,并协调相关部门共同救助群众。截止21日晚20时,燕山分局救起被水冲走群众5人,被困群众200余人,无群众伤亡事故发生。救援工作中,燕山分局向阳路派出所所长李方洪同志在水中救助群众时,被一根落入水中的电线击倒,光荣牺牲。(2/2) ????????                                                            ", 2012-7-22 17:40,23,8,32,政府版微博,ytDPJ3oDE
106,"
                                                                                                    双榆树地区，走起！//@双榆树派出所便衣老张: [织] //@北京UME国际影城: 请大家支持明日上映的「神探亨特张」 讲述咱老百姓身边片警的真实故事，尤其是住在双安商场双榆树附近的居民们!                                            ",否,"
                                                                                                    #U活动# UME影城致敬英雄卫士 公安武警看《神探亨特张》享半价！！该片根据真人真事改编的，生动再现一位基层民警的真实生活。为了向与影片中民警一样保家卫国的忠臣卫士致敬，UME影城华星店、安贞店和双井店在《神探亨特张》上映期间，推出了“现役公安、武警持本人工作证件观影半价”的优惠活动。 ????????                                                            ", 2012-7-21 11:56,7,5,1,微博 weibo.com,yts9pjKiO
107,"
                                                                                                    #神探亨特张 传递正能量# 感谢 @李艾 感谢亲爱的观众朋友。                                            ",否,"
                                                                                                    神探亨特张，散场时还有那么多人看完字幕…这部片子的好，我一句两句说不完。这个社会确实有那么多的不堪，但那些影片里的那些光明呢？坐我旁边的观众一直说，警察在电影里真好…那为何散场时，还能眼里有泪花？也许有同情，有理解，有无奈，甚至有些无力，但多少也有了些相信…@他回精神病院了 ????????                                                            ", 2012-7-21 11:50,2,评论,赞,微博 weibo.com,yts71i1D9
108,"
                                                                                                    #神探亨特张 传递正能量# 晒影评：“这是个很好的故事，刻画了一个真诚可信的人物，反映了一个公众眼中的强势群体的弱势生活，让我们知道什么是真正的人民警察。 ”O网页链接                                            ",否,"
                                                                                                    他丢下那三千块奖金给小偷的弟弟，这个抽不起中华的老警察瘸着腿走进黑暗。我想他并不相信自己能打动别人跟着自己走，但他在说最后那句话的时候，心里是真的抱有希望的。 我想，社会的正义也许不会在人与人理解和信任中诞生，但是至少，它可以从不再去谩骂开始。从我们愿意去真正了解别人的生活开始。 ????????                                                            ", 2012-7-21 11:33,3,评论,赞,微博 weibo.com,yts06wtSv
109,"
                                                                                                    北京市气象台预计，受东移南下的冷空气和西南暖湿气流的共同影响，今天（21日) 北京将迎来主汛期的第一场暴雨，降雨将伴有雷电、短时大风等强对流天气。降雨主要在中午前后开始，强降水主要集中在傍晚到夜间。海淀局部地区降水量将超过100毫米。 ????????                                            ",是,无, 2012-7-21 11:26,9,2,赞,微博 weibo.com,ytrXl98wn
110,"
                                                                                                    连大师兄都敢贩卖！[闪电]                                            ",否,"
                                                                                                    #平安北京直播间#【科学保护野生动物】目前北京地区野生动物作为宠物贩卖现象还是存在的。民警在工作中发现野生动物作为宠物的饲养现象呈种类增加的态势。出现了国家重点保护的野生动物,甚至是国际濒危的保护物种,如懒猴、金刚鹦鹉等等。有些动物在我国部分地区有所分布，但有些完全是其他国家独有的。 ????????                                                            ", 2012-7-21 11:19,7,5,赞,政府版微博,ytrUs60dp
111,"
                                                                                                    #神探亨特张 传递正能量#何为神探？面色苍白吊着烟斗神一般的福尔摩斯？一身正气能下鬼市办案的狄仁杰？亲，那只是戏，生活远比这些过瘾！咱@双榆树派出所便衣老张 七年抓贼1600多名，独创秘籍“张惠领工作法”，人送名号“反扒神探”！今天@神探亨特张 上映，看咱自己的神探，让SHERLOCK颤抖去吧。 ????????                                            ",是,无, 2012-7-20 10:12,19,16,赞,微博 weibo.com,yti2XwZNy
112,"
                                                                                                     欢迎广大知情者提供有组织犯罪线索!                                            ",否,"
                                                                                                    北京市公安局即日起开通“打击有组织犯罪举报邮箱”，邮箱地址：fyzzfz@bjgaj.gov.cn，本信箱系北京市公安局刑侦总队受理群众举报有组织犯罪专用邮箱，欢迎广大知情者提供有组织犯罪线索，将设专门警务人员接收举报线索，并进行核查处理。 O网页链接 ????????                                                            ", 2012-7-20 09:18,10,5,赞,政府版微博,ythGM5L7T
113,"
                                                                                                    预告预告[群体围观]关注关注                                            ",否,"
                                                                                                    《神探亨特张》发剧情版预告 不输动作大片 - 视频：O网页链接????O网页链接????（分享自 @新浪娱乐） ????????                                                            ", 2012-7-19 16:24,3,2,4,微博 weibo.com,ytb3astQ1
114,"
                                                                                                    [cai肚腩] 这么热，会瘦吗？                                            ",否,"
                                                                                                    【今日数伏】俗话云“冷在三九，热在三伏”，京城即将进入高温、高湿、高热的三伏天。今年的“三伏”为30天，今天进头伏，7月28日进中伏，8月7日进末伏。在华北地区有“头伏饺子二伏面，三伏烙饼摊鸡蛋”的民间谚语。伏天里要注意饮食清淡，多喝白开水或者热茶，并保持心情舒畅，防止“情绪中暑”。 ????????                                                            ", 2012-7-18 10:38,6,3,赞,政府版微博,ysZmiwhnv
115,"
                                                                                                    #诈骗话术六步#题外话 最近恶势力敲诈的电信诈骗也在萌芽，不过很多被骗案件中事主都恰好与他人发生严重矛盾，或已闹上法庭，或正在欠债不还，机缘巧合上了当。目前北京警方已破获多起违法犯罪者购买其他公民信息的案件，所以就算有人电话里上来就叫出你的名字，也莫要慌张以为此人对情况了如指掌。 ????????                                            ",是,无, 2012-7-17 16:53,11,3,赞,微博 weibo.com,ysSo7feke
116,"
                                                                                                    #诈骗话术六步#之六 钱一到帐，骗子就迅速转出[霹雳]。[发表言论]这里面其实漏洞百出，利用的仅是大家焦急的心情。不论遇到什么事，首先不要慌张、冷静分析、多方联系，最好找个人说说再决定应对方法，这样就可以很好的避免此类事件的发生。[同意] ????????                                            ",是,无, 2012-7-17 16:49,8,5,赞,微博 weibo.com,ysSmn624y
117,"
                                                                                                    #诈骗话术六步#之五 推出好听的“国家安全信托监管账户”，然后说：“警官会把电话录音转到你手机上，接通后不要挂电话，放在口袋或包里，我们做全程环境录音搜证”，“你在银行提领转存过程中，故意刁难你的银行职工一定要记录工号，汇款结束后找没人的地方，用手机告诉我们，会彻查这家银行”。 ????????                                            ",是,无, 2012-7-17 16:42,14,3,赞,微博 weibo.com,ysSjIvIbD
118,"
                                                                                                    #诈骗话术六步#之四 下面就是吓唬事主要冻结钱款。对方会以调查事主是否还存在“恶意透支行为”为由，告诉事主如果不把存款打到指定账户，将会被冻结。常用话语：“警方需要查询，歹徒除了利用你的伪造证件去申办银行透支卡，还有没有做其他的不法用途，你要把存款打到指定帐户，以免被冻结。” ????????                                            ",是,无, 2012-7-17 16:38,11,6,赞,微博 weibo.com,ysShSbneq
119,"
                                                                                                    #诈骗话术六步#之三 有公安局担保事主放心了，自然所谓的公安说什么，就着魔一样听什么。由于是外地公安，接线人员会要求事主做电话报案，还要关闭自己的手机，因为要避免录到其他人的声音而影响到录音的真实性，录音结束再开机。 ????????                                            ",是,无, 2012-7-17 16:34,7,1,赞,微博 weibo.com,ysSgx9c75
120,"
                                                                                                    #诈骗话术六步#之二 邮件为什么退到公安局？好奇心驱使的事主上套了……所谓的公安局接线员，会以事主涉嫌恶意透支某银行钱款为名，要求事主到案接受调查。还说：“我们警方不排除你的个人身份材料被冒用，如果你的证件还遭歹徒盗用做不法行为，我们会帮你证明是在你不知情的情况下被盗用的。” ????????                                            ",是,无, 2012-7-17 16:32,10,1,赞,微博 weibo.com,ysSfvzpEF
121,"
                                                                                                    #诈骗话术六步#之一 在冒充公检法诈骗的手法被广而告之后，骗子又玩起了新花样，开始冒充邮局。由语音电话转至人工服务时会说：“这里是邮政局，我的服务员工编号***，您有接到过本局语音邮件通知或是收到邮件领取单吗？”只要事主否认就会说邮件无人领取，已寄回公安局并给出联系方式。[g头晕] ????????                                            ",是,无, 2012-7-17 16:27,22,2,赞,微博 weibo.com,ysSdG8MUs
122,"
                                                                                                    近期电信诈骗又开始进入活跃期，而且相比以往，受骗事主竟然越来越年轻了！如何能有效识别骗子的招数？小编今天就为您介绍介绍冒充公检法机关电话诈骗的六步诈骗话术。正所谓知己知彼百战不殆，温故而知新。 ????????                                            ",是,无, 2012-7-17 16:20,9,4,赞,微博 weibo.com,ysSaP7W6l
123,"
                                                                                                    [群体围观]大家注意啦//@平安北京:假期要照看好小朋友们                                            ",否,"
                                                                                                    #微警示#【儿童在居室内活动应怎样注意安全？】漫漫暑期，小平友们在家中居室内活动，还有许多看起来细微的小事值得家长们注意，否则，同样容易发生危险。临朐公安提醒家长平友们几点注意事项，助小平友们安全度假。@潍坊公安 @平安北京 @山东公安 @常熟公安 @东营公安 @壹基金救援联盟 @平安肇庆 ????????                                                            ", 2012-7-17 11:23,2,2,赞,政府版微博,ysQedr959
124,"
                                                                                                    放假了，各种球场总是满满当当。露天球场里总能见着衣服书包堆儿，却很少有人顾得上看管，虽然有观众，可是大家的注意力都在球场上，这时候，随地堆放的财物很容易被小偷“顺手牵羊”。建议大家打球时尽量不要携带手机、钱包等贵重物品，如有需要，最好有人轮流看管。O网页链接 ????????                                            ",是,无, 2012-7-16 15:56,21,2,赞,微博 weibo.com,ysIADfc1r
125,"
                                                                                                      最好有家人陪同哟~还要带齐证件????//@海淀区政府网站:海淀区启动2012年为60岁以上城乡低保老年人免费镶牙工作。                                            ",否,"
                                                                                                    海淀区启动2012年为60岁以上城乡低保老年人免费镶牙工作。各街镇将通知60岁以上城乡低保老年人持相关证件到附近社区卫生服务中心进行筛查与登记；海淀区牙防所（海淀医院）、北京中西医结合医院、北京老年医院将具体负责镶牙工作；区卫生局将牵头组织协调开展项目并进行督导检查。@海淀在线 ????????                                                            ", 2012-7-16 10:59,5,2,赞,政府版微博,ysGE5DPcY
126,"
                                                                                                    传旺加油                                            ",否,"
                                                                                                    昨日下午被气泵击穿身体的山东少年杜传旺乘车来京治疗,交管局接报警后,迅速部署沿线大兴、丰台、西城、东城交通支队警力对南部进京各主干道进行搜寻,并结合道路情况制定出前往医院的最佳路线。16时13分救护车进入北京管界,在警车护送下于40分后顺利抵达八一儿童医院。O网页链接 ????????                                                            ", 2012-7-13 17:53,10,10,2,政府版微博,ysh4C8X9s
127,"
                                                                                                    奥迪一万七！速腾一万四！还包运到家、包上牌照、见车交钱！面对这样的“馅饼”，郭先生毅然“上钩”，被骗走1.4万元。近日，海淀警方将两名在网络上发布二手车信息，谎称能够以低廉的价格购买名车的诈骗犯罪嫌疑人抓获。您别以为上当受骗的都是“个例”，自5月以来，两人已经成功作案三起！ ????????                                            ",是,无, 2012-7-13 15:56,24,9,赞,微博 weibo.com,ysgiRxj8P
128,"
                                                                                                    #平安暑假#梦游本身并不可怕，而且多出现在儿童时期。家长朋友首先不要表现出十分惊恐或是担忧的情绪，以免给孩子造成压力，其次就是做好家庭安全防护。[呵呵]                                            ",否,"
                                                                                                    梦游是睡眠中自行下床行动，而后再回床继续睡眠的现象。近日有一名十岁男孩夜里梦游从五楼坠下，造成双下肢和腰椎骨折。对于有梦游症的孩子，可以把铃铛挂在门上，窗户最好安装防护栏、防护网。日常生活中多注意和孩子沟通，排除其心理压力，同时可以让孩子在睡前做些运动，放松身心。by@xizhan888 ????????                                                            ", 2012-7-13 14:51,4,2,赞,政府版微博,ysfSOpXyz
129,"
                                                                                                    #平安暑假#水母漂……淡定的力量！                                            ",否,"
                                                                                                    发生溺水，等待救援时，学会“水母漂”，可能会救你一命：吸气后全身放松俯漂在水面，四肢自然下垂，似水母般静静漂浮，待需要吸气时，双手向下向外压划水，顺势抬头吐吸气，随即低头闭气恢复漂浮姿势。而四肢乱动，拼命挣扎，大喊大叫，会浪费体力、导致溺亡。到正规场所游泳，降低危险发生率。 ????????                                                            ", 2012-7-13 10:53,16,12,赞,政府版微博,ysekcdO72
130,"
                                                                                                    #平安暑假#鱼刺卡喉，别拿馒头噎！                                            ",否,"
                                                                                                    鱼刺卡喉，不要吞咽馒头等，虽然有时侥幸将鱼刺咽下，但也可能使其刺得更深，严重时造成感染。应该用手电照着，小勺压舌，检查咽峡部，就是咽喉入口两边，如果看到鱼刺扎得不深，用筷子、镊子夹出。有时鱼刺已去除，还有刺痛感，要等待观察下，如果不适感持续或加重，及时到医院就诊。 ????????                                                            ", 2012-7-13 10:39,15,3,赞,政府版微博,yseeb28U5
131,"
                                                                                                    #平安暑假#这个比较有技术含量了。面朝下——头低于身体——支撑孩子头、颈、胸——拍击肩胛骨之间——还没吐出来的话——仰面——托住头、背——两指头按压胸部——观察口腔——取出异物。家长朋友，照顾小宝宝时，大家都要长点儿心啊。                                            ",否,"
                                                                                                    【婴幼儿异物阻塞气道】将婴儿面朝下，放在前臂上，使其头部低于身体，再将前臂支撑在大腿上方，同一只手支撑头、颈、胸，另一手拍击婴儿两肩胛骨间，迅速拍击1~5次，使其吐出异物——没吐——将婴儿翻转，面朝上，托住头、背，两指尖按压胸部1~5次。两动作交替进行。观察其口腔，将吐出的异物取出来。 ????????                                                            ", 2012-7-13 09:59,20,1,1,政府版微博,ysdYbkivH
132,"
                                                                                                    #平安暑假#流鼻血，别仰头。                                            ",否,"
                                                                                                    我们说过，鼻出血时应该将头向前倾，用拇指或食指压住出血一侧的鼻翼持续数分钟，或用棉球、纱布卷填塞，持续出血应及时就医。如果仰头可能造成呛咳，甚至窒息。要注意的是，头部外伤引起的鼻出血、耳出血，不要为了止血而填塞，应让液体流出，并尽快就医，避免感染。经常性鼻出血尽早去医院检查。 ????????                                                            ", 2012-7-13 09:55,21,4,赞,政府版微博,ysdWknzwb
133,"
                                                                                                    #平安暑假#保持头部低于胸部，手在两肩迅速拍背。这种急救常识，别忘了告诉孩子的爷爷奶奶姥爷姥姥。假期中，很多孩子和老人一起，老人掌握急救常识也非常必要。                                            ",否,"
                                                                                                    如果是较大的儿童，发生异物阻塞气道，急救方法也是腹部冲击法，但由于身高问题，救助者可以蹲、跪在儿童身后进行。或者救助者坐在椅子上，让孩子趴在自己大腿上，保持其头部低于胸部，一手扶着他身体，另一手在孩子两肩之间迅速拍背5次。仔细观察口腔，有异物吐出要及时取出。 ????????                                                            ", 2012-7-13 09:49,13,2,5,政府版微博,ysdU9CJU6
