序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
79,"
                                                                                                    童鞋们，转起来。                                            ",否,"
                                                                                                    #车内没有锤子，如何砸破玻璃自救#【逃生知识普及】北京暴雨致使有人打不开车门造成溺亡，其实被困在车里逃生时，你只需把座位头枕拔下来，用那两个尖锐的插头敲打侧面玻璃，这是当初设计就考虑到的。请转发告诉周围的朋友们吧！@现代快报 ????????                                                            ", 2012-7-23 13:45,22,9,5,微博 weibo.com,ytLIUEjU5
80,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    寻找车牌！！！车牌号：京N55U10 在通马路大稿村至家乐福一代丢失的！联系电话：18610242562 @北京市通州 @北京通州区 @苗小苗mia @刘亦心V @水墨轮回_月亮 @通州小兵 @龙湖大方居 @八通网 @通州警方在线 @通州时讯王欢 ????????                                                            ", 2012-7-23 12:57,6,1,赞,微博 weibo.com,ytLpudqSk
81,"
                                                                                                    #通知发布#昨日突降大雨，运河大街运河苑温泉度假酒店门前路段地势较低，因此积水严重。今日早上通州龚师傅八点多从积水中捞了八九块车牌。当天下午，他将捡这些车牌擦洗干净，亲自交到了通州交通支队执法站。有遗失车牌的童鞋们，可以去通州交通支队咨询下。 ????????                                            ",是,无, 2012-7-22 19:02,12,7,赞,微博 weibo.com,ytEmT4G9Z
82,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【在雨中】在昨夜这场大暴雨中，我们的工作人员雨前上岗，雨中通宵奋战，开闸抢险、记录雨情、检修设备……向他们致敬！ ????????                                                            ", 2012-7-22 15:46,1,1,赞,微博 weibo.com,ytD5jgjhI
83,"
                                                                                                                                                ",否,"
                                                                                                    #房山英雄#因抢救被洪水围困的群众，房山区燕山地区向阳路派出所所长李方洪献出了年仅46岁的宝贵生命。人民警察爱人民，北京的英雄，让我们永远记住李方洪所长。@北京发布 @平安北京 ????????                                                            ", 2012-7-22 11:50,16,5,赞,微博 weibo.com,ytBxHnSR7
84,"
                                                                                                                                                ",否,微博已被原作者删除, 2012-7-22 11:47,-1,1,赞,微博 weibo.com,ytBwquV19
85,"
                                                                                                    //@卢哲爱刘惜君赵奕欢://@泽田: @北京市通州 @文明通州 也麻烦各位朋友帮转发下，好人好报：）                                            ",否,微博已被原作者删除, 2012-7-22 08:08,-1,1,赞,微博手机版,ytA5opC9v
86,"
                                                                                                    //@境梓_2xs:求扩散！！！                                            ",否,"
                                                                                                    @北京市通州 可否帮忙看看哪位师傅捡到一副车牌？车牌号：京N019C6。丢失地点：玉带河东街（京通医院门口），求扩散！！！ ????????                                                            ", 2012-7-22 08:06,16,3,赞,微博手机版,ytA4GnNtz
87,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【世上只有妈妈好没妈的孩子像根草】在涡阳义门镇，赵屯村，有两个可怜的孩子；男张梦强10岁，女张梦真6岁，母亲改嫁父亲不辞而别，丢下他们和爷奶生活，每天吃不饱穿不暖，睡觉只能睡在用木板临时搭的床上，孩子说；我们就想吃顿好饭，穿件干净像样的衣服。有个风扇可以吹吹，因为我们太热了。 ????????                                                            ", 2012-7-21 14:21,3,评论,赞,微博 weibo.com,ytt6t6lUT
88,"
                                                                                                    1.只有你关心别人，别人才会关心你；2.只有你爱护这个环境了，这个环境才会爱护你；3.只有你的亲人幸福了，你才会幸福；4.只有你自己成功了，朋友才会离你更近。各位，下午好。 ????????                                            ",是,无, 2012-7-21 14:17,4,3,赞,微博 weibo.com,ytt4K8528
89,"
                                                                                                    #通州发布#近日来，通州区卫生监督所对全区19家游泳场馆水质进行了检查检测，总体良好。暑假期间，通州区还将做好监测工作，确保泳池水质安全。 ????????                                            ",是,无, 2012-7-20 14:23,10,10,赞,微博 weibo.com,ytjGBxgEF
90,"
                                                                                                    【“八戒”养心法】1、戒躁—别轻易发脾气。2、戒卑—别认为处处不及旁人。3、戒傲—别总是自鸣得意，需知山外有山。4、戒妒—别妒忌别人，总希望别人栽跟头。5、戒愁—不要生活在忧虑中。6、戒慎—不要提心吊胆。7、戒悲—别让不幸的事常浮现。8、戒疑—别总以为别人暗算自己. ????????                                            ",是,无, 2012-7-20 08:58,11,4,赞,微博 weibo.com,ythyO14LB
91,"
                                                                                                    每天早上醒来看时间，有时候并不是为了起床，而是看还能再睡多久各位，早上好。 ????????                                            ",是,无, 2012-7-20 08:01,9,3,赞,微博 weibo.com,ythbGi5G3
92,"
                                                                                                    #开心一刻#都是好奇心惹的祸...... ????????                                            ",是,无, 2012-7-19 17:53,10,3,赞,微博 weibo.com,ytbDF5Unr
93,"
                                                                                                    转发微博                                            ",否,微博已被原作者删除, 2012-7-18 15:33,-1,20,赞,专业版微博,yt1ihx0RM
94,"
                                                                                                    #通州发布#【体验城管的一天】近日，通州城管邀请部分市民到通州城管中心观摩热线处理。同时举办城管开放日活动，与部分市民一起上街巡查，体验城管一天工作。 ????????                                            ",是,无, 2012-7-18 15:21,8,3,赞,微博 weibo.com,yt1de1xm9
95,"
                                                                                                    感兴趣的盆友们，转一下。                                            ",否,"
                                                                                                    【10万元寻找最美壁纸，转发送小米手机】我们挑了几百张图片，都没满意的手机壁纸。特设10万元奖金，加顶级单反备机1台，17至26日向各位达人专家大师征集10张风光静物摄影作品。关注@黎万强 并@ 好友转发另有12台手机大奖，17-18日10点至22点，每2小时抽奖1台。详情 O网页链接 ????????                                                            ", 2012-7-18 09:00,4,评论,262,微博 weibo.com,ysYIJCVex
96,"
                                                                                                    人与自然的平衡。                                            ",否,"
                                                                                                    #趣味相投#枪响之后…… ????????                                                            ", 2012-7-16 09:44,8,1,赞,微博 weibo.com,ysG9rnMc8
97,"
                                                                                                    转发微博                                            ",否,微博已被原作者删除, 2012-7-13 16:18,-1,4,赞,微博 weibo.com,ysgs4c48L
98,"
                                                                                                    转发微博                                            ",否,微博已被原作者删除, 2012-7-13 15:19,-1,3,赞,微博 weibo.com,ysg47CWxI
99,"
                                                                                                    健康亦有方，说来也平常：生活要规律，早睡早起床；运动强筋骨，吐纳肺腑良；饮食八分饱，清淡舒胃肠；三餐粗淡饭，戒烟酒适量；静心且包容，蓄精防劳伤；交友诉衷肠，善良寿而康；忧愁催人老，乐观寿自长；有病早就医，诸疾重预防；贵在常坚持，保健在经常；四季勤锻炼，永健康。各位早上好。 ????????                                            ",是,无, 2012-7-13 07:35,4,8,赞,微博 weibo.com,ysd1w9N9Z
100,"
                                                                                                    //@狮子黄婷婷: 孩子的病申请不到任何基金的资助，筹款难！家里又是低保户,已借遍所有亲友,实在是借不到钱了,孩子还小未来还有很长的路要走,请伸出援助之手! 施乐会捐款:O网页链接 @TimeOut北京 @北京市通州 @北京卫生监督 @幽默北京 @北京普悦茶艺                                            ",否,微博已被原作者删除, 2012-7-12 13:16,-1,1,赞,微博 weibo.com,ys5PLDuKk
101,"
                                                                                                    开车的盆友们，这个必看。                                            ",否,"
                                                                                                    【把稳生命】爆胎了，怎么办？—— 把稳生命，开车，从来没有绝对的安全，只有相对安全的态度和方法。 ????????                                                            ", 2012-7-11 11:31,19,5,749,微博 weibo.com,yrVIBg9Yl
102,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #环保活动#第九届“自然与生命的瞬间”环保摄影比赛作品征集进行中，奖品丰厚哦~~今年的主题是“绿色城市 生态北京”。O网页链接 ????????                                                            ", 2012-7-11 10:04,2,评论,赞,政府版微博,yrV9965XI
103,"
                                                                                                    如果不小心丢掉100块钱，好像丢在某个地方，你会花200块钱的车费去把那100块找回来吗？这是一个愚蠢的问题，可类似事情却在我们中间不断发生：被人骂了一句话，却花了无数时间难过；为一件事情发火，不惜损人不利已，不惜血本，只为报复，其实我们可以不那样做。亲们，早上好。 ????????                                            ",是,无, 2012-7-11 08:13,8,2,赞,微博 weibo.com,yrUpZAgm5
104,"
                                                                                                                                                ",否,"
                                                                                                    #教书育人楷模# 编号：01 李银环，女，北京市通州区培智学校高级教师。从事特殊教育24年来，她用爱心、精心、细心、耐心、恒心、创心、责任心规范着自己的言行，用执著、无私、奉献，实践着献身特教事业的誓言。她是学生心中的“好妈妈”，家长眼中的“大恩人”。O网页链接 ????????                                                            ", 2012-7-9 14:35,2,2,赞,微博 weibo.com,yrE41m855
105,"
                                                                                                    几句普通的哲理话：1、钱能买到的东西，最后都不值钱。 2、肯低头的人，永远不会撞到矮门。 3、出路出路，就是走出去才会有路！ 4、创造机会的是能人，等待机会的是常人，放弃机会的是蠢人。各位，早上好。 ????????                                            ",是,无, 2012-7-9 08:16,13,3,赞,微博 weibo.com,yrBAbaJ2k
106,"
                                                                                                    【改变命运的八个关键词】1）忍耐：不是胆怯懦弱。2）放弃：除了生命，没有什么不能割舍。3）压力：想开了就是天堂。4）豁达：生命本身就是幸福。5）执着：在枯叶凋零的时候等待春天。6）放纵：驾驭自己是一生的功课。7）感恩：懂得回报是可贵的品格。8）释怀：将心事交给清风。你可以做到的！ ????????                                            ",是,无, 2012-7-7 14:14,12,4,赞,微博 weibo.com,yrl4raujj
107,"
                                                                                                    #通州发布#7月6日下午，2012年度世界台球团体锦标赛在北京市通州区潞河中学体育馆进入到最后一个比赛日的较量。在最终的决赛中，中华台北队以4比0横扫日本队，获得冠军。中国二队与英国队获得并列第三名。 ????????                                            ",是,无, 2012-7-6 18:09,4,评论,赞,微博 weibo.com,yrdbyw05j
108,"
                                                                                                    禅师去讲禅，主持捧上一杯茶，发现茶杯上有个小小的缺口，歉意地说：很抱歉，杯子有个缺口。禅师道：缺口的地方不去看它，整个杯子就是完好的，它并不妨碍我喝水呀。每个人都有缺点，若不去计较，则每个人都是完美的。 你用欣赏的眼光看你的朋友，他们都优秀。早上好。 ????????                                            ",是,无, 2012-7-6 07:41,20,5,赞,微博 weibo.com,yr94DeocC
109,"
                                                                                                    #通州发布#7月5日，2012年世界台球团体锦标赛在北京市通州区潞河中学体育馆进入到半决赛的争夺。在晚间进行的一场比赛中，中国二队在3比3战平日本队之后，在点球大战中以4比6失利，无缘决赛。此前中华台北队4比0横扫英国队。决赛将于7月6日，在中华台北队和日本队之间展开。 ????????                                            ",是,无, 2012-7-6 07:29,4,评论,赞,微博 weibo.com,yr8ZR9PG0
110,"
                                                                                                    #开心一刻#这个品牌的酒，也许您没有喝过。 ????????                                            ",是,无, 2012-7-5 17:58,5,2,赞,微博 weibo.com,yr3GrBBcV
111,"
                                                                                                    #通州发布#2012年世界台球团体锦标赛昨日决出四强。中国二队以4比2险胜加拿大队，艰难挺进半决赛。中国一队则在点球大战中惜败于传统劲旅英国队，遗憾出局。O网页链接 ????????                                            ",是,无, 2012-7-5 16:56,1,评论,赞,微博 weibo.com,yr3hknR50
112,"
                                                                                                    玩过这些的童鞋举手                                            ",否,"
                                                                                                    【回忆】儿时玩过这些的童鞋举手！哎~~~说明你老来！ ????????                                                            ", 2012-7-5 10:17,11,3,赞,微博 weibo.com,yr0Fiw7E3
113,"
                                                                                                    通州北神树村，                                            ",否,"
                                                                                                    #媒体报道#目前本市“城乡一体化发展迈出坚实步伐。制定《关于率先形成城乡经济社会发展一体化新格局的意见》，确定了统筹城乡发展的战略任务。农村的城市化进程不断推进。通州区北神树村等四个重点村建设任务全部完成，66万平方米安置楼投入使用，近六千名农民喜迁新居。O网页链接 ????????                                                            ", 2012-7-5 10:12,2,4,赞,微博 weibo.com,yr0Dxu2Ue
114,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #法国巴黎工商会等三家企业来通州新城考察#6月25日，由法国巴黎工商会、法国AR建筑设计事务所和法国生态城市设计联盟组成的考察团来我区进行商务考察。新城投资公司与区投资促进局与其进行座谈，就通州新城建设合作进行了探讨。更多内容请关注：O网页链接。@平安北京@投资通州新城@北京市通州 ????????                                                            ", 2012-7-5 10:09,2,1,赞,微博 weibo.com,yr0C5EKU3
115,"
                                                                                                    是否是宝典，童鞋们自行鉴定。                                            ",否,"
                                                                                                    #夏季防蚊#夏天到了，你怎么对付蚊子的？你的“杀手锏”用对了吗？看看北京市疾病预防控制中心副主任@曾晓芃 介绍的防蚊妙招吧：灭蚊灯使用时要关闭家里所有的灯源；天黑前用蚊香效果最佳；杀虫气雾剂只有接触到蚊虫身体才能将其杀死…@北京市疾病预防控制中心 @医生护士那点事 @姚晨 @首都健康 ????????                                                            ", 2012-7-5 10:04,2,2,赞,微博 weibo.com,yr0AfjAYj
116,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【新闻发布】#信息播报#市人力社保局公布：7月1日起，以镇痛药为主的16种恶性肿瘤放化疗常用辅助性治疗药品，由原来按普通门诊待遇报销，调整为按门诊特殊病待遇报销。对患者来说，无论是报销额度还是报销比例，都将明显提高，将大大缓解和减轻患者的医疗费用负担。 ????????                                                            ", 2012-7-4 15:59,转发,评论,赞,微博 weibo.com,yqTtFqUgV
117,"
                                                                                                    正在从事减肥大业的广大盆友们，考证考证。                                            ",否,"
                                                                                                    #锦囊妙计#【夏季减肥误区！1个西瓜等于6碗饭！】千万别把西瓜当宵夜，增肥效果好明显哒~虽然西瓜94%都是水分，但专家介绍，西瓜本身含糖量非常高。正常甜度西瓜含糖百分之五，如果你每天吃一个8到10斤的西瓜，就摄入了1000到1250千卡的热量，等于吃了6碗饭！用西瓜减肥的童鞋伤不起啊~ ????????                                                            ", 2012-7-4 10:38,3,1,赞,微博 weibo.com,yqRnuDfJU
118,"
                                                                                                    有宝宝的朋友们传阅。                                            ",否,"
                                                                                                    【地铁微TIPS】网友@大只蚊_ 在二号线上看到父母让一名小女孩靠着车门坐下，十分危险倚靠车门危险，坐在地上容易被踩踏更危险，请家长照看好小朋友，小心车门变换开关方向勿倚靠、扶靠车门，就算累了也不要坐地上，避免意外生。 ????????                                                            ", 2012-7-4 10:33,1,1,赞,微博 weibo.com,yqRlnt7UD
119,"
                                                                                                    【每天保持好状态的小贴士】1.起床后锻炼5分钟；2.养成喝水习惯；3.讲究吃早餐；4.十点加餐；5.午后喝咖啡；6.多倾诉多纾解；7.坐有坐相；8.张驰结合；9.站起来接电话；10.边沐浴边唱歌；11.交乐观的朋友；12.大事化小；13.锻炼背部；14.打坐；15.每天运动；16.按时睡觉。童鞋们，尝试一下。 ????????                                            ",是,无, 2012-7-4 09:12,19,评论,赞,微博 weibo.com,yqQOxx5cM
120,"
                                                                                                    人民网北京7月3日电 7月3日下午举行的北京市委十一届一次全会选举郭金龙担任市委书记，王安顺、吉林当选副书记。O网页链接 ????????                                            ",是,无, 2012-7-3 17:52,4,3,赞,微博 weibo.com,yqKNbg7m5
121,"
                                                                                                    还需要深入考证。                                            ",否,"
                                                                                                    【韩学者称发现中国3600年前古货币上用韩字】韩国一位学者表示，发现了早在3000年前已经开始使用韩字的依据。韩国周易研究专家李赞九（音译）博士在自己的新著作《钱》中表示，中国古代货币尖首刀上发现了疑似为韩字的两个字，其中一个字意思为“钱”。O网页链接 ????????                                                            ", 2012-7-3 17:31,2,评论,赞,微博 weibo.com,yqKEwmEpQ
122,"
                                                                                                    童鞋们，自己的座驾还是要细心哦。                                            ",否,"
                                                                                                    【防火有道】10分钟，焦味、冒烟、燃烧......近期，车辆自燃频发，保养是关键，灭火器仅对“发现早、火点小、轻微烟雾”有效，3分钟不灭，应立即疏散，等专业救援。 ????????                                                            ", 2012-7-3 17:23,2,评论,6,微博 weibo.com,yqKBmat9l
123,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【7月5日起国内航空燃油附加费将下调】自7月5日起，成人旅客乘坐800公里以下航段，燃油附加费下调20元，由70元调整至50元；800公里以上航段，下调30元，由130元调整为100元。儿童旅客乘坐航段的燃油附加费亦下调10元，800公里以下航段，由30元下调为20元；800公里以上航段，由60元调整为50元。 ????????                                                            ", 2012-7-3 08:51,1,评论,赞,微博 weibo.com,yqHfG6JNj
124,"
                                                                                                    #通州发布#北京时间7月2日，2012年度世界台球团体锦标赛在北京市通州区潞河中学体育馆进入到第二日的争夺。昨天发挥不佳的中国二队在今天改变了阵容，这一新阵也使得他们以6比0横扫了新加坡队，而中国一队则以4比2战胜马来西亚队，取得两连胜的两支中国队已经顺利闯入到比赛的16强中。 ????????                                            ",是,无, 2012-7-3 07:48,2,评论,赞,微博 weibo.com,yqGQ0hQ54
125,"
                                                                                                    #通州发布#7月1日，2012世界台球团体锦标赛在通州潞河中学开幕，中国队作为东道主派出两支队伍参赛。在当日的比赛中，中国一队和中国二队分别击败了加拿大和澳大利亚，取得了小组赛的开门红。 ????????                                            ",是,无, 2012-7-3 07:46,7,9,赞,微博 weibo.com,yqGPieS5V
126,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    社保卡招领 | 本人于今天下午在通州区果园环岛西公交车站花坛附近拾得社保卡一张，如您是失主或者您认识失主，请尽快在八通网内私信与我联系。 2012年7月1日 O网页链接 ????????                                                            ", 2012-7-2 11:14,3,1,赞,微博 weibo.com,yqyL89kja
127,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    通州区区长岳鹏今天10点做客千龙网党代会直播间接受在线访谈，关注通州发展的同学可以到千龙网直播页面上提问！直播地址：O网页链接 ????????                                                            ", 2012-7-2 11:08,2,1,赞,微博 weibo.com,yqyIQ17qE
128,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【数字】7500万：美媒称，美企的出口“帮助”中国研制出了第一架现代攻击直升机Z10。美国联合科技公司承认，该公司的加拿大子公司向中国出售违反美国出口禁令的军用直升机引擎，以换取获得中国民用直升机市场巨额利润的机会。在美国联邦法庭听证会上，该公司同意向美国政府支付7500万美元，以结束该案 ????????                                                            ", 2012-6-30 21:02,1,评论,1,微博 weibo.com,yqjKW1XFA
129,"
                                                                                                    等待中。。。。。。                                            ",否,"
                                                                                                    #微闻联播#【国内成品油将迎来连续第三次降价】国内成品油价格将于7月11日开启降价窗口，最快7月12日凌晨将降价。能源市场分析机构认为，届时国际原油价格降幅将超过10%，国内油价每吨降幅或达600元，为近年来降幅最大的，其中93号汽油有望重返“6元时代”。 ????????                                                            ", 2012-6-30 21:01,9,6,赞,微博 weibo.com,yqjKbBJdY
130,"
                                                                                                    #开心一刻#我只是让你闻闻，你还想真吃呀！ ????????                                            ",是,无, 2012-6-30 20:58,7,评论,赞,微博 weibo.com,yqjJ03bkU
131,"
                                                                                                    //@若木三: 钱包丢的第二天，电影院通知找到了，卡呀钱呀都不少，因为太忙，无暇致谢，在此表示崇高敬意和深深谢意，那个电影院是@通州电影院，在通州区西海子西塔胡同1号。望其上级单位可以关注一下//为您的包包失而复得感到高兴。                                            ",否,"
                                                                                                    昨天看场电影，今天发现钱包丢了，也不知道电影院捡到没有，反正郁闷呀。希望能够捡到，省的补办，麻烦死 ????????                                                            ", 2012-6-30 20:48,4,3,赞,微博 weibo.com,yqjF87Ic4
132,"
                                                                                                    //@月光不锈sipo: 在哪里买票？//可以网上订票：O网页链接 O网页链接 也可以通州区体育局打电话咨询：80880393                                            ",否,"
                                                                                                    #通州发布#2012年世界台球公开赛将于7月1日至7月6日在通州举办，届时将有来自世界23个国家和地区的105名国际顶尖好手齐聚通州，同场献技。中国作为东道主，将派出潘晓婷、刘莎莎、付小芳等选手参赛。今天上午，付小芳、刘莎莎在赛场与广大球迷进行了互动。 ????????                                                            ", 2012-6-29 13:48,9,1,赞,微博 weibo.com,yq7u3DIgB
133,"
                                                                                                    回复@东北大炖菜: //@东北大炖菜:说到潞河中学,有145年历史,其成立的大学部是燕京大学的前身,燕京大学分拆后,文、理部分科系并入北京大学、工程科系并入清华大学.现在的潞河中学是首批国家级示范高中 //@北京市通州:回复@我才是流浪叶子:潞河中学. //@我才是流浪叶子:在通州哪里啊                                            ",否,"
                                                                                                    #通州发布#2012年世界台球公开赛将于7月1日至7月6日在通州举办，届时将有来自世界23个国家和地区的105名国际顶尖好手齐聚通州，同场献技。中国作为东道主，将派出潘晓婷、刘莎莎、付小芳等选手参赛。今天上午，付小芳、刘莎莎在赛场与广大球迷进行了互动。 ????????                                                            ", 2012-6-29 12:41,3,评论,赞,微博 weibo.com,yq72Mwv2T
134,"
                                                                                                    回复@我才是流浪叶子:潞河中学. //@我才是流浪叶子:在通州哪里啊                                            ",否,"
                                                                                                    #通州发布#2012年世界台球公开赛将于7月1日至7月6日在通州举办，届时将有来自世界23个国家和地区的105名国际顶尖好手齐聚通州，同场献技。中国作为东道主，将派出潘晓婷、刘莎莎、付小芳等选手参赛。今天上午，付小芳、刘莎莎在赛场与广大球迷进行了互动。 ????????                                                            ", 2012-6-29 11:34,12,8,赞,微博 weibo.com,yq6BO4iDI
135,"
                                                                                                    #通州发布#2012年世界台球公开赛将于7月1日至7月6日在通州举办，届时将有来自世界23个国家和地区的105名国际顶尖好手齐聚通州，同场献技。中国作为东道主，将派出潘晓婷、刘莎莎、付小芳等选手参赛。今天上午，付小芳、刘莎莎在赛场与广大球迷进行了互动。 ????????                                            ",是,无, 2012-6-29 11:23,73,15,赞,微博 weibo.com,yq6xbqUYB
136,"
                                                                                                    #通州发布#作为北京参与环渤海区域合作发展的“桥头堡”，近日，环渤海高端总部基地由38家专业机构组成的专家顾问团正式揭牌成立。该专家团将为通州区高品质开发建设建言献智，未来专家机构团将扩大到百余家，这是通州借助“外脑”助推新城建设的重要举措。 ????????                                            ",是,无, 2012-6-28 16:31,转发,评论,赞,微博 weibo.com,ypZ7PzMkN
137,"
                                                                                                    试用期，您掌握吗？                                            ",否,"
                                                                                                    【劳动政策小常识】#试用期#用人单位违反规定与劳动者约定试用期的，由劳动行政部门责令改正；违法约定的试用期已经履行的，由用人单位以劳动者试用期满月工资为标准，按已经履行的超过法定试用期的期间向劳动者支付赔偿金。 ????????                                                            ", 2012-6-28 16:30,2,评论,赞,微博 weibo.com,ypZ7ciDfB
138,"
                                                                                                    //@野鹤冰壶: 转给@北京市通州                                            ",否,"
                                                                                                    聚集关爱，给更多困难户送温暖。今早，通州区慈善协会首家分会--马驹桥镇慈善分会正式成立，入区企业联东集团当场捐款200万元。现场，6户困难群众各获得5000元救助金 ????????                                                            ", 2012-6-28 14:12,1,2,赞,微博 weibo.com,ypYdfdnwR
139,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #通州新城携手京能集团共建清洁能源城市#6月21日，北京能源投资集团来通州新城考察，就通州新城能源供热工程及战略合作问题与区领导展开深入探讨。更多内请关注：O网页链接。@平安北京@文明北京@投资通州新城@北京市通州 ????????                                                            ", 2012-6-28 14:11,转发,评论,赞,微博 weibo.com,ypYcTl9Oh
140,"
                                                                                                    转下。                                            ",否,"
                                                                                                    【最美支部书记贺爱忠】他在水深50米的水库勇救溺水村民，他在刺骨的水中坚守待援40分钟，救人后他反复说，这都是举手之劳的事儿，“有人落水了，咱得救，人没事就好。”——最美支部书记贺爱忠 O网页链接 ????????                                                            ", 2012-6-28 11:12,1,1,赞,微博 weibo.com,ypX2nqE7j
141,"
                                                                                                    #开心一刻#不管是什么鱼，都休想过我这一关。 ????????                                            ",是,无, 2012-6-27 15:05,11,7,赞,微博 weibo.com,ypP8jtOtN
142,"
                                                                                                    跟10种人聊天最有收获：1）百岁老人；2）三岁小孩；3）曾经一无所有现在是百万富翁；4）曾经是百万富翁现在是一无所有；5）看过一千本书的人；6）去过不同地方到处旅行的人；7）死刑犯；8）绝症晚期的人；9）竞争对手；10）偶像或榜样。—— 近朱者赤，近墨者黑；声和则响清，形正则影直。早上好！ ????????                                            ",是,无, 2012-6-27 07:35,22,6,赞,微博 weibo.com,ypMbF3Dfl
143,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【绿皮车，让我再坐你一次吧！】近日，不少通州居民专门从通州西站买票，重温北京境内最便宜的火车之旅。7月1日起，通州西站票价仅1.5元的6417/8次绿皮车将退出历史舞台，被K7717/8次空调车所取代。这些老旧列车将逐渐退出，可我们还是忘不了童年时代和爸爸妈妈一起坐绿皮车的感觉。@平安北京 ????????                                                            ", 2012-6-26 17:59,14,2,赞,微博 weibo.com,ypGQqkHwE
144,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #通州新城携手京能集团共建清洁能源城市#6月21日，北京能源投资集团来通州新城考察，就通州新城能源供热工程及战略合作问题与区领导展开深入探讨。更多内请关注：O网页链接。@平安北京@文明北京@投资通州新城@北京市通州 ????????                                                            ", 2012-6-26 17:41,1,评论,赞,微博 weibo.com,ypGJfCi8k
145,"
                                                                                                    长期和电脑对眼的朋友们试验下。                                            ",否,"
                                                                                                    【舒缓鼠标手的5种手法】1勾:发力点在食指根部，手腕从右至左运动；2挂:向上挑，发力点在食指一侧掌缘，手腕从下至上运动；3劈:发力点在小指一侧掌缘，手腕从上至下运动；4崩:发力点在手背面，手腕向内旋转、向下弯曲；5压:前臂下压，发力点在鱼际部位，手腕从下至上运动。 ????????                                                            ", 2012-6-26 17:26,2,评论,赞,微博 weibo.com,ypGD8w6Oz
146,"
                                                                                                    坐地铁的童鞋们，传阅下。                                            ",否,"
                                                                                                    【夏季乘车“状况多” 地铁提醒“四注意”】#生活提示#夏季乘车，由于天气热，有些朋友会穿拖鞋出行，女生们会穿着长裙，有时会引发很恼人的小状况，下面是地铁部门的几个提醒，告诉大家夏天乘坐地铁时应注意的事项。 ????????                                                            ", 2012-6-26 17:25,1,评论,赞,微博 weibo.com,ypGCKhjBn
147,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【操作步骤】#大中专毕业生档案转移#即将毕业的同学们，看看您的档案如何转移。 ????????                                                            ", 2012-6-26 11:51,1,评论,赞,微博 weibo.com,ypEriFMBQ
148,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【政策问答】#档案#问：毕业生的人事档案如何接转？答：（下图） ????????                                                            ", 2012-6-26 10:57,1,1,赞,微博 weibo.com,ypE5ipQ0N
149,"
                                                                                                    有人问禅师：鱼在没有跃过龙门的时候做什么？禅师答：在深潭寒水中修身养性。又问：跃过后又怎样？禅师答：跃过腾飞天空同类难于追上。又问：那又怎样？禅师答：慈云覆盖大地滋润世界。每个人都有自己的境遇，深寂时要耐得住寂寞，成就后要福泽天下。做鱼做龙不重要，重要的是在什么环境做什么事。 ????????                                            ",是,无, 2012-6-26 08:06,10,3,赞,微博 weibo.com,ypCXUDo1f
150,"
                                                                                                    #通州发布#为期三天中考将于今日上午结束，本月27日起开始阅卷，7月4日可以查询成就。查询参考网站 O网页链接 ????????                                            ",是,无, 2012-6-26 07:55,1,评论,赞,微博 weibo.com,ypCTsD2QP
151,"
                                                                                                                                                ",否,"
                                                                                                    11年前，有个小朋友读初一，给小海姐姐写信说，你可不可以做我女朋友。当时觉得他可爱，就说，好，但要等你将来清华或北大毕业了，挣到第一个100万了再来找我。。那时想，怎么可能做到？没想到，一早接到这个小孩儿电话，小海姐姐，我做到了。。现在在北京。。。瞬间觉得时空交错。。怎么可能？？！！ ????????                                                            ", 2012-6-25 17:16,1,2,3289,微博 weibo.com,ypx8o6KQ8
152,"
                                                                                                    真正放得下的一家人。                                            ",否,"
                                                                                                    【放下必须放下的】国外一户人家房子失火后，因火情无法控制， 索性全家合影留念！ ????????                                                            ", 2012-6-25 17:02,17,4,46,微博 weibo.com,ypx2Svh0N
153,"
                                                                                                    【父母育儿的四大“坏习惯”】1、边吃饭，边给孩子看电视。2、饭前，给孩子只吃喜欢的肉菜，边吃边玩。3、边吃饭、边让孩子喝牛奶。4、饭前1小时给孩子吃甜食。这些习惯不但会导致孩子食欲下降，长期下去，还会导致胃酸分泌减少，消化吸收功能减弱，身体出现营养不良，发育也受影响。 ????????                                            ",是,无, 2012-6-25 17:00,5,评论,赞,微博 weibo.com,ypx2dquAh
154,"
                                                                                                    #开心一刻#哎呦麻油，这是什么桌子，又打滑了。 ????????                                            ",是,无, 2012-6-25 16:19,3,评论,赞,微博 weibo.com,ypwLtE0gt
