序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
67,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【数字】116.4亿：市防汛抗旱指挥部副指挥潘安君通报：此次暴雨灾害的最大雨量点发生在房山区河北镇，雨量为541毫米。全市因灾造成直接经济损失116.4亿元。目前城市的主要道路全部恢复正常，水电气热生命线工程正常。拒马河险情得到控制。卫生部门采购110万元的药品发往灾区，目前灾区没有发生疫情。 ????????                                                            ", 2012-7-26 13:24,转发,评论,赞,微博桌面,yudRM4Bar
68,"
                                                                                                    //@房山区卫生局:水灾后的健康知识.@Funhill房山 @北京门头沟健康教育                                            ",否,"
                                                                                                    #健康知识# 水灾后的健康知识（清晰）。 ????????                                                            ", 2012-7-26 09:41,转发,评论,赞,微博桌面,yucpfuZrE
69,"
                                                                                                    //@房山区卫生局:被洪水淹没的厕所消毒方法.                                            ",否,"
                                                                                                    被洪水淹没的厕所消毒方法：粪便按照粪便量的1/10加漂白粉，搅匀作用12～24小时。肠道传染病人的粪便，稀薄便按每1000ml加漂白粉50g，搅匀放置2～4小时，成形便用50000mg／L有效氯含氯消毒剂溶液2份加于1份粪便中，混匀作用2小时。 ????????                                                            ", 2012-7-26 08:52,转发,评论,赞,微博桌面,yuc5qwOY4
70,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【健康应对暴雨天气】暴雨天应从以下几方面保健康：1蹚水当心患甲沟炎，回家后应立即清洗皮肤，保持皮肤鞋子干爽，脚部发痒不要抓。2房屋被水淹，住前要消毒。对于被水淹过的餐具要煮沸消毒。3小心蚊虫叮咬，使用蚊帐，用防护剂等是防叮咬的好办法。 ????????                                                            ", 2012-7-26 08:49,1,评论,赞,微博桌面,yuc4hBh6n
71,"
                                                                                                    //@北京房山健康教育:转发微博                                            ",否,"
                                                                                                    雨天室内避雷方法：首先，要关好门窗，尽量远离门窗、阳台和外墙壁。其次，不要靠近、更不要触摸任何金属管线，包括水管、暖气管等。再有，不要使用家用电器和通讯设备，包括电视机、电脑、电话、收音机、电冰箱、洗衣机、微波炉等，还要拔掉所有电源插头。最后记住，雷雨天气里不要使用太阳能热水器。 ????????                                                            ", 2012-7-26 08:49,1,评论,赞,微博桌面,yuc4e69wu
72,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    水灾后食饮具消毒方法：首选煮沸消毒15～30分钟，或250 mg／L～500 mg／L有效氯含氯消毒剂溶液浸泡30分钟后，用清水洗净。 其他生活用品消毒方法：可选用消毒剂、煮沸、阳光下曝晒等方式进行消毒。 ????????                                                            ", 2012-7-26 08:40,1,评论,赞,微博桌面,yuc0ov8bb
73,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    洪水过后的垃圾消毒方法：尽量焚烧，也可喷洒10000mg／L有效氯含氯消毒剂溶液，作用60分钟以上。消毒后转运或深埋。 ????????                                                            ", 2012-7-26 08:39,1,评论,赞,微博桌面,yuc0h81ph
74,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    水淹住户的墙壁、地面、门窗、家具等的消毒方法：用1000mg／L～2000mg／L有效氯含氯消毒剂溶液喷雾，以喷湿为度，作用时间不少于1小时。 ????????                                                            ", 2012-7-26 08:39,1,评论,赞,微博桌面,yuc0fD8lN
75,"
                                                                                                    为严防大灾之后大疫发生，房山卫生监督所成立两个应急处理小分队，轮流值班，每天待岗待命，随时处理突发公共卫生疫情。 ????????                                            ",是,无, 2012-7-25 10:38,5,1,赞,微博桌面,yu3lTy7La
76,"
                                                                                                    卫生监督所加大雨后防灾餐饮单位监督力度，共派出6个监督检查小组对重点灾区巡回监督检查。重点检查是否有雨水浸泡过的食品、发霉变质食品、餐饮业饮用水情况、餐饮具消毒情况、冷荤制作情况等，提出了凡过水食品一律禁止加工销售、发霉变质食品禁止使用、用水要达到生活饮用水卫生标准等相应措施。 ????????                                            ",是,无, 2012-7-24 16:20,1,1,赞,微博桌面,ytWaaxSKJ
77,"
                                                                                                    //@政府微博助理: #黑板报#【野三坡景区滞留游客全部返程】即日起，景区停止接待游客，何时开放另行通知。                                            ",否,"
                                                                                                    公告：野三坡景区7月21日遭遇50年一遇的特大洪灾。供水、供电、通讯、交通全部中断。目前，滞留游客全部返程。即日起，景区停止接待游客，何时开放另行通知。 ????????                                                            ", 2012-7-23 17:32,转发,评论,赞,微博 weibo.com,ytNd5sLGl
78,"
                                                                                                    //@房山水务: //@张坊镇政府: 防止次生灾害//@Funhill房山: 灾后防疫。                                            ",否,"
                                                                                                    #卫生信息# 7月22日，阎村镇社区卫生服务中心医务人员同房山区疾控中心工作人员对辖区内的9个重点村进行了除四害、灭蚊蝇、环境、污水等方面的消毒指导和健康教育，共发放消毒片100余瓶，漂白粉100余公斤。 ????????                                                            ", 2012-7-23 17:32,转发,评论,赞,微博 weibo.com,ytNcPvvZT
79,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【行车被困水中如何逃生】北京的暴雨致使有人打不开车门造成溺亡，其实被困在车里逃生时，您只需把座位头枕拔下来，用那两个尖锐的插头敲打侧面玻璃，这是当初设计就考虑到的。关键时刻，一定要学会自救！请立即转发，将这条实用而简单的救命常识告诉身边的朋友们吧！@北京12320在聆听 @甘肃12320 ????????                                                            ", 2012-7-23 17:31,2,1,赞,微博 weibo.com,ytNcD6Dli
80,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #暴雨过后，北京市疾控中心提八点建议预防汛期传染病#①注意饮食卫生。②勤洗手。③忌饮生水或地表水。④接触雨水后及时清洗，以免引发皮肤炎症。⑤避免过劳，随时增减衣服。⑥及时清理积水，减少蚊虫滋生。⑦提早采取卫生干预措施。⑧出现不适及时就诊@首都健康 @北京12320在聆听 @与点阁 ????????                                                            ", 2012-7-23 17:31,2,1,1,微博 weibo.com,ytNcxuWdj
81,"
                                                                                                    //@北京市疾病预防控制中心: 根据天气预报，北京近期仍将有暴雨天气，我们已经启动应急预案，应急队员全部到位开展职守，全市疾控系统严阵以待，全力以赴做好洪涝灾害的公共卫生应急工作，保障首都人民的健康安全。只要大家共同努力，提高防病意识，就一定能平安度过北京汛期                                            ",否,"
                                                                                                    #暴雨过后，北京市疾控中心提八点建议预防汛期传染病#①注意饮食卫生。②勤洗手。③忌饮生水或地表水。④接触雨水后及时清洗，以免引发皮肤炎症。⑤避免过劳，随时增减衣服。⑥及时清理积水，减少蚊虫滋生。⑦提早采取卫生干预措施。⑧出现不适及时就诊@首都健康 @北京12320在聆听 @与点阁 ????????                                                            ", 2012-7-23 17:30,1,评论,1,微博 weibo.com,ytNc3kUUE
82,"
                                                                                                    //@Funhill房山: 回复@请叫我-HAO-小七------:感谢您对房山人民的关心，目前，有捐赠意愿的爱心网友，可拨打房山区民政局捐赠中心电话69370243.相信您的爱心会成为房山受灾群众抗灾自救的巨大鼓励，谢谢 //@Funhill房山:向英雄致敬！                                            ",否,"
                                                                                                    良乡供水告急！全城30万人面临断水，急需调用长阳第三水厂水源进行调配，已经抢险一天一夜的长阳供水厂抢险队队长郭云峰带领全队同志奔赴供水管线，“我是队长我来，你们谁都别下去”，他熟练的找到阀门打开，而他却再也没有能上来。“阀门已经打开，水供上了”成为了这位80后供水战士的最后一句话。 ????????                                                            ", 2012-7-23 17:28,1,评论,17,微博 weibo.com,ytNbg0RYW
83,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #黑板报# 英雄所长暴雨中的最后100米路。   ????????                                                            ", 2012-7-23 17:26,1,评论,赞,微博 weibo.com,ytNan2Dfw
84,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    自7月21日强降雨后，蒲洼乡卫生院认真组织，主动询问各行政村受灾情况及医疗需求，向各行政村及各单位代表发放了雨后注意事项、六步洗手法、夏季腹泻防治的宣传材料。 ????????                                                            ", 2012-7-23 17:24,转发,评论,赞,微博 weibo.com,ytN9TbAWZ
85,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #卫生信息# 7月22日早晨，韩村河社区卫生服务中心接到乡镇政府紧急通知：在西南章村岳圣路北侧有20余人被洪水围困！中心立即启动应急预案，医疗小组第一时间赶到现场，经近6个小时努力，20多名受困群众分批的被转移到了西东小学，医务人员不仅对他们一一的进行了体检，还分别给与了心理疏导。 ????????                                                            ", 2012-7-23 17:24,转发,评论,赞,微博 weibo.com,ytN9NgUvk
86,"
                                                                                                    //@房山水务:京石目前无法通车，建议绕行六环到市区，请注意安全，如遇较深积水，请勿前行。                                            ",否,"
                                                                                                    京石高速路肿么还不通 上课都上不了 @智慧长阳 @Funhill房山 @房山水务 ????????                                                            ", 2012-7-23 09:14,转发,评论,赞,微博桌面,ytJWIhxlf
87,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #悼念北京暴雨遇难者#7月21日，北京遭遇61年以来最大暴雨，37人遇难。在这场暴雨中，无数人用自己的方式参与爱心互助，有人获救，也有人离去。请大家点一支蜡烛，愿逝者安息，生者坚强。 O网页链接 (微吧长微博) ????????                                                            ", 2012-7-23 09:01,转发,评论,112,微博桌面,ytJRF5skn
88,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    水灾后怎样预防流行性出血热？1.尽量减少或避免与疫水接触的机会，不在可疑的疫水中游泳、洗衣物等。2.管好猪、狗等动物，猪要圈养，不让其尿液直接流入水中，猪粪等要发酵后再施用。 ????????                                                            ", 2012-7-23 08:59,转发,评论,赞,微博桌面,ytJQKBx3F
89,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    水灾后怎样预防流行性出血热？3.大力开展防鼠灭鼠工作，尤其是洪灾期间人群较集中的地方，也是鼠类密度较高的地方。洪灾后立即加强灭鼠、杀虫。 4.注意个人卫生，禁止随地小便，下水作业时要尽量穿长统胶鞋等，保护皮肤。 5.病人粪尿用石灰或漂白粉消毒。 ????????                                                            ", 2012-7-23 08:59,转发,评论,赞,微博桌面,ytJQJ95hJ
90,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    水灾后怎样预防流行性出血热？6.临时居所要建在地势较高、干燥向阳的地带，在周围挖防鼠沟；还要求有一定的坡度，以利于排水和保持地面干燥。床铺应距离地面2尺以上，不要睡地铺。 ????????                                                            ", 2012-7-23 08:59,转发,评论,赞,微博桌面,ytJQH5XBo
91,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    水灾后怎样预防流行性出血热？7.加强个人防护，在疫区作业时，应穿戴防护衣裤，防止皮肤破损。不要在草堆上坐卧、休息。8.有条件的可接种疫苗，或在医生指导下服用预防药物。 ????????                                                            ", 2012-7-23 08:59,转发,评论,赞,微博桌面,ytJQFB4xX
92,"
                                                                                                    房山卫生监督所全力投入雨后防灾工作。要求监督员立即了解全区餐饮和生活饮用水供水单位受灾情况，并要求不得加工销售过水食品；生活饮用水过水设备需进行消毒检测；制作印发《告餐饮单位一封信》；派出五个监督组赴餐饮和生活饮用水单位，特别是地下空间供餐单位、学校等重点单位进行现场检查指导。 ????????                                            ",是,无, 2012-7-22 12:36,1,评论,赞,微博桌面,ytBQeyAxf
93,"
                                                                                                    针对暴雨过后可能出现饮用水污染情况，如市民发现自家自来水出现异常（异色、异味或混有异物）应立即停止饮用并及时拨打房山卫生监督所24小时值班电话（89363762），说明水污染事件发生的时间、地点、水质异常等的详细情况，留下联系方式，并保持通讯畅通。卫生监督员会及时赶赴现场进行现场调查处理。 ????????                                            ",是,无, 2012-7-22 11:37,转发,评论,赞,微博桌面,ytBsnl91S
94,"
                                                                                                    您别慌，请赶快联系当地派出所。                                            ",否,"
                                                                                                     @十五渡东湖港旅游区 有一票朋友在十五渡玩 都失去联系了 请求救援@文明房山 @房山区公安处 @房山共青团 @北京房山卫生监督 @房山区卫生局 @文明房山 @北京房山区良乡医院 @乐活北京  ????????                                                            ", 2012-7-22 09:48,转发,1,赞,微博 weibo.com,ytAK80p0a
95,"
                                                                                                    不好意思，才看到，请您再联系一下当地的派出所。对于那边的情况我们也不是很清楚。                                            ",否,"
                                                                                                     @平安北京 昨天在房山石楼有辆菲亚特进水，车内具说有女孩子被水冲走，生死不明!给当地派出所打电话，说由于水大也无法靠近，也不知道情况!我急死了! ????????                                                            ", 2012-7-22 09:47,2,评论,赞,微博 weibo.com,ytAJHEBDb
96,"
                                                                                                    //@北京卫生监督:池水是否清澈见底，水中无漂浮物，水底无沉淀物，周边环境是否整洁干净，还可以关注游泳场馆公示的水质卫生状况。                                            ",否,微博已被原作者删除, 2012-7-19 10:29,-1,评论,赞,微博桌面,yt8JjlbNv
97,"
                                                                                                                                                ",否,"
                                                                                                    #药物保存建议# 建立药品档案：建一张药品明确卡，将药品分门别类按名称、用途、用法、用量、注意事项、失效期等制成表单，一旦需要即可查表，方便又安全。最好每隔3个月左右，将家庭药箱清理检查一遍，一旦发现药品变质、潮解、霉变或过期，需及时清理。 ????????                                                            ", 2012-7-19 10:29,转发,评论,赞,微博桌面,yt8JdrLPj
98,"
                                                                                                    //@北京12320在聆听:                                            ",否,"
                                                                                                    【夏天三种水不能喝】1、老化水：即放置时间太长的水。因为水放的时间长了，细菌指标就会发生变化。2、千滚水：即沸腾了很长时间的水。水中不发挥性物质，如钙、镁等重金属成分和亚硝酸盐含量很高。3、重新煮开的水。不要把剩余温开水重新煮沸再喝，水反复烧开亚硝酸盐增加危害健康。 ????????                                                            ", 2012-7-19 09:35,转发,评论,赞,微博桌面,yt8nm1Q2B
99,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【宣传周展板之10】：小块头大威胁，看什么看，说的就是你 大肠杆菌家族最牛X的是O157，动不动就造成大量伤亡，去年德国芽菜造成50人死亡，元凶就是它。沙门家族也十分庞大，很多是致病能手，尽管没有O157那么凶险，但却是食物中毒的常客。夏秋季是细菌性食物中毒高发期，亲们要注意饮食卫生哦~ ????????                                                            ", 2012-7-19 09:02,转发,评论,赞,微博桌面,yt89MaKek
100,"
                                                                                                    三看颜色，毒蘑菇多呈金黄、粉红、白、黑、绿等。无毒蘑菇多为咖啡、淡紫或者灰红色。 四看分泌物，将采摘的新鲜野蘑菇菌柄撕断，有毒的分泌物稠浓，呈赤褐色，撕断后在空气中容易变色；无毒的分泌物清亮如水，个别为白色，菌面撕断不变色。 ????????                                            ",是,无, 2012-7-17 14:25,转发,评论,赞,微博 weibo.com,ysRq18nw1
101,"
                                                                                                    “四看”一看生长地，有毒蘑菇往往生长在阴暗、潮湿的肮脏地带，无毒蘑菇大多生长在清洁的草地或松树、栎树上。二看形状，毒蘑菇一般比较黏滑，菌盖上常沾有一些杂物或生长一些补丁状的斑块。菌柄上常有菌环（环成一个圈，蘑菇像穿了超短裙一样）。无毒蘑菇很少有菌环。 ????????                                            ",是,无, 2012-7-17 14:25,转发,评论,赞,微博 weibo.com,ysRpRoghg
102,"
                                                                                                    在我们日常生活中，如何分辨可食用的蘑菇和有毒蘑菇呢？ ????????                                            ",是,无, 2012-7-17 14:24,转发,评论,赞,微博 weibo.com,ysRpKzbdo
103,"
                                                                                                    夏秋季节雷雨过后，路边、树下我们常能看到各式各样的蘑菇。蘑菇通用名为菌菇，因食用菇味道鲜美，受到人们喜爱。而毒蘑菇和可食蘑菇往混生，形态相似，误食中毒现象屡见不鲜。中毒后轻者出现恶心、呕吐、腹泻等症状，重者出现肝、肾、心等重要脏器功能损害，导致心跳减慢、休克、呼吸循环衰竭而死亡。 ????????                                            ",是,无, 2012-7-17 14:22,1,评论,赞,微博 weibo.com,ysRoToAca
104,"
                                                                                                    为了您和家人的健康，请发下手中的香烟                                            ",否,"
                                                                                                    【饭后一支烟，危害大无边】嗜烟者有一句“名言”：饭后一支烟，赛过活神仙，须不知，医学研究表明，人们在进食后立即吸烟，对人体健康危害极大。很多人认为，吸烟仅是一种不良生活习惯，要改变这种业已形成的习惯很难，但世界卫生组织明确指出，烟草依赖是一种慢性成瘾性疾病。 ????????                                                            ", 2012-7-17 14:05,转发,评论,赞,微博 weibo.com,ysRi61Z7e
105,"
                                                                                                    卫生监督部门也提醒广大群众，为了他人的健康，防止传染病爆发，请您不要在患有急性出血性结膜炎、重症沙眼、肠道传染病等传染性疾病期间到游泳场所游泳。//@北京12320在聆听:暑假马上就到了，喜欢游泳的小童鞋们请注意安全呀[cai开心]                                            ",否,"
                                                                                                    #平安暑假#炎热的夏天，游泳成了很多学生朋友最喜爱的一项运动。但是游泳避暑要严防溺水,尤其是年龄小的学生更要提高警惕，不要到无人看管的水面去游泳,特别不要单独到不熟悉的水域游泳,游泳时最好带上救生用具,并由会游泳的成年人陪伴,确保安全。看看下面的漫画,也许能够帮助大家更好的减少危险发生. ????????                                                            ", 2012-7-4 16:52,1,评论,赞,微博桌面,yqTPrwyIC
106,"
                                                                                                    2012年7月3日，为纪念建党91周年，房山区卫生局卫生监督所组织全体党员来到位于房山区十渡镇的平西烈士陵园开展了“新党员宣誓、老党员重温入党誓词”的主题党日活动，对全体党员进行了一次深刻的思想洗礼。 ????????                                            ",是,无, 2012-7-4 16:50,转发,评论,赞,微博桌面,yqTOouzJH
107,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    局党委书记及党办主任到@北京房山卫生监督 看望慰问1名一线困难党员（该同志一家祖孙三代生活在紧凑的小屋中，其丈夫患严重腰病无劳动能力，住院治疗累计花费约万元；婆婆患慢性病长年服药；女儿上学），并鼓励职工向该同志学习克服生活困难，孝敬老人，认真工作的生活和工作态度。（卫生监督所） ????????                                                            ", 2012-6-28 08:50,转发,评论,赞,微博桌面,ypW6zprlV
108,"
                                                                                                    [非常汗]吃姜                                            ",否,"
                                                                                                    #给您提个醒#【夏季吃姜好处多】开胃健脾，促进食欲。在炎热的夏天，因为人体唾液、胃液分泌会减少，因而影响食欲，如果饭前吃几片生姜，可刺激唾液、胃液和消化液分泌，增加胃肠蠕动，增进食欲。这就是人们常说的“冬吃萝卜，夏吃姜”，“饭不香，吃生姜”的道理。 ????????                                                            ", 2012-6-27 10:56,1,1,赞,微博桌面,ypNvdcp69
109,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #卫生监督# 6月26日中央电视台将在霞云岭乡堂上村进行“中央电视台心连心艺术团赴北京市房山区慰问演出”活动。日前，@北京房山卫生监督 卫生监督员分成三组分别对本次活动相关餐饮单位进行卫生监督检查。防止突发食物中毒等突发公共卫生事件的发生，保障食品安全。 ????????                                                            ", 2012-6-25 16:31,转发,评论,赞,微博桌面,ypwQgCRZ7
110,"
                                                                                                    6月18日—19日，房山卫生监督所举办了学校（托幼）机构餐饮服务量化分级培训班，标志了房山区餐饮服务量化分级培训全面启动。学校及托幼机构作为首批培训单位共140家单位参加培训。 ????????                                            ",是,无, 2012-6-20 16:49,2,2,赞,微博桌面,yoLPfF4Wi
111,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #手足口病严重吗#一般情况下,本病是很轻微的,不需要住院治疗。并发症少见。但一旦出现下列情况：持续高烧、出现精神萎靡、易惊、出冷汗、心率增快等，需立即去医院就医治疗。 ????????                                                            ", 2012-6-20 16:27,转发,评论,赞,微博桌面,yoLGbEAOl
112,"
                                                                                                    高温炎热防中暑                                            ",否,"
                                                                                                    【高温地区的朋友注意啦】①应避免10点到15点这段时间在烈日下行走；②外出务必注意防晒；③补充水分，不能等渴了再喝水，补水同时也要补充盐水；④注意加强营养，补充足够的蛋白质，如鱼、肉、蛋、奶和豆类，可多吃西红柿、绿豆汤、西瓜等。 ????????                                                            ", 2012-6-20 10:09,转发,评论,赞,微博桌面,yoJcTtxyN
113,"
                                                                                                    街边食品隐患多，要小心提防！ 街边食品的卫生安全隐患主要表现在以下几方面：1、食品原料来源没有卫生安全保证；2、食品加工储存条件和环境没有卫生安全保证；3、食品加工经营人员没有健康证明；4、食品加工经营人员卫生习惯没有保证；5、食品加工经营人员食品安全操作意识和知识缺乏。 ????????                                            ",是,无, 2012-6-13 16:47,1,2,赞,微博桌面,ynHOZizmn
114,"
                                                                                                    预防亚硝酸盐中毒//@房山区卫生局:#食品安全宣传周# [发芽]预防亚硝酸盐中毒小贴士@北京房山健康教育 @北京房山卫生监督                                             ",否,"
                                                                                                    #食品安全宣传周#卫生部、国家食药监管局发出公告：为保证食品安全，确保公众身体健康，根据《中华人民共和国食品安全法》及其实施条例的规定，自公告之日起，禁止餐饮服务单位采购、贮存、使用食品添加剂亚硝酸盐（亚硝酸钠、亚硝酸钾）@新浪健康 @首都健康 @北京12320在聆听 预防亚硝酸盐中毒小贴士 ????????                                                            ", 2012-6-12 16:36,转发,评论,赞,微博桌面,ynyk0EM9j
115,"
                                                                                                    注意餐饮卫生，预防食物中毒                                            ",否,"
                                                                                                    #食物中毒自救办法# 发生食物中毒后，千万不要恐慌，自乱阵脚，在等待医院救护时，可以采取以下应急措施:饮水、催吐、导泻、保胃等。详见图片。 ????????                                                            ", 2012-6-12 14:29,转发,评论,赞,微博桌面,ynxulxBGT
116,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #食源性疾患的防治措施# (1)选择经过安全处理的食品。 (2) 彻底烹调食品。 (3) 立即食用做熟的食品。 (4) 精心储存食品。 (5) 彻底再加热熟食 (6) 避免生食与熟食接触。 (7) 反复洗手。 (8) 精心保持厨房所有表面的清洁。 (9) 避免昆虫、鼠类和其他动物接触食品。 (10) 使用净水。 ????????                                                            ", 2012-6-12 10:30,转发,评论,赞,微博桌面,ynvVkvthi
117,"
                                                                                                    //@房山区卫生局:#全国食品安全宣传周#  注意食品安全！ @北京房山健康教育 @北京房山卫生监督 @北京12320在聆听                                            ",否,"
                                                                                                    【比砒霜还毒的食物】1、胖大的豆芽 2、新鲜的蚕豆 3、变色的紫菜 4、未腌透的咸菜 5、发黄的银耳 6、长斑的红薯 7、长霉的茶叶 8、棕色心的甘蔗 9、腐烂的生姜 10、发芽的土豆 11、鲜黄花菜 12、无根豆芽 13、烂白菜。 ????????                                                            ", 2012-6-11 16:02,1,1,赞,微博桌面,ynoFvnLlb
118,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    怎样才能知道餐馆是不是卫生、安全呢？现在只要看看挂在店里的“笑脸”标识，您就能提前知道餐馆的卫生状况了。 “大笑”代表优秀，“微笑”表示良好，“平脸”则代表一般。6月14日星期四下午14:30-15:30，北京市卫生监督所官方微博@北京卫生监督 将为您答疑解惑。O网页链接欢迎您的参与！ ????????                                                            ", 2012-6-11 10:56,转发,评论,赞,微博桌面,ynmFf2bGO
119,"
                                                                                                    夏季是食物中毒及食源性疾患的高发季节，为保障工人用餐安全卫生，近日房山区监督所全面开展了工地食堂卫生安全检查。目前已完成长阳镇工地食堂的监督检查。从此次监督检查的情况来看，各工地食堂食品安全意识明显增强，但部分单位还存在不规范问题，卫生监督员当即要求进行改正，并将跟踪整改效果。 ????????                                            ",是,无, 2012-6-8 16:21,6,3,赞,微博桌面,ymWvS6WFt
120,"
                                                                                                    //@北京房山健康教育: 转发微博                                            ",否,"
                                                                                                    预防手足口，保持室内清新也很重要。幼儿园、学校和家长也要特别注意啦。 ????????                                                            ", 2012-6-8 09:41,转发,评论,赞,微博 weibo.com,ymTTgsZM3
121,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【10件事后要洗手】知道你为啥是个药罐子、病秧子吗？因为没洗手！记住，做完下面的事都要洗手的！1.看报纸 2.取牛奶 3.外出回来 4.拿钱包或钞票 5.拿菜单点菜 6.使用电脑、鼠标、手机 7.晾衣服 8.捂嘴打喷嚏、擤鼻涕、上厕所 9.触摸宠物 10.换尿片。 ????????                                                            ", 2012-6-7 17:18,转发,评论,赞,微博桌面,ymNssk4ur
122,"
                                                                                                    对@高考快讯 说：为做好6月7日——8日全国高考期间卫生保障工作，全力保证考生及工作人员的餐饮、生活饮用水卫生安全，房山区卫生局卫生监督所会同房山区教委于2012年6月4日提前对北京市房山区房山中学、北京师范大学良乡附属中学、北京市房山区实验中学等5个考点的食堂进行了巡查。 ????????                                            ",是,无, 2012-6-6 14:25,1,评论,赞,微博桌面,ymCTJ5Jzu
123,"
                                                                                                    为做好6月7日——8日全国高考期间卫生保障工作，全力保证考生及工作人员的餐饮、生活饮用水卫生安全，房山区卫生局卫生监督所会同房山区教委于2012年6月4日提前对北京市房山区房山中学、北京师范大学良乡附属中学、北京市房山区实验中学等5个考点的食堂进行了巡查。预祝考生取得好成绩。[福到啦] ????????                                            ",是,无, 2012-6-6 14:24,转发,评论,赞,微博桌面,ymCT9DTgw
124,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    注意考试期间食品安全，预防食物中毒。不吃不洁食品、过期食品，不在无证小餐饮店、路边摊点购买食品，购买食品要注意生产日期和保质期。发现餐馆违法行为，可拨打公共卫生公益电话12320举报投诉。全市卫生监督机构已对考点及周边餐饮的食品安全状况进行了重点监督检查，确保考生饮食安全。#高考加油# ????????                                                            ", 2012-6-6 14:14,1,评论,赞,微博桌面,ymCP6tQNT
125,"
                                                                                                    明天高考，考生们准备好考试物品，调整心态，祝大家考出好成绩//@政府微博助理:高考明天开始，记得备好必备物品。对照下考试物品准备清单，你都准备齐了吗？                                            ",否,"
                                                                                                    【高考明天开始，记得备好必备物品】#2012中高考#高考的大幕明天就要正式拉开了，作为考生的你，今天不妨去听听音乐，散散步，好好调整放松一下心情。@上海国子监 专门给考生们列出一张考试物品准备清单，点长微博对照一下，看你都准备齐了没？尤其是身份证、准考证，一定要记得带好哦！ ????????                                                            ", 2012-6-6 11:24,转发,评论,赞,微博桌面,ymBI8oREI
126,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #全国爱眼日# 办公室女性护眼秘诀：1、间歇休息，离开座位，眺望远方，约10秒钟。2、眨眨眼，保持眼部湿润，对于配戴隐形眼镜的OL而言相当重要，缓解眼睛干涩不适。3、吸口气，让呼吸速度变缓，以放松身心。4、健康食品，红萝卜、蓝莓、果仁等，常吃增加体内的抗氧化物质、有效护眼、对抗衰老作用。 ????????                                                            ", 2012-6-6 10:04,1,评论,赞,微博桌面,ymBbNu0F8
127,"
                                                                                                    注意饮食卫生安全，祝大家考出好成绩//@Funhill房山:转发微博                                            ",否,"
                                                                                                    #考试提醒#快高考了，我们要提醒考生需要注意的那些事儿：考前一两天，亲自去踩踩考点；准考证很重要，一定带好；迟到最麻烦，特别是外语考前15分钟后就不能进考点了，所以考试当天早点出门；饮食须清淡卫生，考后再用大餐犒赏自己。文具要带齐。最后祝大家考出好成绩，收获好心情。 ????????                                                            ", 2012-6-5 17:11,转发,评论,赞,微博桌面,ymuyBkUDT
128,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【夏季养生：清热泻火5种食物】1、西瓜：不仅能清热解毒、除烦止渴，并且能利尿，帮助消化。2、苦瓜：味苦、性严寒、能清热泻火。3、冬瓜：解渴消暑、利尿。4、茄子：吃茄子可散血止痛，去痢利尿，消肿宽肠。5、陈醋：夏天适量食醋可增加胃酸的浓度，生津开胃，帮助消化。 ????????                                                            ", 2012-6-5 11:22,转发,评论,赞,微博桌面,ymsgNfTU0
129,"
                                                                                                    捍卫百姓健康是我们每一名卫生监督员的光荣使命                                            ",否,"
                                                                                                    #卫生信息# 5月29日，@北京房山卫生监督 为全面保障偏远山区食品安全，联合史家营乡镇政府、房山区工商局河北工商所等单位举办了史家营乡食品安全培训工作会。对全乡各村主要负责人以及农家院负责人，集体食堂负责人进行食品安全培训。卫生监督员向当地百姓发放了食品安全法等宣传材料。@首都健康 ????????                                                            ", 2012-6-5 08:43,转发,1,赞,微博桌面,ymregAfEx
