序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
98,"
                                                                                                    #镇域风采#【扶残助残 免费安装闪光门铃】在门铃按钮轻轻一摁，屋内的无线灯就会发光，同时液晶屏上会显出来客影像，屋主人的接收器也会发出振动。这个新奇的装置就是可视闪光门铃。近日，市残联和大兴区旧宫镇残联为镇域内听力残疾人家庭安装了可视闪光门铃，方便了他们的家庭生活。@北京残联 ????????                                            ",是,无, 2012-7-20 10:09,2,评论,赞,微博 weibo.com,yti1y7xRV
99,"
                                                                                                    #镇域风采#【周四招聘会】每周四下午大兴区瀛海镇行政服务中心大厅内都人头攒动、异常拥挤，由瀛海镇就业服务中心举办的招聘会在这里举行。电工、物业管理员、维修工、交通协管员等一个个薪资待遇优厚的岗位引来了众多的村民前来应聘。 ????????                                            ",是,无, 2012-7-19 18:02,转发,评论,赞,微博 weibo.com,ytbHba7Lt
100,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【延庆野鸭湖湿地：赏荷花 观野鸭】夏季的热，不止是炎热，更是有一丝坐立不安的燥热，恨不得多空调房里不出来？且不说健不健康，时间久了，凭你是孙悟空会72变，也会厌烦。盛夏不想远行，就在京郊近处来一场生态游吧，野鸭湖此时可是相当精彩！不仅凉爽宜人，更有野鸭群歌！O网页链接 ????????                                                            ", 2012-7-19 17:00,3,评论,赞,微博 weibo.com,ytbhP84SA
101,"
                                                                                                    #镇域风采#【第二届歌友戏迷大赛决赛】近日，大兴区北臧村镇举办第二届歌友戏迷大赛决赛，大赛从150余名选手中评选出来18名选手参加最终的决赛，最终评选出一二三等奖及优秀奖，通过举办歌友戏迷大赛活动，使得全镇群众参与活动的热情高涨，并为文艺爱好者搭建了展现才能的机会。 ????????                                            ",是,无, 2012-7-19 16:23,1,5,赞,微博 weibo.com,ytb2OjPgm
102,"
                                                                                                    #街道新闻#【消夏美食 促进邻里和谐】近日，大兴区观音寺街道观音寺社区举办了“消夏美食 促进邻里和谐”活动。社区居民准备了20多道美味佳肴，菜品以绿色养生、消夏解暑为原则，注重营养搭配的均衡，包含了家常特色冷菜、热菜、煲汤、主食、甜点和水果，大家在欢乐和谐的气氛中，共同分享了这份美食。 ????????                                            ",是,无, 2012-7-19 15:20,转发,1,赞,微博 weibo.com,ytaDeqncz
103,"
                                                                                                    【时尚体育夏令营】                                            ",否,"
                                                                                                    新滑手能基本从头到尾把街式滑一遍了！@大媛媛的小媛媛 ????????                                                            ", 2012-7-19 13:53,1,评论,赞,专业版微博,yta3T3Wic
104,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #温馨提示#北京市地方税务局推出#网上预约购领发票#服务。预约服务范围：北京市地方税务局所辖企事业单位及个体工商户。预约购领发票的单位，请提前一天（周一至周五8：00——16：00，节假日顺延）进行预约。网址：O网页链接 ????????                                                            ", 2012-7-19 11:09,2,1,赞,微博 weibo.com,yt8ZEA3cB
105,"
                                                                                                    【大型现代评剧《银杏庄》隆重首演】昨天晚上，由市文化局与大兴区共同创排的现代评剧《银杏庄》，在大兴剧院正式首演。演出中，演员们扎实的唱功、精彩的表演赢得了观众们的阵阵喝彩。 O网页链接 ????????                                            ",是,无, 2012-7-19 10:34,13,4,赞,微博 weibo.com,yt8LqgRm0
106,"
                                                                                                    #街道新闻#【社区志愿服务】近日，大兴区观音寺街道泰中花园社区组织炫色彩理发店的5名青年志愿者在社区物业二楼开展爱心奉献义务理发活动。志愿者们认真仔细地为老人们洗头、理发。经过两个多小时的努力，十多位老年人个个精神抖擞，老人们满意的笑容是对志愿者上门服务最好的肯定。 ????????                                            ",是,无, 2012-7-18 15:59,1,评论,赞,微博 weibo.com,yt1sBgRBI
107,"
                                                                                                    #镇域风采#【乡村大舞台”消夏系列活动隆重启动】近日，大兴区“乡村大舞台”消夏系列活动在亦庄镇文体中心隆重启动。活动以亦庄镇社区自创秧歌舞为开场，在美丽大兴男女合唱中完美落幕，家庭乐器组合、交谊舞等精彩表演吸引了周边千名群众的观看，并时不时发出喝彩声和热烈掌声。 ????????                                            ",是,无, 2012-7-18 14:17,转发,评论,赞,微博 weibo.com,yt0NcCdwY
108,"
                                                                                                    #镇域风采#【社区趣味运动会】近日，大兴区亦庄镇瀛景园小区的100余名居民在小区的广场上期待着趣味运动会的召开。举办趣味运动会是瀛景园的首次集体活动，更是广大居民的愿望，在丰富群众业余文化生活的同时，也增进了居民之间的友谊，为社会营造良好的氛围，达到创建和谐社区的目的。 ????????                                            ",是,无, 2012-7-18 13:41,1,评论,赞,微博 weibo.com,yt0yxozeN
109,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【今日数伏】俗话云“冷在三九，热在三伏”，京城即将进入高温、高湿、高热的三伏天。今年的“三伏”为30天，今天进头伏，7月28日进中伏，8月7日进末伏。在华北地区有“头伏饺子二伏面，三伏烙饼摊鸡蛋”的民间谚语。伏天里要注意饮食清淡，多喝白开水或者热茶，并保持心情舒畅，防止“情绪中暑”。 ????????                                                            ", 2012-7-18 11:34,2,评论,赞,微博 weibo.com,ysZJlcGdQ
110,"
                                                                                                    #镇域风采#【冬病夏治穴位贴敷治未病】“冬病夏治”疗法是我国传统中医药疗法中的特色疗法。16日，大兴区长子营镇中心卫生院中医科人员到集贸市场，开展穴位贴敷治未病“三伏贴”宣传活动，为百姓讲解冬病夏治的原理及“三伏贴”的适应症。 ????????                                            ",是,无, 2012-7-18 11:06,转发,评论,赞,微博 weibo.com,ysZxUl5ny
111,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #服务提示#7月10日—20日,大兴区礼贤镇中心卫生院集中为辖区3-6周岁儿童免费健康体检，发放了儿童保健宣传材料，检查项目包括：身高体重、内科听诊、视力听力、血常规检查，医生将给予详细健康评价与指导，截至目前为止我院共体检376名儿童。@北京大兴 @首都健康 @医药圈 ????????                                                            ", 2012-7-18 10:45,2,评论,赞,微博 weibo.com,ysZp8Czgf
112,"
                                                                                                    #镇域风采#【采育民族操舞大赛第一名】近日，大兴区采育镇文体中心艺术团代表采育镇参加北京市第七届民族健身操舞大赛预赛暨大兴区第三届民族操舞大赛，以总分数第一的成绩获得一等奖，并获得优秀组织奖。 ????????                                            ",是,无, 2012-7-18 09:08,2,评论,赞,微博 weibo.com,ysYLJdtOq
113,"
                                                                                                    #街道新闻#【社区夏季运动会】近日，大兴区林校路街道饮马井社区举办2012年“践行北京精神，倡导运动生活、构建和谐社区”夏季运动会。运动会项目设有有赶猪跑、飞镖、障碍运球、夹乒乓球、30秒跳绳等适合邻里互助参与的7个项目，70余位居民参与活动。 ????????                                            ",是,无, 2012-7-17 14:12,2,2,赞,微博 weibo.com,ysRkNhcpx
114,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【“玩博会”登陆京城】#北京进行时#7月19日至22日，中国（北京）国际玩具动漫教育文化博览会将登陆国家会议中心。本次“玩博会”，汇聚了全世界30多个国家和地区的200多个知名玩具品牌，包括美国的变形金刚，丹麦的乐高等，刚刚放暑假的孩子们可在一天内玩遍全球玩具。详情登陆www.kidsfunexpo.com ????????                                                            ", 2012-7-17 13:25,转发,评论,赞,微博 weibo.com,ysR1Jiglv
115,"
                                                                                                    #街道新闻#【益民书屋读书月活动】近日，大兴区林校路街道车站中里社区益民书屋举办读书月活动。邀请社区居民30余人读书、学习和交流。 ????????                                            ",是,无, 2012-7-17 11:03,1,2,赞,微博 weibo.com,ysQ5WthYV
116,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #科技海淀#【科技复壮，古树新生】西直门外高粱桥斜街路口，有一棵古槐树，300多岁却矍铄健旺。炎炎夏日里，浓荫匝地，让人瞧着好不惬意。 海淀园绿局通过用科技手段填补树洞，防止树干中部腐坏，，并在树根系四周布置了六七处复壮管，由专业养护人员给古树施肥、浇水，帮助300多岁的古树恢复了新生。 ????????                                                            ", 2012-7-16 17:59,转发,评论,赞,微博 weibo.com,ysJoAC9vp
117,"
                                                                                                    #镇域风采#【关爱老人 免费义诊】近日，大兴区西红门卫生院组织了96156社区大讲堂——关爱老人 免费义诊 健康伴您行活动，此次活动借着义诊的机会向社区居民普及健康知识，让社区居民了解健康的重要性，身体是革命的本钱，拥有良好的身体是进行一切社会活动的保证。 ????????                                            ",是,无, 2012-7-16 16:33,1,评论,赞,微博 weibo.com,ysIPIeHZG
118,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    女孩打鼓太有范儿了！#夏令营#@WOODWARD北京 ????????                                                            ", 2012-7-16 15:18,转发,评论,赞,专业版微博,ysIleyeVn
119,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    分享图片#夏令营#自我介绍都开心成这样 ????????                                                            ", 2012-7-16 15:18,1,评论,1,专业版微博,ysIlcbplF
120,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【新闻发布】#信息播报#7月18日至8月17日，本市将举办“2012年暑期北京地区毕业生供需见面、双向选择招聘月”活动。招聘月期间，全市各级就业服务机构将举办专场招聘会57场。北京毕业生就业网O网页链接还将同期开展网络招聘活动。 ????????                                                            ", 2012-7-16 15:03,1,评论,赞,微博 weibo.com,ysIf9v1B2
121,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【本市将举办五十七场招聘会】#北京进行时# 7月18日至8月17日，全市各级就业服务机构将举办57场专场招聘会，招聘对象以2012年北京地区应届毕业生为主，同时包含往年历届离校未就业北京生源高校毕业生、合同期满大学生“村官”、零就业家庭和困难家庭毕业生等，毕业生可免费入场。详情登录www.bjbys.com ????????                                                            ", 2012-7-16 14:47,转发,评论,赞,微博 weibo.com,ysI8lg1BW
122,"
                                                                                                    提醒大家不要在标有“禁止下水”“禁止游泳”的地方游泳。                                            ",否,"
                                                                                                    【善意提醒：在通航河道游泳危险！】 ????????                                                            ", 2012-7-16 14:34,1,评论,赞,微博 weibo.com,ysI33wRKk
123,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #魅力朝阳#【奥林匹克森林公园百亩葵花绽放 游客可免费前往观赏】前段时间推荐了奥林匹克森林公园的百亩向日葵林，你去了吗？看看现场的朋友们拍的美图吧！图片来自@非常t @炊烟儿 @行走的咖啡 @面包飞翔 @旅行的蜗牛Lisa 向日葵的花期大概一个月，想去的朋友抓紧时间哦！记得与大家分享你的美图啊。 ????????                                                            ", 2012-7-16 11:17,2,评论,赞,微博 weibo.com,ysGLb6CUO
124,"
                                                                                                    #五有五提倡#【交谊舞大赛激情上演】近日，“首邑杯”“激越和谐社会, 领舞生活品质”大兴区第四届交谊舞大赛在北京星光影视园激情上演。比赛现场，99对交谊舞爱好者经过激烈的角逐，老年组和中青年组分别产生了一等奖一对，二等奖二对，三等奖三对，获奖的选手将组队参加“首邑杯”全市交谊舞邀请赛。 ????????                                            ",是,无, 2012-7-16 11:11,2,1,赞,微博 weibo.com,ysGID1SZg
125,"
                                                                                                    //@文化北京: 【重要通知】 首图借阅室藏书要向二期新馆搬迁啦！7月20日起首图开始闭馆，期间中文图书阅览及外借服务暂停，详见首图通知哦！ @北京发布                                            ",否,"
                                                                                                    【闭馆通知】各位亲，继首图各书库搬迁后，大家最关心的借阅室藏书也要向二期新馆搬迁啦！所以7月20日起首图开始闭馆，期间中文图书阅览及外借服务暂停，大家可以到一层“一卡通”图书通还处去还书，报刊和外文书借阅、办证、少儿借阅少儿活动、“首图讲坛”等活动照常。O网页链接 ????????                                                            ", 2012-7-16 10:16,2,评论,赞,微博 weibo.com,ysGmmt4b0
126,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #公交达人话公交#【微访谈】预告：2012年7月17日（本周二）@交通北京 将邀请北京大兴一中高三毕业生韩昱琦做客“交通北京”进行微访谈，和网友一起畅谈北京公交的那些事，让您了解90后中学生对北京公交的感情和对公交出行理念的理解。[大巴]期待您的关注与参与！ @公交达人韩昱琦 ????????                                                            ", 2012-7-16 09:56,2,评论,赞,微博 weibo.com,ysGel9ZDm
127,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #清凉一夏送惊喜，关注转发得好礼# 参与方式：关注@北京市旅游发展委员会 转发此条微博并且@ 两位以上您的好友，就有机会获得最新北京旅游手册一套，包括都市游与京郊游两本哦！我们将随机抽取5位幸运粉丝，分别获得奖品！活动数据截止7月16日中午12点。快快快快啊~~~！！！ ????????                                                            ", 2012-7-13 18:00,3,评论,1,微博 weibo.com,ysh7civlg
128,"
                                                                                                    #镇域风采#【星火工程文艺演出】欢快的舞蹈、高亢的歌声、萨克斯演奏出经典曲子，近日，大兴区亦庄镇文体中心艺术团星火工程在各镇进行巡回演出。16个演出节目汇聚了亦庄文艺精华，精心编排、巧妙组合无不展现了亦庄文艺人的风采，同时也为周边百姓带去了欢乐与精神上的享受。 ????????                                            ",是,无, 2012-7-13 16:05,转发,评论,赞,微博 weibo.com,ysgmNEPkj
129,"
                                                                                                    大兴区旧宫镇定于每周二上午9:30在旧宫镇老政府一楼大厅举行专场招聘会。                                            ",否,"
                                                                                                    #镇域风采#【周周招聘会】大兴区旧宫镇定于每周二上午9:30在一楼大厅举行专场招聘会。通过悬挂宣传横幅、张贴通知、设置宣传展板等方式通知招聘会信息外，还增加了QQ群、邮箱、飞信等联系形式，将招聘岗位信息通知各村居，组织各类求职、失业人员前来参加。 ????????                                                            ", 2012-7-13 14:27,转发,评论,赞,政府版微博,ysfIVyLhE
130,"
                                                                                                    #镇域风采#【周周招聘会】大兴区旧宫镇定于每周二上午9:30在一楼大厅举行专场招聘会。通过悬挂宣传横幅、张贴通知、设置宣传展板等方式通知招聘会信息外，还增加了QQ群、邮箱、飞信等联系形式，将招聘岗位信息通知各村居，组织各类求职、失业人员前来参加。 ????????                                            ",是,无, 2012-7-13 13:38,2,2,赞,微博 weibo.com,ysfp4z6Cm
131,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #过往寻踪#2001年7月13日北京时间22：00，万众瞩目的2008年奥运会举办城市终于在莫斯科国际奥委会第112次全会中揭晓。萨马兰奇雄浑的宣告声中只有一个名字：BEIJING! 中国北京在五个2008年奥运会申办城市中脱颖而出，夺得2008年奥运会举办权。 ????????                                                            ", 2012-7-13 09:55,1,评论,赞,微博 weibo.com,ysdWDjGTC
132,"
                                                                                                    #温馨小贴士#大兴剧院2012年7月12日至18日影片安排。O网页链接 ????????                                            ",是,无, 2012-7-13 09:18,1,评论,赞,微博 weibo.com,ysdHuwVCF
133,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    北京是严重缺水城市，超量开采地下水已使北京形成了2650平方公里的沉降区。然而，#人民日报#记者在调查时发现——市民水危机意识淡漠 ????????                                                            ", 2012-7-12 17:47,3,评论,赞,微博 weibo.com,ys7ByAxmk
134,"
                                                                                                    #大兴教育#【急救知识培训】近日，大兴区亦庄一小全体教师参加了红十字急救知识培训。 此次培训结合实际、事例，分别就红十字会的历史、理念，“黄金4分钟”等自救、互救知识进行了讲解。以生动、专业的讲解融合模拟人操作，为全体老师系统演示了心肺复苏技术的整个流程，每一位教师都进行了实践操作。 ????????                                            ",是,无, 2012-7-12 16:19,2,评论,赞,微博 weibo.com,ys71OqbWs
135,"
                                                                                                    #大兴教育#【技能考核】近日，大兴区小学103位教师参加了“北京市小学体育教师专业技能考核”，项目为《希望风帆》、《双手从头后向前掷实心球》、《跳箱——跳上成蹲撑，挺身跳下》、《足球——脚背正面运球》、《基本功串联》。老师们以良好的精神面貌向评委们展示了我区教师的风采。 ????????                                            ",是,无, 2012-7-12 15:17,转发,评论,赞,微博 weibo.com,ys6CJejTy
136,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #卫生快讯#为全面落实政府惠民政策，7月11日，大兴区青云店镇中心卫生院开始对辖区无社会养老保障老年人进行免费体检。此项工作得到老年人的一致认可和欢迎，非常感谢政府的关心，大家都积极踊跃参加体检。@北京大兴 @首都健康 @医院那点事 @医药圈 ????????                                                            ", 2012-7-12 14:31,转发,评论,赞,微博 weibo.com,ys6k1pLD7
137,"
                                                                                                    #大兴教育#【老教师艺术团到海淀演出】近日，大兴区老教师艺术团到海淀区少年宫参加了“北京精神我践行 喜迎党的十八大”北京教育系统老教育工作者西北片文艺演出。他们表演了舞蹈《中华全家福》和表演唱《四个老汉逛京城》，受到观众的热烈欢迎。@海淀在线 ????????                                            ",是,无, 2012-7-12 14:12,转发,评论,赞,微博 weibo.com,ys6cblyBA
138,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #海淀风采#【海淀赏荷去处多】七八月份是荷花盛开的时节，海淀的圆明园、颐和园、紫竹院、玉渊潭都是夏季赏荷花的极佳去处，盛夏时节走近荷塘，观荷花，听蛙鸣，在荷花的幽香里，享受一份清凉，感受一阵芬芳。 ????????                                                            ", 2012-7-12 11:05,4,评论,赞,微博 weibo.com,ys4YeoiG6
139,"
                                                                                                    【北京星明湖度假村时尚体育公园夏令营7月15日开营】欢迎大家前来报名！ ????????                                            ",是,无, 2012-7-12 10:12,15,8,赞,微博 weibo.com,ys4D1rrhx
140,"
                                                                                                    #镇域风采#【工会慰问演出】近日，大兴区瀛海镇总工会举办慰问企业员工文艺汇演，邀请瀛海镇艺术团为300多名企业员工进行慰问演出。京剧、评剧、歌曲、舞蹈、模仿等一个个精彩纷呈的节目，得到了在场观众的阵阵掌声。这次慰问演出给企业员工带来了一次身心愉悦的文娱大餐，得到企业员工的一致好评。 ????????                                            ",是,无, 2012-7-11 13:23,转发,评论,赞,微博 weibo.com,yrWrO1bZB
141,"
                                                                                                    #镇域风采#【社区书画笔会】近日，大兴区西红门镇金华园社区举办书画笔会。本次书画笔会创作完成了40余幅书画作品，作品或行云流水，栩栩如生，或笔酣墨饱，气势磅礴。同时，激发了广大居民热爱书画情操，增强了邻里之间互动友谊，参观居民达70多人。 ????????                                            ",是,无, 2012-7-11 10:13,转发,2,赞,微博 weibo.com,yrVcPvVKt
142,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #环保活动#第九届“自然与生命的瞬间”环保摄影比赛作品征集进行中，奖品丰厚哦~~今年的主题是“绿色城市 生态北京”。O网页链接 ????????                                                            ", 2012-7-11 10:04,1,评论,赞,微博 weibo.com,yrV8Y9Yho
143,"
                                                                                                    #街道新闻#【绿色蔬菜进社区】大兴区兴丰街道与北京礼贤益农蔬菜专业合作社、北京爱农星食用菌专业合作签订合作协议，根据各个社区的不同需求情况，分别在每周到兴华中里、黄村西里、清城北区、富强西里、黄村中里、富强东里社区开展蔬菜直销活动，蔬菜品种有20余种。 ????????                                            ",是,无, 2012-7-10 18:00,3,2,赞,微博 weibo.com,yrOPMaoHr
144,"
                                                                                                    #街道新闻#【新区企业招聘会】近日，大兴区兴丰街道办事处举办了“兴丰街道亦庄、大兴新区企业现场招聘会”。本次招聘会共有央广幸福购物(北京)有限公司、北京北检??新创源生物技术有限公司等13家企业参加，为求职者提供了55个岗位，参加招聘会的求职者共计300余人，现场达成招聘意向100余人。 ????????                                            ",是,无, 2012-7-10 17:46,转发,评论,赞,微博 weibo.com,yrOJXF1Aq
145,"
                                                                                                    #街道新闻#【温馨家园生日会】近日，大兴区兴丰街道温馨家园举办职康站康复人员集体生日会。伴随着悠扬的歌声，4名过生日的残疾人一起吹灭蜡烛、许愿、切蛋糕，工作人员和家属与他们一同分享这快乐的时刻，场面很温馨。温馨家园是残疾人的家园，在这里我们共同分享喜怒哀乐，共同收获欢乐与幸福。 ????????                                            ",是,无, 2012-7-10 17:19,转发,评论,赞,微博 weibo.com,yrOzaFebH
146,"
                                                                                                    #镇域风采#【走，去东辛屯吃手擀面】大兴区青云店镇东辛屯村家家户户天天擀面条，吃面条。现在为了增加村民收入，唱响了“面条唱戏，文化搭台”的农家乐旅游新方式。村民学到了新做法，像花刀的使用、色香味的搭配，从大锅炖菜到煎炒烹炸，丰富了农家菜的品种，更适合大众选择。 O网页链接 ????????                                            ",是,无, 2012-7-10 16:28,58,20,赞,微博 weibo.com,yrOesaOHV
147,"
                                                                                                    #街道新闻#【“7.11”世界人口日】近日，大兴区兴丰街道三合南里社区开展了“7.11”世界人口日文艺演出活动。节目均由社区居民自编自演，包括歌舞、戏曲和民俗绝活等，其间还穿插了知识问答环节，让大家在娱乐之余也学到了知识,有效激发了居民们学习计生知识的热情，营造了社区和谐向上的良好氛围。 ????????                                            ",是,无, 2012-7-10 15:21,转发,1,赞,微博 weibo.com,yrNNva4Gt
148,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【今夏动物园夏令营将对成年人开放】#北京进行时#去年动物园开办了过夜夏令营，但是只对青少年开放,为了满足不少“大龄儿童”的心愿，今夏，北京动物园首次对成年人团体开放过夜夏令营，并新装备4台夜视仪，帮助参加活动的大朋友、小朋友了解各种动物的“夜生活”。客服咨询电话：68390274。 ????????                                                            ", 2012-7-10 14:20,3,评论,赞,微博 weibo.com,yrNoJu2kC
149,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【新闻发布】#本市调整小额担保贷款政策#7月10日，市人力社保局、市财政局等部门共同发布了《北京市小额担保贷款担保基金管理实施办法》和《北京市失业人员从事微利项目小额担保贷款财政贴息管理办法》，对本市小额担保贷款政策重新进行调整：（下图） ????????                                                            ", 2012-7-10 14:03,转发,评论,赞,微博 weibo.com,yrNhFz5iV
150,"
                                                                                                    #街道新闻#7月6日，大兴区天宫院街道组织了一次丰富青年们业余兴趣爱好的""双升""比赛。这次比赛主要目的是让大家认识到团委计划设立的兴趣社团，希望大家多开展开发兴趣爱好，丰富业余生活的活动。 ????????                                            ",是,无, 2012-7-9 18:11,1,评论,赞,微博 weibo.com,yrFtWC0ql
151,"
                                                                                                    #镇域风采#近日，大兴区西红门镇礼域南区舞蹈队举办了成立以来第一次广场舞现场交流会。所有舞蹈队员全部参加，并且邀请部分居民到场观看。虽然路途遥远，天气炎热，但这丝毫没有影响到阿姨们的热情。动感的舞姿、火热的激情，让现场所有人再一次领略到了广场舞这项运动的魅力。 ????????                                            ",是,无, 2012-7-9 16:47,转发,评论,赞,微博 weibo.com,yrEVOhume
152,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【政策解答】#劳动关系# 用人单位自用工之日起满一年未与劳动者订立书面劳动合同的，自用工之日起满一个月的次日至满一年的前一日应当向劳动者每月支付两倍的工资 ，并视为自用工之日起满一年的当日已经与劳动者订立无固定期限劳动合同，应当立即与劳动者补订书面劳动合同。 ????????                                                            ", 2012-7-9 16:20,1,1,赞,微博 weibo.com,yrEKRwxlw
153,"
                                                                                                    @北京发布 @Funhill房山 @北京延庆                                            ",否,"
                                                                                                    【“微艺术??大视野——门头沟的故事”微视频大赛】7月5日至9月25日，可登录大赛官方网站www.mtgweishipin.com参赛。不管您是不是专业影视团队，不论您是否拥有专业摄像设备，只要您是影视爱好者即可参与。7月9日至7月15日，关注@京西门头沟，转发此微博并@三名好友，即可有机会获得16G精美优盘一个！ ????????                                                            ", 2012-7-9 15:19,转发,评论,赞,微博 weibo.com,yrEm9qlNR
154,"
                                                                                                    #温馨小贴士#大兴剧院2012年7月5日至11日影片安排。O网页链接 ????????                                            ",是,无, 2012-7-9 14:35,1,1,赞,微博 weibo.com,yrE3Z0qLP
155,"
                                                                                                    #镇域风采#【应急志愿者急救知识培训】近日，大兴区亦庄镇举办了应急志愿者红十字急救知识培训。此次培训邀请了北京市红十字会急救知识讲师马桂林老师，为大家详细地讲解了冠心病、脑卒中等心脑血管疾病发作时的救护方法，并进行了心肺复苏、创伤包扎等实际操作训练。 ????????                                            ",是,无, 2012-7-9 10:21,转发,评论,赞,微博 weibo.com,yrCoS2WKe
156,"
                                                                                                    #大兴花卉#【首届花艺大赛开锣】（二）此次实操考试以不对称花束和不对称钵花为内容，对参赛选手花卉服务咨询、花材整理加工、造型设计、插花工艺制作、养护与陈设、经营管理等能力进行全面综合检验和技术考评。 ????????                                            ",是,无, 2012-7-6 17:52,转发,评论,赞,微博 weibo.com,yrd4zBhvq
157,"
                                                                                                    #大兴花卉#【首届花艺大赛开锣】（一）近日，大兴区举办首届“插花花艺技能大赛”。来自区内的专业、非专业插花巧手们将天堂鸟、玫瑰、百合等花卉搭配得精巧别致，喜气迎人，他们在五彩缤纷的氛围里比拼技艺、交流情感。 ????????                                            ",是,无, 2012-7-6 17:52,转发,评论,赞,微博 weibo.com,yrd4y7NbA
158,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #小贴士#【防冻液】夏季还要使用防冻液吗?当然啦!到了夏季,一些车主认为防冻液用不上了,可以用普通的水代替,其实专业配制的防冻液不但耐低温,耐高温的特性也特别好.优质防冻液接近 200℃时才能被""烧开"".所以夏季使用防冻液汽车水箱不容易""开锅"",除此之外防冻液还有防锈、除垢作用,所以不应用普通水代替 ????????                                                            ", 2012-7-6 17:22,1,评论,赞,微博 weibo.com,yrcSy5nf0
159,"
                                                                                                    #大兴政务#【政务办公云平台项目建设正式启动】7月4日，大兴区政务办公云平台项目召开项目启动会，标志着电子政务建设进入了一个新的发展阶段。该项目是北京市第一个区县政务云试点项目，建成后将实现市、区、镇(街道)、村(社区)四级高效协同办公，可进一步提升信息化资源共享水平。 ????????                                            ",是,无, 2012-7-6 17:06,转发,评论,赞,微博 weibo.com,yrcLOfYnD
160,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #那些你不知道的警察故事#番外篇：警犬传说。这篇是警察蜀黍一个字一个字码出来的哦。很多童鞋提问：为什么我国选用这七种警犬？其实玩过游戏的人都知道，一个团队一定要有坦克、远程、输血等等，才是战无不胜的团队，咱们警犬也一样~今天警察蜀黍就吧警犬团队游戏化，看看他们到底是怎么组团的~ ????????                                                            ", 2012-7-6 16:43,3,评论,178,微博 weibo.com,yrcCr32Ar
161,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #魅力朝阳#【2012中老年舞蹈大赛视频直播预告】2012北京中老年舞蹈大赛将于7月7日下午1点在@朝阳规划艺术馆 举办，来自本市7个区县的13支队伍将同台竞技。大赛将全程进行3D拍摄、视频直播、微直播，这是国内首次使用3D技术拍摄群众文化活动，一起拭目以待吧！地址：O网页链接 ????????                                                            ", 2012-7-6 16:19,转发,评论,赞,微博 weibo.com,yrcsW8vg5
162,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【阶梯电价如何买电】7月1日起阶梯电价开始实施。对于预付费用户以年为计算周期，您可以购买（240度×12个月）2880度一档电。如果一年没用完，已购买的电明年可继续使用，第二年依然可以购买2880度一档电。但未购买的额度不累积。因为今年还有半年，一档电为1440度。如误买大量高档电，未输入电表可退。 ????????                                                            ", 2012-7-6 16:08,5,1,赞,微博 weibo.com,yrcok5AU6
163,"
                                                                                                    #镇域风采#【沼气工程安全运行生产技术培训班】7月4日，大兴区大型沼气工程安全运行生产技术培训班在长子营镇举办，全区沼气站运营管理人员20余人参加了此次培训。培训以沼气站脱硫、脱水技术培训为主，就沼气站日常运行维护与安全事故预防等内容进行全面培训。 ????????                                            ",是,无, 2012-7-6 15:51,转发,评论,赞,微博 weibo.com,yrchquNmK
164,"
                                                                                                    #镇域风采#【“绿色就业”招聘会】近日，大兴区榆垡镇连续两天组织召开以“绿色就业”为主题的招聘活动。分别组织本镇企业专场招聘和开发区企业专场招聘会，共17家单位提供岗位295个，141人达成就业意向。提供“绿色岗位”的主要是环保企业，保洁绿化公益性岗位以及民俗旅游户。 ????????                                            ",是,无, 2012-7-6 14:33,1,评论,赞,微博 weibo.com,yrbLX5tMb
165,"
                                                                                                    #大兴文委#【暑期网吧专项整治】在2012年暑期来临之际，为进一步规范辖区网吧经营秩序，严厉打击各类违法违规经营行为，保护未成年人合法权益，大兴区文委决定于7月初至8月底开展暑期网吧专项整治行动。 ????????                                            ",是,无, 2012-7-6 14:01,转发,评论,赞,微博 weibo.com,yrbyXg6lw
