序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
78,"
                                                                                                    中国重登金牌榜首！！[伦敦奥火][奥运金牌]                                            ",否,"
                                                                                                    #奥运播报#伦敦时间8月5日，一共产生23枚金牌。吴敏霞和林丹等分别在跳水和羽毛球等项目中再夺5金，中国代表团以30金17银14铜重登奖牌榜榜首。美国队以28金14银18铜暂居第二。东道主英国队以16金11银10铜位居第三位。韩国10枚金牌列第四、法国8枚金牌第五。奖牌榜首位之争将继续在中美之间展开。 ????????                                                            ", 2012-8-6 10:11,2,1,13,微博 weibo.com,yvSiZoPxX
79,"
                                                                                                    #民生海淀#【海淀办营业执照可快递到家】工商海淀分局与中国邮政速递物流EMS下属的同城快捷达成合作协议，自7月30日起增设“快递服务专用窗口”，就登记材料通过审核后愿意快递的办事人员，邮政人员参照工商“核准后五个工作日领照”的操作规程，承诺不超过此时限将执照送达，将大大提高收取效率。 ????????                                            ",是,无, 2012-8-6 09:00,6,4,赞,微博 weibo.com,yvRQ9E7PS
80,"
                                                                                                    安全第一、生命第一，健康第一，要记得提前设计路线，跟随有经验的“驴友”前辈噢                                            ",否,"
                                                                                                    【两名驴友登北京海驼峰被困销魂坡9小时】昨天凌晨5点半，在7名消防搜救突击队员的护送下，22岁的小郭和小杨终于安全抵达延庆海驼峰山下。此时距他俩报警求助，已过去9个小时…对此，小编劝登山露营的朋友量力而行，为了自己、家人还有冒着同样危险的搜救队员负责，不冲动不逞强 O网页链接 ????????                                                            ", 2012-8-6 08:55,2,2,赞,微博 weibo.com,yvRObk0v1
81,"
                                                                                                    #海淀新闻#【海淀职介中心获全国先进】在全国就业创业工作表彰大会上，海淀区职业介绍服务中心被授予“全国就业先进工作单位”称号。中心在全国率先实现了“一台六区”的功能布局，成为国家级公共就业服务机构示范基地，并在全市第一家推出了“一站式”办公服务模式。 ????????                                            ",是,无, 2012-8-3 09:20,3,3,赞,微博 weibo.com,yvpGMlYmw
82,"
                                                                                                    节假日免费通行啦                                            ",否,"
                                                                                                    【重大节假日公路免收通行费方案出台】目前国务院已经出台了重大节假日免收小型客车通行费实施方案。免费通行的时间范围为春节、清明节、劳动节、国庆节等四个国家法定节假日，以及国务院办公厅文件确定的上述法定节假日连休日，免费通行的车辆为7座以下载客车辆。详情请登录中国政府网（www.gov.cn） ????????                                                            ", 2012-8-2 16:33,9,1,赞,微博 weibo.com,yvj5TbUUh
83,"
                                                                                                    水面大曰海，浅水湖曰淀。“海淀”因水得名，与水结缘，有大小河流十余条，总长度过百公里，水域面积4平方公里，占北京市水域面积的4成，湖泊数量和水域面积均列北京市各区县之首。这些水源在极端天气中显得更加重要，分洪蓄水、涵养水源、美化景观、调节气候…… ????????                                            ",是,无, 2012-8-2 16:03,79,34,赞,微博 weibo.com,yviTFxUWT
84,"
                                                                                                    金融业贡献不俗啊，GDP质量8错                                            ",否,"
                                                                                                    #数据发布#【上半年北京金融业对经济增长的贡献率为25%】上半年北京金融业实现增加值1265.3亿元，同比增长12.7%，占地区生产总值的比重为15.2%，对经济增长的贡献率为25%，增速及占比在第三产业中均排名第一。 ????????                                                            ", 2012-8-2 15:42,1,评论,赞,微博 weibo.com,yviL4tIm4
85,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #公园动态#【当老照片遇到老地方】建国初期的陶然亭公园是什么样子的？昔日的公园广场也是如此热闹吗？北门窑台的旧貌是怎样的？谁还记得90年代水上乐园的样子…… 陶然亭公园向社会征集与陶然亭公园有关的老照片、老图片等珍贵资料，参与者均可获得纪念品一份，具体征集信息详看O网页链接 ????????                                                            ", 2012-8-2 15:31,3,1,赞,微博 weibo.com,yviGL58R3
86,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #故事里的事#据说有一种鸟能飞越太平洋，它需要的只是一小截树枝。??把树枝衔在嘴里，累了就把树枝扔到水面，飞落到上面休息；饿了就站在树枝上捕鱼；困了就站在树枝上睡觉。如果小鸟衔的不是树枝，而是鸟窝和食物等，那它能飞那么久吗？ 人生亦如此，能舍得，更能成功；放下包袱，方能攀登高峰。 ????????                                                            ", 2012-8-2 15:29,5,2,赞,微博 weibo.com,yviFSoUfZ
87,"
                                                                                                    2012海淀文化演出季活动自7月初启动以来，各相关单位密切配合，通力协作，精心组织。截至目前已深入社区、村庄、企业、部队演出二十多场，活动所到之处，受到广大群众热烈欢迎，为全力推进核心区建设，迎接党的十八大胜利召开营造了良好文化环境。（ ????????                                            ",是,无, 2012-8-2 15:28,3,1,赞,微博 weibo.com,yviFLB1nj
88,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #西城榜样#【新华社：暴雨山洪中，师德照亮生命通道】北京育才学校９名体育老师率１０４名小学生脱险追访纪实：O网页链接 ????????                                                            ", 2012-8-1 17:14,1,评论,赞,微博 weibo.com,yv9Wauhfc
89,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #微关注#【小伤与大伤】一般情况下，城市道路“小伤小病”修补在24小时内完成。涉及地下管道等情况的“大伤”，按照“先保通再保畅”的原则，及时制定修缮方案。目前，城市道路养护管理中心正在处理的25项工程，大部分就是在等待地下管线处理。如果您发现路面有异常情况，可拨打抢修电话：88465055。 ????????                                                            ", 2012-8-1 16:00,3,1,赞,微博 weibo.com,yv9rXDP0k
90,"
                                                                                                    祝贺祝贺！                                            ",否,"
                                                                                                    好消息！  翠湖湿地已成功加入到“湿地中国”的网站中，成为了其中的一分子了！ 以后大家也可以通过湿地中国的网站链接到翠湖湿地的官方网站啦！ [欢欢][乐乐] @海淀区园林绿化局 ????????                                                            ", 2012-8-1 15:59,2,2,赞,微博 weibo.com,yv9rPmdNv
91,"
                                                                                                    解放局军叔叔节日快乐！                                            ",否,"
                                                                                                    今天星期三，微风小雨，气温21~24℃。今天是“八一”建军节，祝全国的解放军同志们节日快乐！ ????????                                                            ", 2012-8-1 09:35,2,4,1,微博 weibo.com,yv6VWpAHS
92,"
                                                                                                    与各位童鞋共勉！！                                            ",否,"
                                                                                                    自己拥有的，你不必炫耀，因为别人也在奋斗，也会拥有。别人拥有的，你不必羡慕，只要努力，你也会拥有。早安！ ????????                                                            ", 2012-7-31 09:07,11,3,2,微博 weibo.com,yuXjUtFMX
93,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    经中央批准，我国正式设立中国质量奖，中国质量奖为政府奖励，是我国在质量领域的最高荣誉。国际上已有80多个国家建立了质量奖励制度，包括日本“戴明奖”、美国“波多里奇国家质量奖”、欧洲质量奖、英国质量奖等。国家质检总局正面向社会公开征集中国质量奖标识，详情请点击：O网页链接 ????????                                                            ", 2012-7-31 09:03,3,1,赞,微博 weibo.com,yuXiaC7Wn
94,"
                                                                                                    各位童鞋注意天气哦，尤其是东南部的童鞋                                            ",否,"
                                                                                                    【雨水又来京 出行需防范】7月30日17时北京气象信息：今天傍晚到明天白天大雨再次袭京，东南部有大到暴雨，并伴有雷电，气温22到25℃。此次降水持续时间较长，明早高峰时段有中到大雨，出门带好雨具，降雨难免会给交通施加压力，请大家提早出门，注意安全，灾区需要特别防范山洪泥石流等地质灾害。 ????????                                                            ", 2012-7-30 17:25,4,4,1,微博 weibo.com,yuR9JhNzW
95,"
                                                                                                    各位童鞋，海淀又雨（万柳附近），挺大，注意安全！ ????????                                            ",是,无, 2012-7-30 16:58,28,18,赞,微博 weibo.com,yuQYzeSl0
96,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【建议收藏——本市下凹式立交桥】从交通北京微博中看到的信息，交通北京的小编为了大家看着不眼晕分了几条发布，小布整理成一条长微博，建议大家收藏。以后再有比较大的雨情时您先查看一下自己回家路上是否要经过这些桥区，看看能否找到更好的绕行路线。感谢交通北京小编辛苦整理。 ????????                                                            ", 2012-7-30 15:54,10,1,3,微博 weibo.com,yuQyz2c9I
97,"
                                                                                                    //@北京大兴: 转发微博                                            ",否,"
                                                                                                    【汛期温馨提示】1.食物：不吃被雨水浸泡过的食品；不吃霉变米面；不吃未洗净的瓜果；不吃生冷食物；不吃受污染的食品；如果暂时没有新鲜烹调的食物，建议食用合格的袋装食品。@首都健康 @北京大兴????????????                                                            ", 2012-7-30 15:51,4,1,赞,微博 weibo.com,yuQxg3MwM
98,"
                                                                                                    购买也是不可以的哦！！！                                            ",否,"
                                                                                                    #微言说案#【销售考试作弊器嫌疑人被批捕】看似普通的橡皮、手表竟然是接收器，看似藏不了东西的耳朵里竟装备着极其精巧、米粒般大小的耳机，取出时还需要用挖耳勺。昨天，海淀检察院以非法经营罪批准逮捕了销售考试作弊器材的李某和杨某。这是本市首次破获此类案件。O网页链接 @海淀在线 ????????                                                            ", 2012-7-30 14:15,转发,评论,赞,微博 weibo.com,yuPUDnIAK
99,"
                                                                                                    暑假的童鞋可以带小朋友参加噢                                            ",否,"
                                                                                                    【青少年可免费参加网球训练营】#北京进行时#北京国际网球挑战赛7月28日至8月5日在国家网球中心上演。期间组委会特别邀请广大青少年前来参加全程免费的网球训练营。训练营将由专业教练教授网球基础动作，还能参与各种网球游戏。报名持续到8月3日，凡年龄在5岁到16岁的青少年都可报名。电话4006030603 ????????                                                            ", 2012-7-30 14:14,4,评论,3,政府版微博,yuPTY30ZT
100,"
                                                                                                    有海淀的童鞋么？关注ing                                            ",否,"
                                                                                                    【野三坡13辆京牌车等认领】野三坡“7??21”大雨后打捞出的部分京牌车已被车主认领，现还有13辆等认领。京PX8102,京AH1454,京P5VH59,京J44307,京YA9915,京FU0551,京N6K517,京KL7325,京GDB200,京NL7H17,京PS2265,京NL0V02,京NBX950。以上车辆车主拿本人相关证件、车钥匙等到野三坡百里峡商业街口认领。 ????????                                                            ", 2012-7-30 14:12,4,评论,赞,微博 weibo.com,yuPTnFUrJ
101,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    为了帮“7·21”大暴雨中丢失车牌的车主尽快补上新牌，车管部门简化补办手续。车主补牌时不用再持派出所出具的报案证明，不用把车开到现场查验，5个工作日就能拿上新车牌。针对市民关于补领号牌的咨询比较集中的现象，交管部门公布了咨询电话87625155。工作人员将解答手续流程，指导市民申请补领号牌。 ????????                                                            ", 2012-7-30 14:11,4,评论,赞,微博 weibo.com,yuPSOd7Tv
102,"
                                                                                                    #海淀新闻#【高温下的“焊花”】地面温度31度，一身防火工作服，防火手套，面罩，全副武装下的要师傅，几分钟已经汗流浃背，满脸通红；而他焊接的活就像一件“艺术品”，行话形容是非常均匀的“鱼尾鳞”，饱满而细密。 ????????                                            ",是,无, 2012-7-30 10:24,4,1,赞,微博 weibo.com,yuOoR0u52
103,"
                                                                                                    #创新海淀#【购物车装上“导购机”】超市发双榆树店不少手推车都装了电子显示屏。显示屏上有促销商品、特惠活动、计算器等。这个小小的电子屏幕还具有导购功能，当你走到促销商品区域，你就能听到正在进行促销的商品信息。据介绍，超市当前档期的促销力度较大的商品信息都能显示。 ????????                                            ",是,无, 2012-7-30 09:51,13,9,赞,微博 weibo.com,yuObdhyHJ
104,"
                                                                                                    各位有捐助意向的童鞋注意啦                                            ",否,"
                                                                                                    致志愿进入灾区奉献爱心的各界人士：721特大自然灾害发生以来,社会各界伸出援助之手,在此我们表示感谢。鉴于目前部分灾区道路交通状况不佳,为避免发生交通拥堵,保证人身安全,暂谢绝爱心人士自行前往。如有捐款捐物意向，详见O网页链接；如有参加志愿者队伍意向，详见O网页链接 ????????                                                            ", 2012-7-30 09:37,2,1,赞,微博 weibo.com,yuO5Mrm2D
105,"
                                                                                                    #易思玲夺奥运首金#祝贺中国队，祝贺易思玲 ????????                                            ",是,无, 2012-7-28 18:43,1,1,赞,微博 weibo.com,yuyOlxXmc
106,"
                                                                                                    今夜有雨                                            ",否,"
                                                                                                    【雷电预警圈定京东北】28日17时北京气象信息：雷雨云已现身京西，傍晚到前半夜有中雨，东北部中到大雨有雷电，后半夜转多云，最低气温23℃。雨天易形成城市积水，引发山区地质灾害，请大家加强防范意识，千万要注意安全。明天白天多云转晴，最高气温33℃，天气炎热莫贪凉，暑湿天气防霉变。 ????????                                                            ", 2012-7-28 18:41,4,评论,1,微博 weibo.com,yuyNr8GNO
107,"
                                                                                                    应对得力！                                            ",否,"
                                                                                                    #抢险救灾# 7月21日的特大暴雨引起积水倒灌进东花市南里东区（本家润园）13、15号楼地下室，各方救援力量500余人全面投入到抢险救灾工作中。在各方努力下，小区水电正在逐步恢复。目前地下一层商户物资的清点和清淤消杀工作已初步完成；地下二层400户租户已经安全疏散。 ????????                                                            ", 2012-7-27 18:24,转发,评论,赞,微博 weibo.com,yupg1uWle
108,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【温馨提示】市防汛抗旱指挥部提醒广大市民注意：????根据市气象局最新预报，本周六午后到夜间我市有大雨过程，东北部地区有暴雨。目前我市土壤基本饱和，降雨极易造成山区山洪、泥石流、山体滑坡等灾害发生。????请广大市民远离山洪泥石流等危险区域，保证自身安全。 ????????                                                            ", 2012-7-27 17:32,1,1,赞,微博 weibo.com,yuoV4eoZT
109,"
                                                                                                    #聚焦暴雨#暴雨中，趴在水中疏通下水道的最美环卫工人——李成友，站在下水道口守井盖的的“灯塔”——康国新，一如他们那些平凡朴实的话:都是份内的事，海淀排水抢险队也在各个积水点排除险情，充当""灯塔""，守卫平安，向他们致敬！ ????????                                            ",是,无, 2012-7-27 17:16,40,15,1,微博 weibo.com,yuoOl0uXi
110,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #暴雨中的感动#在突如其来的暴雨中，不管是下水道井盖旁甘当人体“警示牌”的环卫工人，还是指挥疏导车辆的交警；不管是抢险救急的电力职工，还是坚守岗位的社区工作者；不管是免费接人的“爱心车队”，还是主动提供住处给被困群众的网友……朝阳人用行动传递人间真情，用真心诠释“北京精神”。 ????????                                                            ", 2012-7-27 14:42,3,1,赞,微博 weibo.com,yunNMnAPM
111,"
                                                                                                    #聚焦暴雨#【海淀卫生部门监控饮用水情况】为应对暴雨中可能出现的饮用水污染，海淀区卫生局卫生监督所卫生陆续对辖区内农村自建水厂、农村生活饮用水自备水源，开展卫生巡查工作，关闭了一口水源井，并进行排污和清洗消毒，快速有效地控制了受污染水源，水质在较短时间内即恢复正常。 ????????                                            ",是,无, 2012-7-27 14:33,1,1,赞,微博 weibo.com,yunK9ekj4
112,"
                                                                                                    各位童鞋，咱们得学习听懂天气预报！                                            ",否,"
                                                                                                    【今夏暴雨频发 教你读懂天气预警信号】气象专家介绍，根据中国气象局定义，暴雨按其降水强度大小分为三个等级：24小时降水量为50—99.9毫米称“暴雨”；100—200毫米为“大暴雨”；200毫米以上称“特大暴雨”。暴雨预警信号分四级，分别以蓝色、黄色、橙色、红色表示其严重程度，由低至高递增。 ????????                                                            ", 2012-7-27 14:19,6,评论,赞,政府版微博,yunEOg1b3
113,"
                                                                                                                                                ",否,"
                                                                                                    【北京市领导向暴雨灾害罹难同胞致哀】7月27日上午，正在房山区看望受灾群众并检查指导救灾善后及防汛工作落实情况的北京市领导来到房山区十渡镇前头港村，为“7·21”特大自然灾害遇难者致哀。 ????????                                                            ", 2012-7-27 14:18,2,评论,4,政府版微博,yunEmdd7q
114,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #为民服务#房山工商分局登记注册平台启动“应急绿色通道”。凡企业及个体工商户营业执照在灾害中被损坏或丢失申请补发的，无需进行登报公告，企业只需填写提交统一格式的书面情况说明，予以办理，同时免征注册登记费，即时发放营业执照。确保商户顺利开展灾后恢复生产经营。 ????????                                                            ", 2012-7-27 11:32,转发,1,2,微博 weibo.com,yumyIziEG
115,"
                                                                                                    安置得力                                            ",否,"
                                                                                                    #安置点的生活#门头沟区政府在大台街道怡然广场设立安置点，共搭建210顶帐篷，可容纳600余人。帐篷内，配有三张床和应急灯，居民可根据需要领取被褥和饮用水。帐篷外，还配有移动公厕，妥善解决居民生活问题。 ????????                                                            ", 2012-7-27 11:26,3,1,赞,微博 weibo.com,yumwpgcAk
116,"
                                                                                                    各位童鞋及时关注，早作准备，                                            ",否,"
                                                                                                    请及时关注气象部门发布的预警信息，周末出行关注天气情况 ????????                                                            ", 2012-7-27 11:16,3,1,赞,微博 weibo.com,yumsuEvgo
117,"
                                                                                                    愿逝者安息，生者努力                                            ",否,"
                                                                                                    【北京区域内共发现77具遇难者遗体】本市防汛抗旱指挥部刚刚向媒体发布消息，截至7月26日，北京区域内共发现77具遇难者遗体，其中66名遇难者身份已经确认，11名遇难者身份仍在确认中。目前，未接到新的失踪人员报告。 ????????                                                            ", 2012-7-26 22:48,4,1,65,微博 weibo.com,yuhyTuZk9
118,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【疾控中心提醒市民严防灾后食品污染】7月21日，北京发生特大自然灾害。北京市疾病预防控制中心提醒广大市民，要注意防范灾后食品污染，确保疫病不从口入。 ????????                                                            ", 2012-7-26 10:15,7,评论,赞,微博 weibo.com,yucD0xiUX
119,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #车辆认领提示#7月21日特大暴雨导致京港澳高速出京方向17.5公里南岗洼路段部分车辆被淹,经打捞现已被拖至相关停车场。车主提供身份证、驾驶证、车辆行驶证等有效证件原件及复印件,由民警进行登记并开具发放证明后,即可将车领走。认领电话:010-83669034 认领地址:丰台区卢沟桥乡张仪村通达停车场内。 ????????                                                            ", 2012-7-26 10:11,2,评论,1,微博 weibo.com,yucBxwan1
120,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【6万多斤新鲜果蔬送抵房山】日前，6万多斤十余种新鲜果蔬送抵房山。这批蔬菜水果将首先供应给河南村、辛庄村、三十亩地村、半壁店村、河北村5个灾情比较严重的村，平均每个村能分到1万3千多斤蔬菜水果，满足村民基本生活需求没有问题。 ????????                                                            ", 2012-7-26 08:54,6,评论,2,政府版微博,yuc650rn8
121,"
                                                                                                    市气象台发布蓝色预警信号后，海淀区防汛办立即启动IV级应急响应，抢险队员全部上岗备勤，准备投入防汛抢险工作，做到物资储备到位，人员安排到位，全力防汛保安全。并提醒广大市民注意防雨防灾，减少出行，避开车流集中和易积水路段，不要轻易涉水，避免生命财产损失。 ????????                                            ",是,无, 2012-7-25 15:22,63,21,赞,微博 weibo.com,yu5dja97E
122,"
                                                                                                    各位童鞋注意，北京发布地质灾害黄色预警                                            ",否,"
                                                                                                    【市国土资源局和市气象局联合发布地质灾害黄色预警】预计本市午后到26日白天，房山、门头沟、密云、怀柔、平谷等部分山区及海淀、石景山、丰台部分浅山地带，可能会在降雨后发生泥石流、崩塌、滑坡、地面塌陷等地质灾害。提醒大家不要去低洼地区或山区，以减少安全隐患。 ????????                                                            ", 2012-7-25 13:54,6,1,赞,政府版微博,yu4Dnqpnr
123,"
                                                                                                    大家路上防雷防雨，一定注意安全                                            ",否,"
                                                                                                    【白天小到中雨，伴有雷电 夜间中到大雨】25日7时北京气象信息：今天白天阴，午后有小到中雨，夜间阴有中到大雨，气温29到23℃。经过21-22日强降雨，土壤饱和，河塘、水库、沟渠较满，这次降雨极易引起新的灾害，请及时收听收看北京气象信息及路况信息，提高警惕，尽量不到远郊去，确保安全。 ????????                                                            ", 2012-7-25 09:03,10,6,3,微博 weibo.com,yu2J9avri
124,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【图说·遭遇暴雨山洪如何成为“逃脱大师”】据@天气预报 报道，今明两天，京津局部地区有暴雨。遭遇暴雨山洪怎样办？别慌！面对危险只要头脑冷静知识足够，你也可能成为逃脱大师。变身逃脱大师请猛击大图！via@新浪图解新闻 @北京发布@Funhill房山@宜居密云@山水怀柔@海淀在线@北京朝阳 ????????                                                            ", 2012-7-25 08:48,9,1,赞,微博 weibo.com,yu2DrbFxw
125,"
                                                                                                    各位童鞋，晚饭可以挑几样保护心脏的好食物1.杏仁：预防血小板凝结；2.薏仁：降低胆固醇；3.黑芝麻：防止血管硬化；4.黄豆：降低胆固醇；5.菠菜：富含叶酸能预防心血管疾病；6.木耳：抗凝血；7.海带：预防血管阻塞；8.芹菜：富含芹菜碱有保护心血管降血压的功能； ????????                                            ",是,无, 2012-7-24 18:09,7,2,赞,微博 weibo.com,ytWSCfUXT
126,"
                                                                                                    便民服务！                                            ",否,"
                                                                                                    【车管部门电话通知认领车牌】许多车主在雨中丢失车牌，请您不必着急。各交通队已陆续将拾来的车牌信息汇总到市交管局车管所，车管部门会在登记系统中查询号牌所有者并电话通知领取。领取时只需车辆行驶本和领取者的身份证。如市民丢失的牌照没有被拾到，则需带着相关证件到车管部门补办。 ????????                                                            ", 2012-7-24 18:03,5,1,赞,微博 weibo.com,ytWQ9tgku
127,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    天气越来越炎热，人们在出游时更喜欢亲近山水，寻觅清凉。夏季出行有几点需要注意：1.注意防晒避免高温下出现中暑的现象 2.冷饮要适可而止，吃喝过多会降低消化功能，甚至引起腹痛腹泻等疾病 3.出行时不要忘记带好雨具和防蚊虫叮咬药品。在这儿还要提醒带孩子外出的游客，要照顾好孩子的人身安全 ????????                                                            ", 2012-7-24 14:48,转发,评论,赞,微博 weibo.com,ytVyRF6qI
128,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #安居速递#大雨之后，小区内电梯和电气设备间可能积水、漏水。今天，市物业管理行业协会通过“安居北京”公布小区共用设施设备紧急维修咨询热线：63397262；63397002；63396255；63397860(传真)，有需要的物业企业和业主可以求助。协会还针对易发情况制定了故障处理办法，大家可到www.bpma.org.cn查询 ????????                                                            ", 2012-7-24 09:39,4,评论,赞,政府版微博,ytTxvpA3Q
129,"
                                                                                                    转发微博。                                            ",否,微博已被原作者删除, 2012-7-24 09:39,-1,1,赞,政府版微博,ytTxtk0B5
130,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【 微古博- 漫画版-之社保金诈骗案】 ????????                                                            ", 2012-7-23 22:54,2,1,2,微博 weibo.com,ytPjs1BLj
131,"
                                                                                                    强烈赞                                            ",否,"
                                                                                                    【一个村支书的雨中八小时】刘永利，北京市海淀区四季青镇玉泉村党支部书记，7·21暴雨之夜，他带领十几个人紧急救援赛林泰医药实验室。他们肩扛砂袋快速堵住实验室大门，持续人工抽水八小时，为赛林泰保住价值超亿元的先进设备，以及11个创新一类新药的保密数据库。向挺身而出保护企业财产的人们致敬！ ????????                                                            ", 2012-7-23 16:36,2,1,赞,微博 weibo.com,ytMQi7cs0
132,"
                                                                                                    #聚焦暴雨#【海淀首次启动应对极端天气“座席”指挥方案】海淀区接到汛情预警后，立即启动应对汛期极端天气“座席”指挥执行方案。区领导现场办公，召集防汛办、应急办、消防支队、交通支队、公安分局等21家成员单位领导来到应急指挥大厅进行现场指挥，实时通报汛情，保障责任人到岗、物资器材到位。 ????????                                            ",是,无, 2012-7-23 14:11,3,5,赞,微博 weibo.com,ytLTm2NwD
133,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【7.21北京暴雨】7月21日午后至22日凌晨，我市普降特大暴雨。本次降雨呈现出四个特点：一是降雨总量之多历史罕见，二是强降雨历时之长历史罕见，三是局部雨强之大历史罕见，四是局部洪水之巨历史罕见。 ????????                                                            ", 2012-7-23 14:01,1,评论,赞,政府版微博,ytLP7F9ye
134,"
                                                                                                    致敬 //@水润京华:【房山区抢险队长在“7.21暴雨”中牺牲】                                            ",否,"
                                                                                                    【80后供水战士为保供水安全抢险牺牲】 房山遭受60年以来最大降雨，7月22日下午，房山区长阳供水厂抢险队队长郭云峰为抢险救援现出了自己年仅29岁的宝贵生命。 ????????                                                            ", 2012-7-23 11:32,13,5,4,微博 weibo.com,ytKQOtkAU
135,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【城区立交桥积水点全部清除】#聚焦北京#积水最为严重的玉泉营桥北双营桥区积水于昨晚21时排除。至此，城区立交桥积水点全部清除。今年起，本市将把城区78座下凹式立交桥的雨水泵站排水能力提高到每小时50毫米。同时，为有条件的下凹式立交桥加建调蓄水池，实现在降雨量达70毫米时车辆仍能通过。 ????????                                                            ", 2012-7-23 10:02,2,评论,1,政府版微博,ytKgibqCX
136,"
                                                                                                    风雨过后依然有彩虹，今天的太阳很大，各位童鞋注意防晒防暑！早安！ ????????                                            ",是,无, 2012-7-23 08:51,转发,1,赞,微博 weibo.com,ytJNthObs
137,"
                                                                                                                                                ",否,"
                                                                                                    【广渠门铁路桥】#雨夜聚焦#晚上9点，一个女孩被困在深水区的一棵树上，水已经淹到了脖子。119接报后赶到现场，中队长，班长，专勤员临时成立了救援小组，带着绳子将女孩救出，这一夜，这个临时小组一直值守在这片积水区。 ????????                                                            ", 2012-7-22 21:44,3,1,赞,微博 weibo.com,ytFqIoudB
138,"
                                                                                                    //@北京发布: 【突发灾害后贴条 错】针对网民反映的交通协管员给昨天遭遇强降水熄火停在路上的车贴罚单一事，北京市常务副市长吉林表示，在突发灾害降临时这种处罚是错误的，所贴罚单作废。吉林已责成市交管局处理此事。感谢广大网友的监督。                                            ",否,微博已被原作者删除, 2012-7-22 19:36,-1,评论,赞,微博 weibo.com,ytEAObub0
139,"
                                                                                                    人性化执法，有类似情况的童鞋可以放心啦                                            ",否,"
                                                                                                    #惠直播#今早，有网友@ 我说了涉水熄火车辆被贴罚单事，我即向市领导反映了这一情况，市领导对此事高度重视。刚才常务副市长吉林在市应急指挥中心表示，在遭遇突发灾害的情况下，对熄火车辆贴罚单是不对的，所贴罚单作废。吉林已责成市交管局处理此事。感谢网友的监督！ ????????                                                            ", 2012-7-22 19:24,4,1,51,微博 weibo.com,ytEvIhMs2
140,"
                                                                                                    #大美海淀#【暴雨见精神 大美环卫人】61年一遇的暴雨，给整座城市带来灾难，而那些在暴雨中坚守岗位、志愿服务的人，却成为昨天北京城市上空最亮、最美的颜色！他们才是昨天这个城市最美的人！ ????????                                            ",是,无, 2012-7-22 18:55,19,12,赞,微博 weibo.com,ytEkakAB8
141,"
                                                                                                    又是海淀环卫的好人好事！！                                            ",否,"
                                                                                                    #好人好事#昨晚关系雨情，刷围脖到三点多才睡下，早上六点多被电话叫醒，迷糊中得知：昨天大雨路边下车时把驾照和身份证一起掉了，被水冲倒了海淀环卫服务中心四支队大院里！这位是李先生，感谢啊！@海淀在线 @海淀区政府网站 @海淀公安分局 提示大家：随证件放名片，雨中下车随身检查 ????????                                                            ", 2012-7-22 18:13,1,1,赞,微博 weibo.com,ytE3h76V8
142,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【汛情快播】7月21日8时至22时，全市平均降雨量129毫米，城区降雨量185毫米，降雨最大点房山区河北镇460毫米。密云和官厅水库流域平均降雨量分别为58毫米和34毫米。 ????????                                                            ", 2012-7-21 22:33,1,评论,赞,微博 weibo.com,ytwkgnIqm
143,"
                                                                                                    各位童鞋扩散啊，今天雨大，需要的童鞋直接calling                                            ",否,"
                                                                                                    以下是各防汛指挥部值班电话，大家可以根据所在地区、遇到的问题有针对性地拨打，以便于更快速的解决问题。[呵呵] ????????                                                            ", 2012-7-21 20:31,7,2,1,微博 weibo.com,ytvwGF26a
144,"
                                                                                                    向老张致敬，有了你们，我们才更安全！                                            ",否,"
                                                                                                    #神探亨特张 传递正能量#何为神探？面色苍白吊着烟斗神一般的福尔摩斯？一身正气能下鬼市办案的狄仁杰？亲，那只是戏，生活远比这些过瘾！咱@双榆树派出所便衣老张 七年抓贼1600多名，独创秘籍“张惠领工作法”，人送名号“反扒神探”！今天@神探亨特张 上映，看咱自己的神探，让SHERLOCK颤抖去吧。 ????????                                                            ", 2012-7-20 10:24,1,1,赞,微博 weibo.com,yti7Cw4QS
