序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
116,"
                                                                                                    #卫生信息#近日，曹蕾副区长同卫生局领导慰问南窖乡社区卫生服务中心全体员工并指导灾后消毒工作。区领导和卫生局领导对灾后消毒防疫工作表示肯定并鼓励我院职工继续努力，力保灾后无疫！ ????????                                            ",是,无, 2012-8-10 08:47,转发,评论,赞,微博桌面,ywtsNvKBK
117,"
                                                                                                    #卫生信息#8月8日，@北京房山区良乡医院 社区中心组织各社区站近20名护理人员召开100例护理不良事件分析讨论会。在护理安全工作中预防尤为重要，要防患于未然，必须借前车之鉴，见微知著，在护理工作中时刻不要掉以轻心，始终保持高度的责任心，确保护理安全，才能为患者提供满意服务。 ????????                                            ",是,无, 2012-8-9 18:06,转发,评论,赞,微博桌面,ywnH9wKMr
118,"
                                                                                                    #卫生信息#8月7-9日，区卫生局召开社区卫生服务中心7·21抗洪抢险救灾小组总结会。会上，各中心主任就在7·21抗洪抢险救灾工作中，社区卫生服务机构发挥的作用、承担的职责、具体的做法、遇到的问题和建议进行了总结和探讨。 ????????                                            ",是,无, 2012-8-9 15:42,转发,评论,赞,微博桌面,ywmKHDkJ1
119,"
                                                                                                    房山区韩村河镇社区卫生服务中心抗灾日记：7月22日 早晨天阴沉沉的，不时地还下着小雨。六点左右，我接到了郝大夫的电话，但无法通话。立刻我意识到了社区站可能被昨夜的暴雨淹了。本该去市里听课的我和于海兰取得联系后，一起去了卫生院。详见O网页链接 ????????                                            ",是,无, 2012-8-9 15:20,1,评论,赞,微博桌面,ywmBU76gE
120,"
                                                                                                    #卫生信息#张坊社区卫生服务中心防保科长孙玉龙同志，今年57岁，7.21暴雨一周内走遍15个村，没有回到自己受灾的家看一看。每天他的身影都会出现在张坊的街道、村庄、施工场所，消毒、宣传卫生防病知识、免费发送放暑药物......孙玉龙同志的工作态度感染了中心每一名职工。 ????????                                            ",是,无, 2012-8-9 14:30,1,评论,赞,微博桌面,ywmhDmZ6G
121,"
                                                                                                    #卫生信息# 近日, @北京房山区良乡医院 神经外科成功为两名高危颈动脉狭窄患者实施了显微颈动脉内膜剥脱术。 ????????                                            ",是,无, 2012-8-9 10:59,1,评论,赞,微博桌面,ywkU1cdJY
122,"
                                                                                                    健康饮食小习惯。                                            ",否,"
                                                                                                    【健康饮食小习惯】坐着吃饭；饭前喝汤；多食凉食；好吃苦食；晨起喝水；下午三点，准时加餐；每天订喝水任务量；选择深色水果…… ????????                                                            ", 2012-8-9 09:19,转发,评论,赞,微博 weibo.com,ywkf6FMK5
123,"
                                                                                                    #卫生信息#阎村镇社区卫生服务中心抽调人员、设备、药品等组建位于阎村镇的安置点临时社区卫生服务站，并开通了新农合直报网，使山区避险群众在安居的同时得到便捷的医疗服务。卫生局领导到安置点社区卫生服务站考察。 ????????                                            ",是,无, 2012-8-9 08:53,1,评论,赞,微博 weibo.com,ywk4La5kX
124,"
                                                                                                    #卫生信息#8月8日下午，阎村镇中心卫生院组织开展了村级管水员知识培训，辖区内22个村的管水员22人和全体乡村医生参加。对水井消毒工作进行了全面培训，并为各村发放消毒药片（CLB）每村1500片，并发放水灾后《居家环境消毒指南》、《水灾后防疫是关键》、夏季预防食物中毒宣传材料200余份。 ????????                                            ",是,无, 2012-8-8 17:08,转发,评论,赞,微博 weibo.com,ywdTfuzP1
125,"
                                                                                                    //@北京卫生监督: 我们刚刚做过一期珍爱生命远离毒蘑菇的微访谈，有专讲详细解读毒蘑菇知识 地址在这里：O网页链接 //@北京电台刘方: //@北京疾控中心主任:                                             ",否,"
                                                                                                    预防毒蘑菇中毒：水灾后环境潮湿，非常适合蘑菇生长，也易发生毒蘑菇中毒事件。对于那些不认识的、颜色鲜艳的蘑菇不要随便采食。 ????????                                                            ", 2012-8-8 16:16,转发,评论,赞,微博 weibo.com,ywdy9CwGa
126,"
                                                                                                    【聪明吃的十条小建议】1多喝白开水，少喝含糖饮料。2细嚼慢咽。3正常三餐。4低脂少油炸。5天天五蔬果。6均衡饮食。7睡前三小时不进食。8每餐不过量。9多吃天然未加工食物。10不吃零食宵夜甜点。                                            ",否,微博已被原作者删除, 2012-8-8 09:19,-1,评论,赞,微博 weibo.com,ywaON38cZ
127,"
                                                                                                    安置房医务室配备了常用药及医疗器械，为村民的健康提供了基本保障。                                            ",否,"
                                                                                                    医务室里配备了50种常用药和一些外伤用药，以及血糖仪、心电图机、输液床、场地消毒喷雾器等医疗器械，为村民的健康提供了基本保障 ????????                                                            ", 2012-8-8 08:44,转发,评论,赞,微博 weibo.com,ywaAva5vD
128,"
                                                                                                    #卫生信息#由@房山中医 独立研发的《医院综合管理软件》于7月24日通过国家版权局审批，正式取得中华人民共和国计算机软件著作权登记证书，标志着信息化建设与管理及科研水平已经进入国家先进中医医院行列。 ????????                                            ",是,无, 2012-8-7 16:41,转发,评论,赞,微博 weibo.com,yw4hEqLwm
129,"
                                                                                                    #卫生信息#8月4日，房山区精神卫生保健院心理危机干预专家组分别深入青龙湖镇、琉璃河镇、城关街道、河北镇等八个乡镇的十七个灾民安置点针对受灾群众进行初步心理评估，对重点人群进行心理危机干预。深入灾区，对当地灾民进行心理评估。共计筛查597人，心理干预16人，重点3人将继续进行追访。 ????????                                            ",是,无, 2012-8-7 16:24,1,评论,赞,微博 weibo.com,yw4aSxY0t
130,"
                                                                                                    #卫生信息#8月6日下午，卫生部卫生监督局苏志局长带队来我区调研指导灾后生活饮用水及临时安置点等重点工作。市卫生局雷海潮副局长、市卫生监督所李亚京所长、区政府副区长曹蕾、区卫生局局长杨冬立、副局长张文艳、卫生监督所所长白大中、副所长李景春等领导陪同。 ????????                                            ",是,无, 2012-8-7 14:40,1,评论,赞,微博桌面,yw3uBfgRy
131,"
                                                                                                    #卫生信息#8月7日上午，房山区韩村河镇召开管水员培训会，会上疾控中心计免科吴涛科长讲解了水源、污水、水井如何消毒等相关知识。水务局要求管水员，要加强巡逻，加大宣传力，提高安全意识。韩村河镇社区卫生服务中心主任徐俊杰，针对卫生环境消毒、加强宣传、加强责任方面对各村进行培训。 ????????                                            ",是,无, 2012-8-7 14:09,转发,评论,赞,微博桌面,yw3hTsaW0
132,"
                                                                                                    #健康小知识#今日立秋，10时31分立秋。立秋的气候是由热转凉的交接节气，也是阳气渐收，阴气渐长，由阳盛逐渐转变为阴盛的时期，是万物成熟收获的季节，也是人体阴阳代谢出现阳消阴长的过渡时期。因此秋季养生，凡精神情志、饮食起居、运动锻炼、皆以养收为原则。 ????????                                            ",是,无, 2012-8-7 08:31,2,评论,赞,微博桌面,yw14C6n5C
133,"
                                                                                                    #卫生信息#近日，@北京房山区良乡医院 党委书记许均平带领党办、工会等科室领导，分别到驻区某高炮团预备役部队和驻区海军航空兵部队进行慰问，对驻区部队在房山区发展过程中给予的大力支持深表感谢，尤其是在房山区遭受特大暴雨和洪灾过程中为房山人民做出的重大贡献。 ????????                                            ",是,无, 2012-8-6 15:49,4,评论,赞,微博桌面,yvUwh56Hp
134,"
                                                                                                    世卫组织强烈建议，在婴儿最初6个月内给予纯母乳喂养。6个月至2岁或更长时间内，在继续母乳喂养的同时 O网页链接                                             ",否,"
                                                                                                    -- 母乳是新生儿及婴儿最理想的食物，可提供婴儿健康发育所需的所有营养。母乳是安全的，并含有可帮助婴儿抵抗常见病（如腹泻病和肺炎这两大导致全球婴儿死亡的疾病）的抗体。然而，在全球范围内，6个月以内婴儿的纯母乳喂养率低于40%。 ????????                                                            ", 2012-8-6 14:21,转发,1,赞,微博桌面,yvTWfbszp
135,"
                                                                                                    #卫生信息#空军总医院宣传科长司鹏辉率领专家团队12人，来到“7.21”暴雨的重灾区韩村河镇举行义诊活动。先后到二龙岗村、下中院村、圣水峪村和尤家坟村，免费诊治、免费发放治疗药品，三天来共诊治患者480人次，发放《灾后卫生防疫手册》600份，并向韩村河镇赠送药品。区卫生局领导看望并慰问专家组. ????????                                            ",是,无, 2012-8-6 09:48,转发,评论,赞,微博 weibo.com,yvS9Bz4lR
136,"
                                                                                                    #卫生信息#近日,北京市卫生局副局长赵春惠、疾控处处长谢晖，北京市疾控中心副书记姜东兰等领导来到房山区疾控中心慰问。送来了北京市卫生防疫应急队第二批队员，继续帮助房山区疾控中心做好灾后卫生防疫工作。 ????????                                            ",是,无, 2012-8-6 09:14,1,评论,赞,微博 weibo.com,yvRVFwQ5U
137,"
                                                                                                    #卫生信息#8月3日上午，@房山区第一医院 与石楼镇社区卫生服务中心在坨头村联合举办“防汛救灾献爱心”大型义诊活动。共有20多位医疗专家为坨头村居民免费进行健康体检、疾病咨询、现场医治、用药指导及免费发放药物等服务。 ????????                                            ",是,无, 2012-8-6 09:02,1,评论,赞,微博 weibo.com,yvRR1suzr
138,"
                                                                                                    #健康知识#要做到生活有规律。受灾后，要合理安排每天的时间，避免过度劳累，要注意天气变化，随时增减衣服，积极预防感冒。????????????                                            ",是,无, 2012-8-5 12:43,转发,评论,赞,皮皮时光机,yvJRVb75T
139,"
                                                                                                    #健康信息#由于暴雨期间一些居民经常接触到雨水，建议接触雨水后要用清水充分清洗干净，以免引发各种皮肤炎症。????????????                                            ",是,无, 2012-8-5 11:33,转发,评论,赞,皮皮时光机,yvJpwlNtL
140,"
                                                                                                    #健康知识#受灾地区的市民特别要注意饮水卫生安全，建议应饮用开水或瓶装水，不要饮用生水或地表水；以防水源水被污染造成的疾病传播。????????????                                            ",是,无, 2012-8-5 10:33,转发,评论,赞,皮皮时光机,yvJ19v1Bp
141,"
                                                                                                    #健康知识#养成良好的个人卫生习惯尤为重要。注意家庭和个人卫生，一定要勤洗手。接触了脏东西要洗手，饭前便后要洗手，吃零食前后也要洗手。外出回家后要洗手。洗手时，要用清洁的流动水清洗。擦手用的毛巾必须干净。特别是要关注和加强护理家中的老人和孩子。 ????????                                            ",是,无, 2012-8-5 09:23,3,2,赞,皮皮时光机,yvIyKEsyZ
142,"
                                                                                                    #卫生信息# 房山区妇幼保健院李会同事事迹。 ????????                                            ",是,无, 2012-8-5 08:33,1,1,赞,皮皮时光机,yvIerziLU
143,"
                                                                                                    #健康知识#现在正值夏季，湿度大、温度高，食品很容易受到细菌、霉菌等污染，所以注意饮食卫生非常重要。不食用受污染的食品，如被雨水浸泡过的或受其他原因污染的食品；不吃霉变米面，不吃未洗净的瓜果；尽量不吃生冷食物；如果暂时不能保证新鲜烹调的食物供应，建议可食用合格的袋装食品。????????????                                            ",是,无, 2012-8-5 08:13,4,评论,赞,皮皮时光机,yvI6k2RyV
144,"
                                                                                                    #健康知识#居民要关注自己和家人的身体，一旦出现不适，及时到附近医疗机构就诊。发现饮水出现异常时要及时报告当地卫生部门。????????????                                            ",是,无, 2012-8-4 18:07,1,评论,赞,皮皮时光机,yvCyVwWRq
145,"
                                                                                                    #健康知识#特别要注意饮水卫生，应饮用开水或瓶装水，不要饮用生水或地表水，避免因水源水被污染造成疾病传播。同时，注意及时清理居室周边雨水、垃圾，减少蚊虫滋生，同时注意防蚊和灭蝇。雨水严重的地区要特别做好厕所、垃圾、粪便等关键环节的卫生，提早采取必要的卫生干预措施。 ????????                                            ",是,无, 2012-8-4 16:03,转发,评论,赞,皮皮时光机,yvBKCCa1P
146,"
                                                                                                    #卫生信息#房山区卫生局卫生监督所宋建生的“表格”生活。 ????????                                            ",是,无, 2012-8-4 15:43,2,1,赞,皮皮时光机,yvBCv894a
147,"
                                                                                                    #健康知识#不吃被雨水浸泡过的食品，不吃霉变米面，接触雨水的市民要用清水充分洗净，以免引发各种皮肤炎症。??????????????                                            ",是,无, 2012-8-4 14:53,1,评论,赞,皮皮时光机,yvBibqmcG
148,"
                                                                                                    #健康知识#注意经常及时地清理居室周边雨水、垃圾，减少蚊虫滋生，同时注意防蚊和灭蝇。????????????                                            ",是,无, 2012-8-4 12:53,转发,评论,赞,皮皮时光机,yvAvu5EO9
149,"
                                                                                                    #健康知识#受灾严重的地区要特别做好厕所、垃圾、粪便管理等关键环节的卫生，提早采取必要的卫生干预措施，确保“大灾之后无大疫”。????????????                                            ",是,无, 2012-8-4 10:03,1,1,赞,皮皮时光机,yvzov8Mjs
150,"
                                                                                                    #卫生信息#医疗救助在一线——房山良乡医院心内科副主任医师方雪花同志7.21抗洪抢险事迹。 ????????                                            ",是,无, 2012-8-4 08:23,转发,评论,赞,皮皮时光机,yvyJUpDjp
151,"
                                                                                                    #卫生信息#8月2日，房山区卫生局卫生监督所及房山区疾控中心同志到石楼镇进行水质监测。石楼镇吉羊村、二站村、杨驸马庄村是自备水井，尤其水灾过后存在用水安全隐患。石楼卫生院院长及防保科长曾多次到这几个村进行消毒指导，并联系卫生局、疾控中心为这三个村进行第二次水质监测。@北京房山卫生监督 ????????                                            ",是,无, 2012-8-3 20:25,1,3,赞,微博桌面,yvu2HxeJf
152,"
                                                                                                    #卫生信息#8月2日上午，长阳镇社区卫生服务中心组织医务人员到长阳镇高岭村免费发放预防腹泻的中草药共计300袋。 ????????                                            ",是,无, 2012-8-3 20:18,转发,评论,赞,微博桌面,yvtZFiH1Q
153,"
                                                                                                    #卫生信息#8月1日上午，北京市卫生局副巡视员赵涛同志和应急办主任黄春同志来到了韩村河镇受灾最严重孤山口村和圣水峪村，对灾区救灾和卫生防病等工作进行了视察，市局领导对韩村河镇在灾后展开的各项工作给予了充分肯定。 ????????                                            ",是,无, 2012-8-3 20:12,转发,评论,赞,微博桌面,yvtXpw9YH
154,"
                                                                                                    #卫生信息#8月2日下午，石楼镇社区卫生服务中心进行了临床值班人员及药房、护理、检验、防保科等相关科室的培训工作。培训中针对现状及接诊中暴露出的细节问题提出详细的工作部署，防保科长对传染病报告卡的填写、报告等问题进行了强化培训。 ????????                                            ",是,无, 2012-8-3 20:10,转发,评论,赞,微博桌面,yvtWpulUN
155,"
                                                                                                    #卫生信息#8月3日，房山区精神卫生保健院心理危机干预专家组，走进黄山店受灾群众家中，针对灾后出现的急性应激心理应对、急性精神病创伤后应激障碍所出现的各类心理、精神疾病的心理危机进行干预，送上心理健康教育与指导、宣传普及心理卫生知识。发放药品494盒，心理援助2人次，义诊75人次。 ????????                                            ",是,无, 2012-8-3 19:36,转发,评论,赞,微博桌面,yvtIytawg
156,"
                                                                                                    #卫生信息#8月2日房山区精神卫生保健院联合海军总院到 “7.21”暴雨重受灾区黄山店村及房山区精保院病区巡诊会诊，共会诊3人次，义诊300人次做灾后心理援助3人次。 ????????                                            ",是,无, 2012-8-3 19:27,3,1,赞,微博桌面,yvtFewfS5
157,"
                                                                                                    #卫生信息#8月2日,良乡医院社区服务中心、防保科和拱辰、西潞办事处工作人员对辖区的建筑工地进行巡诊,开展消毒及防疫、健康宣传教育等工作，指导各单位注意饮食饮水卫生，谨防食物中毒，加强消毒措施的落实，避免灾后出现传染病疫情。@北京房山区良乡医院 ????????                                            ",是,无, 2012-8-3 10:43,转发,评论,赞,微博桌面,yvqepn8q4
158,"
                                                                                                    #卫生信息#8月1日，西城区卫生局局长助理戴蕊、西城区卫生监督所党总支书记刘利明、副所长赵奎丽、王宏艳冒雨来房山区卫生监督所慰问派出的支援助专家，并了解灾后卫生监督工作进展情况。@北京房山卫生监督 ????????                                            ",是,无, 2012-8-3 10:41,转发,评论,赞,微博桌面,yvqdMDk3q
159,"
                                                                                                    #卫生信息#8月1日，良乡医院社区中心主任纪平、防保科科长张建军、中心副主任于耕红带领防疫小分队到灾民安置点宣传指导防疫工作。@北京房山区良乡医院 ????????                                            ",是,无, 2012-8-3 10:40,转发,评论,赞,微博桌面,yvqd7iORb
160,"
                                                                                                    #卫生信息#8月1日，四川省什邡市卫生局刘静副局长带领曾经在房山学习、培训过的医务人员代表一行7人，对房山区卫生系统表示关怀和慰问并了解多家医疗机构受灾情况。 ????????                                            ",是,无, 2012-8-3 10:39,1,评论,赞,微博桌面,yvqcPeAAc
161,"
                                                                                                    记7.21洪灾有感 (长沟卫生院 李佳祥) 暴雨山洪警耗闻， 桥垮路毁灾情深。 赤子忠诚即刻显， 徒步跣履赴一线。 烈日饥肠未曾觉， 灾民安危系心间。 身先士卒微意外， 白衣天使形象真。 ????????                                            ",是,无, 2012-8-2 17:03,转发,评论,赞,微博桌面,yvji1fQ22
162,"
                                                                                                    #卫生信息#8月1日上午，阎村医院汪新民院长率领班子成员冒雨为每一个社区卫生服务站送去苹果、方便面、矿泉水等慰问品，同时现场查看房屋漏雨情况，叮嘱医务人员一定要坚守岗位，尽职尽责，为保障一方百姓平安踏实工作。详见O网页链接 ????????                                            ",是,无, 2012-8-2 17:02,转发,评论,赞,微博桌面,yvjhDA6vX
163,"
                                                                                                    #卫生信息#8月2日霞云岭庄户台村搭建在石板台村委会内的12间居民临时灾后安置房已完工，并且可以随时投入使用。为了确保灾后临时安置房的居民饮用水、饮食安全及周边环境卫生，霞云岭乡卫生防疫小分队联合村卫生员每天为居民饮用水及周边环境卫生进行消毒，以确保安置点居民的环境卫生。 ????????                                            ",是,无, 2012-8-2 14:45,1,1,赞,微博桌面,yvinYfNpX
164,"
                                                                                                                                                ",否,"
                                                                                                    #721我们不能忘记的面孔#郭云峰，北京市房山长阳第二供水厂抢险队队长，一个正值青春、充满活力的年龄，却抛下了年轻的妻子和三岁的女儿，为保障良乡30万人供水安全，光荣牺牲。他生前的最后一句话是：闸门打开了，水来了。O网页链接 ????????                                                            ", 2012-8-2 14:12,2,评论,赞,微博 weibo.com,yviaAuiwZ
165,"
                                                                                                    #卫生信息#8月2日，佛子庄乡社区卫生服务中心防疫小组，在中心主任杨永富的带领下，到辖区四家临时安置点进行消毒防疫，并发放防暑、防疫药品发放4种100余份。消毒面积400多平米，对临时安置点人员进行健康防疫知识普及，发放宣传单100多份。 ????????                                            ",是,无, 2012-8-2 14:06,转发,评论,赞,微博桌面,yvi8ti7u7
166,"
                                                                                                    感谢！                                            ",否,"
                                                                                                    21日，北京遭特大暴雨袭击，房山区中医医院在这次灾难中受到很大损失，得知此消息后，王凤昆副院长代表医院亲自到中医医院将刚刚组装好的30台电脑及时送往房山区中医医院。 ????????                                                            ", 2012-8-2 11:31,转发,评论,赞,微博桌面,yvh7nB0d8
167,"
                                                                                                    #卫生信息#从7月22日起，房山区疾控中心营养与食品卫生科的同志昼夜奋战。林华和王丽辉的孩子都还小，在家无人看护与做饭，每天只能在睡觉前看到妈妈，但而她们却毫无怨言地坚守在抗洪救灾第一线。张福全科长年龄较大，也到危险地带采集饮用水。皆因 “我是疾控人！”@北京市疾病预防控制中心 ????????                                            ",是,无, 2012-8-2 11:22,1,2,赞,微博桌面,yvh3MtUTH
168,"
                                                                                                    #卫生信息#7月31日，房山区疾控中心对全体业务人员进行了公共卫生事件现场流行病学调查培训。参加培训的人员共70余人。培训主要内容包括现场流行病学介绍，流行病学调查报告的书写规范，流行病学调查样品采集要求、流行病学监测、流行病学数据采集方法等内容进行了培训和讲解。 ????????                                            ",是,无, 2012-8-2 11:00,转发,评论,赞,微博桌面,yvgUEk0U5
169,"
                                                                                                    #卫生信息#8月1日，房山疾控病媒监测人员在王广文、许春明两位科长的带领下，冒着急急细雨，踏着泥泞的小路，前往城关东街村、青龙湖北车营村、周口店瓦井村、长沟双磨村进行病媒监测工作。 ????????                                            ",是,无, 2012-8-2 10:53,1,评论,赞,微博桌面,yvgRN20wT
170,"
                                                                                                    #卫生信息#卫生监督一家人 同甘共苦保民安——记援助专家支援房山卫生监督工作。感谢来自市卫生监督所李焕如、吴杰同志和东城、西城所星远东、杨保江同志，朝阳所刘志勇同志，海淀卫生监督所的同志们，在辛苦工作的同时，更默默无言地克服着自身困难。@北京卫生监督 ????????                                            ",是,无, 2012-8-2 10:46,4,评论,赞,微博桌面,yvgPeDr9l
171,"
                                                                                                    #卫生信息#房山疾控开展鼠密度监测：在市疾控中心乾坤博士的安排下，冒雨前往监测点补放鼠夹。东城区（南片）疾控中心付斌、顺义疾控中心朱思捷、昌平疾控张渤、海淀疾控王磊协助房山疾控消毒组完成了三天的监测任务，保证了鼠密度监测数据的连续性，为科学防病提供了依据。@北京市疾病预防控制中心 ????????                                            ",是,无, 2012-8-2 10:27,2,2,赞,微博桌面,yvgHrvF92
172,"
                                                                                                    #卫生信息#7月29日区疾控中心健康教育所郭艳梅所长等同志到西潞街道南尚岗村调研，与村主任一同下入户与居民交流，通过交谈了解到大部分居民对灾后如何注意饮食卫生方面知识掌握不太全面，防范意识和技能有疏漏。郭所长详细讲解了如何消毒和饮食方面应注意的问题，发放了5种宣传材料共计1000余份。 ????????                                            ",是,无, 2012-8-2 10:13,转发,评论,赞,微博桌面,yvgBQzMlP
173,"
                                                                                                    #卫生信息#史家营乡社区卫生服务中心对辖区内12个村及各单位、养殖场、水源、垃圾点、公共厕所等地多次消毒灭菌。“消杀”物品、药品发放、知识普及，确保无疫情发生。主任带队到曹家坊、莲花庵、秋林铺、柳林水等村进行灾后防疫，为百姓送消毒药品、器械、发放宣传材料。@北京市社区卫生服务管理中心 ????????                                            ",是,无, 2012-8-2 09:24,1,评论,赞,微博 weibo.com,yvghW1wQJ
174,"
                                                                                                    #卫生信息#8月1日下午，长辛店医院王达宏书记、宋雄英副院长、赵海燕副院长等一行8人到长沟社区卫生服务中心进行洪灾后慰问。送来灾后防护与消毒物资。并参观中医特色诊区与住院病房。同时还慰问了战斗在受灾一线防疫消毒的医护人员，大家备受鼓舞。 ????????                                            ",是,无, 2012-8-1 17:04,3,2,赞,微博 weibo.com,yv9RUDh3v
175,"
                                                                                                    普通市民切勿在没有教练的情况下跳水。//@北京新闻广播:提醒大家注意。                                            ",否,"
                                                                                                    看完游泳比赛，杭州一市民模仿奥运冠军跳水，结果被池底撞得头破血流。非专业人员落水时身体容易打横，直接拍在水面上，对人体的冲击很大；而如果对泳池情况、深度不了解，直挺挺跳下去，直插水底，也很容易受伤；再有对眼部冲击，也可能使眼球挫伤，造成视网膜水肿、变形或出血坏死。by新华网 ????????                                                            ", 2012-8-1 14:25,转发,评论,赞,微博桌面,yv8PnnvLR
176,"
                                                                                                    保证有需要的群众及时用上药物。                                            ",否,"
                                                                                                    7月28日，良乡医院社区中心接受上级部门配发的赈灾药品20种2315盒（瓶），医务人员立刻将药品按照街道的人口比例进行了分配，同时联系西潞街道、拱辰街道负责人在第一时间领取救灾药品，保证有需要的群众及时用上药物。 ????????                                                            ", 2012-8-1 14:10,1,1,赞,微博桌面,yv8Jnl2Lf
177,"
                                                                                                    希望天气快点好起来，向我们的疾控卫士致敬，你们辛苦了！                                            ",否,"
                                                                                                    这两天，北京“雨一直下”为了能让灾民喝上放心水，我们中心环境卫生所的专业技术人员在雨中指导受灾最重的房山区的一些水厂进行消毒，对消毒后的水质进行检测。所有人的脚在冰冷的雨水中已经泡得发白了今天，是我们的工作人员到房山进行技术支持的第11天。为同事们加油！ ????????                                                            ", 2012-8-1 12:40,1,1,赞,微博 weibo.com,yv88VFTsY
178,"
                                                                                                    今天上午,什邡市卫生局一行7人来我区慰问,表达什邡市卫生系统全体干部职工对我区 同行的感激和牵挂之情,对我区卫生系统自救重建工作予以支援. ????????                                            ",是,无, 2012-8-1 11:28,1,1,赞,微博 weibo.com,yv7FJdowD
179,"
                                                                                                    今天上午, 市卫生局副巡视员赵涛冒雨来我区检查指导灾后医疗救治和卫生防疫工作，市卫生局应急办、北京120急救中心有关领导一同检查指导。 ????????                                            ",是,无, 2012-8-1 11:21,转发,评论,赞,微博 weibo.com,yv7CWm5Nz
180,"
                                                                                                    #卫生信息#7月31日，河北镇社区卫生服中心接到为灾区人民免费发放的预防腹泻中草药。安置点熬制药物不方便，立即组织医院职工加班加点为灾区人民熬药。院领导在第一时间将烫手的中药送到灾区群众手中。嘱咐大家：“药一定要趁热吃啊，明天会按时把药送过来。”@北京市社区卫生服务管理中心 ????????                                            ",是,无, 2012-8-1 11:15,4,评论,赞,微博 weibo.com,yv7Ad2Qhk
181,"
                                                                                                    #卫生信息#为了保障灾后居民的身心健康，@房山区第一医院与石楼镇中心卫生院一同前往双柳树村，为居民开展免费义诊、发药活动，此次活动共义诊居民196人，免费发放中药196袋，并对居民进行水灾过后肠道传染病等疾病的宣教工作。 ????????                                            ",是,无, 2012-8-1 10:30,3,2,赞,微博桌面,yv7ifBmbK
182,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    今晨市卫生局赵涛副巡视员，应急办黄春主任，北京急救中心李巍书记赴良乡了解房山区卫生应急工作。@首都健康 @我在120上班 @房山区卫生局 ????????                                                            ", 2012-8-1 10:08,转发,2,赞,微博 weibo.com,yv799vvoL
183,"
                                                                                                    #卫生信息#7月31日上午，窦店中心卫生院由任建民院长带队为北京高端制造业基地建设管理委员会送去漂白粉精片、清凉油、风油精、藿香正气水和胶囊，并发放宣传材料300份。医务人员向工作人员讲解了灾后消毒的具体情况及药品的使用情况。 ????????                                            ",是,无, 2012-8-1 09:44,转发,评论,赞,微博 weibo.com,yv6ZhxhXU
184,"
                                                                                                    #卫生信息#31日，河北社区卫生服务中心医疗小分队冒雨去安置点巡诊。来到受灾最为严重位于高山上的西四村安置点，连续两天降雨气温降低，许多人患感冒，诊疗并免费发药。发现一居民表情痛苦，询问病史及体格检查。考虑患者病情严重，中心领导派出120急救车，免费将患者送至急救分中心得到及时救治。 ????????                                            ",是,无, 2012-8-1 09:37,转发,评论,赞,微博桌面,yv6WC5GRV
185,"
                                                                                                    今天是八一建军节，向保家卫国、抢险救灾的军人及默默奉献的军属致以节日的问候！ ????????                                            ",是,无, 2012-8-1 08:24,13,5,赞,微博 weibo.com,yv6t3at3f
186,"
                                                                                                    明天是“八一”建军节，值此，局党委号召全系统复转军人继续坚持我军的优良传统，在灾后防疫、防病和重建工作中讲大局、讲纪律、讲奉献，尽一切努力做好本职工作。顺祝建军节快乐！ ????????                                            ",是,无, 2012-7-31 16:00,转发,评论,赞,微博 weibo.com,yv01B47Td
187,"
                                                                                                    wow~话题升级啦！双井号就是我的任意门，随点随进，想说就说，要啥有啥！原来话题不仅可以看，还可以这么玩儿呀~关注@话题双井站 成为双井狂人！你也来创意自己的话题吧[hold住]#点击双井号，发现精彩# O网页链接 ????????                                            ",是,无, 2012-7-31 15:29,转发,评论,赞,微话题-北京电视...,yuZOPbWYr
188,"
                                                                                                                                                ",否,"
                                                                                                    7月30日，良乡医院医疗巡诊小分队抵达河北镇口儿村受灾群众临时安置点巡诊。为群众提供免费诊疗30余人次，同时下发健康防疫传单对群众进行健康防病宣传教育。 ????????                                                            ", 2012-7-31 15:07,转发,评论,赞,微博 weibo.com,yuZG9DW8X
189,"
                                                                                                    #卫生信息#琉璃河镇社区卫生服务中心护士积极加入小分队进行消毒和防病指导，在恶劣的环境中，不怕脏，不怕累，不怕苦，继承和发扬了南丁格尔“人道、博爱、奉献”的精神。美丽的白衣天使与男同胞一齐并肩作战，垃圾场、污水坑、厕所、安置点等重点防疫场所，随处可见她们的身影。@医生护士那点事 ????????                                            ",是,无, 2012-7-31 15:04,1,1,赞,微博 weibo.com,yuZEXc9x1
190,"
                                                                                                    #卫生信息#7月30日，曹蕾副区长、杨局长带队到霞云岭乡、史家营乡、佛子庄乡、石楼镇等卫生服务中心视察灾后情况并慰问全体职工。曹区长叮嘱全体职工要注意防暑降温，保持身体健康。强调灾后的消毒防疫工作和生活饮用水消毒问题是当前工作的重心，保障百姓健康平安。 ????????                                            ",是,无, 2012-7-31 10:50,1,评论,赞,微博 weibo.com,yuXZycHbU
191,"
                                                                                                    #卫生信息#7月29日，窦店社区卫生服务中心李瑞丰副主任带领防疫小分队深入到水淹户家中指导消毒。本次督导共走访5个村，入户指导消毒5户1000平方米，消毒垃圾场7个200平方米，发放宣传材料3种2000多份。 ????????                                            ",是,无, 2012-7-31 08:57,2,1,赞,微博 weibo.com,yuXfGFPti
