序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
186,"
                                                                                                    #给您提个醒#【盛夏最受欢迎的养生食物 】鸭蛋补夏。俗传，立夏吃蛋，叫做“补夏”，使人在夏天不会消瘦，不减轻体重，劲头足，干活有力。咸鸭蛋中钙质、铁质等无机盐含量丰富，含钙量、含铁量比鸡蛋、鲜鸭蛋都高，是夏日补充钙、铁的首选。 ????????                                            ",是,无, 2012-7-21 09:44,2,1,赞,皮皮时光机,ytrhPquXO
187,"
                                                                                                    一定要注意饮食安全                                            ",否,"
                                                                                                    【卫生部要求禁止销售、食用织纹螺】由于浙江等地近日发生多起因食用织纹螺引起的中毒事件，卫生部发布通知，要求食品生产经营单位不得采购、加工和销售织纹螺；广大群众应提高自我保护意识，不购买和食用织纹螺。（记者胡浩） ????????                                                            ", 2012-7-20 17:59,1,1,赞,微博 weibo.com,ytl6u5EnH
188,"
                                                                                                    大家注意防护啊                                            ",否,"
                                                                                                    近期受偏南气流影响，我市整体气温偏高，风力较小，空气湿度上升，扩散条件不利，污染物逐渐积累。监测数据显示，全市各地区可吸入颗粒物浓度从昨天开始持续上升，今天凌晨开始先后达到200微克/立方米以上，整体空气质量逐步转差。预计这种状况至少还将持续到明天上午，请市民外出时做好防范。 ????????                                                            ", 2012-7-20 17:54,3,评论,赞,微博 weibo.com,ytl4d8iSc
189,"
                                                                                                    #为您播报#【区第一医院门诊预约挂号服务正式启动】预约挂号服务均采取实名制形式，患者可预约到三个月内的专家号和普通号。已预约成功的患者应于就诊当日携带有效证件到医院预约挂号窗口取号，如需取消预约的患者请提前一天拨打预约电话取消预约。 ????????                                            ",是,无, 2012-7-20 16:19,转发,评论,赞,微博 weibo.com,ytkrJBCks
190,"
                                                                                                    #为您播报#【区第一医院门诊预约挂号服务正式启动】该服务7月1日启动，到区第一医院看病的患者可通过四种方式进行预约：登录网站http：//www.bjguahao.gov.cn进行预约；直接拨打114或116114，电话预约；或到医院挂号室预约挂号窗口进行现场预约；复诊预约的患者可在接诊医师处通过医师工作站直接预约。 ????????                                            ",是,无, 2012-7-20 16:19,转发,评论,赞,微博 weibo.com,ytkrCw8e8
191,"
                                                                                                    #房山影讯#我区良乡影剧院7月22日是中国评剧院演出：下午2:30《生死牌》晚7:30《无双传》 票价：成人25元 学生20元。良乡影剧院咨询电话：69352415，如有变动以当日通知为准。 ????????                                            ",是,无, 2012-7-20 15:20,转发,1,赞,微博 weibo.com,ytk3HsMkG
192,"
                                                                                                    #房山影讯#我区良乡影剧院7月20日-21日上映电影资讯，上映影片：国产动画片奥特曼大电影《超决战！贝利亚银河帝国》，上映时间：上午9：30、下午2：30、晚7：30，票价：成人：35元、学生、儿童：30元、双座：80元 。良乡影剧院咨询电话：69352415，如有变动以当日通知为准。 ????????                                            ",是,无, 2012-7-20 15:18,转发,评论,赞,微博 weibo.com,ytk326IQZ
193,"
                                                                                                    #房山新闻#近日，十渡镇联合十渡卫生院开展了“情系老党员、体检送健康”活动，为全镇35名建国前老党员提供免费上门体检服务。此次体检活动设有 B 超、心电图、血常规等项目，并为这些参加体检的老党员建立健康档案。除了免费体检，十渡镇还开展了一系列的红色关爱行动：切实解决他们遇到的实际困难 ????????                                            ",是,无, 2012-7-20 15:11,3,2,赞,微博 weibo.com,ytk0cyN6c
194,"
                                                                                                    #房山天气#大家上午好，今天天气晴间多云，最高温度32℃，最低温度25℃。 ????????                                            ",是,无, 2012-7-20 09:38,2,2,赞,微博桌面,ythOTgA51
195,"
                                                                                                    #历史上的今天#1810年7月20日 哥伦比亚独立；1866年7月20日 德国著名数学家黎曼逝世；1939年7月20日 中共在延安创办了中国女子大学；1958年7月20日 中国自己制造的第一台拖拉机开出厂房；1969年7月20日 人类登上月球（图）；1982年7月20日 我国用冷冻精液人工授精繁殖大熊猫成功。 ????????                                            ",是,无, 2012-7-20 09:28,转发,评论,赞,微博桌面,ythL6CCO5
196,"
                                                                                                    #为您提个醒#餐前别吃圣女果、橘子、山楂、香蕉、柿子。 圣女果含可溶性收敛剂，空腹吃，会与胃酸结合引起胀痛。橘子中含大量有机酸，空腹食之易产生胃胀、呃酸。 山楂味酸，空腹食之会胃痛。香蕉中的钾、镁含量较高，空腹吃香蕉，会使血中镁量升高而对心血管产生抑制作用。柿子遇到胃酸就会形成柿石。 ????????                                            ",是,无, 2012-7-20 09:24,2,评论,赞,微博桌面,ythJvkyBZ
197,"
                                                                                                    #为您提个醒#【进食水果讲时间】早上最宜吃苹果、梨、葡萄 早上吃水果，可帮助消化吸收，有利通便，而且水果的酸甜滋味，可让人一天都感觉神清气爽。人的胃肠经过一夜的休息之后，功能尚在激活中，消化功能不强。因此酸性不太强、涩味不太浓的水果，比如苹果、梨、葡萄等就非常适合。 ????????                                            ",是,无, 2012-7-19 14:33,3,评论,赞,微博桌面,ytak9eOYc
198,"
                                                                                                    #历史上的今天#1864年7月19日 太平天国都城天京失陷；1895年7月19日 我国杰出的画家徐悲鸿诞辰；1952年7月19日 第15届奥运会在芬兰赫尔辛基举行；1956年7月19日 中国第一架国产喷气式歼击机——歼-5在沈阳首飞成功（图）；2009年7月19日 大熊猫“莉莉”诞下今年全球首对大熊猫双胞胎。 ????????                                            ",是,无, 2012-7-19 14:18,3,1,1,微博桌面,ytae3i9eZ
199,"
                                                                                                    大型现代评剧《银杏庄》隆重首演                                            ",否,"
                                                                                                    【大型现代评剧《银杏庄》隆重首演】昨天晚上，由市文化局与大兴区共同创排的现代评剧《银杏庄》，在大兴剧院正式首演。演出中，演员们扎实的唱功、精彩的表演赢得了观众们的阵阵喝彩。 O网页链接 ????????                                                            ", 2012-7-19 11:38,转发,评论,赞,微博 weibo.com,yt9b7uRO0
200,"
                                                                                                    #房山新闻#为了共同打击药品、医疗器械、保健食品、化妆品生产经营领域违法犯罪行为，7月18日，区检察院、区公安分局、区药监分局签订药品监管的行刑（行政执法与刑事司法）衔接合作协议书，日后，一经发现违法制售假冒药品等行为，将从严查处，涉嫌犯罪的依法移送公安分局及检查院等部门追究刑事责任 ????????                                            ",是,无, 2012-7-19 11:33,8,评论,赞,微博 weibo.com,yt99d1fGf
201,"
                                                                                                    #房山新闻#7月18日，北京市区县、局行（产）业文联工作会在本区召开，与会负责人就如何做好文联工作进行研讨交流，就加快建立区县文联机制、体制和加强与市文联、基层文联间的合作提出了意见和建议。会上，区文联介绍了经验。区文联自成立以来，为丰富人民群众的文化文艺生活服务，受到了全区各界好评 ????????                                            ",是,无, 2012-7-19 11:26,转发,评论,赞,微博 weibo.com,yt96xxZdQ
202,"
                                                                                                    越来越方便了                                            ",否,"
                                                                                                    #温馨提示#北京市地方税务局推出#网上预约购领发票#服务。预约服务范围：北京市地方税务局所辖企事业单位及个体工商户。预约购领发票的单位，请提前一天（周一至周五8：00——16：00，节假日顺延）进行预约。网址：O网页链接 ????????                                                            ", 2012-7-19 11:00,2,评论,赞,微博 weibo.com,yt8VPiGhG
203,"
                                                                                                    好的睡眠的质量标准                                            ",否,"
                                                                                                    #健康晚贴士#好的睡眠的质量标准：①入睡快，上床后5——15分钟进入睡眠状态;②睡眠深，睡中呼吸匀长，无鼾声，不易惊醒；③睡中梦少，无梦惊醒现象，很少起夜；④起床快，早晨醒来身体轻盈，精神好；⑤白天头脑清晰，工作效率高，不困倦。 ????????                                                            ", 2012-7-18 17:14,转发,评论,赞,微博 weibo.com,yt1XadZFS
204,"
                                                                                                    椰汁黑糯米，好想吃~[花心]                                            ",否,"
                                                                                                    #长寿康宁#【椰汁黑糯米】想要美白、乌发、补血？喝椰汁黑糯米！①椰浆与砂糖一同煮沸，待冷后入冰柜备用。②黑糯米洗净后用清水浸透，用清水蒸l5分钟至熟透，放于玻璃盘子。③食时鲜芒果起肉，切成小粒，与椰浆一同加于糯米上即可。 ????????                                                            ", 2012-7-18 17:11,2,评论,赞,微博 weibo.com,yt1W8oc1c
205,"
                                                                                                    小心“被酒驾”食品[bed凌乱]                                            ",否,"
                                                                                                    【小心“被酒驾”食品】#生活#没喝酒，也真心的没吃酒心巧克力，为什么还是被测出酒驾呢？今天我们来看看5种躺着也中枪的“被酒驾”食物排行榜……不过大家先别急，看过长微博您就知道了，警察同志见多识广，此种情况早就知道怎么处理，不会冤枉大家的~~O网页链接 ????????                                                            ", 2012-7-18 17:10,5,评论,赞,微博 weibo.com,yt1VF8GDG
206,"
                                                                                                    #房山新闻#房山区河北镇磁家务村的花漾公园好像一幅美丽的油画。占地300亩的玫瑰园种植了翡扇、金凤凰、粉和平、梅朗口红等6个花色、10多个品种的玫瑰，总量30万株。除了为游客提供旅游观光、婚纱摄影场地等服务外，玫瑰花提炼出的精油还将被制成化妆品销售。 ????????                                            ",是,无, 2012-7-18 14:37,4,2,赞,微博桌面,yt0Vn3QVd
207,"
                                                                                                    #房山新闻#四位安全防范大使还来到居民家中，送上海报和宣传手札及房山公安分局民警的“爱民联系卡”，了解居民对安全防范的需求以及对公安工作的意见和建议，与城关街道矿机社区群众一起聊预防诈骗、远离毒品等安全防范常识，将安全防范送进百姓家中。 ????????                                            ",是,无, 2012-7-18 14:22,转发,评论,赞,微博 weibo.com,yt0Pm9r4K
208,"
                                                                                                    #房山新闻#房山公安分局10年、11年两届平安房山之星获奖者——内保大队副大队长吕艳杰、拘留所警长杨丹丹、经济犯罪侦查大队副大队长金守印@平安符上的金手印-金守印 、城关派出所矿机社区民警刘春@平安守护者 担任宣传形象代言人，从防范窃贼、禁毒宣传、远离打架、识破诈骗四个角度进行民警提示。 ????????                                            ",是,无, 2012-7-18 14:21,4,评论,赞,微博 weibo.com,yt0P51943
209,"
                                                                                                    你家的头伏饺子包好了吗？                                            ",否,"
                                                                                                    【入伏为什么要吃饺子】伏天是一年中气温最高、潮湿、闷热的日子，俗话说的“苦夏”就在此时。入伏恰是麦收不足一个月的时候，家家谷满仓，人们利用这个机会，犒劳自己吃顿白面。饺子是平时难见的上品，好吃不过饺子，所以老北京就有“头伏饺子二伏面”的说法。 你家的头伏饺子包好了吗？ ????????                                                            ", 2012-7-18 11:57,2,3,赞,皮皮时光机,ysZStmdBb
210,"
                                                                                                    #为您提个醒#【清热未必要吃冰】 夏季人体消化功能本来就处于四季的“低水平”，腹泻、呕吐容易发生。多吃寒凉食品稍有不甚容易遭致脾胃失调，甚至虚寒证的发生，特别是老人、儿童、慢性病患者。清热食品最好不空腹用，饥渴燥热之时，不应突然大量食用寒凉之品，以少量慢用为宜。 ????????                                            ",是,无, 2012-7-18 08:55,1,评论,赞,微博桌面,ysYGsCbkJ
211,"
                                                                                                    #房山天气#大家上午好，今天: 以晴为主，最高温度32℃，,最低温度23℃ ，紫外线指数：中等 ，天气持续炎热，大家出行做好防晒。 ????????                                            ",是,无, 2012-7-18 08:51,1,评论,赞,微博桌面,ysYETrdIa
212,"
                                                                                                    #历史上的今天#115年7月18日 曹操诞辰；1817年7月18日 英国作家简·奥斯汀逝世；1899年7月18日 居里夫妇发现“钋”；1927年7月18日 宋庆龄斥责汪精卫、蒋介石叛变革命；1955年7月18日 第一座迪斯尼乐园正式向公众开放；1980年7月18日 《人民日报》发文章总结“大寨经验”的教训。 ????????                                            ",是,无, 2012-7-18 08:44,2,评论,赞,微博桌面,ysYC57qRW
213,"
                                                                                                    我要现场爆发力。                                            ",否,"
                                                                                                    #往期回顾#认识“便利商店乐队”好些年了,可从来没有很留心的听他们的歌，才发现原来好些熟悉的旋律都是他们的歌。便利商店的魅力在于他们层次丰富的音乐以及舞台现场中蕴含的爆发力！O网页链接 @便利商店乐队 @郎磊_ @5yue武悦 @FITE猴 @_杜玮 ????????                                                            ", 2012-7-17 17:14,转发,评论,赞,微博 weibo.com,ysSwwu9zt
214,"
                                                                                                    //@房山区卫生局: 蔬菜勿清洗好后再存放冰箱。                                            ",否,"
                                                                                                    【蔬菜勿清洗好后再存放冰箱】#便民提示#喜欢干净卫生的马大嫂们，习惯把买来的青菜洗好甚至切好后存放进冰箱，其实这样犯了储存食物的“大忌”。@上海食药监 提醒：蔬菜清洗后放入冰箱，容易使冰箱中湿度增加，同时破坏了蔬菜表面的蜡质，反而加剧细菌繁殖，让细菌更容易侵入果蔬内部，引起变质。 ????????                                                            ", 2012-7-17 17:13,1,评论,赞,微博 weibo.com,ysSwiCoCs
215,"
                                                                                                    #房山新闻#近日，北京青年商会40多名青年企业家走进房山，在参观了北京碧生源控股有限公司生产线后，详细了解了房山对进驻企业的要求及扶持政策，表示要加强沟通，为将来的合作打好基础。 ????????                                            ",是,无, 2012-7-17 17:10,转发,评论,赞,微博 weibo.com,ysSuYts2t
216,"
                                                                                                    #房山新闻#近日，房山区直机关“共产党员献爱心”捐款活动启动。区四大部门领导刘伟、祁红等共600余名党员参与捐款。“共产党员献爱心”从2005年至今，已连续开展七年，所募集的捐款主要用于慈善助老、爱心成就未来、大病应急救助等项目。今年，房山区“共产党员献爱心”已在基层党组织系统中展开。 ????????                                            ",是,无, 2012-7-17 16:15,1,评论,赞,微博 weibo.com,ysS8Fg6yo
217,"
                                                                                                    给我们的颈椎做做运动吧[给劲]                                            ",否,"
                                                                                                    颈椎的运动：1．头缓缓地向前下方低，尽量拉长颈椎骨。2. 然后将头缓缓地向后仰，尽力拉长脖子。3. 再来就是把头先向左侧靠，向右侧靠。4.把两肩同时尽量向上耸起，两肩耸起后，停1秒钟，再将两肩用力下沉。 照此重复数分钟，或者3-5次，早晚各做一次，记得动作要缓慢轻柔。 ????????                                                            ", 2012-7-17 11:15,3,1,赞,微博桌面,ysQaOb6Do
218,"
                                                                                                    //@青年说:只要你有一双发现善良与美的眼睛，那么身边处处是良师！                                            ",否,"
                                                                                                    #书与影#人类至少可以从一株树上学到三种美德：抬头仰看天空和流云；学会伫立不动；懂得怎样一声不吭。——朱尔·勒纳尔 ????????                                                            ", 2012-7-17 09:04,转发,评论,赞,微博桌面,ysPjF8jvx
219,"
                                                                                                    妈妈们注意啦，调整宝宝作息规律，让宝宝安然度夏。                                            ",否,微博已被原作者删除, 2012-7-17 09:02,-1,1,赞,微博桌面,ysPj0CSNW
220,"
                                                                                                    #为您提个醒#【吃苹果十大好处】8.英国一项研究发现，成年人每周至少吃两个苹果，哮喘危险可降低1/3。母亲孕期吃苹果，孩子5岁前哮喘危险显著降低。9.吃苹果有助于刺激抗体和白血球的产生，增强抗病能力。10.苹果中的植物雌激素有助于平衡雌激素水平，防止经血过多或痛经。 ????????                                            ",是,无, 2012-7-17 08:45,6,2,赞,微博桌面,ysPcdfWFR
221,"
                                                                                                    #历史上的今天#1402年7月17日 朱棣继帝位；1909年7月17日 霍元甲创办精武体操会；1917年7月17日 俄国七月流血事件发生，造成400余人伤亡；1928年7月17日 共产国际六大召开；1947年7月17日 中共中央召开全国土地会议；1976年7月17日 第21届奥运会在蒙特利尔举行；1998年7月17日 末代沙皇遗骸重新埋葬。 ????????                                            ",是,无, 2012-7-17 08:44,转发,评论,赞,微博桌面,ysPbP4GI5
222,"
                                                                                                    #房山天气#上午好，今天: 晴，最高温度33℃，最低温度21℃，请大家注意防暑降温。 ????????                                            ",是,无, 2012-7-17 08:33,3,评论,赞,微博桌面,ysP747oPP
223,"
                                                                                                    #厚德房山人#佛子庄乡陈家台村村民马志强在30多年时间里，义务为乡亲们编织如工艺品般的夻子2000余只；自从20多年前加入村里以表演古乐为主的银音会后，他不仅购置乐器重振其声势，还早早开始物色传承人；12年前，他退休后更是自掏腰包2000余元建起乒乓球室，至今约4000人次来此免费消遣。 ????????                                            ",是,无, 2012-7-16 16:29,5,2,赞,微博 weibo.com,ysINN9AJK
224,"
                                                                                                    仍未办理企业年检和外国企业常驻代表机构年报的要抓紧时间了                                            ",否,"
                                                                                                     企业年检和外国企业常驻代表机构年报现已结束。仍未办理年检年报的，应于7月16日至9月15日到属地工商分局补办。逾期未补办的，工商机关将依法吊销营业执照、登记证，并在《北京市企业信用信息系统》中予以警示，其法定代表人、首席代表以及该常驻代表机构的外国派出企业的登记行为将受到限制。 ????????                                                            ", 2012-7-16 16:14,转发,评论,赞,政府版微博,ysIHQ2exc
225,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #无障碍#100个居住小区无障碍改造工作是北京市老旧小区综合整治的一项重要内容，是今年市政府第176项折子工程。目前， 小区无障碍改造工程设计方案已经完成，各区县已经进入全面施工改造阶段，预计年底全部完工。 ????????                                                            ", 2012-7-16 15:37,转发,评论,赞,政府版微博,ysIsPefN8
226,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #无障碍#今天是北京市第二十一次无障碍推动日，主题是“打造无障碍社区环境，建设和谐美好新家园”，进一步宣传无障碍理念，提高全社会的无障碍意识，加速推进我市的老旧小区无障碍改造工作。 ????????                                                            ", 2012-7-16 15:37,转发,评论,赞,政府版微博,ysIsJ20Ek
227,"
                                                                                                    发人深思的图片                                            ",否,"
                                                                                                    #趣味相投#枪响之后…… ????????                                                            ", 2012-7-16 10:40,6,3,赞,微博 weibo.com,ysGwltlC2
228,"
                                                                                                    首图借阅室藏书要向二期新馆搬迁啦//@文化北京: 【重要通知】 首图借阅室藏书要向二期新馆搬迁啦！7月20日起首图开始闭馆，期间中文图书阅览及外借服务暂停，详见首图通知哦！ @北京发布                                            ",否,"
                                                                                                    【闭馆通知】各位亲，继首图各书库搬迁后，大家最关心的借阅室藏书也要向二期新馆搬迁啦！所以7月20日起首图开始闭馆，期间中文图书阅览及外借服务暂停，大家可以到一层“一卡通”图书通还处去还书，报刊和外文书借阅、办证、少儿借阅少儿活动、“首图讲坛”等活动照常。O网页链接 ????????                                                            ", 2012-7-16 10:38,1,2,赞,微博 weibo.com,ysGvmCDXf
229,"
                                                                                                    #为您提个醒#【吃苹果十大好处】6.防骨质疏松症法国一项研究发现，只有苹果中才有的复合物根皮甙可减少和炎症相关的骨质流失。另外，苹果中的植物激素和微量元素硼有助于恢复雌激素水平，降低骨质疏松症风险。7.解蜂毒苹果醋具有解蜂毒作用，可缓解蜂蜇后的瘙痒和疼痛，对水母毒也有作用。 ????????                                            ",是,无, 2012-7-16 09:37,3,1,赞,微博桌面,ysG6t1JFR
230,"
                                                                                                    #为您提个醒#【吃苹果十大好处】4.治打嗝过量饮食或吃了太多的油腻或甜食，都容易打嗝。苹果醋有助于胃酸恢复正常水平，缓解打嗝。建议：在水中加1茶匙苹果醋饮用。5.治痉挛痉挛可能由缺少钙、镁、钾及维生素B、C等引起，这些都可以由苹果搞定。建议：水中加2茶匙苹果醋饮用，一天3次。 ????????                                            ",是,无, 2012-7-16 09:25,转发,评论,赞,微博桌面,ysG1Oy2wh
231,"
                                                                                                    #房山天气#大家上午好，今天: 晴，最高温度34℃，最低温度21℃，,天气不错，极适宜晾晒。抓紧时机把久未见阳光的衣物搬出来晒晒太阳吧！ ????????                                            ",是,无, 2012-7-16 09:19,1,评论,赞,微博桌面,ysFZbbc5q
232,"
                                                                                                    #历史上的今天#1039年7月16日 元昊被宋摘夺国姓；1916年7月16日 乳酸菌之父梅契尼可夫逝世；1945年7月16日 世界第一颗原子弹爆炸；1967年7月16日 美国铁路工人总罢工；1990年7月16日 我国大推力运载火箭发射成功；1994年7月16日 彗星木星相撞；2009年7月16日 中国研制成功全球最大黑色金属垂直挤压机。 ????????                                            ",是,无, 2012-7-16 09:13,1,评论,赞,微博桌面,ysFX40A45
233,"
                                                                                                    血液的理化性质有哪些？                                            ",否,"
                                                                                                    #献血常识#血液的理化性质有哪些？ O网页链接 ????????                                                            ", 2012-7-15 17:11,转发,评论,赞,皮皮时光机,yszEiiMCA
234,"
                                                                                                    最小巧泰迪熊                                            ",否,"
                                                                                                    #奇闻妙事#由德国艺术家Bettina Kaminski于2006年制作的世界上最小泰迪熊一个3.5毫米高、一个仅5毫米高。为了使这些小泰迪熊更加漂亮，作者在编织他们时在细节上面处理得非常细致。一般先把身体组合起来再做修饰。 ????????                                                            ", 2012-7-15 16:29,1,评论,赞,皮皮时光机,ysznfC6TZ
235,"
                                                                                                    #玩在房山#【端午节旅游活动推荐】北方温泉盛夏消暑大酬宾。时间：2012年7月1日—8月31日，地点：北方温泉会议中心，内容：每周日、周一两天推出10间240元/间/天特价房促销活动、球类活动享六折优惠。捆绑销售，488元/人/天（含一间标准双人间、2人早餐、2人温泉游泳门票），电话：61353634????61353643????????????                                            ",是,无, 2012-7-15 16:27,转发,1,赞,皮皮时光机,yszmr6f5U
236,"
                                                                                                    #给您提个醒#【吃葡萄辅助治病】11、葡萄对肝炎伴有神经衰弱和疲劳有一定效果。肝炎多伴食欲差，葡萄含多量果酸能帮助消化。葡萄干又是肝炎患者作为补充铁的重要来源。对肝炎伴有肠胃病者，葡萄又是肠胃病治疗的有效食物。 ????????                                            ",是,无, 2012-7-15 15:57,4,1,赞,皮皮时光机,yszahiIwe
237,"
                                                                                                    九月，一起去长阳看球吧！                                            ",否,"
                                                                                                    #九月，一起去长阳看冠军赛#九月，正值夏末秋初，微微凉的天气，定会让你神清气爽，一边观看精彩的比赛，一边欣赏长阳美景。。。。。。九月，一起去长阳看球吧！ ????????                                                            ", 2012-7-15 15:05,1,评论,赞,皮皮时光机,ysyPcl7IX
238,"
                                                                                                    需要三伏贴？赶紧预约。                                            ",否,"
                                                                                                    【下周三入伏 贴三伏贴别忘预约】#北京生活#下周三是头伏。作为本市“冬病夏治”的贴敷大户――北京中医医院即将在这一天正式启动“三伏贴”服务。为避免扎堆贴敷，医院提醒大家可提前挂号预约。 ????????                                                            ", 2012-7-15 14:17,1,评论,赞,皮皮时光机,ysyvG03aH
239,"
                                                                                                    利用现代无线浇灌系统 打造智慧绿色城市[给劲]                                            ",否,"
                                                                                                    #智慧城市#【利用现代无线浇灌系统 打造智慧绿色城市】无线浇灌系统，将其与无线温度湿度传感器配合，通过无线温度湿度传感器，实时监测路面的地表温度以及相对湿度，配合无线浇灌系统，对地面进行喷洒工作，避免过多的灰尘影响空气质量。（by慧聪智能家居网）O网页链接 ????????                                                            ", 2012-7-15 13:41,转发,1,赞,皮皮时光机,ysyh4kNYB
240,"
                                                                                                    “不停电装置” 电力检修家中不断电 [拍手]                                            ",否,"
                                                                                                    【“不停电装置” 电力检修家中不断电 】#聚焦北京#本市已完成主网度夏、配网度夏扩建改造项目。一些小区原有的配电室被升级为开闭站，站内新增了不停电和缓倒闸装置，这个装置确保在电力检修时，居民家中也不会停电。如果出现持续高温、高湿等极端天气，电力部门将优先居民生活、医院、学校的用电。 ????????                                                            ", 2012-7-15 11:53,转发,评论,1,皮皮时光机,ysxzduK8F
241,"
                                                                                                    #给您提个醒#【盛夏最受欢迎的养生食物 】章鱼补血。章鱼有补血益气、治痈疽肿毒的作用。它含有丰富的蛋白质、矿物质等营养元素，并还富含抗疲劳、抗衰老、能延长人类寿命等重要保健因子——天然牛黄酸。一般人都可食用，尤适宜体质虚弱、气血不足、营养不良之人食用。????????????                                            ",是,无, 2012-7-15 10:45,转发,评论,赞,皮皮时光机,ysx7E4UYY
242,"
                                                                                                    轻松煎出软嫩多汁的牛扒，周末宅在家的各位，赶紧尝试看看吧。                                            ",否,"
                                                                                                    【轻松煎出软嫩多汁的牛扒(图)】@宅与路上：黑椒汁的做法：1、洋葱四分之一个，大蒜两粒，切碎，炒锅中小火放入黄油；2、黄油熔化后，放入洋葱碎、蒜碎和黑椒碎，小火炒出香味后加少量红酒，加入布朗沙司；3、加盐调味，加少量淡奶油，如果过稠可加少量红酒调整……详细做法：°掌握四个小窍门轻松煎出软嫩多汁的牛扒 ??????????查看图片                                                            ", 2012-7-15 10:17,1,评论,赞,皮皮时光机,yswWffDtV
243,"
                                                                                                    #给您提个醒#【晨跑前勿空腹】锻炼前适当吃一点香蕉、碳水化合物，一方面，保证了血糖的充分供给，另一方面，糖的分解能够促进脂肪的燃烧。也就是说，这是一种高效的锻炼方式，看上去吃了东西，但这点“油”，能调动起你身体这部机器里沉睡的脂肪，令它们高效燃烧。如此才能达到减肥的目的。 ????????                                            ",是,无, 2012-7-15 09:27,3,评论,赞,皮皮时光机,yswBX4z48
244,"
                                                                                                     吃西瓜之前要了解的饮食禁忌。                                            ",否,"
                                                                                                    【吃西瓜之前要了解的饮食禁忌】1、吃冰西瓜对胃刺激大。热天吃冰西瓜的解暑效果很好，但对胃的刺激很大，容易引起脾胃损伤。2、在饭前及饭后吃西瓜影响食物消化吸收。西瓜中大量的水分会冲淡胃中的消化液，会影响食物的消化吸收。3、糖尿病人吃西瓜加重病情。西瓜约含糖类5%，吃西瓜后会致血糖增高。 ????????                                                            ", 2012-7-14 16:35,3,2,赞,皮皮时光机,yspZe9Vrt
245,"
                                                                                                    #玩在房山#【端午节旅游活动推荐】北京天湖会议中心优惠酬宾。活动时间：2012年6月1日—8月31日，活动地点：北京天湖会议中心，活动内容：标准间优惠价320元/间，娱乐项目：100元/人，套票含2人游泳和桑拿、保龄半小时、沙壶球半小时、台球半小时、乒乓球半小时，联系电话：60322266????????????                                            ",是,无, 2012-7-14 16:12,转发,评论,赞,皮皮时光机,yspPQB7j8
246,"
                                                                                                    周末出游前，提前查查路况                                            ",否,"
                                                                                                    #出行提示#暑期，去往八达岭长城、十三陵的车流较为集中，尤其是周末期间（周五下午至周一上午）[汽车]，京藏高速辅路居庸关路段双方向，西关环岛至十三陵路口容易出现车流集中，行驶不畅的情况。车流高峰主要集中在9时至15时，建议游客朋友尽量避开车流高峰时段，错峰出行。[呵呵] ????????                                                            ", 2012-7-14 15:59,转发,评论,赞,皮皮时光机,yspKA6rfU
247,"
                                                                                                    #给您提个醒#【黄豆八种养生功效】8、辅助降压 美国科学家研究发现，高血压患者的饮食中，摄入的钠过多，而钾过少。摄入高钾食物，可以促使体内过多的钠盐排出，有辅助降压的效果。黄豆含有丰富的钾元素，每100克黄豆含钾量高达1503毫克。高血压患者常吃黄豆，对及时补充体内钾元素很有帮助。 ????????                                            ",是,无, 2012-7-14 15:42,1,评论,赞,皮皮时光机,yspDFjJgn
248,"
                                                                                                    只要怀揣梦想，暂时的磨砺和坚韧，都是一笔财富。                                            ",否,"
                                                                                                    #业长梦多#下面这组照片被称为“全球郁闷青年写真”。照片一出，瞬间“治愈”了不少因为工作郁闷的年轻人，也包括很多大学毕业后无法找到工作或工作收入很低的“蚁族”。有网友称，“看到这组照片，突然发现自己并不孤单，无论在世界哪个角落，只要怀揣梦想，暂时的磨砺和坚韧，都是一笔财富。” ????????                                                            ", 2012-7-14 15:23,5,1,赞,皮皮时光机,yspvY8kZr
249,"
                                                                                                    绿海红歌歌唱会’-我爱家乡霞云岭                                            ",否,"
                                                                                                    好山好水好心情——“霞云岭之夏‘绿海红歌歌唱会’” 《我爱家乡霞云岭》 ????????                                                            ", 2012-7-14 14:41,转发,1,赞,皮皮时光机,yspeVpLg4
250,"
                                                                                                    如何读懂游泳场馆自检结果公示。                                            ",否,"
                                                                                                    #卫生监督在行动#【游泳场馆专项整治】如何读懂游泳场馆自检结果公示。正常值标准为：水温22-26℃ 余氯（反映水质的消毒效果）0.3-0.5mg/L????PH值（反映水的舒适度）6.5-8.5 。????????更多公示查询请进：????????O网页链接 ????????                                                            ", 2012-7-14 13:59,1,评论,赞,皮皮时光机,ysoXT4UXu
251,"
                                                                                                    来长阳朋友别忘了鲜美的水果啊~                                            ",否,"
                                                                                                    #魅力长阳之吃在长阳#长阳拥有天然的优质水土资源，盛产各种美味的水果，图为当地果农收获李子的场景。。。九月的长阳，来参加冠军赛的朋友们可以去长阳的果园尝尝当季水果哦！ ????????                                                            ", 2012-7-14 13:47,1,2,赞,皮皮时光机,ysoT0tn8F
