ID,微博内容
268,#社会热点#【“人死医院赔”不能成惯例】最近上海发生一起特殊的医患纠纷：首例感染H7N9禽流感的患者不幸病逝，其家属以“医院采取的救治措施不当”为由，向医院索赔107万元，医院最终给予人道主义补助13万元。人民日报记者白剑峰说，“人死医院赔”不能成惯例......[推荐] O网页链接 ????????
269,#12320播报#【4月25日浙江省新增2例人感染H7N9禽流感病例】浙江省卫生厅4月25日通报，截至4月25日15:00，浙江省新增2例人感染H7N9禽流感病例。患者王某，女，60岁，农民，湖州人，于4月17日发病，现在杭州某医院治疗。患者俞某，女，50岁，农民，绍兴人，于4月18日发病，现在杭州某医院治疗。 ????????
270,#12320播报#【河南新增1例人感染H7N9禽流感确诊病例】4月25日，河南郑州市新增1例人感染H7N9禽流感确诊病例。患者崔某，男，56岁，郑州市中原区市民。目前，患者病情危重，正在郑州市内某医院接受治疗。截至目前，河南省共报告人感染H7N9禽流感确诊病例4例。 ????????
271,#12320播报#【江西发现首例人感染H7N9禽流感疑似病例】2013年4月24日，南昌市疾病预防控制中心送检的南昌市第三医院收治的一名69岁男性患者病例样本，经江西省疾病预防控制中心实验室检测，确认患者为人感染H7N9禽流感疑似病例。这是江西省发现的首例人感染H7N9禽流感疑似病例。 ????????
272,#12320播报#【4月24日人感染H7N9禽流感疫情信息】2013年4月23日16时至4月24日16时，全国内地未报告新增人感染H7N9禽流感病例。截至目前，全国内地共报告108例确诊病例，其中死亡23人，康复14人。病例分布于北京、上海、江苏、浙江、安徽、山东、河南7省市。目前病例处于散发状态，尚未发现人传人的证据 ????????
273,#12320健康#【禽类爱好者如何预防人感染H7N9禽流感？】之②：家中饲养的雀鸟，应避免它们与野禽接触；一旦接触后，要及时给鸟笼消毒，必要时还要到动物防疫部门进行防疫；养鸟或者观鸟时尽可能避免接触禽类及其粪便，处理它们的粪便时要带上手套，事后必须用皂液和洁水彻底清洁双手。 ????????
274,#12320健康#【禽类爱好者如何预防人感染H7N9禽流感？】之①：加强饲养管理，提高禽体抗病力；保证笼舍通风；注意保持饲养场所的卫生清洁和日常消毒，特别是鸽舍、鸟笼要注意卫生和日常消毒。 ????????
275,#12320健康#【公众感染H7N9禽流感病毒的风险如何？】对于人感染H7N9禽流感病毒还没有获得足够的信息来确定是否存在社区传播的重大风险。目前，尽在局部地区发现少数病例，病例的密切接触者经医学观察未发现续发病例。根据目前有限证据推测，公众感染该病毒的风险较低。 ????????
276,#12320健康#【目前有针对人感染H7N9禽流感病毒的疫苗吗？】目前还没有预防人感染H7N9禽流感的疫苗。不过，H7N9病毒已经在最初的病例中被分离。研发疫苗的第一步是选择可以制成疫苗的候选病毒。世界卫生组织将与其合作伙伴继续研究H7N9病毒的特性以确定最佳候选病毒。 ????????
277,#12320播报#【台湾确诊首例人感染H7N9】据台湾TVBS网站，台湾出现首例H7N9禽流感确诊病患，目前病患已经送往专责医院进行治疗。确诊病患是一名在苏州工作的53岁男性，4月23日回台湾，出现发烧、咳嗽、流鼻水等症状，入境桃园机场时被拦下，后直接送到台湾北部专责医院采检治疗。via @央视新闻????????????
278,#12320播报#【中国H7N9禽流感疫情应对堪称典范】世卫组织卫生安全和环境事务助理总干事福田敬二24日说，中国的H7N9禽流感疫情应对堪称典范。 ????????
279,#12320播报#【中国-世界卫生组织人感染H7N9禽流感联合考察组完成在华任务】2013年4月24日，中外联合专家组完成在华考察任务。世卫方面称，中疾控等机构和受影响地区的地方政府分享的有关基因序列和病毒等关键信息，对分析形势并在未来有需要时生产疫苗做好准备十分必要。O网页链接 ????????
280,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】今天的通报会到此结束，感谢大家的关注！ ????????
281,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:随着临床观察和实践的进一步深入，中医药的作用将会进一步显现，它的效果、效益将会得到进一步证实。 ????????
282,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:国家卫生计生委下发的关于人感染H7N9的诊疗方案，无论是第一版还是第二版都有关于中医药如何诊治的内容。中医药管理局也组织了中医药相关的专家深入基层和各级各类医疗卫生机构，开展和指导相应的中医药服务工作。 ????????
283,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:在组织构架上，从国家层面到疫情发生地的省级层面都建立了多部门的联防联控机制。中医药管理局是联防联控工作机制的成员，在防控计划的制定、医疗方案的制定方面都起到了作用，并且有一些相应的治疗方案和内容。 ????????
284,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:中医药是中华民族的瑰宝，在保障中华民族的健康方面起到了巨大的作用。在历史上突发事件应对中，无论是突发公共卫生事件还是我们遇到自然灾害，中医都在积极主动地参与并且发挥着重要的作用。 ????????
285,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】第一健康记者: 在这次防控禽流感方面，中国的中医药有那些举措？ ????????
286,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】杨维中:中国目前对疫苗的研发有计划，但就我个人的经验和知识来讲，针对H7N9病毒的疫苗研发还很困难，也会耗用很长时间。要真正启动这个科学研究，我们还会寻求世界卫生组织和全世界相关专业机构给予技术的支持和合作。 ????????
287,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Nancy Cox:我相信在一些国家已经有了更多的努力来开发疫苗。除了选疫苗株，还要考虑疫苗的剂量才可以进行临床试验，来看什么剂量上才能激发适当的人体免疫反应等。所以，这就是目前在国际上对于禽流感疫苗的一个研发状况。 ????????
288,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Nancy Cox:这些要建立在人类对病毒的行为特点有更清楚的了解上，比如说要知道疫苗株在进行生产的过程中，需要满足哪些条件，在这些前提之下才能很好地开发一个疫苗。所以这些疫苗开发的准备工作能够提前做起来是非常好的。 ????????
289,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Nancy Cox:目前世卫组织还没有推荐各国针对H7N9进行疫苗研发，但我们觉得一些国家能够做些疫苗研发准备工作相当明智。有了这些准备工作，一旦在人类认为必要时可快速进入研发工作，挑选合适的疫苗株，开展有关安全性研究。 ????????
290,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Nancy Cox:据我所知，我不知道中国的情况，但在世界其他一些国家，他们有对于这些侯选疫苗长期以来一直在开展工作。早在三年前就针对禽流感疫苗进行研发。 ????????
291,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Nancy Cox:在疫苗研发过程中，首先，我们要知道这个病毒是什么，然后挑选出最合适的侯选疫苗株，再开展一些临床试验等等，才能够推出一个恰当的疫苗产品。 ????????
292,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Nancy Cox: 我不太了解中国的疫苗研发状况，但是我可以谈谈全球对于禽流感疫苗的研发状况。世卫组织长期以来都发挥协调性的作用，组织全世界力量对很多侯选疫苗进行筛选，这是通过流感监测网络的各个实验室来共同完成的。 ????????
293,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】第一财经记者: 有关目前的疫苗研发情况，能否请专家组成员介绍一下。因为之前有报道称，北京有企业研发出了关于禽流感的疫苗的关键蛋白。药监局也说会指导企业进行生产，所以想请专家组成员介绍一下相关情况。 ????????
294,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】杨维中:同时在发生了疾病或发现了病毒的地区，对发热并伴呼吸道症状的病人加强监测。在未发现病毒或没有出现病例的地区，我们也有不少医疗机构开展对有呼吸道症状的或发热的病例进行监测。这是我们当前最基本的监测策略。 ????????
295,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】杨维中: 在目前的状况下，我们还是坚持与所有的医疗机构共同监测报告不明原因肺炎，并与全国的流感监测定点医院、有条件做流感样病例监测的医疗机构，对出现流感样病例的病人进行监测、报告。 ????????
296,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】新京报记者: 现在出现了这种无症状的病毒携带者，我们现在有没有必要把筛选、监测的范围扩大？如果扩大的话，如何把握这个度？ ????????
297,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二:禽流感的防控是一项长期、复杂和艰巨的任务。但是我们相信，有了这些正确的战略、工具和政治决心的到位，那么，中国是能够应对禽流感疫情的。 ????????
298,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二:所有这一切，我们在这次的H7N9禽流感防控工作当中都已看到，无论是在上海还是北京，卫生部门或是农业等政府相关部门，我们都看到，正确的措施、工具和政治决心都已经到位。 ????????
299,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 我想做一些补充。过去几十年禽流感病毒感染人时有发现，人类已经了解到防控禽流感有很多困难。对于禽流感疫情的应对，人类需要有正确的措施、战略、工具和坚定的政治决心。 ????????
300,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】蓝睿明:在过去几周中逐渐出现了一些散发病例，这也是我们意料当中的。因为对于禽流感病毒而言，存在着这样的流行特点，会出现这种散发病例。世卫组织相信，伴随着人类对该病毒和疫情更多了解，能够有效地做好禽流感防控。 ????????
301,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】蓝睿明:技我们看到中国拥有很高超的技术能力，也非常及时地向世卫组织及其他相关国家和地区通报了现场调查情况和病毒的信息。在过去三个多星期当中，我们可以看到来自中国的报告、调查和信息是非常积极、透明和有效的。 ????????
302,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】蓝睿明: 世界卫生组织对于中国的禽流感防控措施是感到非常满意和欣慰的。这次在禽流感的防控工作当中，中国政府展现出了非常透明和公开的做法。 ????????
303,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】中央电视台记者: 世界卫生组织对于中国的人感染H7N9禽流感防控工作做何评价？是否相信中国能够成功应对人感染H7N9禽流感？ ????????
304,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Angus Nicoll:而且这样的检测和研究工作不仅要在中国展开，也要在其他国家和地区进行，来了解人类对此类病毒的免疫力情况。我想再次强调，无论是在中国还是在世界其他地方，我们都要加强对于这个病毒的监测、研究和了解。 ????????
305,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Angus Nicoll:正如福田敬二博士所强调，目前该疫情我们还未看到持续的人际间的传播。我还想再强调一点，我们对该病毒和疫情的了解才刚刚开始，还需要开展很多的研究，比如血清学的检测，来了解人群对于这个病毒的免疫力。 ????????
306,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Angus Nicoll:更为令人鼓舞的一点就是现在发现的病例都是散发性的病例，而在聚集性的病例报告方面我们没有看到增加。也就是说，目前还没有出现这种群发性的聚集病例。 ????????
307,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Angus Nicoll:而且，我们现在看到的是这些症状比较轻微的病例大多数都是儿童，这是令人鼓舞的信号，而且可以看到这个病毒的病死率并不是那么高。 ????????
308,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Angus Nicoll: 我觉得这是令人鼓舞的一个迹象。通过这个四岁男孩可以看到，也许存在着在人群中比较多的人感染了这个病毒却出现比较轻微甚至是没有临床症状的情况。 ????????
309,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】NBC记者: 北京报告一个四岁的男孩携带病毒但没有发生任何的症状，请问这是一个令人鼓舞的迹象，还是令人担心和焦虑的迹象？ ????????
310,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:我们卫生计生系统和相关部门会做好一切准备，尤其在灾区更要关注对病例的监测、发现和报告，一旦出现情况，我们将立即采取相关的诊治和公共卫生措施。 ????????
311,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:从理论上讲，不排除雅安这个地方会发生病例的可能。但目前我们还没有接到该地区的病例报告，也未从农业部门接到该地区动物和禽类检出H7N9禽流感病毒的通报。 ????????
312,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:在公共卫生体系方面，我们在全国范围内强化流感样病例的监测和不明原因肺炎的监测。在医疗系统，我们要求各级各类医疗机构高度重视发热门诊的筛查工作。对于疑似病人和可疑症状病例要做诊断和筛查。 ????????
313,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年: 国家卫生计生委迄今为止没有收到四川省包括雅安地区关于人感染H7N9禽流感确诊病例和疑似病例的报告。人感染H7N9禽流感病例发生以来，卫生计生委对全国的公共卫生体系和医疗体系都做了工作部署。 ????????
314,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】新华社记者: 有一个问题想问梁主任，目前在雅安地震灾区有没有人感染H7N9禽流感的可能性。如果有的话，有没有力量防止这个疾病的扩散。 ????????
315,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Malik Peiris: 关于第二个问题，事实上是涉及到病例报告的公开和透明度。就像和卫生计生部门沟通交流一样，对于动物健康，我们也和农业部门进行了非常公开、坦率和透明的交流，我们能够一起很坦率、很透明地交流相关信息。 ????????
316,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Malik Peiris:但我也要说明一点，并不是需要在很多的养殖场当中发现了阳性样本才会导致病毒的扩增和变异。所以我们还将会继续保持密切的监测，希望能够准确地找到病毒的来源。 ????????
317,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Malik Peiris:在进行禽类样本采集时，农业部门不仅从活禽交易市场和环境样本中采集，同时也对养殖场进行了样本采集。据我所知，应该有超过800个养殖场接受了样本采集。但目前发现的阳性样本都不是从养殖场采集到的样本。 ????????
318,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】美联社记者:第二个问题，对于这些禽类的监管会产生一些经济影响，有一些地方会因为经济影响缺乏动力来报告病例，对此应该怎么做？ ????????
319,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】美联社记者:刚谈到从禽类当中采集的样本是来自活禽交易市场，请问在农户的养殖场中有没有收集样本？中国农村很多散养的禽类，对于散养农户的禽类进行监管是比较困难的，有没有采集这方面的样本，对此采取一些措施？ ????????
320,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Anne Kelso:所以，很多因素会推动这个疫情的下一步发展，但是我想无论如何我们应该看到令人鼓舞的一面。上海市政府以及相关部门采取了非常恰当、果断的措施，关闭了活禽市场，这有助于疫情的防控。 ????????
321,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Anne Kelso:我们不能放松警惕。在接下来几周甚至几个月时间里面，也许会再有一些新发病例的报告，也许会发现其他一些病毒传播途径。另外伴随着春季来临以及气温的变化，也许会出现和季节性流感同样的疫情变化特征和特点。 ????????
322,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Anne Kelso:但是从现有的证据，我们可以看到，关闭活禽市场是一个非常有效的做法，可以在很大程度上减轻、阻断病毒传播的风险。而且根据现有的证据我们可以判断的是，活禽市场是人感染H7N9病毒的一个主要来源地。 ????????
323,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Anne Kelso:在活禽市场关闭之后，我们看到新增病例的数量在减缓。而且，我想在接下来的几天里，也许我们还会看到一些新发病例的报告，这是因为病毒的潜伏是有一段时间的。 ????????
324,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Anne Kelso:我非常赞成梁主任的判断，现在我们可以看到之前一些措施发挥了作用。我们看到上海新发病例的增幅在迅速下降，这是让人非常受到鼓舞的一点。而且我认为这和上海市政府在4月6日果断关闭了活禽交易市场密切相关。 ????????
325,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:就目前的资料来看，我们感到比较欣慰的是，从现有100多例病例来看，几乎绝大部分病例都是散发状态。下一步的工作重点，正如福田敬二先生所说的，是强化动物和人间的监测，进一步明确感染来源。 ????????
326,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:我们有一个基本的判断是，在传染来源没有完全查明之前，以及传染源没有完全得到有效控制之前，散发的病例的发生有可能进一步出现，包括疫情发生地的扩大也是有可能的。 ????????
327,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:北京、山东、河南这些地区病例的出现，我们和农业、林业部门正在进一步强化相关的检测。卫生计生部门也在强化人间的一些监测工作。 ????????
328,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:这种病例报告区域的扩大正如刚才福田敬二先生和Nancy Cox女士所介绍的那样，我们对它的传染来源，根据现有的资料来看，现有的病例还是来源于感染病毒的禽类，或者被病毒所污染的环境。 ????????
329,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年: 大家知道，最早病例的发现主要是在长江三角洲。20多天来，疫情发生地在逐渐扩大，现在已有7个省市出现了人感染H7N9禽流感病例。 ????????
330,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】京华时报记者: 这几天新增的病例不是很多，上海也有几天没有发现新的病例。原来没有出现过病例的北方的一些城市这几天开始出现新增病例，这是否代表了一种趋势？这跟气候或者候鸟的迁徙路线是否相关？ ????????
331,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Nancy Cox:从活禽市场的环境样本中也看到了这样的阳性样本情况，但是阳性率还是比较低的。所以，现在就我们掌握的有限的信息而言，我们可以下一个判断，目前来说，应该是这个病毒是来自于禽类的，且主要是出现在活禽市场。 ????????
332,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Nancy Cox:截止目前，农业部门和林业局已经采集了很多份来自禽类的样本，就目前所采集到的样本情况来看，在迁徙的候鸟及其栖息地当中，没有发现H7N9的阳性样本。我们所看到的阳性样本都是来自于活禽市场的鸡鸭和鸽子身上。 ????????
333,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】Nancy Cox: 我想再次强调，对于该病毒的了解，人类目前仍然处于一个非常早期的阶段，有很多未知或者还不知道的证据和事实等待着我们去发现。无论是在人类健康还是在动物健康方面，都是如此。 ????????
334,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二:第一个问题，现在对于这种疾病和病毒的了解仍在初期阶段，故现有证据显示H7N9比H5N1更易由禽类传到人身上，但这只是我们现在的了解。相信接下来我们对这个病毒有更多研究，会对它的传染性有更清楚和准确的了解。 ????????
335,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】路透社记者: 我来自路透社，有两个问题，第一个问题，比起高致病性H5N1，H7N9是不是更容易出现人际间的传染？第二个问题，请问你们考察的禽类是哪些，是仅仅局限于鸡鸭这样的禽类，还是也考察了其他的禽类？ ????????
336,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 最后我还想强调一点，在中国已经开展的这些研究和调查工作，将会有助于我们大大加强对于该病毒的了解。我相信在接下来的几个月内，中国所开展的这些研究和调查工作，能够使得我们更好地了解这个病毒的情况。 ????????
337,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 我想这也部分解释了为什么中国和世界卫生组织非常重视这个新发的病毒。我们为什么要在这么短的时间内汇聚这么多专家，开展联合考察，就是因为现在有很多不确定性，对于该病毒的了解非常少。 ????????
338,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二:但我想提醒大家，现在我们看到的只是最严重的病例，也有一些可能是比较轻微的病例，没有发现或是不会造成人的死亡。目前这个阶段，现有证据下，我们难以作出一个准确的回答，来回答病毒死亡率或是致病率的情况。 ????????
339,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 禽流感病毒毒性一般来说比较强，一个经典的例子就是高致病性禽流感H5N1病毒。对于当前的H7N9，目前而言，它的死亡率是比较高的。 ????????
340,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】CNN记者: 人感染H7N9禽流感确诊病例到目前为止已经超过100例，而且已经有超过20例的病例死于该病毒传染，所以我想问，就禽流感病毒感染而言，这样的死亡率是否高于平均水平？目前是一个什么样的状况？ ????????
341,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:对考察过程中的一些议题，尤其是最终形成的考察报告、所关注的问题、一些认识，都是经过充分讨论和酝酿的。从一开始的理解到最后充分的讨论，最终形成共识，才形成这个草案性质的联合考察报告。 ????????
342,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:在工作安排和工作计划上，北京和上海，每一天甚至精确到每一个小时、每半个小时的工作计划，是在一起充分讨论形成共识的。 ????????
343,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:这次联合专家组的工作是完全的融合，组长是双组长，专家也是完全融合，按照病原性、流行病学、临床学等不同专业领域，由中方和世界卫生组织专家形成不同小组来工作，按需要随时进行分组工作和集中讨论。 ????????
344,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:联合考察组的工作任务主要是两项，一项是对我们目前所采取的防控策略和措施的适宜性进行评估；第二项是对目前的疫情现状进行公共卫生风险评估，并提出相关的建议和意见。 ????????
345,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:要回答这些问题，单独靠一个领域的专家不能完全得到正确的方案，所以我们特别期盼和邀请世界卫生组织来组织国际一流的有关流行病学、病原学、防控以及医疗临床的专家，和我们中方形成联合考察组，来做上述工作。 ????????
346,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:更为重要的是，我们要清楚现在我们新发现的这种病毒和这种新疾病潜在的公共卫生风险到底有多大，未来我们如何应对。 ????????
347,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:中国政府建立的联防联控的机制，所采取的防控策略，以及这种防控策略和措施所产生的有关效果，是否适宜，是否有效，也需要做一些认真的分析和评判。 ????????
348,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年: H7N9禽流感病毒以及人感染H7N9禽流感的疾病，对人类来说第一次发现，还有很多未知情况，包括感染的来源、病毒的变异情况、致病性、毒力以及侵袭力，疾病临床特点、流行病学特征等，我们所知很少，很多问题需要研究 ????????
349,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:在新发传染病的防控领域，尤其在流感大流行应对准备领域，卫生部门的专家和世卫组织相关专家多年来一直保持着合作的关系和信息交流机制。 ????????
350,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】梁万年:中国政府和世卫组织一直有良好的合作关系，多年来在突发公共卫生事件应对、传染病防控、健康管理和卫生服务方面一直保持着良好合作。 ????????
351,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】 中国国际广播电台记者: 梁主任，我们知道双方进行了联合考察，您能不能告诉我们这个联合考察最初的原因是什么？中外专家共同考察体现在哪些方面，进行了哪些方面的交流？ ????????
352,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二:我们已经看到了很多的证据，看到这样的防范和准备就绪，在中国是非常重要的，所以这是我们要跟全世界每个人要强调的一点。以上就是我的通报，现在可以接受提问了。谢谢。 ????????
353,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 六、有必要鼓励开展流行病学科学研究，提升对疾病的认知和理解。最后有必要继续开展应对准备和加强国际卫生条例要求的其他核心能力建设，这在应对包括H7N9在内的卫生安全风险和紧急情况方面可起到重要作用。 ????????
354,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 五、H7N9禽流感病毒是全球共同面对的威胁和共同关注的问题，因而有必要继续保持与世界卫生组织和国际伙伴的高层科学合作、信息交流，共享毒株和基因序列。 ????????
355,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 四、H7N9禽流感病毒的威胁需要卫生、农业、林业部门间联合应对，确保卫生计生委、农业部和林业局间信息及时互通共享、密切交流，并根据需要协调和开展联合调查研究。 ????????
356,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二:三、十分有必要在中国所有省份开展并加强对人和动物的流行病学与实验室监测，以发现病毒的跨区域播散和病毒感染人能力的变化。 ????????
357,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 二、即使像其他许多禽流感病毒一样，人感染H7N9禽流感病毒导致的人感染病例在夏季可能会减少，也必须对H7N9病毒保持高度的警觉，充分准备、有效应对，因为该病毒带来的风险严重，且许多基本信息尚不明确。 ????????
358,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 联合考察组对下一步人感染H7N9疫情防控工作提出以下建议： 一、有必要采取深入的、有针对性调查研究，以查明人间病例的感染来源、采取防止病毒继续传播的紧急措施、减少对人和动物潜在的严重健康威胁。 ????????
359,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 需要指出的是，如果将来发生有限的人传人也不足以为奇。要早期发现这种情况应加强监测。形势仍然复杂、严峻，并且处于发展之中。世卫组织与中国将继续密切合作来抗击这一新威胁。 ????????
360,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二: 几乎所有的病例属于散发，但是发现了个别家庭聚集病例。然而，还不能确定这种家庭聚集是共同暴露或者是有限的人传人所致。现有证据不足以证明发生了人传人。而且，也没有发现持续的人际传播。 ????????
361,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二：联合考察组在上海考察了活禽市场和报告病例的居住环境。根据现有证据，病毒所感染的鸟类、特别是禽类，以及病毒污染的环境是最可能的传染来源。感染风险主要集中在活禽市场。 ????????
362,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二:首先，中国政府的应对工作给我们留下了深刻印象。在中国政府的坚强领导和高度重视下，应对了这起由新型流感病毒引起的严重疾病暴发，所采取的健康教育、沟通和关闭活禽市场等措施得力有效。 ????????
363,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】福田敬二介绍，考察组由国际和国内的流感流行病学、病毒学、临床管理等领域的专家组成。在4月19日至23日期间，我们在上海考察了实验室、医院、诊所、活禽市场，并且与北京和上海的专家进行了公开和坦率的交流和讨论。 ????????
364,#12320播报#【中国-世界卫生组织人感染H7N9禽流感防控联合考察工作情况通报会】联合考察组外方组长福田敬二首先通报了此次联合考察的情况。他提到，联合考察组对中国的H7N9禽流感疫情形势进行了评估，并就疫情防控工作提出建议。 ????????
