ID,微博内容
222,门头沟：暴雨后惊现巨石????街道组织力量及时清理 O网页链接 ????????
223,目前我市已经进入主汛期，未来还将发生暴雨等降雨天气，除对居民出行和生活造成困难外，更对传染病流行创造了有利条件。因此，门头沟区疾病预防控制中心在此提醒市民朋友：除做好防汛和出行安全之外，还要注意预防传染病，特别是痢疾、感染性腹泻等肠道传染病。 ????????
224,【暴雨中如何躲雨更安全】1、蹲下降低自己高度，并拢双脚，以减少跨步电压带来的危害；2、不要在大树底下避雨；3、不要在水体边洼地及山顶停留；4、不要拿着金属物品或接打手机；5、不要触摸或靠近防雷接地线，自来水管、用电器的接地线；6、在户外行走时应尽量避开电线杆的斜拉铁线。 ????????
225,今夜有分散性阵雨或雷阵雨。明天午后到前半夜有大雨，东部暴雨，伴有雷电。注意防范！
226,昨天，门头沟区大台街道的张秀群正在院里清除山上滚落的石头。下暴雨时街道干部冒着生命危险把她独自在家的残疾孩子接到了安全地点。 ????????
227,北涧沟村的谢兴佺大爷今年69岁，在这次暴雨中，他的家几乎完全被毁坏，让他欣慰的是，昨天凌晨他领到了安置房钥匙。东辛房街道共有105户受灾严重的居民达到提前安置的标准，其中60户受灾较严重的居民已拿到安置房的钥匙。在发钥匙的同时，民政部门还为受灾居民发放了床、垫子、电磁炉和米面油。 ????????
228,#走进重灾区#昨天，在门头沟北涧沟社区，两辆被洪水生生挤在一起的车辆堵塞道路，救援人员正将其清开。北涧沟社区地势低洼位置的民房受暴雨倒灌屋内受灾严重，家具、电器全部都被雨水浸泡。 ????????
229,请记住，北京遭遇暴雨躲开30处积水区
230,7月21日的特大暴雨袭击，造成门头沟区99050人不同程度受灾，财产损失达到10.58亿元。为帮助受灾群众尽快恢复正常生产生活，门头沟区慈善协会自7月24日启动“7.21暴雨洪灾专项捐款活动“，捐赠资金将全部用于此次暴雨洪灾受灾群众的正常生产生活秩序的恢复和灾后重建。 ????????
231,7.21特大暴雨中，门头沟北涧沟社区，十分钟的时间，积水上涨一米多，最深处达两米，在生死关头，居民用绳索，连住彼此，七八条麻绳数十人自救脱险。积水已过头顶，谢兴佺、王春华夫妻俩把椅子摞在灶台上，搭建了一条生命通道，等来了救援……一场暴雨让平凡的人性闪烁伟大的光辉。 ????????
232,7.21特大暴雨灾害后，门头沟区尽快修复供水、供电、排水等市政基础设施，目前东水西调已经恢复供水，３处自来水管线已修复完毕；３处高压供电线路和４０起低压供电线路均已恢复供电；市政 和环卫清理排水管道１２００多米，并清理了公路、桥下、沟道等地区的淤泥和垃圾弃物５６０余吨。????????????
233,暴雨预警信号分级，了解一下~
234,预计今天傍晚至夜间，本市东部（大兴、通州、平谷、密云）将有暴雨。其它大部分地区有大雨到暴雨
235,秋坡村位于门头沟区永定镇，是泥石流易发区。从6月25日起到7月20日，对秋坡村132户、309人实施整体搬迁安置。在7月21日暴雨来临的前一天，按照区里统一部署，该村完成了整体搬迁，全体村民躲过了这场灾难。 ????????
236,针对此次暴雨灾害，门头沟区民政局21日晚上及时向各镇街拨付2000条毛巾被毛毯、130条棉被、2000条褥子、1000张气垫床和1000份食品等救灾物资。22日下午再次拨付1000张气垫床、2000条毛毯毛巾被、520条棉被、1000条褥子、30顶帐篷、300套衣服等救灾物资到临时安置点，确保灾民的基本生活。 ????????
237,#大爱京城#今年31岁的于清泉来自河北承德，来京工作8年，目前在门头沟一家医药公司工作。暴雨降临，家住门头沟北涧沟社区的于清泉把3岁的孩子交给妻子和母亲，不顾安危，冒着大雨在房檐上飞跃，一次又一次从窗口把邻居托举到屋顶。又一位在京奋斗的外地人，用实际行动诠释了对北京的热爱。 ????????
238,昨日的一场暴雨，致使门头沟北涧沟、三家店等地区遭受洪涝灾害。汛情发生后，区委区政府立即对受灾地区的群众展开了紧急救援工作。区民政局从区备灾库调取200床棉被、毛毯和毛巾被，立即购置300份食品和饮用水，冒着大雨及时送到区体育馆临时安置点和峪园社区的灾民手中。 ????????
239,暴雨将至，没事儿就在家宅着吧[睡觉]
240,北京周六将有雷阵雨转暴雨，没事儿就宅在家里吧[睡觉]
241,暴雨无情——人有情 2012年7月21日出现大暴雨天气，雨量之大是北京近六十年未遇的。党总支书记张红接到齐庄子居民来电反映家中被大雨淹没，情绪相当激动。书记及时对致电居民进行安抚并第一时间与搅拌站联系协助排水事宜，组织抗洪自救工作。@文明丰台 @北京丰台 @文明北京 ????????
242,721暴雨，全村半数以上蔬菜大棚坍塌受损，菜苗埋没。村党支部第一时间召开全体党员大会，要求先从党员干部开始转变等、靠、要的观念，党员包户，及时上报所包户受灾及困难情况，积极组织村民生产自救。同时成立了灾后生产自救领导小组，恢复受损农业设施，从重新育苗、定植进行技术指导和资源协调。 ????????
243,暴雨过后垮塌的蔬菜大棚 ????????
244,市气象台9时55分发布暴雨蓝色预警信号：本市城区的南部将出现短时强降水。目前，西三环丰益桥北向南、南三环玉泉营桥南向北辅路受降雨影响，路面有少量积水，交通民警正在疏导交通，后车请提前绕行。
245,#雨天行车请注意#注意集中精力。雨天行车，公路情况复杂，驾驶人驾驭车辆的难度加大，容易产生焦躁情绪，同时需要处置的突发情况增多，危险性大，驾驶人要加倍小心谨慎，高度集中精力。当遇到暴雨时，严重影响道路安全和行车驾驶人视线，最好不要出车，在高速公路上时，最好到服务区休息。 ????????
246,“总结救援经验，准备迎接下一场暴雨的考验。”望京消防中队中队长周志博(下图左三)说。别看他是“80后”，但在消防队伍里已历练了13载。在不久前的那场暴雨中，他带领队员冲锋在一线，近30个小时的救援中，周志博带领队员交出了这样一份答卷：接警56起，出警35次，共245人次，疏散救援群众130余人。 ????????
247,"泥石流是山区沟谷中由暴雨、冰雪融水等水源激发的,含有大量的泥沙、石块的特殊洪流。其特征是突然暴发,浑浊的流体沿着陡峻的山沟前推后拥,奔腾咆哮而下,在很短时间内将大量泥沙、石块冲出沟外,在宽阔的堆积区横冲直撞、漫流堆积,常常给人类生命财产造成重大危害。那么，面对泥石流该如何避险呢? ????????"
248,【暴雨蓝色预警信号】
249,#送别#7月21日北京遭遇61年以来最强降雨，在这场暴雨灾害中，北京市公安局燕山分局向阳路派出所所长李方洪在救助群众时，突然被一根带电电线杆斜拉钢索击倒，壮烈牺牲，年仅45岁。今天上午，李方洪烈士遗体告别仪式将在八宝山殡仪馆举行，我们将在这里送别英雄。 ????????
250,【补办雨中丢失车牌无需报案证明】这次暴雨很多车主在涉水时丢了车牌，市交管局了解到这一情况后，暂简化了补办车牌程序。丢失车牌的车主补牌时不用再到派出所开具报案证明，不用把车开到现场查验，拿本人身份证明原件和复印件，填写《机动车牌证申请表》可到任意一个车管所补办，咨询电话87625155。 ????????
251,昨晚暴雨突降，丰台区张仪村路遭遇雨水淹没，造成断路。两辆公交车和一辆宝马轿车在积水中熄火，当时公交车正停在积水最深处，水深有将近80厘米，两辆公交车上困了50多名乘客。丰台区五里店消防中队消防员到达现场后，迅速开展救援工作，连背带抱地把全部乘客安全疏散到了地势较高的地方。 ????????
252,根据市气象局最新预报，今天午后到夜间我市大部分地区有大雨、东部地区有暴雨并伴有雷电。降雨期间，道路通行条件相对复杂，大家如出行请一定避开下凹式桥区及低洼路段行驶。特别是降雨极易造成山区山洪、泥石流、山体滑坡等灾害发生。请不要前往东北部山区及其它山区周边的旅游景点游玩，保证安全。 ????????
253,"#车辆认领提示#7月21日特大暴雨导致京港澳高速出京方向17.5公里南岗洼路段部分车辆被淹,经打捞现已被拖至相关停车场。车主提供身份证、驾驶证、车辆行驶证等有效证件原件及复印件,由民警进行登记并开具发放证明后,即可将车领走。认领电话:010-83669034 认领地址:丰台区卢沟桥乡张仪村通达停车场内。 ????????"
254,"#雷雨天安全提示#遇暴雨雷电天气,车辆车壳是金属的,有屏蔽作用,车厢内是躲避雷击的安全处,但要把车窗关严。经雷电区域时最好不要使用收音机,有室外天线的车辆要将天线收回。如发生爆胎,不要在有雷电时换胎,尽量避免接触和汽车关联的金属物。特别提醒:摩的、拖拉机、摩托车等在雷电发生时没有屏蔽作用。 ????????"
255,【最强暴雨中的最美北京人】暴雨无情，人间有爱，当7月21日最强暴雨袭来，这座城市经受着严峻考验，这座城市也彰显着北京精神。7月23日的《北京新闻》推出特别报道，向在抗洪抢险中以身殉职的燕山公安分局向阳路派出所所长李方洪致敬。????O网页链接 ????????
256,"#雷雨天安全提示#暴雨雷电天气,手机在开机状态,特别是在打电话时电磁波信号较强,容易引发""感应雷""。一旦在雷击区域打手机,雷电干扰手机信号就会""烧""坏手机;如果人在空旷地带,人和手机极易受到雷电伤害,所以在空旷的环境中应关闭手机,以免遭到意外伤害。乘坐汽车等遇打雷闪电,也不要将头手伸出窗外。 ????????"
257,市气象台发布暴雨蓝色预警，预计今天傍晚至夜间，本市东部（大兴、通州、平谷、密云）将有暴雨，雨量将达到50毫米以上。其它大部分地区有大雨到暴雨，累积雨量在30-50毫米。提醒广大市民提前做好防范措施，尽量减少出行。
258,#雨天防触电#雨天不要靠近架空供电线路和变压器，更不要在架空变压器下避雨。大风有可能将架空电线刮断，而雷击和暴雨容易引起裸线或变压器短路、放电，对人身安全构成威胁。也不要在电杆、路灯、信号指示灯避雨，以防止意外触电。 ????????
259,【山区发生洪水、泥石流如何处置？】 1.山区旅游时遇暴雨雷电时如何自我保护？您在山区旅游遇到暴雨、洪水时要立即停止旅游，尽快下山。下山时要避开山体容易滑动的地区，不要在山沟内避雨，防止上游下雨形成的洪水使您在不知晓的情况下被洪水冲走。
260,#雨夜奋战坚守为民7000交警感动市民群众#21日，北京出现强降雨天气，此次强暴雨为北京61年来最大降水。雨情就是命令，全体交警全力以赴、昼夜奋战，全力做好雨天交通应急保障工作，再次用实际行动诠释了“忠诚为民”的本色。以下照片引自部分媒体和网友拍摄照片。 ????????
261,"#悼念亲人 致敬英雄#截至22日17时,7.21北京暴雨已致37人死亡。在抗击暴雨过程中:燕山公安分局向阳路派出所所长李方洪在救援被困群众时不幸牺牲,密云大城子镇镇长李建民、房山韩村河镇副镇长高大辉、房山长阳供水厂抢险队郭云峰牺牲在抗灾一线……让我们在微博上点燃蜡烛,向逝者致哀!向英雄致敬! ????????"
262,#暴雨中的感动#大雨中，行驶车辆很难判断难道路涉水情况，很多执勤民警站在积水中，以自己的身体做标杆，让司机对水深能有准确判断，如果水在交警的膝盖部位，车辆可以通过，如果水超过了交警的腰部，车辆就不能通过。 ????????
263,#暴雨中的感动#大家帮助大家 //@北京市民政局:好人，一生平安！
264,#暴雨中的感动#7月21日晚，滞留在首都机场的旅客达8万多名，一些滞留乘客的微博引起了众多网友的关注。同样由微博发起，市民志愿者们开始了自己的帮助行动。从21日晚上12时30分到22日凌晨5时30分，至少有200余辆私家车参与了到机场的义务接送活动，接送旅客达500人次。微博让关爱在雨夜传递 ????????
265,#暴雨中的感动# 网友网络求助“山洪爆发，有上百个小学生被困北京房山青龙湖少年军校基地。”消防部门派出50人的救援力量赶赴现场。被困的104名学生和9名老师，全部安全转移。救援人员还准备了充足的热水和食品，提供给被困的老师和学生。参加救援的消防员说“孩子们没事，请家长放心。” ????????
266,#暴雨中的感动#暴雨使广渠门桥下一片汪洋，车辆搁浅水中，22时许，消防员找到被淹车辆位置将绳拴在车上，开始往回拉被困车辆。水深车沉，救援人员拉不动，一位民警着急的大喊：“谁来帮忙拉一把？”周围的群众纷纷围拢上来，齐心协力拉起绳子，一起将车拉出深水区。感谢所有伸手相助的朋友们。 ????????
267,"#暴雨中的感动# 46岁的李成友，是海淀环卫中心二队魏公村班的一名普通的清洁工，负责中关村南大街西侧辅路的道路保洁。大雨中,他用手掏的方式清理了12个雨水箅子，积水在身后渐渐下降。李师傅说:“当时我也没多想，就想着赶紧让人能走、车能跑，这不是我的工作嘛。” ????????"
268,雨中车辆受损的朋友们请注意：北京保险行业协会提示大家，因本次暴雨造成出险车辆较多，救援公司不能保证及时施救，在保险公司无法及时查勘现场的情况下，经保险公司同意，消费者可以使用手机或照相机拍下现场照片，然后直接与修理厂联系，之后再通知保险公司对事故车辆进行查勘定损。 ????????
269,面对这次罕见的暴雨灾情，市公安局全警投入到抢险救灾工作中。针对暴雨灾害导致京石高速公路等路段交通中断、房山拒马河上游水流量暴涨、部分区域发生严重积涝灾害等紧急情况，市公安局警用直升机紧急出动投入到抢险救灾中，与地面警力形成立体化抢险格局。 ????????
270,"21日19时许，白纸坊派出所接到群众求助，盆儿胡同一地下室严重积水，被困的还有78岁老人和2岁儿童。两位民警顶着暴雨在齐腰深的水中艰难徒步进入小区，到达地下室后发现一家三口被困在屋中，水已经没过床了。民警搀扶着老人,抱着孩子,将一家三口救出,送到派出所妥善安置,就又赶赴到下一个求助现场。 ????????"
271,"昨日我市遭遇强降雨,北京市公安局公交总队前门站派出所、土桥站派出所在疏导交通的同时,向群众发放简便雨衣3100余件。暴雨开始后,郭公庄站派出所政委陈付川立即赶到六里桥东站东南出站口工作,冒雨在齐膝深的积水中为一别克轿车打捞车牌。由于司机当时没有察觉便离去,陈付川电话通知失主到所领取车牌。 ????????"
272,昨天（7月21日）午后至夜间，本市迎来入汛以来最强降雨，局部地区达到大暴雨等级，导致我市复兴门桥、莲花桥等下凹式立交桥及地势低洼路段出现了不同程度积水，造成部分路段交通受阻。交管部门按照应急预案第一时间全面启动雨天一级加强上勤方案，7000名交警全警上路，加大交通巡逻管控疏导力度。 ????????
273,"昨晚,怀孕三个月的李女士在家中身体不适,有先兆流产迹象,因暴雨根本打不到车,焦急的一家人报警求助。海淀分局北太平庄派出所民警迅速赶到明光小区,接上李女士一家赶赴最近的人民医院。路上民警一边安抚焦急的一家人,一边选择最佳路线绕开拥堵路段,30分钟顺利抵达。经检查,李女士和腹中的胎儿没有危险。 ????????"
274,在21日的暴雨中不少汽车中途熄火，“瘫”在路中。图为石景山交警队的执勤民警正帮助司机将熄火的汽车推至安全区域。 ????????
275,今日暴雨导致广渠门铁路桥下积水，有两车辆陷入水中。经紧张工作，车已被拉至安全地带，被困人员已被送往医院。 2白桥大街 ????????
276,大家可以放心啦！//@高军: 今日北京骤降暴雨，我的好友@夏芒 和女儿以及其他一众人员被困在北京房山区云居寺下面的小荷之家，经电话沟通后，在微博发布求助信息，得到众多网友的关注。@平安北京 @北京消防 接到求助后，迅速出警，刚才已经抵达现场，接到了被困的人员！谢谢所有参与救援的人员。
277,"前晚暴雨突袭京城,21时许莲宝路口塌陷一深约5米大坑,下面还有1米多积水。一名路过女孩儿不慎坠坑,一名前来救援的小伙子也掉入坑中。为防止二次塌方,警方将事故路段交通封锁,疏散围观群众,消防员将坑两侧所停社会车辆用绳索固定,架设两节拉梯竖入坑中,坑内两人先后在消防员保护下被成功救出无生命危险。 ????????"
278,#雨天行车请注意#注意集中精力。雨天行车，公路情况复杂，驾驶人驾驭车辆的难度加大，容易产生焦躁情绪，同时需要处置的突发情况增多，危险性大，驾驶人要加倍小心谨慎，高度集中精力。当遇到暴雨时，严重影响道路安全和行车驾驶人视线，最好不要出车，在高速公路上时，最好到服务区休息。 ????????
279,#雨雾天气出行提示#雨天行车要保持安全距离。司机要注意观察雨中的行人和骑车者，由于行人头戴雨帽，致使视线及听觉都受到限制，要预防其突然转向或滑倒。遇到大暴雨或特大暴雨，刮水器的作用不能满足能见度要求时，不要冒险行驶，应选择安全地点停车，并打开示宽灯，待雨小或雨停时再继续行驶。 ????????
280,#驻区那点儿事儿#【王龙忠】胡同里基本都是老房、老树，一遇到恶劣天气，容易出事儿，所以我特关心天气预报，一听说会有大风大雨天气，我都会组织人提前做好准备。这不在去年6月那场暴雨了，留题迹胡同的一棵古树折了，压到了好几辆车，把路也给堵了，我连忙组织人、联系相关单位处理。 ????????
281,#重要提示#预报明天有大到暴雨，童鞋们要多加注意！先给大家普及下防范知识哦~多学些总是好的。 ????????
282,#给您提个醒#看着外边的天气，小编这心里打鼓啊，不会今晚就倾盆大雨吧~盆友们睡觉时记得关好窗啊！明天有出行计划的盆友们要注意了啊，明天预报怀柔雷阵雨转大到暴雨，气温29℃～18℃，微风；明天能不出门就尽量不要出门了，窝在家里吧！！~ ????????
283,#重要提示#暴雨来临时，很多朋友都出于慌乱状态中，而忘记该如何正确处置~今天小编为大家普及一下暴雨时应如何处置的应急知识~有需要的童鞋果断转走啊~ ????????
284,//@北京发布: 谢谢您的提醒，北京正按照“一桥一策”的原则，对全市立交桥特别是易积水桥区全面进行排查、整改，既确保主汛期安全，又要长远解决问题。 //@厕所的灯:北四环主路，中关村附近，大概2-3公里深槽路段，在北京21号暴雨时没有积水，汽车飕飕的开，应该去考察一下排水的设计
285,#暴雨过后# 连日来，怀柔的环卫工人奋战在区内的大街小巷，对路面的淤泥进行清洗~环卫的城市美容师们，你们辛苦啦~ ????????
286,#暴雨过后#【怀柔为因雷雨停电造成断水的居民送水】因7月27日晚强雷雨天气，导致雁栖水厂停电，造成顶秀美泉小镇、光织谷等四个住宅小区2900户居民的生活用水暂时中断，居民正常生活受到影响。7月28日凌晨，区水务局立即出动应急供水车，不间断的为小区居民免费送水。 ????????
287,#安全度汛#【北台上水库向怀柔水库调水结束】因“7.21”暴雨，怀柔北台上水库水位超过汛限水位。为确保水库运行安全，保证水库下游人民生命财产安全，经市防汛抗旱指挥部研究决定，自7月23日下午4时起至7月29日早8时，北台上水库向怀柔水库调水，调水总量477万立方米。目前已全部结束。@水润京华 ????????
288,#重要提示#市防汛办提示您：30日夜间到31日白天本市将有中到大雨过程，东南部地区有暴雨，降雨极易造成山洪、泥石流、山体滑坡等灾害，相关部门已发布暴雨蓝色和地质灾害黄色预警。请广大市民远离河道、山区，注意防范泥石流、雷电等灾害，加强自身防护，确保人身安全。 ????????
289,#带您转基层#【庙城镇清理泄水渠“泄”百姓后顾之忧】7·21暴雨后，为防止再次出现暴雨突袭，庙城镇成立镇村两级抢险队伍21支，镇包村干部驻村协助开展村级防汛工作，安排专项资金充实防汛物资，并立即启动镇域内排水管道、泄水渠的拓宽清理工作。 ????????
290,【怀柔受灾农户获赔200万元】“7??21”特大暴雨后，怀柔有关单位迅速联系中国人保、中华联合保险公司，对当地设施大棚、玉米、果品的受灾情况进行实地勘察，及时对农户进行补偿救助。截至目前，入险受灾农户已获得保险赔付200余万元。“7??21”特大暴雨共造成怀柔受灾农业面积达6598亩，受灾户150户。 ????????
291,【怀北西庄村暴雨过后抢修排水管道】近几天的强降雨使得怀北西庄村两处十余米长的重要排水管道被淤泥堵塞，一处路面出现一米深的塌陷，涉及到村内近30户村民的排水和出行需求。为尽快解决这一关系到村民生命财产安全的大问题，村里出资一万余元，组织工人和车辆连日抢修，更换新的排水管。@北京发布 ????????
292,#紧急备战#据区防汛指挥部统计数字显示，27日夜间到28日早8时，我区自南向北出现大范围降雨，多个监测站点达到暴雨级别。平原地区平均39.8毫米，山区地区平均34毫米。其中，黄坎降雨量最大，达到93.1毫米。区领导坐镇指挥全区各区直单位、镇乡启动防汛应急预案，采取防汛抗洪相关应对措施。 ????????
293,#紧急备战#21日的大暴雨造成京加路严重积水，路面交通中断。日前，区市政市容委采取积极措施，组织180余人，出动40台班对京加路全线11.3公里排水主管进行检查，疏通管道600余米，排淤200余方。将此路段排水管道与中高路排水主管连通，从而使京加路排水管道全线贯通，保障了市民出行更加畅通、便捷。 ????????
294,#给您提个醒#昨晚的一场大雨可能让很多人还没缓过劲来，不过大家不能掉以轻心哦！预报今天还有雨，大家要做好准备哦~【怀柔天气 2012.07.28 早】今天星期六，怀柔 白天 暴雨，夜间 小到中雨，气温 27℃～22℃，微风； ????????
295,今天午后还有大到暴雨，抓紧时间学习。
296,市防汛办提示：28日午后到夜间本市将有大雨过程，东部地区有暴雨，降雨极易造成山洪、泥石流、山体滑坡等灾害，相关部门已发布地质灾害黄色预警。请广大市民远离河道、山区，注意防范泥石流、雷电等灾害，加强自身防护，确保人身安全。 ????????
297,雁栖镇镇村干部带头做好灾后重建??????????7．21特大暴雨过后，雁栖镇山区、平原等受到不同程度的灾害，7月23日，镇机关立即召开全体机关大会，通报全镇受灾情况，会后包片、包村干部入村与村干部进行灾后统计，共同做好灾后重建工作。????...(使用@太长了工具 发布 O网页链接 ) ????????
298,去市里的童鞋注意啦~暴雨天气一定要避开这这低洼路段哦~
299,#重要提醒#【怀柔天气 2012.07.26 晚】【怀柔】 明天 雷阵雨转中雨，气温28℃～24℃，微风；后天 中到大雨转阵雨，气温 27℃～23℃ 。今天的暴雨与我们擦身而过，但是明后天将有新一轮降雨，大家减少出行，注意安全~ ????????
300,沉痛悼念在7·21暴雨灾害中遇难的同胞！致哀！ ????????
301,#紧急备战#【水务局确保水库安全】7月21日，我区迎来今年最强一次降雨过程，全区普降大暴雨，局部地区出现特大暴雨。在此次降雨过程中，区管五座水库平均降雨量接近152毫米。@北京发布 ????????
302,#紧急备战#为应对近期的大雨天气，区交通局和八方达怀柔分公司及时沟通协调，启动了暴雨应急预案：抢险应急客运车随时待命；做好道路巡查，确保公交车行车安全；加强对城区站点的巡视，做好乘客疏散工作；山区线路或支线在遇突发状况时可减少班次或就近待避；及时清理积水，避免财物损失和人员伤亡。 ????????
303,#风雨中的温暖#“7.21”特大暴雨后，怀柔区渤海、琉璃庙、怀北、庙城等镇乡的农作物受到了不同程度的影响。为使受灾的农户第一时间得到救助，区农委联系中国人保、中华联合两家保险公司，对设施大棚、玉米、果品的受灾情况进行实地勘察，及时对农户进行补偿救助，为农户分忧解难。@北京发布 ????????
304,今天，怀柔区委宣传部通过手机短信的形式，向区内40万市民发布天气预警信息以及怀柔低洼重点区域信息，还对暴雨等极端天气如何应对进行了提醒，大家都要加强防范意识哦~怀柔的童鞋们，今天你收到这样一条温馨短信了吗？@北京发布 ????????
305,今天，怀柔区委宣传部通过手机短信的形式，向区内40万市民发布天气预警信息以及怀柔低洼重点区域信息，还对暴雨等极端天气如何应对进行了提醒，大家都要加强防范意识哦~怀柔的童鞋们，今天你收到这样一条温馨短信了吗？[呵呵] ????????
306,#重要提示#因7月21日大暴雨的影响，很多地方的土壤含水量处于饱和状态，也使很多路段出现积水现象，为车辆和行人过往造成极大不便。今天小编将怀柔容易出现积水点的路段为大家奉上，敬告广大朋友们在雨天出行时，尽量选择绕行，避开易积水点，以防出现车辆误陷等情况~ ????????
307,#紧急备战#为应对暴雨天气，区消防支队紧急召开会议，紧密部署。救生衣、手抬泵、手电……消防队员们将一切准备做到最完美~目前，全部人员在岗在位，中队实施二级战备~为我们的消防战士鼓掌~ ????????
308,#紧急备战#自今天发布暴雨预警后，区第一医院便紧急召开会议，针对暴雨可能出现的各种伤亡情况，做了针对性布署，除了应急小分队人员做好准备外，骨科、外科、五官科、检验科、手术室、后勤等科室的人员都要进入临战状态，确保有突发伤亡事件时，病人能够得到及时救治。 ????????
309,#怀柔发布#怀柔区积极采取措施应对今晚暴雨预警，要求各指挥部、各成员单位行政一把手24小时在岗值守，抢险队伍一线备勤，加密监测、提前预警，抢险车辆、物资保障到位，通讯24小时畅通；认真做好危旧房屋抢修抢护，低洼院落群众避险，确保人民群众生命财产安全和城市运行良好。@北京发布 ????????
310,#重要提示#根据市气象局最新天气预报，预计7月25日至26日和27日至29日我区将有两次强降雨过程。由于7月21日全市特大暴雨，致使全市土壤含水量已经饱和，敬请广大市民注意，雨天尽量减少外出，加强防范。 ????????
311,#给您提个醒#根据气象预报显示，近期将有不同程度的降雨！在此小编提醒各位盆友，近期尽量减少出行。尤其是一些爱好旅游的盆友哦~今天小编将怀柔区突发性地质灾害现状及易发程度分区图奉上，请各位多加关注~~同时提醒广大爱好漂流的盆友们，暴雨天气会瞬间增加河流涨势，切记不要进行漂流等危险活动~ ????????
312,#给您提个醒#21日的一场强降雨给全市各郊区县都带来了不同程度的影响~今天怀柔白天，雷阵雨，夜间 大雨，气温 28℃～22℃；盆友们一定要做好防范准备。很多盆友都说暴雨，却对暴雨的等级和防护缺少认知，今天小编和大家一起来学习，有关暴雨的知识~再次提醒大家，一定要做好预防和应急工作，确保安全。 ????????
313,#风雨中的温暖#渤海镇三岔村党支部书记、村委会主任刘秀英。在这次北京特大暴雨灾害中，她始终坚持战斗在抢险救灾最前沿，全力实施抢险救灾。??????????????????????????????????临危不乱，部署得当????????????从7月20日根据上级政府北京全...(使用@太长了工具 发布 O网页链接 ) ????????
314,#给您提个醒#21日的强降雨刚刚落幕，据市气象局介绍：今日午后，全市可能迎来新一轮强降雨，最大降水出现在东部地区，可能达到中到大雨，不排除个别区域出现暴雨。小编提醒盆友们，强降雨天气，应尽量避免开车出门，看到积水严重的低洼地段要尽早撤离以避开危险，更不要存在侥幸心理试图过湍急的水流。 ????????
315,#风雨中的温暖#【暴雨中流淌温暖与感动】7月21日午后至22日凌晨，北京市遭遇61年来最强暴雨，强降雨持续近16小时。怀柔区北房镇的降雨量达234毫米，是全区雨量最大的地区。随着瓢泼大雨不停的倾盆而下，宰相庄村的书记吴玉海再也坐...(使用@太长了工具 发布 O网页链接 ) ????????
316,#风雨中的温暖#环卫中心班组长马雪芹，虽然外表柔弱，但干起活来毫不逊色。21号暴雨，迎宾南路铁路桥下是积泥沙最严重的路段，由于下半年她负责迎宾路段，作为班组长，22号的清淤工作她更是干在人先。5点早班的时候该路段主路上积满了道路...(使用@太长了工具 发布 O网页链接 ) ????????
317,#漫游怀柔#【京郊雨后碧水满湖】暴雨过后的怀柔区雁栖湖蓝天碧水、绿树相映，吸引众多游人前来垂钓观光。 ????????
318,风雨过后总会有彩虹~相信此次暴雨给很多人都留下了不一样的记忆。不管是好是坏，我们都要坚信，明天会更好~//@水润京华: 16万余人参加抢险救援
319,#风雨中的温暖#【大雨来临的时刻】7月21日，一场大到暴雨来临，袭击了全市各个郊区县，雁栖镇也迎来了多年没有遇到的大暴雨，这场特大暴雨致使雁栖镇111国道雁栖段两侧80多亩果园、71亩菜地、232亩农作物被淹，不夜谷内冲走100...(使用@太长了工具 发布 O网页链接 ) ????????
320,#风雨中的温暖#【积极应对暴雨考验】7月21日，北京地区出现自1951年有完整气象记录以来最大暴雨，暴雨导致怀柔地区部分供电线路受损，部分客户用电受到影响。灾情发生后，怀柔供电公司及时启动应急响应预案，出动抢修人员，迅速恢复供电...(使用@太长了工具 发布 O网页链接 ) ????????
321,#风雨中的温暖#【抬也要抬走！不让一位乡亲留在险村】7月21日，特大暴雨袭击怀柔区琉璃庙。全镇151户、462位村民在这次大暴雨中紧急转移，当夜全部得到妥善安置。 　　前天上午9时，记者来到琉璃庙镇东峪村，一条5米宽的小河穿村而...(使用@太长了工具 发布 O网页链接 ) ????????
322,#风雨中的温暖#【暴雨夜：那些闪光的身影】7月21日的大暴雨，让怀柔镇的许多机关领导和干部都有了一个不眠之夜。怀柔镇大屯村属于低洼地段，又因区里修联络线，铺设雨水管道工程暂停，遗留口正好在大屯村边。那天的大雨，使地面雨水和高架桥...(使用@太长了工具 发布 O网页链接 ) ????????
323,#怀柔发布#【我区雨后地表水得到回补】7月21日，我区迎来一场强降雨过程，全区普降大暴雨，局部地区出现特大暴雨。虽然此次降雨给我区防汛工作带来了巨大考验，但是由于此次降雨历时长、雨量大、分布范围广，我区水库、河道等地表水也得到了充分回补。 ????????
324,#给您提个醒#【怀柔天气 2012.07.23 早】今天星期一，怀柔 白天 晴，夜间 多云，气温 32℃～21℃，微风；今天缕缕阳光洒向大地，沐浴着倾城的阳光，美好一天开始了。在这样温暖的阳光下，似乎让很多人开始遗忘周六的那场暴雨侵袭。不过我们不会忘记在这场救援中死去的英雄~愿他们一路走好~ ????????
325,#给您提个醒#昨天一场罕见的大暴雨赶走了闷热天气，今晨空气清新。目前街道上已并无太多积水~白天到夜间，多云，气温 31℃～21℃，微风；盆友们可以放心的逛逛街，或四处游玩儿了，但小编提醒大家，还是要随时带上雨具，做好防护准备。在这里，小编还要向昨晚奋战在防汛第一线的朋友们表示敬意~辛苦啦~ ????????
