ID,微博内容
239,#地震快讯#中国地震台网正式测定：05月10日16时06分在四川省雅安市芦山县、宝兴县交界（北纬30.3度，东经102.9度）发生3.2级地震，震源深度12千米。（ @中国地震台网速报 @陕西都市快报 @第一新闻 @陕西传媒网 @陕西发布 ） ????????
240,#地震快讯#中国地震台网正式测定：05月10日12时12分在四川省雅安市天全县、芦山县交界（北纬30.1度，东经102.9度）发生3.1级地震，震源深度18千米。（ @中国地震台网速报 @陕西都市快报 @第一新闻 @陕西传媒网 @陕西发布 ） ????????
241,#地震快讯#中国地震台网正式测定：05月09日20时18分在四川省雅安市芦山县（北纬30.3度，东经103.0度）发生3.4级地震，震源深度17千米。（ @中国地震台网速报 @陕西都市快报 @第一新闻 @陕西传媒网 @陕西发布 ） ????????
242,#地震快讯#中国地震台网正式测定：05月06日20时06分在四川省雅安市芦山县（北纬30.3度，东经103.0度）发生3.0级地震，震源深度17千米。（ @中国地震台网速报 @陕西都市快报 @第一新闻 @陕西传媒网 @陕西发布 ） ????????
243,#地震快讯#中国地震台网正式测定：05月04日19时29分在四川省雅安市芦山县、宝兴县交界（北纬30.3度，东经102.9度）发生3.3级地震，震源深度14千米。（ @中国地震台网速报 @陕西都市快报 @第一新闻 @陕西传媒网 @陕西发布 ） ????????
244,#地震快讯#中国地震台网正式测定：05月03日05时01分在四川省雅安市天全县、芦山县、宝兴县交界（北纬30.2度，东经102.8度）发生3.2级地震，震源深度19千米。（ @中国地震台网速报 ） ????????
245,#地震快讯#中国地震台网正式测定：05月02日21时16分在四川省雅安市芦山县、宝兴县交界（北纬30.3度，东经102.9度）发生3.1级地震，震源深度18千米。（ @中国地震台网速报 ） ????????
246,#地震快讯#中国地震台网正式测定：05月02日20时49分在四川省雅安市芦山县、宝兴县交界（北纬30.3度，东经103.0度）发生3.0级地震，震源深度17千米。（ @中国地震台网速报 ） ????????
247,//@中国地震台网速报:#四川雅安地震# 今晨又增加一次4级余震！截至5月01日10时整，共记录到余震6639次，其中3.0级以上余震117次：5.0到5.9级4次，4.0到4.9级22次，3.0到3.9级91次，目前最大余震5.4级。
248,中国地震台网正式测定：5月1日2时14分在四川省雅安市芦山县、宝兴县、天全县交界（北纬30.2度、东经102.9度）发生4.1级地震，震源深度14公里。 ????????
249,//@中国国际救援队:这是微博灾情速报（收集）系统实验平台关于此次雅安地震的微博分布情况。很多微博为我们提供了非常有价值的信息。我们将继续努力，通过新媒体的新特点探索出更加实用的功能。在此，我们也再次感谢大家的支持和参与！@中国地震台网速报
250,中国地震台网正式测定：04月29日20时43分在四川省雅安市芦山县（北纬30.2度，东经103.0度）发生3.1级地震，震源深度16千米。 ????????
251,中国地震台网正式测定：04月28日06时34分在四川省雅安市芦山县（北纬30.2度，东经102.9度）发生3.1级地震，震源深度15千米。 ????????
252,中国地震台网正式测定：04月25日04时51分在四川省雅安市芦山县、宝兴县交界（北纬30.3度，东经102.9度）发生3.0级地震，震源深度12千米。 ????????
253,中国地震台网正式测定：4月24日21时36分在四川省雅安市芦山县、宝兴县交界（北纬30.3度、东经102.9度）发生3.1级地震，震源深度15公里。 ????????
254,中国地震台网正式测定：04月24日05时15分在四川省雅安市芦山县、成都市邛崃市交界（北纬30.3度，东经103.0度）发生3.1级地震，震源深度18千米。 ????????
255,我在雅安，祈福雅安 //@中国地震台网速报:我在北京，祝福雅安
256,中国地震台网正式测定：4月23日22时7分在四川省雅安市芦山县（北纬30.3度、东经103.0度）发生3.8级地震，震源深度16公里。 ????????
257,中国地震台网正式测定：4月23日5时54分在四川省雅安市芦山县（北纬30.4度、东经103.0度）发生4.5级地震，震源深度19公里。 ????????
258,#芦山7.0级地震#4月22日，陕西省地震局应急现场工作队会同@新疆地震局??????现场工作队对四川雅安名山区20个乡镇的受灾情况调查工作基本结束，目前两队正加紧对当地受灾情况汇总整理，上报中国地震局前线指挥部。@陕西发布 @华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
259,#芦山7.0级地震#4月22日，陕西省地震应急现场工作队昼夜汇总整理四川雅安名山区19个乡镇的受灾情况，上报中国地震局前线指挥部。现已赴距震中芦山县较近的名山区建山乡实地察看当地受灾情况，并对受损情况进行初步评估。@陕西发布 @华商网 @西部网 @第一新闻 @陕西传媒网 @陕西蓝天救援队 ????????
260,"中国地震局决定，将4月20日8点02分发生在四川省雅安市芦山县的7.0级地震名称规范为：四川省芦山""4·20""7.0级强烈地震。这意味着这次地震的震中被正式确定为芦山县。此外，名称规范也有利于澄清此前各种不统一的说法，有利于今后资料保存和研究。@陕西发布 @华商网 @西部网 @第一新闻 @陕西传媒网 ????????"
261,#四川雅安7.0级地震#4月21日陕西省地震应急现场工作队会同新疆地震局现场工作队，在名山区政府部门的配合下，分为六个小组，分别在名山区20个乡镇，对当地严重受损的学校、企业、名胜古迹以及不同建筑结构的民居进行科学考察，查勘部分乡镇出现的滑坡等地质灾害，详细询问当地群众的受灾情况。 ????????
262,中国地震台网正式测定：04月22日07时45分在四川省雅安市宝兴县、芦山县交界（北纬30.3度，东经102.9度）发生3.2级地震，震源深度14千米。 ????????
263,中国地震台网正式测定：04月22日07时17分在四川省雅安市芦山县（北纬30.3度，东经102.9度）发生3.4级地震，震源深度17千米。 ????????
264,中国地震台网正式测定：04月22日06时21分在四川省雅安市芦山县、宝兴县交界（北纬30.3度，东经102.9度）发生3.1级地震，震源深度20千米。 ????????
265,中国地震台网正式测定：4月22日4时53分在四川省雅安市芦山县、宝兴县交界（北纬30.3度、东经102.9度）发生3.1级地震，震源深度20公里。 ????????
266,中国地震台网正式测定：04月22日03时36分在四川省雅安市芦山县、宝兴县交界（北纬30.2度，东经102.9度）发生3.8级地震，震源深度17千米。 ????????
267,22日凌晨，陕西省地震应急现场工作队会同@新疆地震局 现场工作队就四川雅安名山县的受灾情况召开会议，各灾评小组分别汇报不同乡镇的灾害损失情况。@华商网 @西部网 @第一新闻 @陕西传媒网 @陕西都市快报 @中国地震资讯 ????????
268,中国地震台网正式测定：04月21日23时25分在四川省雅安市宝兴县、芦山县、天全县交界（北纬30.2度，东经102.8度）发生3.7级地震，震源深度16千米。 ????????
269,#四川雅安7.0级地震# 较强余震仍在持续发生，截至21日22时整，共记录到余震1756次，其中3级以上余震82次：5.0-5.9级4次，4.0-4.9级19次，3.0-3.9级59次，目前最大余震为5.4级。@第一新闻 @西部网 @华商网 @陕西传媒网 @陕西蓝天救援队 ????????
270,中国地震台网正式测定：04月21日22时16分在四川省雅安市芦山县、宝兴县交界（北纬30.3度，东经102.9度）发生4.3级地震，震源深度14千米。@第一新闻 @西部网 @华商网 @陕西传媒网 @陕西蓝天救援队 ????????
271,四川雅安7.0级地震余震分布更新
272,雅安地震您感觉到了吗？
273,#雅安7.0级地震#截至21日20时整，共记录到余震1704次，其中3级以上余震81次：5.0-5.9级4次，4.0-4.9级19次，3.0-3.9级58次，目前最大余震为5.4级。@华商网 @西部网 @第一新闻 @陕西传媒网 @陕西蓝天救援队 ????????
274,中国地震台网正式测定：04月21日18时48分在四川省雅安市芦山县（北纬30.3度，东经103.0度）发生4.2级地震，震源深度19千米。@陕西传媒网 @第一新闻 @西部网 @华商网 @陕西蓝天救援队 ????????
275,#雅安7.0级地震#目前余震仍在持续，截至21日18时整，共记录到余震1642次，其中3级以上余震78次：5.0??5.9级4次，4.0??4.9级18次，3.0??3.9级56次，目前最大余震为5.4级。@华商网 @西部网 @第一新闻 @陕西传媒网 @陕西蓝天救援队 ????????
276,中国地震台网正式测定：4月21日17时41分在四川省雅安市芦山县（北纬30.3度、东经103.0度）发生2.9级地震，震源深度19公里。 ????????
277,中国地震台网正式测定：04月21日17时30分在四川省雅安市芦山县（北纬30.3度，东经103.0度）发生4.2级地震，震源深度18千米。 ????????
278,中国地震台网正式测定：4月21日17时18分在四川省雅安市芦山县（北纬30.3度、东经103.0度）发生3.1级地震，震源深度18公里。 ????????
279,中国地震台网正式测定：04月21日17时05分在四川省雅安市芦山县、成都市邛崃市交界（北纬30.3度，东经103.0度）发生5.4级地震，震源深度17千米。 ????????
280,雅安7.0级地震截至21日12时整，共记录到余震1339次，其中3级以上余震70次：5.0??5.9级3次，4.0??4.9级17次，3.0??3.9级50次，目前最大余震为5.3级。@陕西发布 @华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
281,中国地震台网正式测定：04月21日11时59分在四川省雅安市芦山县（北纬30.2度，东经103.0度）发生4.9级地震，震源深度17千米。@华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
282,#雅安7.0级地震#名山县名山中学受灾情况 @陕西发布 @华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
283,#雅安7.0级地震#陕西省地震应急现场工作队在名山县名山中学察看受灾情况。@陕西发布 @华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
284,雅安7.0级地震截至21日10时整，共记录到余震1247次，其中3级以上余震69次：5.0??5.9级3次，4.0??4.9级16次，3.0??3.9级50次，目前最大余震为5.3级。@陕西发布 @华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
285,#雅安7.0级地震#陕西省地震应急现场工作队按照中国地震局前线指挥部安排，现已在名山县境内开展应急工作。初步了解名山县死亡1人，重伤30多人，1人正在抢救，多处房屋和文物古迹受损。@陕西发布 @华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
286,据央视报道，截至今天上午7时，四川雅安7.0级地震已致162人遇难6986人受伤。其中，中小学校因地震死亡学生10人。 ????????
287,雅安7.0级地震截至21日08时0分，共记录到余震1165次，其中3级以上余震67次：5.0??5.9级3次，4.0??4.9级16次，3.0??3.9级48次，目前最大余震为5.3级。@华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
288,#关注雅安7.0级地震#震后哪些食品不能吃？@华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队
289,中国地震台网正式测定：04月21日07时50分在四川省雅安市天全县、宝兴县、芦山县交界（北纬30.2度，东经102.8度）发生3.4级地震，震源深度19千米。 ????????
290,中国地震台网正式测定：4月21日4时53分在四川省雅安市芦山县、成都市邛崃市交界（北纬30.3度、东经103.0度）发生5.0级地震，震源深度16公里。陕西地震应急现场工作队星夜驰援，由于318国道尚未修缮完毕，雅安至芦山部分道路拥堵，致使队伍行进速度缓慢，已在距雅安13km的名山县驻扎，清早向芦山进发！ ????????
291,中国地震台网正式测定：04月21日03时54分在四川省雅安市芦山县（北纬30.2度，东经102.9度）发生4.0级地震，震源深度18千米。 ????????
292,#雅安7.0级地震#微直播：陕西省地震现场工作队已经进入成雅高速，离震中区还有100多公里，预计今晚12点以前抵达芦山县。@华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
293,陕西电视台现场报道陕西省地震局应对四川雅安7.0级地震工作 O网页链接 ????????
294,雅安7.0级地震截至今日20时00分共记录到余震712次，其中3级以上余震50次：5.0??5.9级2次，4.0??4.9级14次，3.0??3.9级34次，目前最大余震为5.3级。 ????????
295,西安市民在钟楼为雅安地震灾民祈福
296,据央视最新消息，截至4月20日20:00，雅安地震已造成156人死亡，4人失踪，150多万人受灾，仅雅安就有5500多人受伤。 ????????
297,中国地震台网正式测定：04月20日19时12分在四川省雅安市芦山县、宝兴县交界（北纬30.3度，东经103.0度）发生4.5级地震，震源深度17千米。@华商网 @第一新闻 @陕西传媒网 @西部网 @陕西蓝天救援队 ????????
298,中国地震台网正式测定：04月20日18时59分在四川省雅安市芦山县、宝兴县交界（北纬30.4度，东经103.0度）发生3.8级地震，震源深度17千米。 ????????
299,四川雅安7.0级地震截至今日18时00分共记录到余震627次，其中3级以上余震44次：5.0??5.9级2次，4.0??4.9级13次，3.0??3.9级29次，目前最大余震为5.3级。 ????????
300,四川雅安7.0级地震截止今日16时00分共记录到余震516次，其中3级以上余震41次：5.0??5.9级2次，4.0??4.9级12次，3.0??3.9级27次，目前最大余震为5.3级。 ????????
301,#雅安7.0级地震#微直播：陕西省地震应急现场工作队14名成员全部抵达宁强，察看灾情后，赶赴四川灾区。 ????????
302,#雅安7.0级地震#微直播：地震发生后陕西省地震局启动地震应急Ⅱ级响应，第一批3人现场工作队已经到达汉中市宁强县。当地群众反映当时震感强烈，宁强县城房屋没有损坏，群众生活正常。@华商网 @西部网 @第一新闻 @陕西传媒网 @陕西蓝天救援队 ????????
303,四川雅安地震中，有部分伤员是因为跳楼骨折。那么地震时，住在楼房里的人怎样避震？
304,中国地震台网正式测定：04月20日15时18分在四川省雅安市宝兴县、芦山县交界（北纬30.4度，东经102.9度）发生4.1级地震，震源深度17千米。 ????????
305,#雅安7.0级地震#中国地震局消息，截至13时50分，地震共计造成71人死亡。其中芦山县死亡56人；天全县死亡3人；宝兴县死亡6人；雅安市雨城区死亡4人，1人重伤，24人轻伤；甘孜州泸定县死亡1人；洪雅县死亡1人；名山县重伤11人，120人轻伤；荥经县重伤5人。 ????????
306,中国地震台网正式测定：04月20日14时43分在四川省雅安市芦山县、天全县、宝兴县交界（北纬30.2度，东经102.9度）发生3.6级地震，震源深度16千米。 ????????
307,雅安芦山7.0级地震截至13时30分人员伤亡情况
308,中国地震台网正式测定：04月20日13时36分在四川省雅安市芦山县、天全县、宝兴县交界（北纬30.2度，东经102.9度）发生3.2级地震，震源深度16千米。 ????????
309,雅安地震已致41人遇难
310,中国地震台网正式测定：04月20日11时34分在四川省雅安市天全县、芦山县交界（北纬30.1度，东经102.9度）发生5.3级地震，震源深度11千米。@华商网 @西部网 @第一新闻 @陕西传媒网 @陕西蓝天救援队 ????????
311,#雅安7级地震#据了解，我省汉中市11个县区震感强烈，宁强县群众反映有木门晃动的声音，略阳县群众反映吊灯摇晃；宝鸡市12县市有震感，宝鸡市区和凤县震感强烈；西安市高层震感明显，群众反映吊灯、悬挂的衣物晃动，有人被晃醒，部分高层居民下楼。 ????????
312,四川雅安7.0级地震余震分布
313,四川武警部队200人已到达雅安地震现场展开救援
314,2013年4月20日08时02分，四川省雅安市芦山县（北30.3度，东经103.0度）发生级地震，震源深度16千米。本次地震震中距西安市708公里，距汉中市490公里。 这次地震发生在龙门山断裂带南段，震区50公里范围内人口密度每平方公里177人，震区100公里范围内人口密度每平方公里196人，海拔2073米. ????????
315,中国地震台网正式测定：04月20日09时26分在四川省雅安市芦山县、宝兴县、天全县交界（北纬30.2度，东经102.9度）发生4.4级地震，震源深度17千米。@华商网 @第一新闻 @西部网 @陕西传媒网 @陕西蓝天救援队 ????????
316,四川雅安芦山县7.0级地震已造成2人死亡
317,【截止目前雅安地震统计】#最新消息#①08时02分：7.0级地震；②8时06分：4.8级地震；③08时07分：5.1级地震；④08时27分:3.6级地震；⑤08时31分:4.1级地震；⑥08时37分：4.1级地震。⑦08时52分:3.7级左右地震 ????????
318,中国地震台网正式测定：04月20日08时31分在四川省雅安市芦山县、宝兴县交界（北纬30.4度，东经102.9度）发生4.1级地震，震源深度12千米。@第一新闻 @西部网 @陕西蓝天救援队 @华商网 @陕西传媒网 ????????
319,中国地震台网正式测定：04月20日08时27分在四川省雅安市宝兴县、芦山县交界（北纬30.3度，东经102.9度）发生3.6级地震，震源深度15千米。@华商网 @陕西传媒网 @西部网 @第一新闻 @陕西蓝天救援队 ????????
320,中国地震台网正式测定：04月20日08时02分在四川省雅安市芦山县（北纬30.3度，东经103.0度）发生7.0级地震，震源深度13千米。@第一新闻 @西部网 @陕西传媒网 @华商网 @陕西蓝天救援队 ????????
321,中国地震台网自动测定：04月20日08时02分在四川省雅安市雨城区附近（北纬30.1度，东经103.0度）发生5.9级左右地震，最终结果以正式速报为准。@华商网 @陕西传媒网 @西部网 @陕西蓝天救援队 @第一新闻 ????????
322,中国地震台网正式测定：04月04日06时59分在四川省雅安市芦山县、宝兴县交界（北纬30.4度，东经102.9度）发生3.2级地震，震源深度17千米。 ????????
323,#雅安地震#【四川雅安:为了最后二十二个地震伤病员】祝愿他们早日康复，早日返回家园！O网页链接 ????????
324,#感恩的心感谢有您#【雅安六一，冠军来了】31日上午，国际奥委会委员杨扬率体操王子杨威，前女排队长冯坤等5位奥运冠军随冠军基金来到四川地震灾区雅安天全县城区一小，为雅安加油，与孩子们欢度六一儿童节。冠军基金还为天全县城区一小捐赠了200万运动装备和30万体育器材等。 ????????
325,#雅安地震#【芦山灾区学校恢复营养餐供应 每个学生一盒牛奶一个卤蛋】“4·20”芦山强烈地震导致芦山县农村义务教育学生营养改善计划暂停实施。22日，芦山县恢复供应全县农村义务教育学生营养食品，目前，全县共有18所农村教育学校已全面恢复学生营养餐供应。O网页链接 ????????
326,#雅安地震#【芦山地震首部摄影画册出版】30日，国内第一部记录芦山地震的摄影画册——《4·20芦山强烈地震七日救援实记》出版，画册收录了50位摄影人的200多幅抗震救灾纪实图片，按照时间顺序编排，全方位、多视角展现了整个救援过程。 ????????
327,#雅安地震#【随垮随抢 快速抢通】地震发生后，省市交通运输部门在保通工作中做到“随垮随抢”，实现了快速抢通。截至5月29日，雅安市交通运输系统共投入各类机械5024台班，投入抢通保通人员25676人次，累计清理塌方6.5万立方米；共出动路政巡查车1970车次，施救车辆34辆，设置保通 ????????
328,#雅安地震#震后，宝兴县灵关镇165家石材企业有120多家先后投入生产。图为宝兴县灵关镇一家石材企业生产车间，工人正摆放捆包石板。 ????????
329,#雅安地震#【雅安群众过渡安置任务已完成54.5％】从30日雅安市抗震救灾第12次新闻发布会获悉，全市在过渡安置工作中，坚持就近就地安置、安全适用的原则，工作平稳有序推进。截至5月27日，全市过渡安置已完成任务的54.5％，市指挥部确定的6月10日前基本完成、6月30日前全面完成的要求，可望如期完成。 ????????
330,#感恩的心感谢有您#【灾区孩子进京感恩——带回“将军梦”】地震发生后，天全县首任县委书记、98岁高龄的开国将军李中权心系灾区，向雅安灾区捐款10万元。天全孩子们的北京之行，就是要将亲手准备的礼物送给将军爷爷，祝福将军爷爷健康长寿。同时，也带回了老将军对革命老区的“三 ????????
331,#中国梦新家园#【芦山地震灾区考点全面修复达标 考生只待高考】“通过加班加点的施工，认真仔细的调试，中学标准化考点全面修复达标了！”2013年高考在即，雅安地震灾区芦山、天全两地考生已确定在成都考点参加高考，宝兴、名山等地因地震受损的标准化考点目前已经全部修复完成。O网页链接 ????????
332,#感恩的心感谢有您#【15名雅安灾区儿童在邵阳欢度“六一”】“沐浴爱的阳光、快乐成长！”今日，“梦想风车计划??湘川爱心接力”关爱雅安地震灾区留守儿童心理重建夏令营行动来到邵阳市金贝贝幼儿园举办见面会活动，15名雅安灾区小朋友在此渡过了一个欢快、难忘地六一儿童节。O网页链接 ????????
333,#中国梦新家园#【第四届雅女选拔活动拉开帷幕】传播雅女事迹，弘扬灾区精神！今日，“东科??原山墅大爱雅女??感动雅安”第四届雅女选拔活动新闻发布会举行。本届选拔更加注重挖掘雅女的心灵美和人格美，特别是“4??20”芦山强烈地震发生后，体现出坚强、勇敢、无私无畏，心存大爱的优秀雅女。据北纬网 ????????
334,#雅安地震#【路况信息】 29日，国道318线天全县境内K2722+400两路乡冒水孔处发生泥石流，4000立方米土石堆积在公路上，其中一块200立方米巨石阻断交通。天全县交通运输局立即组织人员抢险，截至昨日18时，大型机具已经运抵现场，预计30日上午对巨石进行爆破移除，6月1日15时前抢通。 ????????
335,#感恩的心感谢有您#【中国平安联合百度为雅安儿童送出3万份大病医保】5月24日11时至12时，短短一个小时内，总共有58万名网友参与了“公益一小时，为爱送平安”活动，中国平安与百度联盟以网友的名义捐出3万份“大病医保”，总保额达58.6亿元。这意味着，雅安地震震中芦山县的所有 ????????
336,"#雅安地震#【无人收购 150吨中药材告急】 西河片区是宝兴县主要的中药材种植基地,地震发生以来,全西河片区目前滞销药材的数量在150吨左右。药材运不出去,仓储成了目前最亟需解决的问题,修建一个2000平方米的标准化中药材仓库迫在眉睫。但仓库投资上百万,仅依靠合作社,势单力薄。O网页链接 ????????"
337,"#雅安地震#【多管齐下防内涝 120毫米暴雨也不怕】雨城区沙湾村红旗组背靠金凤山,地势低洼。往年一到雨季,山上的水全部流下来淤积在村子里,最严重时水位超过路面50厘米。这样的地方在姚桥新区还有4处,涉及居民数千人。雨季即将到来,如何有效防止内涝？“防内涝土办法”帮您分忧。O网页链接 ????????"
338,26日，北京成龙慈善基金会联合北新建材“圆梦”房屋援建雅安老人安置院发车仪式在北新国家住宅产业化基地举行。????????成龙先生表示：“雅安发生地震，我们业内的很多人士也都百感交集，想要对雅安的不幸有所贡献。此次我们联系北新建材为雅安震后失去亲人、无家可归的老人们提供新型O网页链接 ????????
339,#感恩的心感谢有您#【朱之文为雅安捐款50万】28日上午，农民歌手朱之文在 “乔军、梁智和朋友们爱心演唱会”上透露，在雅安地震发生时，他给受灾群众捐款了50万。而之所以直到现在才说出来，是怕被网友质疑炒作。他表示，“不管大家是不是说我炒作，我只要对得起自己的良心就行了。” ????????
340,#感恩的心感谢有您#【结合雅安优势 发展灾后产业项目】地震发生后，长江商学院校友会先后通过壹基金、红十字会等慈善机构，向我市提供灾后援助累计达1.9亿元。28日，市委书记徐孟加会见了长江商学院校友会代表团，向长江商学院校友会对灾区的支持和帮助表示感谢，希望长江商学院校 ????????
341,#感恩的心感谢有您#【军民心连心 携手抗震救灾】28日，成都军区空军抗震救灾现场指挥部向我市赠送了“军民一家鱼水情深 众志成城共渡难关”的锦旗。市委书记、市“4·20”芦山强烈地震抗震救灾指挥部指挥长徐孟加对抗震救灾期间成空部队对雅安人民的帮助表示衷心感谢。 ????????
342,#中国梦新家园#【切实推进灾区生态发展型重建】 雅安独具的生态环境和丰富的自然资源决定了芦山地震灾区恢复重建应当走生态发展型重建之路。因此，设立“雅安生态发展特区”很有必要，这是对党的十八大提出的生态文明建设的有效探索。且看专家如何解读。 O网页链接 ????????
343,#雅安地震#【芦山灾区所有新建、改建和扩建工程不得随意降低设防标准】《四川省建设工程抗御地震灾害管理办法》将于6月1日起施行。省住建厅要求，芦山地震灾区恢复重建必须全面落实《办法》规定的程序和各项制度，所有新建、改建和扩建工程不得随意降低设防标准。同时，要求在全省 ????????
344,#雅安地震#【雅安震后首次开展社保基金现场监督】近日，雅安市人社局组织检查组对名山区开展了社保基金现场监督，这是雅安震后首次开展社保基金现场监督。检查组督促名山区社保经办机构要完善信息系统异地灾备方案，确保灾后群众能按时足额领到“养命钱”。 ????????
345,#雅安地震#【双重保护 抗震系数大大提高】28日，名山区万古乡九年一贯制学校里，修复加固完的主楼焕然一新。从接到维修加固任务到交付使用，中国电建水电七局仅用了一个月时间。施工方给墙体做了“双重保护”——先挂钢筋网，再在钢丝网上浇混凝土，使墙体更坚固牢靠，抗震系数大 ????????
346,#雅安地震#【《四川省“4·20”芦山强烈地震港澳捐赠资金管理办法》出台】 为提高港澳捐赠资金管理工作的透明度和公信力，促进捐赠资金管理使用更加规范、高效、公开，我省专门制定了《四川省“4·20”芦山强烈地震港澳捐赠资金管理办法》。 《办法》规定，在使用管理方面，定向捐赠 ????????
347,#雅安地震#【省委常委会议研究“4·20”芦山强烈地震灾后恢复重建有关工作】 28日，省委书记王东明主持召开省委常委会议，研究“4·20”芦山强烈地震灾后恢复重建等有关问题。会议决定撤销四川省“4·20”芦山强烈地震抗震救灾指挥部，组建四川省“4·20”芦山强烈地震灾后恢复重建委 ????????
348,#中国梦新家园#【下月底 公共wifi覆盖雅安全城】“4·20”芦山强烈地震后，所有通讯不畅，雅安市数个试点运行wifi区域起到了很大作用，市民在第一时间连接免费wifi，通过微信、微博等平台与亲人获得联系。地震后，雅安市wifi工程一直在推进。据悉，目前试点区域已超过30个，预计将 ????????
349,#雅安地震#【应急抢险“五到位”】 5月24日晚，雨城区姚桥新区应急抢险队仅用了15分钟就将100余名村民疏散至紧急避难区。缘何如此迅速？ 据姚桥新区党工委书记李海霞介绍，姚桥新区管委会用了应急抢险“五个到位”，即物资到位、人员到位、检测到位、服务到位、演练到位。O网页链接 ????????
350,#雅安地震#【等待放行的5分钟】5分钟是S210上规定的间隔放车时间。地震后，为保障过往车辆安全并尽快修复S210线，芦山至宝兴42公里的道路按照拥堵节点设4个关口进行交通管制，200多名交警在宝兴县各个关口，维护着道路畅通和安全。根据统计，保畅工作实施以来，S210芦山至宝兴段事 ????????
351,#雅安地震【要高考了 宝兴首次在县外设分考点】 5月26日，宝兴县446名高三学生高考准考证号及考室安排出炉，作为雅安市唯一原地复课的宝兴，今年首次在县外设立高考分考点。目前，除宝兴中学192名高三学生外，宝兴县另有254名学生在雅安、芦山、天全或成都、绵阳等地学习。如果让 ????????
352,#雅安地震#【抗震救灾政协有责 攻坚克难政协有为】 芦山地震后，作为最广泛的爱国统一战线组织，我省政协系统团结一切可以团结的力量，为共克时艰而行、为恢复重建而谋，彰显了中国共产党领导的多党合作和政治协商制度的生机和活力。灾区各级政协组织和政协机关干部职工，舍小家、 ????????
353,#雅安地震#【传播雅安面馆“发地震财”不实信息 两人被拘】????4月23日左右，网上流传这样一条信息：在雅安荥经县，一名救援者在一家名为“杨胖子挞挞面”的面馆吃了两个“爬海蛋”和一碗挞挞面便被收取20元，而这些原本只值5元。4月23日晚，因为听信了这一网上谣言，有人围攻了这家 ????????
354,#雅安地震#【雅安 震区学生陆续离开板房搬进教室】5月24日，四川省雅安市雨城区上里镇中心学校的学生将课桌搬进加固后的综合楼。 ????????
355,#感恩的心感谢有您#【关爱雅安灾区民众健康 滇虹药业再次捐赠100万元药品】5月24日，滇虹药业集团签署捐赠协议，向北京成龙慈善基金会捐赠了100万元的药品，用于四川雅安地震灾区赈灾，以帮助地震灾区的群众。这是时隔20天后，滇虹药业再次向地震灾区献出的爱心。 ????????
356,#雅安地震#【成龙公益代言雅安蒙顶山茶广告开拍】 ????????
357,#雅安地震#【丘小雄来雅看望慰问受灾群众 检查指导灾后重建工作】近日，国家税务总局党组成员、副局长丘小雄率队来到我市荥经、天全、芦山三县看望慰问税务系统职工和受灾群众，并检查指导灾后重建工作。 ????????
358,#雅安地震#雅安也有震感
359,#中国梦新家园#【牵手灾区小朋友 央视“六一”特别奉献】大手牵小手，向着快乐走。昨(25)日上午，中央电视台少儿频道在峨眉山景区录制牵手灾区小朋友《大手牵小手峨眉行》六一儿童节特别节目。在现场，四川省妇联的叔叔阿姨们给4.20雅安芦山地震灾区的孩子们带来了开心大礼包。O网页链接 ????????
360,#雅安地震# 【芦山体育中心安置点居民生活“八个进”帐篷】四川日报报道，为了让群众更加安心、舒心地度过过渡期，安置点以“党课进帐篷、夜话进帐篷、党员服务进帐篷、干部结对进帐篷、司法(详见长微博) ...????O网页链接????（分享自 @长微博工具） ????????
361,"#雅安地震#【雅安将对房屋租金实行临时价格干预 防止租金盲目上涨】据悉，省政府日前作出决定，同意雅安市政府在""4.20""芦山强烈地震灾后过渡安置和重建期间，对房屋租金实行临时价格干预措施。O网页链接 ????????"
362,#雅安地震#【地震农家小院“记者之家”成了“精神家园”】 今日，在芦山县先锋居民小区，彭勇在家中展示赴灾区采访的记者留下的话语，“海峡之声，声声入耳。抗震救灾，同心协力。” O网页链接 ????????
363,#雅安地震#【震区安置点卫生防疫常态化】芦山县龙门乡卫生院在地震后成立了42支防疫队，100名防疫队员每天根据天气情况，不间断在安置点和垃圾场喷洒消毒液和杀虫剂，确保雨季灾区安置点卫生安全。图为：今日，在芦山县龙门乡青龙场村集中安置点，卫生防疫人员在喷洒消毒液。 O网页链接 ????????
364,#雅安地震#【省国土资源厅副厅长徐志文谈次生灾害防治】近日，徐志文同志做客省政府网站在线访谈栏目，就“切实抓紧抓好地灾防治工作 确保地震灾区汛期安全”主题与广大网友进行在线交流。请点击 O网页链接 ????????
