ID,微博内容
94,#大美海淀#【暴雨见精神 大美环卫人】61年一遇的暴雨，给整座城市带来灾难，而那些在暴雨中坚守岗位、志愿服务的人，却成为昨天北京城市上空最亮、最美的颜色！他们才是昨天这个城市最美的人！ ????????
95,目前北京暴雨后的重灾区未出现传染病疫情，也未现因灾引起的疾病谱变化等情况，全市疫情态势总体平稳。目前，心理危机干预队伍在房山区周口店镇和房山中医院开展工作。河北省疾控中心继续强化对灾区巡诊、环境治理、消杀、饮水监测、医疗救治措施和卫生防疫知识宣传力度。 ????????
96,#出行提示#【逃脱大师】进入汛期，北京多被雷雨打扰，各种暴雨蓝色、黄色、橙色预警浮出水面。倾盆大雨，我们与其惊慌失措，不如冷静应对，攒一身的“逃脱本领”，面对大雨，我们应对自如！（图片源自@皇妹夫 ） ????????
97,#交通资讯#日前，万柳桥大修工程第三循环施工完成。第三循环于7月20日晚开工，7月23日凌晨5时顺利完成南侧中跨桥面板更换施工。施工期间，恰逢北京降暴雨，路政局及时调整了施工方案，并对排水设施进行了清淘，桥面施工做好了充分的防雨准备，确保了第三循环施工顺利完成。 ????????
98,#微关注# 小编听我们的热心网友@Elainky 说：密云下好大雨啊，电闪雷鸣的，村里电力中断……据@气象北京 说：密云站观测到冰雹，直径12毫米。@宜居密云 在30分前曾表示：是的，雨特别大，狂风暴雨，还有冰雹。小编请周边居民一定注意安全，我们的热心网友们，您那现在什么情况？ ????????
99,#小贴士#【暴雨车辆损坏如何进行理赔】据北京市保险行业协会介绍，遇暴雨车辆进水情况时，车主可以先自行联系修理厂将车辆送去检修，期间拖车费等救援费用由保险公司承担。无论是由于打不通报险电话，或是先联系修理厂再向保险公司报案，都不会影响理赔。 ????????
100,#出行提示# 昨夜让北京人忐忑了一晚的大雨与北京擦身而过，小编看到今天天津普降大到暴雨，小编建议您暂缓前往天津的计划。已经在高速上的朋友注意小心驾驶，遇到暴雨时及时开启双闪并行至高速服务区停车避雨。如果不是必须的，就不要去天津方向了。 ????????
101,#小贴士# 北京保险行业协会提示大家：因7月21日暴雨造成的出险车辆较多，在保险公司无法及时查勘现场的情况下，您可与其沟通，经保险公司同意后，可使用手机或照相机拍下现场照片，直接与修理厂联系，之后再通知保险公司对事故车辆进行查勘定损。（源自 -北京发布 ） ????????
102,#出行提示# 受昨日暴雨天气影响，京港澳高速公路出京方向17.5公里处仍在进行排水作业，预计明日（7月23日）京港澳高速仍然无法通行。明日需要经由京港澳高速上班的朋友们请关注@交通北京 今日傍晚发布的有关地铁、公交、驾车方面的出行提示，提前选择好出行时间、路线和方式，并随时关注有关出行提示。 ????????
103,#小贴士# 受昨日暴雨影响，城区部分道路严重积水，部分车辆涉水“被泡”。车辆涉水可不是小事，会产生不少隐患。@交通北京 给您总结了一些车辆涉水后容易产生的后遗症，如果您的爱车不幸涉水“被泡”，还是尽早到正规的4S店或汽修厂进行涉水故障检测，排查隐患，避免威胁日后行车安全。 ????????
104,#转发微博# 明天，北京将有雷阵雨转暴雨？正好周六，嗯，能宅就宅家里吧！[bed凌乱]
105,#送别#7月21日北京遭遇61年以来最强降雨，在这场暴雨灾害中，北京市公安局燕山分局向阳路派出所所长李方洪在救助群众时，突然被一根带电电线杆斜拉钢索击倒，壮烈牺牲，年仅45岁。今天上午，李方洪烈士遗体告别仪式将在八宝山殡仪馆举行，我们将在这里送别英雄。 ????????
106,【最强暴雨中的最美北京人】暴雨无情，人间有爱，当7月21日最强暴雨袭来，这座城市经受着严峻考验，这座城市也彰显着北京精神。7月23日的《北京新闻》推出特别报道，向在抗洪抢险中以身殉职的燕山公安分局向阳路派出所所长李方洪致敬。????O网页链接 ????????
107,#雨夜奋战坚守为民7000交警感动市民群众#21日，北京出现强降雨天气，此次强暴雨为北京61年来最大降水。雨情就是命令，全体交警全力以赴、昼夜奋战，全力做好雨天交通应急保障工作，再次用实际行动诠释了“忠诚为民”的本色。以下照片引自部分媒体和网友拍摄照片。 ????????
108,"#悼念亲人 致敬英雄#截至22日17时,7.21北京暴雨已致37人死亡。在抗击暴雨过程中:燕山公安分局向阳路派出所所长李方洪在救援被困群众时不幸牺牲,密云大城子镇镇长李建民、房山韩村河镇副镇长高大辉、房山长阳供水厂抢险队郭云峰牺牲在抗灾一线……让我们在微博上点燃蜡烛,向逝者致哀!向英雄致敬! ????????"
109,#暴雨中的感动#大家帮助大家 //@北京市民政局:好人，一生平安！
110,#暴雨中的感动# 网友网络求助“山洪爆发，有上百个小学生被困北京房山青龙湖少年军校基地。”消防部门派出50人的救援力量赶赴现场。被困的104名学生和9名老师，全部安全转移。救援人员还准备了充足的热水和食品，提供给被困的老师和学生。参加救援的消防员说“孩子们没事，请家长放心。” ????????
111,雨中车辆受损的朋友们请注意：北京保险行业协会提示大家，因本次暴雨造成出险车辆较多，救援公司不能保证及时施救，在保险公司无法及时查勘现场的情况下，经保险公司同意，消费者可以使用手机或照相机拍下现场照片，然后直接与修理厂联系，之后再通知保险公司对事故车辆进行查勘定损。 ????????
112,"昨日我市遭遇强降雨,北京市公安局公交总队前门站派出所、土桥站派出所在疏导交通的同时,向群众发放简便雨衣3100余件。暴雨开始后,郭公庄站派出所政委陈付川立即赶到六里桥东站东南出站口工作,冒雨在齐膝深的积水中为一别克轿车打捞车牌。由于司机当时没有察觉便离去,陈付川电话通知失主到所领取车牌。 ????????"
113,大家可以放心啦！//@高军: 今日北京骤降暴雨，我的好友@夏芒 和女儿以及其他一众人员被困在北京房山区云居寺下面的小荷之家，经电话沟通后，在微博发布求助信息，得到众多网友的关注。@平安北京 @北京消防 接到求助后，迅速出警，刚才已经抵达现场，接到了被困的人员！谢谢所有参与救援的人员。
114,【北京市疾控中心汛期预防传染病温馨提示 】：目前本市已经进入主汛期，未来还将发生暴雨等降雨天气，除对广大市民出行和生活造成困难外，更对传染病流行创造了有利条件。因此北京市疾控中心在... O网页链接 （使用新浪长微博工具发布 O网页链接） ????????
115,【北京加紧为暴雨重灾区消毒防疫】泥泞的道路，倒塌的院墙，变形的汽车，泡过的被褥……7月24日上午，北京市疾控中心工作人员来到该市暴雨重灾区——房山区青龙湖镇北车营村。详情见O网页链接 ????????
116,今明两天京津等地将有暴雨//@北京急救医疗培训中心: 在内蒙和太原出差的同事们，大家注意安全！
117,暴雨过后，北京市疾控中心提八点建议预防汛期传染病
118,【北京7.21特大暴雨山洪泥石流灾害遇难人员情况的补充公告】 经过相关区县政府和公安部门排查核实，在未确定身份的11名遇难者中，又有2名遇难者身份得到确认。又新发现遇难者1名，身份也得到确认。??????北京市防汛抗旱指挥部办公室??????????????????????????????????????二〇一二年八月五日 ????????
119,【关于北京7.21特大暴雨山洪泥石流灾害遇难人员情况的补充公告】经过相关区县政府和公安部门排查核实，在未确定身份的11名遇难者中，有1名遇难者身份得到确认。又新发现遇难者1名，身份已得到确认。现将有关情况予以公告。??????????北京市防汛抗旱指挥部办公室 ????????
120,【汛情蓝色预警】今日16时50分，北京市防汛办发布蓝色汛情预警信号，今天傍晚至明天北京有大雨，东南部预计有大到暴雨。请大家尽量减少出行。 ????????
121,"【汛期天气】2012年7月28日，北京，今天白天,我市阵雨转大雨，东部地区有暴雨并伴有雷电,偏南风2、3级,27℃;夜间,雷阵雨转多云,23℃。（雷阵雨天气，请注意防范，周末快乐！） ????????"
122,【拒马河与北京暴雨】拒马河上游没有大型控制性工程，河道平时流量在3立方米每秒左右，本次最大洪峰流量达到2570立方米每秒，是1963年以来最大洪水，超过河道目前实际行洪能力。拒马河张坊水文站平时每天8时、16时进行测流，在“7.21”特大暴雨当天每半小时测流，实时监控数据，确保雨量信息畅通。 ????????
123,【独家发布】北京市#“7.21”特大暴雨#城市道路积水分布图 ????????
124,北京市#“7.21”特大暴雨#受灾情况分布图 ????????
125,【7.21北京暴雨】主要灾情:“7.21”特大暴雨过程导致北京受灾面积16000平方公里，成灾面积14000平方公里，全市受灾人口190万人，其中房山区80万人。全市道路、桥梁、水利工程多处受损，全市民房多处倒塌，几百辆汽车损失严重。据初步统计全市经济损失近百亿元。具体受灾情况正在核实过程中。 ????????
126,【7.21北京暴雨】据统计，全市参加本次强降雨应对人数为16万余人。（图为消防队员和志愿者在营救被困乘客/新华社发） ????????
127,【7.21北京暴雨】调蓄雨洪 此次降雨，北京城区河道超历史最高水位运行，石景山人民渠、丰台区旱河、丰草河、马草河漫溢。大石河出现历史最大流量，为1110立方米每秒。拒马河张坊水文站最大流量2500立方米每秒。（图为大雨中的清河羊坊闸） ????????
128,【7.21北京暴雨】7月21日午后至22日凌晨，我市普降特大暴雨。本次降雨呈现出四个特点：一是降雨总量之多历史罕见，二是强降雨历时之长历史罕见，三是局部雨强之大历史罕见，四是局部洪水之巨历史罕见。 ????????
129,【北京启动四级应急响应 各部门已进入应急响应状态】根据最新气象资料分析，今天午后到夜间本市将有一次明显降雨过程，局地有大暴雨，降雨将伴有雷电、短时大风等强对流天气。目前，房山、门头沟和昌平等地已出现降雨。请大家注意防范。 ????????
130,【明天北京将有大到暴雨 气象部门提醒市民尽量减少外出】31日17时北京气象信息：今夜阴云雾气遮蔽京城，最低气温24℃。明天下午到夜间有大雨到暴雨，并伴有雷电，降雨明显，市民请尽量减少外出，如若外出避开低洼积水路段，山区发生地质灾害气象风险较高，注意防范。明天最高气温29℃。 ????????
131,【北方降雨又降温 加快夏秋转换步伐】目前正值我国夏秋季节转换之际，最近几天，秋老虎余威尚在，像北京居然让人感觉热得睡不着觉，未来三天，我国北方地区将自西向东迎来大风降温天气，气温普降4~8℃，局地将达到10℃；同时，西南地区、西北地区东部、华北西部等地将有大到暴雨。O网页链接 ????????
132,【理性看待“N年一遇”】北京市气象局发布消息称，“7·21”暴雨的降雨量是北京市自1951年有完整气象记录以来的最大日降水量。那能否将此次暴雨解读为61年一遇？其实不然。实际上，“多少年一遇”正是所谓的重现期。气象部门使用重现期描述极端天气的出现频率。O网页链接 ????????
133,【华北东北玉米遭虫袭 大规模爆发近十年罕见】8月上旬，内蒙古通辽和赤峰、河北廊坊、唐山、保定、沧州、秦皇岛、北京、天津、山西晋中等地粘虫相继暴发。粘虫的大发生与气象条件直接相关，像河北的粘虫灾害就和“721暴雨”直接相关。农业部表示，今年的虫灾规模为近十年罕见。O网页链接 ????????
134,【北京“7·21”大暴雨冲出金代皇陵文物】北京“7·21”大暴雨，使位于房山周口店附近的金朝皇陵受灾，同时经暴雨冲刷，原先浅埋地下的珍贵文物得以亮相，被守陵人员发现，其中包括一件金代帝王御驾青铜车辖。新发现的文物已入库等待进一步鉴定。暴雨中被淹的金太祖陵墓地宫，修复方案也在制定中。 ????????
135,【郑国光接受吴小莉采访节目将于本周末和下周末播出】近日，中国气象局局长郑国光应香港凤凰卫视《问答神州》栏目邀请，接受了凤凰卫视资讯台副台长兼新闻主播吴小莉的专访。就“7·21”北京大暴雨气象预报服务等问题给出了专业权威、全面深入的解答。节目将在本周末播出，敬请收看。图为播出时间表。 ????????
136,【郑国光接受凤凰卫视吴小莉专访】8月4日，中国气象局局长郑国光就吴小莉提出的北京“7·21”大暴雨气象预报服务、气象预报准确率与精细化水平等问题，逐一给出权威解答。采访结束后，郑国光还为凤凰卫视写下“关心百姓的冷暖和安康是气象人和凤凰人共同的心愿和追求”的寄语。 O网页链接 ????????
137,25日14时至26日14时，北京、天津、河北的部分地区可能会出现暴雨，局地雨量达50毫米至100毫米。未来三天，华北降水较多，强降水主要出现在华北中北部，专家提示，新一轮降雨会给目前的抢险救灾工作带来一定影响，请公众及时关注最新天气预报，尽量不到远郊和山区等地，确保安全。O网页链接 ????????
138,【北京今日雷雨又至 需关注预警做好防范】在经历7月21日特大暴雨后，北京今日又将迎来降雨天气。市气象台6时发布预报，预计午后有小到中雨，伴有雷电，夜间阴有中到大雨。提醒北京公众及时收听收看气象信息及路况信息，提高警惕，尽量不到远郊和山区，注意防雨防雷电和交通安全。O网页链接 ????????
139,【专家解析北京“7·21”特大暴雨】中央气象台首席预报员孙军称，此次暴雨具有雨量大、雨势强、范围广、影响重的特点，原因是北京上空充沛的水汽和天气系统的双重作用。当前仍处在“七下八上”的防汛关键期，7月25-26日华北地区还将有一次降雨过程，相关部门和公众仍需加强防范。O网页链接 ????????
140,【暴雨行车避开“黑点”】暴雨过后，一些传统的水浸“黑点”，交通几乎处于瘫痪。有一些轿车冒险涉水而过时却死火，不得不停在水中央，司机被困在车中。而一些小车想冲过水浸区域，不想没开几米即熄火。有些小车，开到接近桥底的位置才熄火，进退两难。在北京这次大暴雨中，多辆汽车遭受没顶之灾。 ????????
141,【专家：让气象预警信息延伸到更多领域 】昨天北京对特大暴雨的应对，充分体现了政府主导、部门联动、社会参与，这一共同应对突发气象灾害的新型机制所发挥的良好效应，那么，气象预警信息是如何延伸到其它领域？气象部门又是如何与其它部门密切合作的呢？请看各部门专家的解读。O网页链接 ????????
142,【水汽地形热岛三因素催生北京61年最大暴雨】7月21-22日的北京特大暴雨，导致10人丧生，转移的群众大体是1万4千5百名，投入抢险的人员不下10万人。导致这场大雨的原因是什么？带来了哪些影响？北京市气象台专家乔林分析，这场降雨威力如此之大，有水汽、地形、热岛效应三个原因。O网页链接 ????????
143,【北京强降雨明天上午结束】据最新气象资料分析，预计今天傍晚到夜间北京仍有暴雨或大暴雨天气，大部地区雨量有40～80毫米，其中城区及东部有50～100毫米，部分地区还将伴有雷电；明天上午除东部地区有小雨外，其他大部分地区降雨结束。O网页链接 ????????
144,【北京发布史上首个暴雨橙色预警】预计持续降雨将超过20小时，气象专家表示随着雨情发展，不排除发布最高级别暴雨红色预警的可能。受暴雨影响，北京市区多座立交桥下积水，交通被迫中断。有网友戏称，今天才是真正的“北漂”。 ????????
145,#北京暴雨#今天北京暴雨成灾，开着车就像在划船，被积水困住的车不少。据悉，北京消防已经启动一级紧急救援机制，全巿600多救援车辆几乎全部调出。图片来自@胡思乱想过日子 ????????
146,【郑国光：气象部门要让老百姓满意】21日上午，中国气象局局长郑国光来到北京市气象局指导暴雨预报预警服务工作。他指出，今天是周末，这次北方大范围暴雨过程影响大，北京市局不仅要为政府部门做好预报预警服务，部门联动防灾，更要向广大市民及时迅速发布预报预警，为市民做好服务，让老百姓们满意。 ????????
147,【北京暴雨！天黑黑】暴雨如约而至，从早上的小雨到正午时分的暴雨，还将一直下到晚上。这场暴雨，北京市气象局提前几天就准确预报，并持续发布暴雨预警提示，于7月21日8:00启动四级应急响应。在这做个小调查，暴雨之前，你看到气象部门的预警信息了吗？对于气象部门的预警服务，你有哪些建议？ ????????
148,【暴雨袭击北京等地 中央气象台持续预警提示】目前我国北京等北方地区已正式进入“七下八上”的主汛期，天气形势不容忽视。注意做好排涝，防范可能引发的山洪、滑坡、泥石流等灾害。外出旅行或到山区郊游的人员密切天气信息，注意防雨防雷，避免到地质灾害多发区活动。O网页链接 ????????
149,【北京：暴雨将至 周六不宜外出】今天北京正式进入“七下八上”的主汛期，天气也很应景，正在酝酿一场大暴雨。据北京市气象台预报，明天，北京将是雷阵雨转大到暴雨的天气，强降雨的高峰时段集中在周六午后到周日凌晨，目前，气象部门正严阵以待，密切关注天气变化。 ????????
150,#天气提示#【西北四川华北东北等地雨水渐多】我国北方的雨水未来三天将逐渐多起来，并且由西向东扩展。预计20～22日，西北地区东部、华北大部、四川中部、内蒙古中东部及东北地区西部等地有大到暴雨。像北京、石家庄、成都等地的雨会比较大，可能影响交通，需合理安排出行。O网页链接 ????????
151,【北京昨日局地暴雨致内涝 今日东北部仍有雷阵雨】昨日一场强降雨让北京城区多处积水内涝。据统计，截至今天零点，北京城区和东部降雨较大，城区平均35毫米，全市平均15毫米，玉泉营降雨量最大，达80毫米。预计今天白天晴转阴，东北部雷阵雨，最高气温34℃，相对湿度较大，中午依然感觉潮湿闷热。 ????????
152,【昨日京城遭遇入夏以来最大降雨 局部降暴雨】昨晚有听着风雨声睡不着觉的童鞋吗？监测显示，昨日（24日），北京普降大雨，局部暴雨。24日08时至25日06时，全市平均降雨41.4毫米，城区平均58.0毫米；昌平响潭降雨量达到92.0毫米，为全市最大，城区最大降雨出现在西城大观园（75.9毫米）。 ????????
153,【高考首日东北南方雨水相伴 全国大部无高温】预计今天夜间到明天白天，我国中东部大部分地区将迎来降雨天气，其中，东北和南方部分地区有大雨，局地有暴雨。请家长和考生关注最新天气预报，提早安排出行。另外，明天北京、河北、华南最高温度在32摄氏度以上，需注意防暑降温。O网页链接 ????????
