ID,微博内容
2786,【雷电黄色预警】北京市气象台13 日15时45分发布雷电黄色预警信号：受雷雨云带影响，预计未来6小时内本市自西向东将出现雷雨天气，局地短时雨强和阵风较大，请注意做好相应防护工作。 ????????
2787,【雷雨即将光临 出行注意防范】13日11时北京气象信息：今天天空云量有所增多，最高气温27℃，下午到夜间本市将有雷阵雨天气，局地雨强较大，预计傍晚前后影响城区，对晚高峰的交通出行有一定的影响，今天降雨持续时间稍长，出行前请做好防雷雨准备。 ????????
2788,【图片解读】以下四张图片分别是6点的卫星云图、华北雷达拼图、张北雷达图和北京南郊观象台雷达图，它预示着雨区的位置。 ????????
2789,【午后雷阵雨 气温较舒适】13日7时气象信息：早晨的阳光冲破云层努力洒向大地，京城目前是多云的天气，雷雨云区已进入河北境内，午后影响北京，预计大部分地区雨量可达10mm以上，白天最高气温26℃，雷雨出现在午后，对晚高峰的交通会有影响，请提前安排错峰出行。夜晚雷雨还将持续，最低气温17℃。 ????????
2790,【今天入夜转阴天 明日傍晚有雷雨】12日17时气象信息：蓝天白云将暂别，京城入夜转阴天，最低气温18℃，明天上午阴云控制天空，午后到夜间有雷阵雨影响全市，雨量可达10mm以上，北部会更大些，城区最高气温26℃。建议明日上班时携带雨具，下班后尽量早些回家。 ????????
2791,【白云飘浮天燥热 傍晚北部雷雨临】12日11时北京气象信息：白云悠然陪伴着蓝天，大气能见度很好，城中心最高气温将超过30℃，享受阳光的同时，遮阳补水是基本。下午云量渐增，傍晚时分北部有雷阵雨，出行北部注意防雷雨。夜间阴转多云，天气凉爽舒适，最低气温17℃。 ????????
2792,【早晚凉爽舒适 北部注意防雷雨】6月12日7时北京气象信息：清晨，打开窗子，一缕清风扑面而来，感觉很是凉爽，这样的天气怎少得了出去活动活动？预计白天多云为主，风力不大，能见度也不错，最高29℃，北部地区会出现短时雷雨，去那里的朋友最好带上把雨伞。夜间阴转多云，最低17℃。 ????????
2793,【今夜天气晴好 明日热度减退】11日17时北京气象信息：今日阳光威力十足，城区大红门、南长街等地突破了35℃。夜间以晴为主，明晨云量增多，午后天空会逐渐转为阴天，傍晚北部有雷阵雨，18到 29℃。近期京城多雷雨，一般都是快来快去的短时降雨，虽然短时较强，但躲过这一阵，您还可以该干嘛干嘛。 ????????
2794,【今天天气好，防晒补水少不了】6月11日11时北京气象信息：今天下午还是好天气，光照充足，午后最高气温可达32℃，外出活动要注意防晒。下班时多云，偏南风2、3级，气温30～28℃，回家路上少不了要经受些热气侵袭。天气晴热，要及时补充水分。夜间多云转晴，最低气温18℃。 ????????
2795,【适宜户外活动 注意遮阳防晒】6月11日 7时北京气象信息：今天一大早天空湛蓝，阳光普照，大气透明度真好！预计白天大部分时间晴朗少云，阳光灿烂，午后到傍晚空中逐渐有白云浮动，最高气温32℃，适宜户外活动和交通出行，不过，紫外线很强，外出注意遮阳防晒；夜间多云转晴，最低气温18℃。 ????????
2796,【入夜风力减小 明天北部雷雨】6月10日17时北京气象信息：今天下午短时北风较大，入夜后风力逐渐减小，天气以晴为主，最低气温15℃；明天上午晴朗少云，适宜居室通风和交通出行，午后空中云量逐渐增多，最高气温32℃，受弱冷空气影响，北部地区将出现雷阵雨天气，请关注临近预报，提前防范。 ????????
2797,【天气快讯】市气象台12时45分发布下午预报：多云间晴，北风三四级，最高气温29℃。风力较大，远离广告牌等高大悬挂物，出行注意安全。 ????????
2798,【雨过天晴 注意防晒】10日11时北京气象信息：昨天的雨水滋润了大地，给人们送来了清凉。午后天空云量逐渐减少，最高气温29℃，紫外线很强，户外活动防晒仍是重点。傍晚山区由于局地对流云团的发展，可能会出现短时弱雷阵雨天气，到山区游玩的朋友最好带上把雨伞。夜间晴间多云，最低气温15℃。 ????????
2799,【解除雷电黄色预警】目前雷雨云带已经移出本市，市气象台08时10分解除雷电黄色预警信号。 ????????
2800,【空气清新 适宜出行】10日7时北京气象信息：雷雨过后，空气清新，能见度也比较好，有利于交通出行。今天上午以多云为主，中午前后转晴，最高气温29度，有小北风的吹拂，感觉不是太热，适宜郊游和户外活动，只是午后紫外线很强，还是要注意防晒和及时补充水分。夜间晴间多云，最低气温15℃。 ????????
2801,【雨情信息】市气象台发布9日20时至10日06时降水量:降雨分布比较均匀，全市平均0.9毫米，城区平均1.1毫米，西南部和东北部平均1毫米，东南部平均0.9毫米，西北部平均0.5毫米，最大是房山大石窝4.3毫米，最大雨强出现在大兴南各庄10日05到06时，1小时降水量达3.8毫米。 ????????
2802,【雷电黄色预警】市气象台10 日02时20分发布雷电黄色预警信号：受雷雨云影响，本市大部分地区将有雷阵雨，请注意防范。 ????????
2803,【解除雷电黄色预警】目前雷雨云带已经移出本市，市气象台21时10分解除雷电黄色预警信号。 ????????
2804,【雨情信息】市气象台发布9日11时至20时降水量：东北部地区比较大，平均10.3毫米，西南部地区平均7.4毫米，门头沟大台最大26.6毫米，最大雨强是门头沟大台，16-17时降水量达22.9毫米，全市平均7毫米，城区平均6.9毫米，东南部地区4.4毫米，西北部地区3.7毫米。 ????????
2805,【解除暴雨蓝色、大风蓝色、冰雹黄色预警信号】影响本市的强对流云带主体已经移出，市气象台18时50分解除暴雨蓝色、大风蓝色、冰雹黄色预警信号。 ????????
2806,【暴雨蓝色预警信号】市气象台16 时 45分发布暴雨蓝色预警信号：受强降雨云团影响，预计未来2小时内门头沟、房山、城区西部、大兴、密云东部和平谷降雨量将达20毫米以上。城区及南部地区伴有短时大风，局地有冰雹。请注意防范。 ????????
2807,【傍晚到夜间注意防雨防雷电】9日16时20分北京气象信息：市气象台发布雷电黄色、冰雹黄色和大风蓝色预警信号，预计城区在未来3小时将自西向东出现雷雨天气，短时风力较大，局地有强降雨和冰雹，注意防雨防雷电。预计降雨在前半夜结束，最低气温18℃。明天多云为主，最高气温29℃。 ????????
2808,【临近天气预警】未来2小时内，圈画区域可能出现冰雹，瞬时风力较大。 ????????
2809,【冰雹黄色和大风蓝色预警信号】北京市气象台15 时30分发布冰雹黄色和大风蓝色预警信号：强对流云影响，预计未来3小时内本市延庆、怀柔、昌平、密云、平谷等地将出现冰雹天气，并伴有短时大风，请注意防范。 ????????
2810,【特别提醒】未来2小时内，圈画区域将出现雷电。 ????????
2811,市气象台9 日14时15分发布雷电黄色预警信号：目前，雷雨云带已接近本市西部，预计未来6小时本市自西向东有雷雨，城区的降雨将于15时前后开始。雷雨时伴有短时大风，局地有冰雹和短时强降雨，请注意防范。 ????????
2812,【傍晚雷雨短时大风局地有冰雹】9日11时北京气象信息：今天下午多云转阴，最高气温32℃。傍晚前后，自西北向东南将先后出现雷阵雨，并伴有短时大风和局地冰雹，雷雨时切勿使用手机，也不要在大树下避雨，司机朋友要控制车速，注意交通安全。预计雷雨将在前半夜结束，天气转多云，最低气温20℃。 ????????
2813,【雷雨频频袭京城】9日7时气象信息：太阳努力冲破云雾，早晨的京城有了一缕阳光，从午后开始自西北向东南又有一次全市性的雷雨过程，并伴有局地短时大风和冰雹，雨量比昨日明显，最高气温32℃，随着云带的东移，半夜后转为多云，最低气温20℃。建议户外活动安排明日。也请随时关注微博传送的信息。 ????????
2814,【雨情信息】今晚城区的海淀（0.0~0.3）、朝阳（0.0~3.3），郊区延庆、怀柔、密云、昌平、平谷、大兴分别下了雷阵雨，怀柔雁栖西栅子最大9.7mm，东北部平均1.0mm，西北部平均0.4mm。 ????????
2815,【雷电预警解除】影响本市的雷雨云团主体已经移出本市，市气象台21时50分解除雷电黄色预警信号。[呵呵] ????????
2816,【特别提醒】未来2小时内，图中黄色圈画区域(昌平、海淀、朝阳、顺义、门头沟永定镇部分地区)将出现雷阵雨天气。 ????????
2817,【特别提醒】未来1小时内，图中黄色圈画区域可能出现冰雹。 ????????
2818,【雷电黄色预警】受雷雨云团影响，预计未来3小时内本市北部的延庆、昌平、怀柔、密云、顺义、平谷将出现雷雨天气，局地短时雨强和阵风较大，并可能出现冰雹，请注意做好相应防护工作。 ????????
2819,雷达回波图 ????????
2820,【特别提醒】未来2小时内，图中黄色圈画区域将出现雷雨天气。 ????????
2821,【热浪袭来 雷雨将至】8日17时气象信息：阳光照耀下的京城午后热浪滚滚，城区多数地区最高气温都在33~35℃。入夜转为多云，北部山区会有雷阵雨，最低气温22℃。明天天公仍不作美，午后到傍晚又将有一次全市性的雷阵雨，并伴有短时大风冰雹等强对流天气，最高气温32℃。注意防雨防雷电。 ????????
2822,【午后转晴略感闷热】8日11时北京气象信息：今天是高考的第二天，下午天气转晴，午后最高气温在33℃上下，湿度相比昨天略有增加，午后人体感觉闷热，陪考家长要适当防暑，注意防晒和及时补充水分，尽量在阴凉处等待。夜间晴转多云，最低气温21℃。 ????????
2823,【天气总体不错 高考将完美收官】8日7时北京气象信息：高考的最后一天，一早，天空有些阴云，但舒适的气温利于考生赴考，随着时间推移，天空逐渐放晴，最高气温33℃，午间有些闷热，应注意适当的补水，尽量避免阳光下直晒。夜间晴转多云，最低气温21℃，好天气，好心情，预祝考生交出一份满意的答卷。 ????????
2824,【雨情信息】北京市气象台发布7日20时至8日06时降水量：降水主要集中在东北部地区平均1.1毫米，平谷东高村最大12.9毫米，城区平均0.3毫米，全市平均0.4毫米。 ????????
2825,【半夜前后有雷雨 明日多云略闷热】7日17时北京气象信息：今天傍晚天气总体不错，入夜转阴天，雷阵雨主要出现在半夜前后，雨量不大，最低气温21℃。明天上班时阴转多云，气温22至24℃，舒适天气利于学生赴考。白天多云间晴，最高气温33℃，午间略有闷热感，考生应注意适当补水并做好防暑降温。 ????????
2826,【临近天气预警】未来2小时内，圈画区域将出现雷雨，短时雨强较大。 ????????
2827,【白天气温仍偏高 夜间有阵性降水】7日11时北京气象信息：京城白天以晴为主[阳光]，最高气温32℃，户外会感觉偏热，中午建议家长和考生们适当歇息，多喝水，预祝广大考生下午考出好成绩。夜间多云转阴，后半夜到明晨有些弱的阵性降水，但雨量不大，最低气温20℃。天气有助考生正常发挥。 ????????
2828,【出行注意交通安全 夜间防雨防雷电】6月7日7时北京气象信息：今天是高考第一天，早晨轻雾还未消散，奔赴考场的朋友，请关注路况，确保交通安全；白天多云为主，太阳时而露出笑脸，最高气温32℃。天气总体还不错，利于考生发挥正常水平。后半夜又将有雷阵雨进京，最低气温20℃。注意防雨防雷电。 ????????
2829,影响本市的雷雨云带主体已经移出本市，市气象台解除雷电黄色预警信号。 ????????
2830,市气象台发布6日15时至20时降水量：西北部较大平均6.6毫米，最大为延庆的辛庄堡36.5毫米，东北部平均2.1毫米，东南部平均2.3毫米，城区平均0.5毫米，全市平均2.4毫米。 ????????
2831,【晚高峰和明晨注意交通安全】6月6日17时北京气象信息：目前雷雨云带正在逐渐接近市区，傍晚到夜间雷阵雨将再现京城，局地短时雨强和阵风较大，并可能伴有冰雹，注意防范。明晨能见度较差，出行注意交通安全。明天高考，白天多云为主最高气温32℃；夜间有雷阵雨，请关注临近预报。预祝考生高考顺利！ ????????
2832,市气象台6日15时25分发布雷电黄色预警信号：受雷雨带影响，预计未来2小时内本市延庆、昌平、怀柔、门头沟、房山将出现雷雨天气，局地短时雨强和阵风较大，并可能伴有冰雹，请注意做好相应防护工作。 ????????
2833,【风云多变幻 傍晚雷雨至】6日11时北京气象信息：早晨云量较多，阳光收敛了任性，午后天空转阴云，最高气温31℃。傍晚前后雷阵雨将光临北京，部分地区短时雨强较大，对晚高峰出行有一定影响。后半夜转为多云天气，最低气温20℃。高考两天白天以多云天气为主，最高气温32℃，7日后半夜有雷阵雨天气。 ????????
2834,【白天云量较多 傍晚雷雨扰京城】6日7时北京气象信息：今天白天大部分时间多云为主，最高气温31℃，傍晚前后雷阵雨再次光顾京城，分布不均依然是这次降雨特点，有的地方雨势较强，有的地方还会上演短时大风，总之出门备好雨具吧，不然真要淋成“落汤鸡”了。不巧，还正值下班晚高峰，建议您绿色出行。 ????????
2835,【高考天气】一年一度的高考马上到了，市气象台发布高考天气信息：7日白天多云间晴，上午22~30℃，下午32~29℃，夜间转阴，后半夜有雷阵雨，最低气温19℃。8日白天阴转晴，最高气温32℃，夜间晴间多云，最低气温18℃。预祝考生考试顺利！ ????????
2836,【夜间凉爽舒适 明天傍晚雷雨将至】6月5日17时北京气象信息：今儿这天儿，怎一个热字了得？！这热度随着夕阳西下逐渐减弱，预计夜间最低气温20℃，凉爽舒适，适宜饭后溜溜弯儿。明天白天多云转阴，最高气温31℃，傍晚雷雨将至。明天上班的朋友出门别忘带伞，以免下班挨淋，下班高峰时段注意交通安全。 ????????
2837,【暖气团发威 最高气温34℃】 6月5日11时北京气象信息：今天下午晴为主，暖气团发威，城近郊区大部分地区最高气温可达34℃左右，天气晴热，紫外线很强，外出注意防晒。午间没事儿小憩，尽量减少户外活动，还应注意多吃果蔬，补充水分；入夜后，空中云量逐渐增多，最低气温22℃。 ????????
2838,【芒种时节天晴好 小麦收割正当时】5日6时北京气象信息：今日芒种，芒种是二十四节气中的第九个节气，预示着农作物的成熟，晴好的天气适宜小麦的收割。白天多云间晴，最高气温32℃，紫外线强度很强，外出注意防晒，午后天气较热，应适当补水。夜间多云间阴，有轻雾，最低气温22℃。 ????????
2839,【最新天气预报】受雷雨云影响，傍晚房山、门头沟南部、大兴将有雷阵雨，请注意防范。 ????????
2840,【早晚凉午骄阳 适时防护很重要】4日17时北京气象信息：夕阳伴着轻雾结束了紧张忙碌的一天，夜间多云为主，最低气温19℃。明天上班时天空有轻雾，注意交通安全。白天多云，偶尔太阳露出笑脸，最高气温可达32℃，阳光、绿色彰显着夏天的味道。午间较热，人易疲劳，中午不妨小憩，以良好状态投入生活。 ????????
2841,【早晨能见度低 中午晴热要防晒】4日7时北京气象信息：雨后湿度较大，早晨有雾，能见度低，开车出行请注意交通安全。预计10点钟前后，能见度会逐步好转，今天气温较昨天有明显回升，最高气温32℃，中午前后天气偏热，紫外线照射强，在户外活动注意防护，还要及时补充水分。今夜晴转多云 最低气温19℃。 ????????
2842,【雨情信息】市气象台发布3日4时至18时降水量：城区雨量较大，平均达到12毫米，最大降雨出现在石景山模式口31.9毫米，最大雨强出现在石景山模式口14-15时，1小时降水量30.8毫米。其中全市平均雨量6.8毫米，东北7.1毫米，西南4.9毫米，西北4 毫米，东南1.6毫米。 ????????
2843,【雷雨如期到 明日晴热天】3日17时北京气象信息：雷雨没有爽约，按时来了，下午13时05分气象台发布雷电黄色预警信号，京城闻雷声，大雨紧随其后，傍晚东部和城区还有雷雨，后半夜转晴天，最低气温16℃。明天又是晴热天儿，最高气温33℃，户外活动要注意防护紫外线，还要及时补充水分。 ????????
2844,【暴雨蓝色、雷电黄色预警信号解除】影响本市的雷雨云团主体已经移出本市，市气象台17时解除暴雨蓝色和雷电黄色预警信号。 ????????
2845,【雨情信息】 2012年06月03日4时至06月03日14时，北京地区全市平均降雨2.0毫米，城区平均0.9毫米，最大降雨出现在怀柔区怀柔镇27.1毫米，最大雨强出现在怀柔区怀柔镇13-14时，1小时降水量27.0毫米。 ????????
2846,【暴雨蓝色预警信号】受强降雨云团影响，目前本市西部和北部局部地区已出现20毫米以上降水，预计雷雨天气将持续，城区及东部的部分地区未来2小时内降雨量将达20毫米以上，局地有冰雹，请注意防范。 ????????
2847,【临近天气预警】未来2小时内，怀柔密云平谷等区域将出现大于20毫米的降水，并伴随着雷电，局地有冰雹和短时大风。 ????????
2848,【雷电黄色预警】北京市气象台3 日13 时 05分发布雷电黄色预警信号：受雷雨云团影响，预计未来6小时内本市将出现雷雨天气，局地短时雨强和阵风较大，请注意做好相应防护工作。 ????????
2849,【上午能见度低 午后中雨注意安全】3日11时北京气象信息：目前最低能见度不到1公里，对交通出行有不利影响。预计午后到傍晚有中雨并伴有雷电，下雨时道路湿滑，加上低能见度和雷电，出行您可要格外注意防雨防雷电，保持适当车距，减速慢行。降雨将于前半夜结束，后半夜转多云。气温24到16℃。 ????????
2850,【雨情信息】市气象台发布3日4时至8时降水量：降雨从4时左右开始，西部北部较大西北部平均1.7毫米，东北部0.6毫米，最大密云半截子水库9毫米（水文），黑龙潭6.4毫米，全市平均0.5毫米。 ????????
2851,【白天中雨伴雷电】3日7时北京气象信息：目前延庆、密云、怀柔、昌平、顺义、门头沟已经开始下雨了，预计城区及大部分地区白天有雷阵雨，伴有雷电，雨量中等，但分布不均，东南部会偏小些。早晨多数地区能见度在2公里以下，出行要注意安全，白天最高气温25℃，夜间阵雨转多云，最低气温16℃。 ????????
2852,【明晨雷雨再度袭 白天中雨落大地】2日17时北京气象信息：入夜后天空云量逐渐增多，最低气温17℃，明晨雷阵雨将再现京城，白天城区及大部分地区有中雨，并伴有雷电 ，南部雨量稍小，最高气温25℃。中雨天气对交通会造成明显不利影响，明天不宜出行，如果一定外出请注意防雨防雷电和交通安全。 ????????
2853,【薄雾笼罩京城 后半夜到明天中雨来临】2日11时北京气象信息：今天白天京城笼罩着轻雾，目前能见度大多数在2~3公里之间，湿度较大，人体略有闷热感，最高气温在27℃上下；后半夜到明天白天中雨将光临京城，并伴有雷电 ，请注意防雨防雷电。今夜最低气温16℃。 ????????
2854,【早晨驾车慢行 入夜防雨防雷】6月2日7时北京气象信息：今天早晨轻雾缭绕京城，预计白天多云为主，间或阴天，最高气温28℃；到郊区游玩儿，阳光不那么暴晒，但早晨能见度不太好，驾车的朋友请关注路况，减速慢行；入夜以后，空中逐渐阴云密布，雷阵雨将再进京城，注意防雨防雷电，最低气温16℃。 ????????
2855,【雨情信息】市气象台发布6月1日15时至20时降水量：北部西部较大，西北部平均1.9毫米，西南部平均1.1毫米，怀柔的七道河最大为9.8毫米，门头沟的清水9.6毫米，城区平均0.6毫米。 ????????
2856,【晚间防雷雨 明天宜出行】6月1日17时北京气象信息：今天傍晚到前半夜，雷阵雨将再现京城，对晚高峰会造成一定的影响，请注意交通安全。后半夜天气转多云，最低气温16℃。明天白天空中云量较多，太阳时而露脸，最高气温28℃。适宜上街购物和交通出行。近两天多雷雨，请关注临近天气预报。 ????????
2857,【天气舒爽笑声扬 傍晚前后雷雨至】6月1日11时北京气象信息：雨过风轻，天空浮云阻挡了强烈阳光，最高气温只有24℃，天气凉爽舒适，非常适宜孩子外出活动，预计傍晚到夜间将有雷雨光顾，小朋友们不要太贪玩，记着早点回家。夜间最低气温16℃，祝所有的小朋友和童心未泯的大朋友节日快乐！ ????????
2858,【雨情信息】市气象台发布5月31日20时至6月1日6时降水量：西南部地区和东南部地区较大，平均2.3毫米，西北部平均1.8毫米，东北部平均1.1毫米，通州西集最大7.8毫米，城区平均1.6毫米，全市平均2.1毫米。 ????????
2859,【云朵当空宜出行 晚些有雨及时归】6月1日7时北京气象信息：六一儿童节，雨水洗礼过后的清新和舒适是给孩子们最好的礼物。早起气温不高，出门披件外套。白天云层笼罩天空，适宜户外活动。傍晚过后会出现雷雨，不宜晚归，气温24到16℃。京城最近两天多雷雨，双休日出行随身携带雨具。 ????????
2860,微博内容
2861,北京消防帮大家捅马蜂窝是不收费的！
2862,【新型骗局：假扮情侣式抢劫】
2863,如果发生紧急情况您身边没有安全锤，经过我们的实验，可以选择随车携带的灭火器，用灭火器底部侧边砸车玻璃的边缘，也可以将玻璃砸碎进行逃生。
2864,近期旅游大巴车事故频发，延安特大事故导致36人死亡。事故中如何有效逃生？今天北京消防对大巴车内如何逃生进行了实验。如果发生紧急情况，前、后挡风玻璃非常坚固，大家就不要尝试敲碎挡风玻璃逃生了，边上的钢化玻璃四角和边缘是最薄弱的，可以用安全锤敲打，一旦出现裂痕再用力踹一下就可以了。 ????????
2865,昨天下午，暂住在乐清市虹桥镇的陕西8岁小男孩小刘，与伙伴玩耍攀爬翻越铁栏杆时，左手臂被铁栏杆顶端尖头刺穿。经消防人员与附近群众救援，小刘被送往医院治疗，目前病情稳定。家长要常教育孩子远离危险物！
2866,#安全提示#【电器设备较多的办公室防火事项】1、使用插座供电时切忌插用电器过多，以免造成插座、插头啮合不良发热失火。2、便携式电器一般体积较小，散热性差，易自燃，使用时应远离桌面、台布等可燃物体，并随时查看其工作温度。3、最好每个办公室设置一个双连开关，下班时随手切断室内电源。 ????????
2867,【鬼节祭扫 勿忘防火】今天是农历七月十五是道教中元节，又称“七月节”或“盂兰盆会”，为三大鬼节之一。鬼节也是祭祀扫墓活动日。为此，北京消防提示广大市民：在鬼节期间文明祭祀，防止因祭祀烧纸、焚香和燃放鞭炮引发森林火灾。务必做到人走火灭，绝不留火灾隐患，避免疏忽大意，因小失大。 ????????
2868,#每日火情# ????????
2869,"今天早上，延庆县张山营镇粮库门口一辆由西向东行驶蓝色小货车与一辆同向行驶的红色大货车相撞，事故导致小货车车头变形，司机被卡在车内。南菜园消防中队迅速前往现场救援,消防员利用液压剪进行扩张,经过19分钟的紧张救援,司机成功被救出.再次提示司机朋友们注意行车安全! ????????"
2870,快拨打119报警！大货车一定要定期做好维修保养工作啊！
2871,【校长学消防】29日，北京市石景山区的百余名中小学、幼儿园校长进行消防理论和扑救油锅火、水带连接出水打靶、利用床单打逃生结、穿戴防毒面具等消防实际操作培训。 ????????
2872,11大区域开通公益性WiFi，这样就方便多啦！
2873,开飞车，兰博基尼碰撞高速栏杆后起火，由于撞击猛烈，豪华跑车很快就被大火吞没，由于事发突然，该辆价值400万人民币的豪车还是被完全烧毁。
2874,昨天早上，南四环大红门东桥上一辆水泥罐车和一辆集装箱货车发生追尾，事故造成南四环暴堵7小时。6时40分，大红门消防中队参与破拆救援行动。8时30许，救援人员终于成功用吊车将两车分开，交通封锁解除。特别提示货车司机朋友们，不要疲劳驾驶，一定要注意交通安全！ ????????
2875,[lt泪目]28日晚上，一名女子疑因失恋一时想不开，想跳下玉蜓公园西侧的护城河。119指挥中心接到报警后立即调派7名消防员迅速赶到现场。当消防员想靠近女子时，她突然跳下护城河，2名消防员立即跳入河中将女子成功救出。唉，没有过不去的砍儿，希望大家珍惜自己的生命啊！[xb风车] ????????
2876,#警情播报# 【北京消防3分钟成功营救跳河轻生女子】28日晚上20时50分，一女子怀疑因失恋一时想不开，跳下护城河，东城消防支队龙潭湖中队迅速跳下护城河内3分钟将女子成功救出。 ????????
2877,#每日火情# ????????
2878,近日张女士带着7岁的儿子到小区里的健身器材区做健身运动，不料儿子踩在漫步机上玩耍时因荡得太高导致重心不稳摔了下来，来回晃荡的漫步机脚踏砸在孩子脸上，致使孩子脸部被缝3针。这里提示家长朋友，儿童使用户外健身器材时必须有成人看护，并给予适当指导，动作幅度不宜过大，以免造成意外。 ????????
2879,【“消防金刚”们的“塞伯坦” 美国皮尔斯消防车工厂】
2880,[lb咦]近日位于朝阳区望京西园三区一住户家中出现小青蛇，消防员接到报警后赶到现场，经过“地毯式”搜索后，消防员在花盆土壤中发现了8颗空蛇卵消防员找到了四条蛇后，确定家中没有其他小青蛇后返回。这里提示大家如果家中绿植里出现了小青蛇，可购买一些药剂置于蛇曾出没的地方，或打119救助。 ????????
2881,#安全提示#逃生时，以湿毛巾掩口鼻呼吸，降低姿势，以减少吸入浓烟。 ????????
2882,#警情快报#8月29日5时11分，龙泉镇龙泉务村北口前红绿灯处发生交通事故，一辆面包车与一辆欧曼中型货车发生追尾事故，面包车司机被困车内。北京消防立即出动一辆五十铃抢险救援车、一辆五十铃水罐车和一辆美国大力泡沫车及23名消防官兵，迅速赶赴现场实施救援。 ????????
2883,#每日火情# ????????
2884,大家多多支持我们的消防战士哦！今晚8点，央视3套《星光大道》//@赴汤蹈火119: 求转！这是全国消防部队的普通战士上央视星光大道的第一人。希望大家支持他！
2885,近期追尾事故较多，司机朋友们一定要注意行车安全！
2886,消防员有爱呢
2887,#警情播报#今天早上6:55分，119指挥中心接到报警，位于京承高速11出口进京方向一小轿车与货车发生追尾事故，追尾事故发生后小轿车受到撞击导致燃烧。119指挥中心立即调派3部消防车赶赴现场处置。小轿车烧的比较严重，只剩钢架。近期追尾事故较多，司机朋友们一定要注意行车安全！图片来自 @工体邻居 ????????
2888,#安全提示#【儿童游泳注意事项】警惕儿童游泳的安全问题！1.游泳时不要吃东西，过饱或过饿都不宜游泳；2.不要在太冷的水中游泳，不要在水中打闹、逞强；3.切忌儿童独自游泳；4.感冒、疲劳不可游泳；5.随时留心水底的障碍物；6.即使使用浮具也不要到深水区游泳。 ????????
2889,【消防员灭火 却遇醉汉锁喉】27日5时许，朝阳区小红门乡牌坊村后街一平房起火，华威消防中队到场救援，火还没开始救，消防员小黄居然挨了打打人男子梁某为起火房间租户，打人前曾饮酒，现已被小红门派出所民警带走，警方表示将对梁某以寻衅滋事罪进行拘留处理。 ????????
2890,#每日火情# ????????
2891,
2892,"#救援现场#""8.26""延安特大交通事故救援现场. ????????"
2893,动物园起火了珍稀动物如何疏散？近日在广州番禺香江野生动物园就开展一次特殊消防演习。参与演习有白老虎、鹈鹕、小龙马等多种野生动物。性情比较温顺的动物在发生突发事件时可以直接由驯兽师或饲养员进行引导疏散，而性情比较暴躁的动物，如黑熊、老虎等就需要使用麻醉剂，动物麻醉以后通过车辆转移。 ????????
2894,又是一场严重交通事故！真的要好好反思一下 司机朋友们要绷紧安全这根弦啊！
2895,小心碳酸饮料呀！
2896,客车着火如何自救？大家都在看看，希望“8.26”惨剧不要再次发生！
2897,在公交车上织毛衣，一旦急刹车，尖尖的毛衣针就可能伤到您！
2898,#每日火情# ????????
2899,每个职业都是平等的，因为所有尊重生命的职业都同样值得尊敬。
2900,省油小常识，这个可以知道
2901,唉，近期重大交通事故频发，大家一定要敲响安全的警钟啊！
2902,#延安特大交通事故#据央视消息，负责陕西延安客车追尾事故救援的消防人员介绍，事故发生在夜里2点20分，乘客均在熟睡，追尾后大量甲醇泄漏，迅速围住客车燃烧。火势凶猛，造成乘客无法逃生。事故共造成36人死亡。 ????????
2903,陕西延安特大交通事故已造成36人死亡
2904,提示所有的司机朋友，请勿疲劳驾驶！
2905,现在的流浪猫、流浪狗的数量确实不少，小区周边、马路上经常能看到流浪的小动物，所以也希望大家要善待小动物哦！
2906,快开学啦，大家返校旅途中要注意安全，注意防盗！
2907,昨天，丰台区望园大厦附近一饭店厨房操作间内，一位女子在压面过程中不慎将手卡在机器内。接到报警后消防员立即赶到现场，利用小型无齿锯对压面机进行切割。半小时后，女子的手指从压面机中抽了出来，经过简单包扎后，女子被迅速送往医院做进一步救治。（图片转） ????????
2908,交给消防员您就放心吧
2909,[ali扑倒]昨天的七夕大家过的开心吗市公安局在北京展览馆报告厅为60对青年警官夫妇举行了隆重的集体婚礼其中有15对北京消防的新婚夫妇哦！祝福他们吧 ????????
2910,近期，社会上有少数不法分子以“北京市消防局防火宣传中心”名义，告知社会单位可以免费为其讲授消防知识，讲课完毕后便开始推销消防书籍或消防产品。这里北京消防特别申明：北京消防没有防火宣传中心这个部门，也从没有类似行为，提醒社会单位提高警惕，遇到此种情况可以直接报警或向我们举报。 ????????
2911,【“咬手”的“魔咒” 消防官兵成功取戒】22日早，家住通州区的赵女士来到东城支队花市消防中队求助。自己姐姐无名指上的戒指无法取下，导致戒指变成“咬手”的“魔咒”，整个手指淤血囊肿。经过1个小时的努力，中队官兵在医护人员的帮助下，巧用尖嘴钳和开门器，将“魔戒”成功取下。 ????????
2912,#每日火情# ????????
2913,#关注#今日13时50分左右，大连高新园区华信培训大厦在建高层发生火灾，目击者称起火点位于大厦东侧二层。
2914,#关注#今日下午2时左右，大连高新园区一高层大厦着火，火苗从底层窜至顶层。目前楼体外面已经不见明火。
2915,[群体围观]好炫的消防车在北京，只有红色的消防车哦！
2916,在此提醒大家，北京消防没有北京消防中心这个部门，也不会推销任何消防产品，大家不要受骗上当！
2917,【科比 生命安全是无价的】昨天科比驾驶着红色法拉利跑车，行驶在405高速公路上。一边开车一边打电话。科比的这辆法拉利458 Italia跑车，是他在今年3月花费32.9万美元买的。“在开车时打电话”首次被抓住要罚款159美元，没错，这些钱对科比来说不过是毛毛雨，但生命安全是无价的。 ????????
